  0.102076E-04  0.152429E+08  0.152429E+08  0.203128E+08  0.203125E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410477E+00  0.702773E+07  0.702773E+07  0.491053E+01
  0.112819E-04  0.152429E+08  0.152429E+08  0.203104E+08  0.203100E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410477E+00  0.702773E+07  0.702773E+07  0.542718E+01
  0.124693E-04  0.152429E+08  0.152429E+08  0.203074E+08  0.203069E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410477E+00  0.702772E+07  0.702772E+07  0.599814E+01
  0.137816E-04  0.152429E+08  0.152429E+08  0.203037E+08  0.203031E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410477E+00  0.702772E+07  0.702772E+07  0.662911E+01
  0.152321E-04  0.152429E+08  0.152429E+08  0.202992E+08  0.202985E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410476E+00  0.702772E+07  0.702772E+07  0.732638E+01
  0.168352E-04  0.152429E+08  0.152429E+08  0.202938E+08  0.202929E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410476E+00  0.702772E+07  0.702772E+07  0.809689E+01
  0.186070E-04  0.152429E+08  0.152429E+08  0.202871E+08  0.202860E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410476E+00  0.702771E+07  0.702771E+07  0.894830E+01
  0.205653E-04  0.152429E+08  0.152429E+08  0.202790E+08  0.202776E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410476E+00  0.702771E+07  0.702771E+07  0.988905E+01
  0.227297E-04  0.152429E+08  0.152429E+08  0.202690E+08  0.202673E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152480E+08 -0.410475E+00  0.702770E+07  0.702770E+07  0.109285E+02
  0.251219E-04  0.152429E+08  0.152429E+08  0.202568E+08  0.202548E+08  0.152430E+08  0.152429E+08  0.152429E+08  0.152479E+08 -0.410475E+00  0.702770E+07  0.702770E+07  0.120768E+02
