#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.198930E+08   0.198930E+08   0.265104E+08   0.265100E+08   0.198931E+08   0.198930E+08   0.198930E+08   0.198996E+08  -0.413811E+00   0.102826E+08   0.102826E+08   0.588118E+01
   0.112819E-04   0.198930E+08   0.198930E+08   0.265074E+08   0.265069E+08   0.198931E+08   0.198930E+08   0.198930E+08   0.198996E+08  -0.413811E+00   0.102826E+08   0.102826E+08   0.649995E+01
   0.124693E-04   0.198930E+08   0.198930E+08   0.265037E+08   0.265031E+08   0.198931E+08   0.198930E+08   0.198930E+08   0.198996E+08  -0.413810E+00   0.102826E+08   0.102826E+08   0.718377E+01
   0.137816E-04   0.198930E+08   0.198930E+08   0.264992E+08   0.264985E+08   0.198930E+08   0.198930E+08   0.198930E+08   0.198996E+08  -0.413811E+00   0.102826E+08   0.102826E+08   0.793947E+01
   0.152321E-04   0.198929E+08   0.198929E+08   0.264937E+08   0.264928E+08   0.198930E+08   0.198929E+08   0.198929E+08   0.198996E+08  -0.413811E+00   0.102826E+08   0.102826E+08   0.877458E+01
   0.168352E-04   0.198929E+08   0.198929E+08   0.264870E+08   0.264859E+08   0.198930E+08   0.198929E+08   0.198929E+08   0.198995E+08  -0.413811E+00   0.102826E+08   0.102825E+08   0.969741E+01
   0.186070E-04   0.198929E+08   0.198929E+08   0.264788E+08   0.264774E+08   0.198930E+08   0.198929E+08   0.198929E+08   0.198995E+08  -0.413811E+00   0.102825E+08   0.102825E+08   0.107171E+02
   0.205653E-04   0.198929E+08   0.198929E+08   0.264688E+08   0.264671E+08   0.198930E+08   0.198929E+08   0.198929E+08   0.198995E+08  -0.413811E+00   0.102825E+08   0.102825E+08   0.118439E+02
   0.227297E-04   0.198928E+08   0.198928E+08   0.264565E+08   0.264546E+08   0.198929E+08   0.198928E+08   0.198928E+08   0.198994E+08  -0.413811E+00   0.102825E+08   0.102825E+08   0.130888E+02
   0.251219E-04   0.198928E+08   0.198928E+08   0.264416E+08   0.264392E+08   0.198929E+08   0.198928E+08   0.198928E+08   0.198994E+08  -0.413811E+00   0.102825E+08   0.102825E+08   0.144641E+02
   0.277659E-04   0.198927E+08   0.198927E+08   0.264234E+08   0.264204E+08   0.198928E+08   0.198927E+08   0.198927E+08   0.198993E+08  -0.413811E+00   0.102824E+08   0.102824E+08   0.159835E+02
   0.306881E-04   0.198927E+08   0.198927E+08   0.264011E+08   0.263975E+08   0.198928E+08   0.198927E+08   0.198927E+08   0.198993E+08  -0.413811E+00   0.102824E+08   0.102824E+08   0.176617E+02
   0.339179E-04   0.198926E+08   0.198926E+08   0.263739E+08   0.263696E+08   0.198927E+08   0.198926E+08   0.198926E+08   0.198992E+08  -0.413811E+00   0.102823E+08   0.102823E+08   0.195151E+02
   0.374876E-04   0.198925E+08   0.198925E+08   0.263408E+08   0.263354E+08   0.198926E+08   0.198925E+08   0.198925E+08   0.198991E+08  -0.413811E+00   0.102823E+08   0.102823E+08   0.215618E+02
   0.414330E-04   0.198924E+08   0.198924E+08   0.263004E+08   0.262938E+08   0.198925E+08   0.198924E+08   0.198924E+08   0.198990E+08  -0.413811E+00   0.102822E+08   0.102822E+08   0.238213E+02
   0.457936E-04   0.198923E+08   0.198922E+08   0.262510E+08   0.262431E+08   0.198923E+08   0.198923E+08   0.198922E+08   0.198988E+08  -0.413811E+00   0.102821E+08   0.102821E+08   0.263153E+02
   0.506132E-04   0.198921E+08   0.198921E+08   0.261909E+08   0.261812E+08   0.198922E+08   0.198921E+08   0.198921E+08   0.198986E+08  -0.413811E+00   0.102820E+08   0.102820E+08   0.290671E+02
   0.559400E-04   0.198919E+08   0.198919E+08   0.261176E+08   0.261058E+08   0.198920E+08   0.198919E+08   0.198919E+08   0.198984E+08  -0.413811E+00   0.102818E+08   0.102818E+08   0.321024E+02
   0.618274E-04   0.198916E+08   0.198916E+08   0.260284E+08   0.260139E+08   0.198917E+08   0.198916E+08   0.198916E+08   0.198981E+08  -0.413812E+00   0.102816E+08   0.102816E+08   0.354487E+02
   0.683345E-04   0.198913E+08   0.198913E+08   0.259197E+08   0.259021E+08   0.198914E+08   0.198913E+08   0.198913E+08   0.198978E+08  -0.413812E+00   0.102814E+08   0.102814E+08   0.391361E+02
   0.755264E-04   0.198909E+08   0.198909E+08   0.257875E+08   0.257662E+08   0.198910E+08   0.198909E+08   0.198909E+08   0.198974E+08  -0.413812E+00   0.102811E+08   0.102811E+08   0.431963E+02
   0.834752E-04   0.198905E+08   0.198904E+08   0.256270E+08   0.256010E+08   0.198905E+08   0.198905E+08   0.198905E+08   0.198969E+08  -0.413813E+00   0.102808E+08   0.102808E+08   0.476636E+02
   0.922605E-04   0.198899E+08   0.198899E+08   0.254320E+08   0.254005E+08   0.198900E+08   0.198899E+08   0.198899E+08   0.198963E+08  -0.413813E+00   0.102804E+08   0.102804E+08   0.525736E+02
   0.101971E-03   0.198892E+08   0.198892E+08   0.251958E+08   0.251576E+08   0.198893E+08   0.198892E+08   0.198892E+08   0.198955E+08  -0.413814E+00   0.102799E+08   0.102799E+08   0.579637E+02
   0.112702E-03   0.198884E+08   0.198883E+08   0.249100E+08   0.248638E+08   0.198884E+08   0.198884E+08   0.198884E+08   0.198946E+08  -0.413815E+00   0.102793E+08   0.102793E+08   0.638717E+02
   0.124564E-03   0.198874E+08   0.198873E+08   0.245650E+08   0.245091E+08   0.198874E+08   0.198873E+08   0.198873E+08   0.198935E+08  -0.413816E+00   0.102786E+08   0.102786E+08   0.703353E+02
   0.137674E-03   0.198861E+08   0.198860E+08   0.241495E+08   0.240822E+08   0.198861E+08   0.198861E+08   0.198861E+08   0.198921E+08  -0.413817E+00   0.102777E+08   0.102777E+08   0.773908E+02
   0.152163E-03   0.198846E+08   0.198844E+08   0.236509E+08   0.235700E+08   0.198846E+08   0.198846E+08   0.198846E+08   0.198905E+08  -0.413819E+00   0.102766E+08   0.102766E+08   0.850707E+02
   0.168178E-03   0.198827E+08   0.198825E+08   0.230548E+08   0.229581E+08   0.198827E+08   0.198827E+08   0.198827E+08   0.198884E+08  -0.413821E+00   0.102753E+08   0.102752E+08   0.934015E+02
   0.185878E-03   0.198805E+08   0.198802E+08   0.223457E+08   0.222304E+08   0.198805E+08   0.198804E+08   0.198804E+08   0.198860E+08  -0.413824E+00   0.102737E+08   0.102736E+08   0.102400E+03
   0.205440E-03   0.198777E+08   0.198774E+08   0.215072E+08   0.213706E+08   0.198777E+08   0.198777E+08   0.198777E+08   0.198830E+08  -0.413827E+00   0.102717E+08   0.102717E+08   0.112069E+03
   0.227062E-03   0.198743E+08   0.198740E+08   0.205228E+08   0.203622E+08   0.198743E+08   0.198743E+08   0.198743E+08   0.198794E+08  -0.413832E+00   0.102693E+08   0.102692E+08   0.122392E+03
   0.250959E-03   0.198703E+08   0.198699E+08   0.193778E+08   0.191905E+08   0.198702E+08   0.198702E+08   0.198702E+08   0.198750E+08  -0.413838E+00   0.102664E+08   0.102663E+08   0.133324E+03
   0.277372E-03   0.198653E+08   0.198649E+08   0.180607E+08   0.178446E+08   0.198652E+08   0.198652E+08   0.198652E+08   0.198697E+08  -0.413847E+00   0.102629E+08   0.102628E+08   0.144786E+03
   0.306564E-03   0.198593E+08   0.198588E+08   0.165667E+08   0.163206E+08   0.198591E+08   0.198592E+08   0.198592E+08   0.198633E+08  -0.413858E+00   0.102586E+08   0.102585E+08   0.156653E+03
   0.338828E-03   0.198520E+08   0.198514E+08   0.149013E+08   0.146255E+08   0.198518E+08   0.198519E+08   0.198519E+08   0.198556E+08  -0.413873E+00   0.102534E+08   0.102532E+08   0.168746E+03
   0.374488E-03   0.198432E+08   0.198424E+08   0.130844E+08   0.127817E+08   0.198429E+08   0.198430E+08   0.198430E+08   0.198463E+08  -0.413893E+00   0.102471E+08   0.102469E+08   0.180820E+03
   0.413901E-03   0.198325E+08   0.198316E+08   0.111558E+08   0.108320E+08   0.198322E+08   0.198324E+08   0.198324E+08   0.198351E+08  -0.413921E+00   0.102395E+08   0.102393E+08   0.192560E+03
   0.457462E-03   0.198197E+08   0.198186E+08   0.917809E+07   0.884284E+07   0.198193E+08   0.198195E+08   0.198195E+08   0.198218E+08  -0.413957E+00   0.102304E+08   0.102301E+08   0.203578E+03
   0.505608E-03   0.198043E+08   0.198030E+08   0.723780E+07   0.690486E+07   0.198037E+08   0.198041E+08   0.198041E+08   0.198058E+08  -0.414006E+00   0.102194E+08   0.102190E+08   0.213424E+03
   0.558821E-03   0.197858E+08   0.197843E+08   0.544007E+07   0.512687E+07   0.197851E+08   0.197856E+08   0.197856E+08   0.197869E+08  -0.414070E+00   0.102062E+08   0.102058E+08   0.221603E+03
   0.617635E-03   0.197638E+08   0.197620E+08   0.389493E+07   0.362076E+07   0.197629E+08   0.197635E+08   0.197635E+08   0.197644E+08  -0.414153E+00   0.101904E+08   0.101900E+08   0.227618E+03
   0.682638E-03   0.197376E+08   0.197356E+08   0.269329E+07   0.247579E+07   0.197365E+08   0.197372E+08   0.197372E+08   0.197378E+08  -0.414259E+00   0.101717E+08   0.101712E+08   0.231022E+03
   0.754482E-03   0.197065E+08   0.197042E+08   0.187570E+07   0.172590E+07   0.197051E+08   0.197061E+08   0.197061E+08   0.197065E+08  -0.414391E+00   0.101495E+08   0.101490E+08   0.231483E+03
   0.833888E-03   0.196699E+08   0.196673E+08   0.140507E+07   0.132215E+07   0.196682E+08   0.196694E+08   0.196694E+08   0.196697E+08  -0.414551E+00   0.101234E+08   0.101228E+08   0.228838E+03
   0.921651E-03   0.196269E+08   0.196240E+08   0.116304E+07   0.113161E+07   0.196247E+08   0.196263E+08   0.196264E+08   0.196266E+08  -0.414736E+00   0.100928E+08   0.100922E+08   0.223124E+03
