#    L    TT             EE             BB             TE          
     2    0.12244E+04    0.55151E-01    0.11194E-05    0.67588E+01
     3    0.10862E+04    0.89880E-01    0.22392E-05    0.74929E+01
     4    0.98702E+03    0.10173E+00    0.37330E-05    0.70969E+01
     5    0.91851E+03    0.91312E-01    0.56015E-05    0.61466E+01
     6    0.87162E+03    0.68523E-01    0.78453E-05    0.50049E+01
     7    0.83989E+03    0.44318E-01    0.10465E-04    0.38845E+01
     8    0.81902E+03    0.25704E-01    0.13463E-04    0.29061E+01
     9    0.80642E+03    0.14655E-01    0.16839E-04    0.21267E+01
    10    0.79986E+03    0.96599E-02    0.20594E-04    0.15595E+01
    11    0.79710E+03    0.79877E-02    0.24731E-04    0.11924E+01
    12    0.79804E+03    0.74388E-02    0.29250E-04    0.10000E+01
    13    0.80096E+03    0.68580E-02    0.34153E-04    0.94221E+00
    14    0.80503E+03    0.61856E-02    0.39442E-04    0.97564E+00
    15    0.81072E+03    0.56559E-02    0.45118E-04    0.10633E+01
    16    0.81855E+03    0.54788E-02    0.51184E-04    0.11730E+01
    17    0.82825E+03    0.56917E-02    0.57639E-04    0.12825E+01
    18    0.83868E+03    0.60918E-02    0.64487E-04    0.13766E+01
    19    0.85066E+03    0.65363E-02    0.71730E-04    0.14523E+01
    20    0.86257E+03    0.69799E-02    0.79367E-04    0.15073E+01
    21    0.87481E+03    0.74412E-02    0.87403E-04    0.15457E+01
    22    0.88765E+03    0.80407E-02    0.95837E-04    0.15723E+01
    23    0.90086E+03    0.88841E-02    0.10467E-03    0.15946E+01
    24    0.91444E+03    0.10018E-01    0.11391E-03    0.16193E+01
    25    0.92833E+03    0.11439E-01    0.12355E-03    0.16488E+01
    26    0.94237E+03    0.13097E-01    0.13359E-03    0.16850E+01
    27    0.95678E+03    0.14970E-01    0.14404E-03    0.17263E+01
    28    0.97141E+03    0.17064E-01    0.15490E-03    0.17713E+01
    29    0.98633E+03    0.19353E-01    0.16617E-03    0.18170E+01
    30    0.10015E+04    0.21818E-01    0.17784E-03    0.18590E+01
    31    0.10167E+04    0.24469E-01    0.18992E-03    0.18932E+01
    32    0.10323E+04    0.27308E-01    0.20242E-03    0.19166E+01
    33    0.10482E+04    0.30336E-01    0.21532E-03    0.19290E+01
    34    0.10643E+04    0.33559E-01    0.22863E-03    0.19312E+01
    35    0.10806E+04    0.36973E-01    0.24236E-03    0.19221E+01
    36    0.10970E+04    0.40586E-01    0.25649E-03    0.18996E+01
    37    0.11135E+04    0.44439E-01    0.27104E-03    0.18636E+01
    38    0.11303E+04    0.48575E-01    0.28599E-03    0.18165E+01
    39    0.11475E+04    0.52983E-01    0.30136E-03    0.17602E+01
    40    0.11648E+04    0.57643E-01    0.31713E-03    0.16958E+01
    41    0.11824E+04    0.62548E-01    0.33331E-03    0.16240E+01
    42    0.11999E+04    0.67710E-01    0.34990E-03    0.15435E+01
    43    0.12176E+04    0.73151E-01    0.36690E-03    0.14526E+01
    44    0.12353E+04    0.78872E-01    0.38430E-03    0.13505E+01
    45    0.12534E+04    0.84889E-01    0.40210E-03    0.12364E+01
    46    0.12717E+04    0.91214E-01    0.42031E-03    0.11079E+01
    47    0.12901E+04    0.97833E-01    0.43892E-03    0.96557E+00
    48    0.13087E+04    0.10473E+00    0.45794E-03    0.81337E+00
    49    0.13274E+04    0.11187E+00    0.47735E-03    0.65477E+00
    50    0.13464E+04    0.11922E+00    0.49716E-03    0.48638E+00
    51    0.13657E+04    0.12672E+00    0.51736E-03    0.30360E+00
    52    0.13854E+04    0.13448E+00    0.53797E-03    0.10233E+00
    53    0.14051E+04    0.14266E+00    0.55896E-03   -0.11951E+00
    54    0.14247E+04    0.15127E+00    0.58035E-03   -0.35603E+00
    55    0.14446E+04    0.16030E+00    0.60214E-03   -0.60124E+00
    56    0.14648E+04    0.16961E+00    0.62431E-03   -0.85572E+00
    57    0.14853E+04    0.17910E+00    0.64687E-03   -0.11200E+01
    58    0.15061E+04    0.18876E+00    0.66983E-03   -0.13958E+01
    59    0.15271E+04    0.19862E+00    0.69317E-03   -0.16849E+01
    60    0.15482E+04    0.20872E+00    0.71690E-03   -0.19876E+01
    61    0.15699E+04    0.21915E+00    0.74101E-03   -0.23038E+01
    62    0.15914E+04    0.22988E+00    0.76552E-03   -0.26344E+01
    63    0.16131E+04    0.24089E+00    0.79041E-03   -0.29797E+01
    64    0.16352E+04    0.25220E+00    0.81568E-03   -0.33404E+01
    65    0.16573E+04    0.26377E+00    0.84135E-03   -0.37168E+01
    66    0.16798E+04    0.27555E+00    0.86739E-03   -0.41066E+01
    67    0.17025E+04    0.28754E+00    0.89383E-03   -0.45070E+01
    68    0.17256E+04    0.29977E+00    0.92065E-03   -0.49166E+01
    69    0.17490E+04    0.31221E+00    0.94787E-03   -0.53336E+01
    70    0.17727E+04    0.32490E+00    0.97547E-03   -0.57600E+01
    71    0.17965E+04    0.33782E+00    0.10035E-02   -0.61983E+01
    72    0.18205E+04    0.35094E+00    0.10318E-02   -0.66498E+01
    73    0.18447E+04    0.36423E+00    0.10606E-02   -0.71151E+01
    74    0.18692E+04    0.37767E+00    0.10898E-02   -0.75933E+01
    75    0.18939E+04    0.39127E+00    0.11194E-02   -0.80831E+01
    76    0.19190E+04    0.40504E+00    0.11493E-02   -0.85837E+01
