     2    0.14887E+04    0.72414E-01    0.26275E-01    0.47810E+01    0.10890E-06   -0.52651E-02   -0.18615E-04
     3    0.13370E+04    0.11179E+00    0.30125E-01    0.46368E+01    0.13201E-06   -0.51825E-02   -0.22192E-04
     4    0.12791E+04    0.12189E+00    0.29193E-01    0.42984E+01    0.15138E-06   -0.51410E-02   -0.22092E-04
     5    0.12445E+04    0.10572E+00    0.25209E-01    0.37629E+01    0.16801E-06   -0.51106E-02   -0.19357E-04
     6    0.12223E+04    0.77043E-01    0.19988E-01    0.31392E+01    0.18237E-06   -0.50784E-02   -0.15046E-04
     7    0.12092E+04    0.49146E-01    0.14898E-01    0.25110E+01    0.19487E-06   -0.50426E-02   -0.10150E-04
     8    0.12031E+04    0.29300E-01    0.10720E-01    0.19430E+01    0.20579E-06   -0.50060E-02   -0.54939E-05
     9    0.12023E+04    0.18444E-01    0.77257E-02    0.14733E+01    0.21538E-06   -0.49702E-02   -0.17528E-05
    10    0.12052E+04    0.13972E-01    0.58689E-02    0.11305E+01    0.22381E-06   -0.49311E-02    0.64159E-06
    11    0.12103E+04    0.12611E-01    0.49565E-02    0.91585E+00    0.23128E-06   -0.48869E-02    0.16389E-05
    12    0.12174E+04    0.12243E-01    0.47428E-02    0.81913E+00    0.23784E-06   -0.48367E-02    0.15273E-05
    13    0.12254E+04    0.11996E-01    0.50096E-02    0.81108E+00    0.24360E-06   -0.47817E-02    0.61666E-06
    14    0.12339E+04    0.12036E-01    0.55672E-02    0.85801E+00    0.24868E-06   -0.47238E-02   -0.80715E-06
    15    0.12434E+04    0.12511E-01    0.63019E-02    0.93426E+00    0.25316E-06   -0.46650E-02   -0.24691E-05
    16    0.12546E+04    0.13470E-01    0.71311E-02    0.10171E+01    0.25708E-06   -0.46071E-02   -0.40812E-05
    17    0.12671E+04    0.14798E-01    0.80187E-02    0.10843E+01    0.26052E-06   -0.45504E-02   -0.52778E-05
    18    0.12798E+04    0.16190E-01    0.89434E-02    0.11204E+01    0.26352E-06   -0.44945E-02   -0.57843E-05
    19    0.12934E+04    0.17578E-01    0.98963E-02    0.11302E+01    0.26612E-06   -0.44388E-02   -0.57495E-05
    20    0.13064E+04    0.19031E-01    0.10873E-01    0.11205E+01    0.26834E-06   -0.43825E-02   -0.54091E-05
    21    0.13191E+04    0.20644E-01    0.11872E-01    0.10991E+01    0.27023E-06   -0.43261E-02   -0.49404E-05
    22    0.13321E+04    0.22582E-01    0.12893E-01    0.10726E+01    0.27182E-06   -0.42702E-02   -0.44701E-05
    23    0.13451E+04    0.24880E-01    0.13932E-01    0.10461E+01    0.27315E-06   -0.42154E-02   -0.39853E-05
    24    0.13583E+04    0.27509E-01    0.14988E-01    0.10237E+01    0.27422E-06   -0.41617E-02   -0.34806E-05
    25    0.13714E+04    0.30476E-01    0.16057E-01    0.10085E+01    0.27506E-06   -0.41082E-02   -0.31162E-05
    26    0.13844E+04    0.33750E-01    0.17139E-01    0.10036E+01    0.27569E-06   -0.40541E-02   -0.30487E-05
    27    0.13976E+04    0.37288E-01    0.18234E-01    0.10060E+01    0.27614E-06   -0.40001E-02   -0.32604E-05
    28    0.14108E+04    0.41066E-01    0.19344E-01    0.10106E+01    0.27642E-06   -0.39469E-02   -0.36627E-05
    29    0.14242E+04    0.45061E-01    0.20467E-01    0.10056E+01    0.27654E-06   -0.38946E-02   -0.40566E-05
    30    0.14378E+04    0.49260E-01    0.21603E-01    0.97948E+00    0.27648E-06   -0.38427E-02   -0.42652E-05
    31    0.14513E+04    0.53671E-01    0.22747E-01    0.93458E+00    0.27628E-06   -0.37913E-02   -0.43052E-05
    32    0.14649E+04    0.58291E-01    0.23897E-01    0.87552E+00    0.27597E-06   -0.37404E-02   -0.42434E-05
    33    0.14785E+04    0.63108E-01    0.25053E-01    0.80184E+00    0.27554E-06   -0.36900E-02   -0.41555E-05
    34    0.14923E+04    0.68130E-01    0.26213E-01    0.71293E+00    0.27501E-06   -0.36402E-02   -0.40916E-05
    35    0.15061E+04    0.73424E-01    0.27378E-01    0.60932E+00    0.27438E-06   -0.35913E-02   -0.39910E-05
    36    0.15199E+04    0.79058E-01    0.28544E-01    0.49136E+00    0.27366E-06   -0.35435E-02   -0.37853E-05
    37    0.15338E+04    0.85025E-01    0.29712E-01    0.36128E+00    0.27286E-06   -0.34966E-02   -0.34848E-05
    38    0.15479E+04    0.91308E-01    0.30881E-01    0.22340E+00    0.27199E-06   -0.34502E-02   -0.31314E-05
    39    0.15623E+04    0.97901E-01    0.32048E-01    0.79703E-01    0.27105E-06   -0.34044E-02   -0.28158E-05
    40    0.15767E+04    0.10480E+00    0.33209E-01   -0.68630E-01    0.27004E-06   -0.33592E-02   -0.26407E-05
    41    0.15912E+04    0.11202E+00    0.34363E-01   -0.22135E+00    0.26897E-06   -0.33145E-02   -0.26780E-05
