     2    0.11936E+04    0.31330E+01    0.14716E-02    0.31330E+01    0.53651E-01   -0.64881E-05    0.14716E-02   -0.64881E-05    0.75355E-08
     3    0.11284E+04    0.39315E+01    0.10757E-02    0.39315E+01    0.87835E-01   -0.56155E-05    0.10757E-02   -0.56155E-05    0.45667E-08
     4    0.10553E+04    0.40919E+01    0.83063E-03    0.40919E+01    0.97966E-01   -0.43510E-05    0.83063E-03   -0.43510E-05    0.31522E-08
     5    0.99416E+03    0.38511E+01    0.66515E-03    0.38511E+01    0.85876E-01   -0.30880E-05    0.66515E-03   -0.30880E-05    0.23403E-08
     6    0.94723E+03    0.34074E+01    0.54705E-03    0.34074E+01    0.62590E-01   -0.19752E-05    0.54705E-03   -0.19752E-05    0.18204E-08
     7    0.91289E+03    0.28894E+01    0.45932E-03    0.28894E+01    0.39340E-01   -0.10790E-05    0.45932E-03   -0.10790E-05    0.14634E-08
     8    0.88802E+03    0.23846E+01    0.39152E-03    0.23846E+01    0.22583E-01   -0.41377E-06    0.39152E-03   -0.41377E-06    0.12056E-08
     9    0.87060E+03    0.19430E+01    0.33755E-03    0.19430E+01    0.13428E-01    0.33156E-07    0.33755E-03    0.33156E-07    0.10123E-08
    10    0.85929E+03    0.15889E+01    0.29400E-03    0.15889E+01    0.97280E-02    0.28674E-06    0.29400E-03    0.28674E-06    0.86298E-09
    11    0.85256E+03    0.13333E+01    0.25874E-03    0.13333E+01    0.85760E-02    0.38229E-06    0.25874E-03    0.38229E-06    0.74505E-09
    12    0.85034E+03    0.11779E+01    0.22979E-03    0.11779E+01    0.79874E-02    0.36639E-06    0.22979E-03    0.36639E-06    0.64978E-09
    13    0.85064E+03    0.11082E+01    0.20566E-03    0.11082E+01    0.71324E-02    0.28665E-06    0.20566E-03    0.28665E-06    0.57186E-09
    14    0.85240E+03    0.11038E+01    0.18515E-03    0.11038E+01    0.62304E-02    0.18480E-06    0.18515E-03    0.18480E-06    0.50704E-09
    15    0.85591E+03    0.11418E+01    0.16755E-03    0.11418E+01    0.55741E-02    0.80722E-07    0.16755E-03    0.80722E-07    0.45259E-09
    16    0.86162E+03    0.12015E+01    0.15229E-03    0.12015E+01    0.53645E-02   -0.11764E-07    0.15229E-03   -0.11764E-07    0.40630E-09
    17    0.86932E+03    0.12689E+01    0.13900E-03    0.12689E+01    0.55806E-02   -0.81374E-07    0.13900E-03   -0.81374E-07    0.36667E-09
    18    0.87797E+03    0.13354E+01    0.12733E-03    0.13354E+01    0.59681E-02   -0.11977E-06    0.12733E-03   -0.11977E-06    0.33242E-09
