  0.102076E-04  0.159500E+08  0.159500E+08  0.212552E+08  0.212548E+08  0.159501E+08  0.159500E+08  0.159500E+08  0.159553E+08 -0.416685E+00  0.751568E+07  0.751568E+07  0.505680E+01
  0.112819E-04  0.159500E+08  0.159500E+08  0.212526E+08  0.212522E+08  0.159501E+08  0.159500E+08  0.159500E+08  0.159553E+08 -0.416685E+00  0.751568E+07  0.751568E+07  0.558884E+01
  0.124693E-04  0.159500E+08  0.159500E+08  0.212495E+08  0.212490E+08  0.159501E+08  0.159500E+08  0.159500E+08  0.159553E+08 -0.416685E+00  0.751568E+07  0.751568E+07  0.617680E+01
  0.137816E-04  0.159500E+08  0.159500E+08  0.212457E+08  0.212451E+08  0.159501E+08  0.159500E+08  0.159500E+08  0.159553E+08 -0.416685E+00  0.751568E+07  0.751568E+07  0.682657E+01
  0.152321E-04  0.159500E+08  0.159500E+08  0.212411E+08  0.212403E+08  0.159501E+08  0.159500E+08  0.159500E+08  0.159553E+08 -0.416684E+00  0.751567E+07  0.751567E+07  0.754461E+01
  0.168352E-04  0.159500E+08  0.159500E+08  0.212355E+08  0.212345E+08  0.159500E+08  0.159500E+08  0.159500E+08  0.159553E+08 -0.416684E+00  0.751567E+07  0.751567E+07  0.833808E+01
  0.186070E-04  0.159499E+08  0.159499E+08  0.212285E+08  0.212274E+08  0.159500E+08  0.159500E+08  0.159499E+08  0.159553E+08 -0.416684E+00  0.751567E+07  0.751567E+07  0.921485E+01
  0.205653E-04  0.159499E+08  0.159499E+08  0.212201E+08  0.212187E+08  0.159500E+08  0.159499E+08  0.159499E+08  0.159552E+08 -0.416683E+00  0.751566E+07  0.751566E+07  0.101836E+02
  0.227297E-04  0.159499E+08  0.159499E+08  0.212098E+08  0.212081E+08  0.159500E+08  0.159499E+08  0.159499E+08  0.159552E+08 -0.416683E+00  0.751566E+07  0.751566E+07  0.112540E+02
  0.251219E-04  0.159499E+08  0.159499E+08  0.211972E+08  0.211951E+08  0.159500E+08  0.159499E+08  0.159499E+08  0.159552E+08 -0.416683E+00  0.751565E+07  0.751565E+07  0.124365E+02
  0.277659E-04  0.159499E+08  0.159499E+08  0.211819E+08  0.211793E+08  0.159500E+08  0.159499E+08  0.159499E+08  0.159552E+08 -0.416682E+00  0.751564E+07  0.751564E+07  0.137429E+02
