#    L    TT             EE             TE             PP             TP          
     2    0.10730E+04    0.57821E-01   -0.46057E+01    0.14626E+07    0.67961E+05
     3    0.80172E+03    0.91703E-01   -0.46624E+01    0.23274E+07    0.76370E+05
     4    0.68655E+03    0.99996E-01   -0.42726E+01    0.31246E+07    0.78832E+05
     5    0.64741E+03    0.85969E-01   -0.37030E+01    0.38497E+07    0.78229E+05
     6    0.65118E+03    0.61489E-01   -0.30915E+01    0.45046E+07    0.75971E+05
     7    0.68219E+03    0.37827E-01   -0.25259E+01    0.50957E+07    0.72917E+05
     8    0.72973E+03    0.21030E-01   -0.20340E+01    0.56294E+07    0.69460E+05
     9    0.78769E+03    0.11840E-01   -0.16143E+01    0.61117E+07    0.65771E+05
    10    0.85327E+03    0.80281E-02   -0.12550E+01    0.65471E+07    0.61963E+05
    11    0.92421E+03    0.68609E-02   -0.93948E+00    0.69417E+07    0.58206E+05
    12    0.99711E+03    0.65903E-02   -0.64798E+00    0.72976E+07    0.54597E+05
    13    0.10714E+04    0.64248E-02   -0.37293E+00    0.76184E+07    0.51165E+05
    14    0.11479E+04    0.65217E-02   -0.11557E+00    0.79082E+07    0.47924E+05
    15    0.12249E+04    0.69270E-02    0.10795E+00    0.81695E+07    0.44861E+05
    16    0.13006E+04    0.75787E-02    0.28058E+00    0.84047E+07    0.41961E+05
    17    0.13754E+04    0.83167E-02    0.39354E+00    0.86163E+07    0.39215E+05
    18    0.14493E+04    0.88106E-02    0.44436E+00    0.88066E+07    0.36616E+05
    19    0.15231E+04    0.89951E-02    0.44085E+00    0.89768E+07    0.34151E+05
    20    0.15949E+04    0.89542E-02    0.39035E+00    0.91280E+07    0.31807E+05
    21    0.16652E+04    0.88361E-02    0.30238E+00    0.92622E+07    0.29594E+05
    22    0.17341E+04    0.88727E-02    0.18733E+00    0.93812E+07    0.27521E+05
    23    0.18012E+04    0.92050E-02    0.61789E-01    0.94859E+07    0.25570E+05
    24    0.18664E+04    0.98934E-02   -0.59052E-01    0.95774E+07    0.23722E+05
    25    0.19294E+04    0.10935E-01   -0.17188E+00    0.96566E+07    0.21979E+05
    26    0.19902E+04    0.12272E-01   -0.27461E+00    0.97246E+07    0.20345E+05
    27    0.20492E+04    0.13851E-01   -0.36539E+00    0.97825E+07    0.18816E+05
    28    0.21064E+04    0.15641E-01   -0.44281E+00    0.98308E+07    0.17382E+05
    29    0.21620E+04    0.17568E-01   -0.51221E+00    0.98699E+07    0.16032E+05
    30    0.22157E+04    0.19576E-01   -0.58110E+00    0.99001E+07    0.14756E+05
    31    0.22673E+04    0.21675E-01   -0.65261E+00    0.99224E+07    0.13547E+05
    32    0.23169E+04    0.23881E-01   -0.72815E+00    0.99377E+07    0.12400E+05
    33    0.23646E+04    0.26206E-01   -0.80622E+00    0.99466E+07    0.11320E+05
    34    0.24103E+04    0.28677E-01   -0.88486E+00    0.99493E+07    0.10313E+05
    35    0.24540E+04    0.31317E-01   -0.96592E+00    0.99464E+07    0.93700E+04
    36    0.24955E+04    0.34154E-01   -0.10522E+01    0.99382E+07    0.84808E+04
    37    0.25354E+04    0.37219E-01   -0.11423E+01    0.99252E+07    0.76365E+04
    38    0.25740E+04    0.40533E-01   -0.12326E+01    0.99077E+07    0.68314E+04
    39    0.26113E+04    0.44077E-01   -0.13239E+01    0.98860E+07    0.60699E+04
    40    0.26470E+04    0.47822E-01   -0.14183E+01    0.98604E+07    0.53590E+04
    41    0.26809E+04    0.51753E-01   -0.15178E+01    0.98311E+07    0.47036E+04
    42    0.27130E+04    0.55878E-01   -0.16241E+01    0.97983E+07    0.40991E+04
    43    0.27435E+04    0.60213E-01   -0.17385E+01    0.97623E+07    0.35390E+04
    44    0.27724E+04    0.64757E-01   -0.18617E+01    0.97235E+07    0.30166E+04
    45    0.28001E+04    0.69521E-01   -0.19940E+01    0.96820E+07    0.25252E+04
    46    0.28268E+04    0.74513E-01   -0.21376E+01    0.96381E+07    0.20594E+04
    47    0.28522E+04    0.79730E-01   -0.22913E+01    0.95920E+07    0.16189E+04
    48    0.28765E+04    0.85167E-01   -0.24503E+01    0.95439E+07    0.12047E+04
    49    0.28995E+04    0.90800E-01   -0.26105E+01    0.94940E+07    0.81793E+03
    50    0.29217E+04    0.96597E-01   -0.27746E+01    0.94424E+07    0.45948E+03
    51    0.29429E+04    0.10252E+00   -0.29467E+01    0.93893E+07    0.12950E+03
    52    0.29632E+04    0.10867E+00   -0.31308E+01    0.93348E+07   -0.17543E+03
    53    0.29824E+04    0.11518E+00   -0.33291E+01    0.92791E+07   -0.45964E+03
    54    0.30005E+04    0.12206E+00   -0.35356E+01    0.92222E+07   -0.72746E+03
    55    0.30177E+04    0.12930E+00   -0.37446E+01    0.91643E+07   -0.98322E+03
    56    0.30342E+04    0.13674E+00   -0.39567E+01    0.91054E+07   -0.12304E+04
    57    0.30501E+04    0.14427E+00   -0.41730E+01    0.90457E+07   -0.14689E+04
