     2    0.98348E+03    0.44321E+01   -0.21495E-02    0.44321E+01    0.55808E-01   -0.75995E-05   -0.21495E-02   -0.75995E-05    0.18151E-07
     3    0.94787E+03    0.49899E+01   -0.14961E-02    0.49899E+01    0.90934E-01   -0.64062E-05   -0.14961E-02   -0.64062E-05    0.11001E-07
     4    0.91673E+03    0.48650E+01   -0.11496E-02    0.48650E+01    0.10029E+00   -0.49398E-05   -0.11496E-02   -0.49398E-05    0.75692E-08
     5    0.89240E+03    0.43622E+01   -0.93307E-03    0.43622E+01    0.86433E-01   -0.35341E-05   -0.93307E-03   -0.35341E-05    0.56003E-08
     6    0.87451E+03    0.36930E+01   -0.78362E-03    0.36930E+01    0.61656E-01   -0.23216E-05   -0.78362E-03   -0.23216E-05    0.43421E-08
     7    0.86295E+03    0.29930E+01   -0.67384E-03    0.29930E+01    0.37867E-01   -0.13563E-05   -0.67384E-03   -0.13563E-05    0.34798E-08
     8    0.85684E+03    0.23545E+01   -0.58997E-03    0.23545E+01    0.21395E-01   -0.64746E-06   -0.58997E-03   -0.64746E-06    0.28582E-08
     9    0.85523E+03    0.18294E+01   -0.52391E-03    0.18294E+01    0.12815E-01   -0.18476E-06   -0.52391E-03   -0.18476E-06    0.23932E-08
    10    0.85690E+03    0.14447E+01   -0.47016E-03    0.14447E+01    0.95288E-02    0.61173E-07   -0.47016E-03    0.61173E-07    0.20346E-08
    11    0.86060E+03    0.12056E+01   -0.42535E-03    0.12056E+01    0.85072E-02    0.14265E-06   -0.42535E-03    0.14265E-06    0.17521E-08
    12    0.86695E+03    0.10982E+01   -0.38722E-03    0.10982E+01    0.79165E-02    0.12317E-06   -0.38722E-03    0.12317E-06    0.15243E-08
    13    0.87442E+03    0.10913E+01   -0.35445E-03    0.10913E+01    0.71032E-02    0.45710E-07   -0.35445E-03    0.45710E-07    0.13384E-08
    14    0.88227E+03    0.11501E+01   -0.32597E-03    0.11501E+01    0.64087E-02   -0.55727E-07   -0.32597E-03   -0.55727E-07    0.11842E-08
    15    0.89094E+03    0.12463E+01   -0.30113E-03    0.12463E+01    0.60578E-02   -0.15938E-06   -0.30113E-03   -0.15938E-06    0.10548E-08
    16    0.90100E+03    0.13548E+01   -0.27934E-03    0.13548E+01    0.61425E-02   -0.24695E-06   -0.27934E-03   -0.24695E-06    0.94511E-09
    17    0.91251E+03    0.14531E+01   -0.26013E-03    0.14531E+01    0.65601E-02   -0.30171E-06   -0.26013E-03   -0.30171E-06    0.85136E-09
    18    0.92462E+03    0.15253E+01   -0.24303E-03    0.15253E+01    0.70055E-02   -0.31329E-06   -0.24303E-03   -0.31329E-06    0.77051E-09
    19    0.93816E+03    0.15750E+01   -0.22771E-03    0.15750E+01    0.74080E-02   -0.29494E-06   -0.22771E-03   -0.29494E-06    0.70033E-09
    20    0.95141E+03    0.16076E+01   -0.21384E-03    0.16076E+01    0.78313E-02   -0.26395E-06   -0.21384E-03   -0.26395E-06    0.63890E-09
    21    0.96477E+03    0.16313E+01   -0.20127E-03    0.16313E+01    0.83773E-02   -0.22985E-06   -0.20127E-03   -0.22985E-06    0.58491E-09
    22    0.97856E+03    0.16531E+01   -0.18983E-03    0.16531E+01    0.92159E-02   -0.19861E-06   -0.18983E-03   -0.19861E-06    0.53719E-09
    23    0.99261E+03    0.16775E+01   -0.17942E-03    0.16775E+01    0.10392E-01   -0.16963E-06   -0.17942E-03   -0.16963E-06    0.49483E-09
    24    0.10070E+04    0.17082E+01   -0.16990E-03    0.17082E+01    0.11881E-01   -0.14225E-06   -0.16990E-03   -0.14225E-06    0.45702E-09
    25    0.10216E+04    0.17478E+01   -0.16114E-03    0.17478E+01    0.13688E-01   -0.12223E-06   -0.16114E-03   -0.12223E-06    0.42316E-09
    26    0.10362E+04    0.17990E+01   -0.15301E-03    0.17990E+01    0.15777E-01   -0.11500E-06   -0.15301E-03   -0.11500E-06    0.39272E-09
    27    0.10511E+04    0.18585E+01   -0.14548E-03    0.18585E+01    0.18103E-01   -0.11858E-06   -0.14548E-03   -0.11858E-06    0.36527E-09
    28    0.10663E+04    0.19211E+01   -0.13851E-03    0.19211E+01    0.20646E-01   -0.12844E-06   -0.13851E-03   -0.12844E-06    0.34042E-09
