#    L    TT             EE             TE             PP             TP          
     2    0.12477E+04    0.52323E-01    0.41380E+01    0.92587E+06    0.28798E+05
     3    0.11531E+04    0.85921E-01    0.48981E+01    0.14243E+07    0.36168E+05
     4    0.10648E+04    0.97277E-01    0.48803E+01    0.18667E+07    0.40237E+05
     5    0.99601E+03    0.87091E-01    0.44394E+01    0.22573E+07    0.42371E+05
     6    0.94489E+03    0.65103E-01    0.38215E+01    0.26021E+07    0.43354E+05
     7    0.90806E+03    0.42008E-01    0.31701E+01    0.29077E+07    0.43643E+05
     8    0.88169E+03    0.24543E-01    0.25685E+01    0.31795E+07    0.43442E+05
     9    0.86320E+03    0.14463E-01    0.20601E+01    0.34223E+07    0.42868E+05
    10    0.85100E+03    0.10132E-01    0.16617E+01    0.36394E+07    0.42063E+05
    11    0.84353E+03    0.87842E-02    0.13758E+01    0.38348E+07    0.41194E+05
    12    0.84071E+03    0.82576E-02    0.11966E+01    0.40099E+07    0.40325E+05
    13    0.84050E+03    0.74880E-02    0.11068E+01    0.41670E+07    0.39449E+05
    14    0.84178E+03    0.65146E-02    0.10851E+01    0.43084E+07    0.38552E+05
    15    0.84488E+03    0.56612E-02    0.11109E+01    0.44356E+07    0.37636E+05
    16    0.85025E+03    0.52132E-02    0.11654E+01    0.45499E+07    0.36711E+05
    17    0.85770E+03    0.52392E-02    0.12322E+01    0.46527E+07    0.35798E+05
    18    0.86611E+03    0.55497E-02    0.12996E+01    0.47451E+07    0.34914E+05
    19    0.87627E+03    0.59878E-02    0.13648E+01    0.48279E+07    0.34046E+05
    20    0.88647E+03    0.64863E-02    0.14241E+01    0.49015E+07    0.33179E+05
    21    0.89710E+03    0.70358E-02    0.14766E+01    0.49671E+07    0.32327E+05
    22    0.90844E+03    0.77297E-02    0.15216E+01    0.50254E+07    0.31504E+05
    23    0.92027E+03    0.86554E-02    0.15623E+01    0.50771E+07    0.30708E+05
    24    0.93258E+03    0.98462E-02    0.16024E+01    0.51224E+07    0.29930E+05
    25    0.94532E+03    0.11296E-01    0.16435E+01    0.51620E+07    0.29172E+05
    26    0.95829E+03    0.12957E-01    0.16875E+01    0.51964E+07    0.28439E+05
    27    0.97174E+03    0.14813E-01    0.17327E+01    0.52260E+07    0.27733E+05
    28    0.98552E+03    0.16877E-01    0.17774E+01    0.52512E+07    0.27060E+05
    29    0.99968E+03    0.19130E-01    0.18198E+01    0.52721E+07    0.26415E+05
    30    0.10141E+04    0.21560E-01    0.18565E+01    0.52887E+07    0.25794E+05
    31    0.10287E+04    0.24182E-01    0.18855E+01    0.53016E+07    0.25191E+05
    32    0.10436E+04    0.27003E-01    0.19055E+01    0.53112E+07    0.24599E+05
    33    0.10589E+04    0.30022E-01    0.19167E+01    0.53179E+07    0.24025E+05
    34    0.10744E+04    0.33244E-01    0.19196E+01    0.53216E+07    0.23475E+05
    35    0.10902E+04    0.36661E-01    0.19122E+01    0.53227E+07    0.22946E+05
    36    0.11060E+04    0.40279E-01    0.18915E+01    0.53214E+07    0.22437E+05
