     2    0.10563E+04    0.51016E-01    0.10776E-05    0.36324E+01
     3    0.99407E+03    0.84197E-01    0.21557E-05    0.44712E+01
     4    0.93297E+03    0.95523E-01    0.35938E-05    0.45610E+01
     5    0.88531E+03    0.85607E-01    0.53925E-05    0.42117E+01
     6    0.85068E+03    0.64021E-01    0.75525E-05    0.36570E+01
     7    0.82686E+03    0.41312E-01    0.10075E-04    0.30430E+01
     8    0.81107E+03    0.24130E-01    0.12960E-04    0.24605E+01
     9    0.80144E+03    0.14211E-01    0.16210E-04    0.19618E+01
    10    0.79667E+03    0.99471E-02    0.19825E-04    0.15702E+01
    11    0.79539E+03    0.86207E-02    0.23806E-04    0.12931E+01
    12    0.79776E+03    0.81146E-02    0.28156E-04    0.11270E+01
    13    0.80197E+03    0.73842E-02    0.32875E-04    0.10537E+01
    14    0.80707E+03    0.64768E-02    0.37965E-04    0.10502E+01
    15    0.81348E+03    0.57031E-02    0.43428E-04    0.10934E+01
    16    0.82173E+03    0.53315E-02    0.49264E-04    0.11625E+01
    17    0.83167E+03    0.54175E-02    0.55476E-04    0.12402E+01
    18    0.84229E+03    0.57621E-02    0.62066E-04    0.13143E+01
    19    0.85441E+03    0.62091E-02    0.69034E-04    0.13816E+01
    20    0.86639E+03    0.66955E-02    0.76383E-04    0.14383E+01
    21    0.87860E+03    0.72208E-02    0.84114E-04    0.14852E+01
    22    0.89137E+03    0.78878E-02    0.92229E-04    0.15235E+01
    23    0.90448E+03    0.87907E-02    0.10073E-03    0.15578E+01
    24    0.91795E+03    0.99680E-02    0.10961E-03    0.15932E+01
    25    0.93173E+03    0.11415E-01    0.11889E-03    0.16310E+01
    26    0.94566E+03    0.13082E-01    0.12855E-03    0.16731E+01
    27    0.95997E+03    0.14953E-01    0.13860E-03    0.17179E+01
    28    0.97452E+03    0.17037E-01    0.14904E-03    0.17639E+01
    29    0.98938E+03    0.19312E-01    0.15988E-03    0.18089E+01
    30    0.10045E+04    0.21764E-01    0.17111E-03    0.18491E+01
    31    0.10196E+04    0.24406E-01    0.18273E-03    0.18814E+01
    32    0.10351E+04    0.27242E-01    0.19474E-03    0.19036E+01
    33    0.10509E+04    0.30271E-01    0.20715E-03    0.19157E+01
    34    0.10669E+04    0.33501E-01    0.21995E-03    0.19185E+01
    35    0.10831E+04    0.36923E-01    0.23315E-03    0.19105E+01
    36    0.10994E+04    0.40546E-01    0.24674E-03    0.18892E+01
    37    0.11157E+04    0.44407E-01    0.26073E-03    0.18545E+01
    38    0.11325E+04    0.48550E-01    0.27511E-03    0.18088E+01
    39    0.11496E+04    0.52962E-01    0.28989E-03    0.17538E+01
    40    0.11668E+04    0.57625E-01    0.30505E-03    0.16906E+01
    41    0.11843E+04    0.62532E-01    0.32061E-03    0.16197E+01
    42    0.12017E+04    0.67695E-01    0.33657E-03    0.15400E+01
    43    0.12193E+04    0.73134E-01    0.35291E-03    0.14497E+01
    44    0.12369E+04    0.78855E-01    0.36964E-03    0.13480E+01
    45    0.12549E+04    0.84872E-01    0.38676E-03    0.12344E+01
    46    0.12732E+04    0.91198E-01    0.40427E-03    0.11062E+01
    47    0.12915E+04    0.97817E-01    0.42217E-03    0.96418E+00
    48    0.13100E+04    0.10472E+00    0.44045E-03    0.81230E+00
    49    0.13287E+04    0.11186E+00    0.45912E-03    0.65399E+00
    50    0.13477E+04    0.11920E+00    0.47817E-03    0.48588E+00
    51    0.13669E+04    0.12671E+00    0.49760E-03    0.30336E+00
    52    0.13865E+04    0.13447E+00    0.51742E-03    0.10232E+00
    53    0.14062E+04    0.14265E+00    0.53761E-03   -0.11933E+00
    54    0.14258E+04    0.15125E+00    0.55818E-03   -0.35573E+00
    55    0.14456E+04    0.16028E+00    0.57913E-03   -0.60090E+00
    56    0.14657E+04    0.16959E+00    0.60046E-03   -0.85541E+00
    57    0.14862E+04    0.17908E+00    0.62216E-03   -0.11197E+01
    58    0.15069E+04    0.18874E+00    0.64424E-03   -0.13956E+01
    59    0.15279E+04    0.19860E+00    0.66669E-03   -0.16848E+01
    60    0.15490E+04    0.20870E+00    0.68952E-03   -0.19875E+01
    61    0.15706E+04    0.21912E+00    0.71271E-03   -0.23037E+01
    62    0.15921E+04    0.22986E+00    0.73628E-03   -0.26341E+01
    63    0.16137E+04    0.24087E+00    0.76023E-03   -0.29792E+01
    64    0.16358E+04    0.25217E+00    0.78454E-03   -0.33398E+01
    65    0.16579E+04    0.26375E+00    0.80923E-03   -0.37162E+01
    66    0.16804E+04    0.27552E+00    0.83429E-03   -0.41060E+01
    67    0.17030E+04    0.28751E+00    0.85973E-03   -0.45065E+01
    68    0.17262E+04    0.29974E+00    0.88554E-03   -0.49163E+01
    69    0.17495E+04    0.31218E+00    0.91172E-03   -0.53335E+01
    70    0.17731E+04    0.32487E+00    0.93828E-03   -0.57600E+01
    71    0.17970E+04    0.33778E+00    0.96521E-03   -0.61982E+01
    72    0.18210E+04    0.35090E+00    0.99252E-03   -0.66496E+01
    73    0.18452E+04    0.36419E+00    0.10202E-02   -0.71148E+01
    74    0.18696E+04    0.37764E+00    0.10483E-02   -0.75929E+01
    75    0.18943E+04    0.39124E+00    0.10767E-02   -0.80825E+01
    76    0.19194E+04    0.40501E+00    0.11056E-02   -0.85830E+01
    77    0.19447E+04    0.41892E+00    0.11348E-02   -0.90940E+01
    78    0.19705E+04    0.43302E+00    0.11644E-02   -0.96168E+01
    79    0.19965E+04    0.44724E+00    0.11944E-02   -0.10147E+02
    80    0.20228E+04    0.46158E+00    0.12248E-02   -0.10687E+02
