#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    43    0.12436E+04    0.13504E+01    0.26424E-04    0.13504E+01    0.78637E-01   -0.61986E-08    0.26424E-04   -0.61986E-08    0.62815E-10
    44    0.12615E+04    0.12318E+01    0.25226E-04    0.12318E+01    0.84738E-01   -0.10147E-07    0.25226E-04   -0.10147E-07    0.59763E-10
    45    0.12798E+04    0.11008E+01    0.24094E-04    0.11008E+01    0.91143E-01   -0.13811E-07    0.24094E-04   -0.13811E-07    0.56904E-10
    46    0.12984E+04    0.95603E+00    0.23022E-04    0.95603E+00    0.97864E-01   -0.16329E-07    0.23022E-04   -0.16329E-07    0.54221E-10
    47    0.13172E+04    0.79784E+00    0.22007E-04    0.79784E+00    0.10489E+00   -0.17716E-07    0.22007E-04   -0.17716E-07    0.51703E-10
    48    0.13361E+04    0.63004E+00    0.21049E-04    0.63004E+00    0.11222E+00   -0.18212E-07    0.21049E-04   -0.18212E-07    0.49337E-10
    49    0.13552E+04    0.45576E+00    0.20149E-04    0.45576E+00    0.11982E+00   -0.18056E-07    0.20149E-04   -0.18056E-07    0.47112E-10
    50    0.13747E+04    0.27138E+00    0.19305E-04    0.27138E+00    0.12765E+00   -0.17485E-07    0.19305E-04   -0.17485E-07    0.45018E-10
    51    0.13944E+04    0.71991E-01    0.18518E-04    0.71991E-01    0.13567E+00   -0.16701E-07    0.18518E-04   -0.16701E-07    0.43043E-10
    52    0.14146E+04   -0.14677E+00    0.17782E-04   -0.14677E+00    0.14397E+00   -0.15753E-07    0.17782E-04   -0.15753E-07    0.41180E-10
    53    0.14348E+04   -0.38728E+00    0.17091E-04   -0.38728E+00    0.15271E+00   -0.14651E-07    0.17091E-04   -0.14651E-07    0.39422E-10
    54    0.14549E+04   -0.64396E+00    0.16438E-04   -0.64396E+00    0.16190E+00   -0.13408E-07    0.16438E-04   -0.13408E-07    0.37762E-10
    55    0.14752E+04   -0.91110E+00    0.15819E-04   -0.91110E+00    0.17150E+00   -0.12033E-07    0.15819E-04   -0.12033E-07    0.36191E-10
    56    0.14960E+04   -0.11894E+01    0.15226E-04   -0.11894E+01    0.18140E+00   -0.10562E-07    0.15226E-04   -0.10562E-07    0.34704E-10
    57    0.15170E+04   -0.14792E+01    0.14659E-04   -0.14792E+01    0.19146E+00   -0.91332E-08    0.14659E-04   -0.91332E-08    0.33295E-10
    58    0.15384E+04   -0.17818E+01    0.14117E-04   -0.17818E+01    0.20170E+00   -0.79057E-08    0.14117E-04   -0.79057E-08    0.31960E-10
    59    0.15599E+04   -0.20986E+01    0.13599E-04   -0.20986E+01    0.21214E+00   -0.70408E-08    0.13599E-04   -0.70408E-08    0.30693E-10
    60    0.15817E+04   -0.24295E+01    0.13104E-04   -0.24295E+01    0.22282E+00   -0.66995E-08    0.13104E-04   -0.66995E-08    0.29491E-10
    61    0.16040E+04   -0.27741E+01    0.12630E-04   -0.27741E+01    0.23383E+00   -0.69854E-08    0.12630E-04   -0.69854E-08    0.28348E-10
    62    0.16262E+04   -0.31329E+01    0.12178E-04   -0.31329E+01    0.24516E+00   -0.77739E-08    0.12178E-04   -0.77739E-08    0.27261E-10
    63    0.16485E+04   -0.35063E+01    0.11749E-04   -0.35063E+01    0.25677E+00   -0.88829E-08    0.11749E-04   -0.88829E-08    0.26228E-10
    64    0.16713E+04   -0.38948E+01    0.11341E-04   -0.38948E+01    0.26868E+00   -0.10131E-07    0.11341E-04   -0.10131E-07    0.25244E-10
    65    0.16942E+04   -0.42985E+01    0.10956E-04   -0.42985E+01    0.28087E+00   -0.11335E-07    0.10956E-04   -0.11335E-07    0.24308E-10
    66    0.17175E+04   -0.47151E+01    0.10592E-04   -0.47151E+01    0.29328E+00   -0.12332E-07    0.10592E-04   -0.12332E-07    0.23416E-10
    67    0.17410E+04   -0.51422E+01    0.10249E-04   -0.51422E+01    0.30590E+00   -0.13028E-07    0.10249E-04   -0.13028E-07    0.22565E-10
    68    0.17649E+04   -0.55786E+01    0.99223E-05   -0.55786E+01    0.31877E+00   -0.13348E-07    0.99223E-05   -0.13348E-07    0.21754E-10
    69    0.17891E+04   -0.60231E+01    0.96112E-05   -0.60231E+01    0.33185E+00   -0.13216E-07    0.96112E-05   -0.13216E-07    0.20980E-10
    70    0.18136E+04   -0.64779E+01    0.93128E-05   -0.64779E+01    0.34516E+00   -0.12556E-07    0.93128E-05   -0.12556E-07    0.20242E-10
    71    0.18383E+04   -0.69459E+01    0.90252E-05   -0.69459E+01    0.35869E+00   -0.11353E-07    0.90252E-05   -0.11353E-07    0.19536E-10
    72    0.18632E+04   -0.74280E+01    0.87477E-05   -0.74280E+01    0.37241E+00   -0.98242E-08    0.87477E-05   -0.98242E-08    0.18861E-10
    73    0.18883E+04   -0.79246E+01    0.84802E-05   -0.79246E+01    0.38629E+00   -0.82498E-08    0.84802E-05   -0.82498E-08    0.18216E-10
    74    0.19136E+04   -0.84342E+01    0.82225E-05   -0.84342E+01    0.40031E+00   -0.69076E-08    0.82225E-05   -0.69076E-08    0.17599E-10
    75    0.19393E+04   -0.89551E+01    0.79744E-05   -0.89551E+01    0.41448E+00   -0.60763E-08    0.79744E-05   -0.60763E-08    0.17008E-10
    76    0.19653E+04   -0.94863E+01    0.77356E-05   -0.94863E+01    0.42879E+00   -0.59584E-08    0.77356E-05   -0.59584E-08    0.16442E-10
    77    0.19916E+04   -0.10027E+02    0.75062E-05   -0.10027E+02    0.44325E+00   -0.64532E-08    0.75062E-05   -0.64532E-08    0.15900E-10
    78    0.20183E+04   -0.10579E+02    0.72861E-05   -0.10579E+02    0.45786E+00   -0.73840E-08    0.72861E-05   -0.73840E-08    0.15380E-10
    79    0.20453E+04   -0.11139E+02    0.70752E-05   -0.11139E+02    0.47258E+00   -0.85744E-08    0.70752E-05   -0.85744E-08    0.14882E-10
    80    0.20726E+04   -0.11707E+02    0.68736E-05   -0.11707E+02    0.48742E+00   -0.98478E-08    0.68736E-05   -0.98478E-08    0.14404E-10
    81    0.21001E+04   -0.12284E+02    0.66810E-05   -0.12284E+02    0.50232E+00   -0.11044E-07    0.66810E-05   -0.11044E-07    0.13945E-10
    82    0.21280E+04   -0.12869E+02    0.64971E-05   -0.12869E+02    0.51729E+00   -0.12070E-07    0.64971E-05   -0.12070E-07    0.13504E-10
    83    0.21561E+04   -0.13462E+02    0.63211E-05   -0.13462E+02    0.53233E+00   -0.12847E-07    0.63211E-05   -0.12847E-07    0.13081E-10
    84    0.21845E+04   -0.14061E+02    0.61523E-05   -0.14061E+02    0.54740E+00   -0.13300E-07    0.61523E-05   -0.13300E-07    0.12675E-10
    85    0.22131E+04   -0.14667E+02    0.59901E-05   -0.14667E+02    0.56249E+00   -0.13350E-07    0.59901E-05   -0.13350E-07    0.12285E-10
    86    0.22419E+04   -0.15280E+02    0.58339E-05   -0.15280E+02    0.57761E+00   -0.12955E-07    0.58339E-05   -0.12955E-07    0.11910E-10
    87    0.22711E+04   -0.15898E+02    0.56832E-05   -0.15898E+02    0.59271E+00   -0.12213E-07    0.56832E-05   -0.12213E-07    0.11549E-10
    88    0.23004E+04   -0.16521E+02    0.55379E-05   -0.16521E+02    0.60783E+00   -0.11255E-07    0.55379E-05   -0.11255E-07    0.11202E-10
    89    0.23300E+04   -0.17152E+02    0.53973E-05   -0.17152E+02    0.62293E+00   -0.10213E-07    0.53973E-05   -0.10213E-07    0.10868E-10
    90    0.23599E+04   -0.17786E+02    0.52614E-05   -0.17786E+02    0.63797E+00   -0.92179E-08    0.52614E-05   -0.92179E-08    0.10546E-10
    91    0.23899E+04   -0.18424E+02    0.51296E-05   -0.18424E+02    0.65296E+00   -0.83785E-08    0.51296E-05   -0.83785E-08    0.10236E-10
    92    0.24203E+04   -0.19066E+02    0.50019E-05   -0.19066E+02    0.66787E+00   -0.77060E-08    0.50019E-05   -0.77060E-08    0.99360E-11
