#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.965945E-05   0.208901E+08   0.208901E+08   0.278388E+08   0.278384E+08   0.208902E+08   0.208901E+08   0.208901E+08   0.208971E+08  -0.451445E+00   0.996818E+07   0.996818E+07   0.684339E+01
   0.106736E-04   0.208901E+08   0.208901E+08   0.278356E+08   0.278350E+08   0.208902E+08   0.208901E+08   0.208901E+08   0.208971E+08  -0.451445E+00   0.996818E+07   0.996818E+07   0.756163E+01
   0.117942E-04   0.208901E+08   0.208901E+08   0.278316E+08   0.278310E+08   0.208902E+08   0.208901E+08   0.208901E+08   0.208971E+08  -0.451446E+00   0.996819E+07   0.996819E+07   0.835520E+01
   0.130324E-04   0.208901E+08   0.208901E+08   0.278268E+08   0.278260E+08   0.208902E+08   0.208901E+08   0.208901E+08   0.208971E+08  -0.451446E+00   0.996820E+07   0.996820E+07   0.923198E+01
   0.144007E-04   0.208901E+08   0.208901E+08   0.278209E+08   0.278199E+08   0.208902E+08   0.208901E+08   0.208901E+08   0.208971E+08  -0.451447E+00   0.996821E+07   0.996821E+07   0.102007E+02
   0.159126E-04   0.208901E+08   0.208901E+08   0.278138E+08   0.278125E+08   0.208902E+08   0.208901E+08   0.208901E+08   0.208971E+08  -0.451448E+00   0.996822E+07   0.996822E+07   0.112708E+02
   0.175832E-04   0.208901E+08   0.208901E+08   0.278050E+08   0.278035E+08   0.208902E+08   0.208902E+08   0.208901E+08   0.208971E+08  -0.451449E+00   0.996824E+07   0.996824E+07   0.124531E+02
   0.194293E-04   0.208902E+08   0.208902E+08   0.277943E+08   0.277925E+08   0.208903E+08   0.208902E+08   0.208902E+08   0.208971E+08  -0.451451E+00   0.996826E+07   0.996826E+07   0.137591E+02
   0.214691E-04   0.208902E+08   0.208902E+08   0.277812E+08   0.277790E+08   0.208903E+08   0.208902E+08   0.208902E+08   0.208971E+08  -0.451453E+00   0.996828E+07   0.996828E+07   0.152018E+02
   0.237231E-04   0.208902E+08   0.208902E+08   0.277653E+08   0.277626E+08   0.208903E+08   0.208902E+08   0.208902E+08   0.208971E+08  -0.451455E+00   0.996831E+07   0.996831E+07   0.167953E+02
   0.262138E-04   0.208902E+08   0.208902E+08   0.277458E+08   0.277425E+08   0.208903E+08   0.208902E+08   0.208902E+08   0.208971E+08  -0.451458E+00   0.996834E+07   0.996834E+07   0.185552E+02
   0.289659E-04   0.208902E+08   0.208902E+08   0.277221E+08   0.277181E+08   0.208903E+08   0.208902E+08   0.208902E+08   0.208972E+08  -0.451461E+00   0.996838E+07   0.996838E+07   0.204986E+02
   0.320070E-04   0.208903E+08   0.208903E+08   0.276931E+08   0.276882E+08   0.208904E+08   0.208903E+08   0.208903E+08   0.208972E+08  -0.451465E+00   0.996844E+07   0.996843E+07   0.226445E+02
   0.353674E-04   0.208903E+08   0.208903E+08   0.276578E+08   0.276518E+08   0.208904E+08   0.208903E+08   0.208903E+08   0.208972E+08  -0.451470E+00   0.996850E+07   0.996850E+07   0.250135E+02
   0.390805E-04   0.208903E+08   0.208903E+08   0.276148E+08   0.276074E+08   0.208904E+08   0.208904E+08   0.208903E+08   0.208973E+08  -0.451476E+00   0.996858E+07   0.996857E+07   0.276282E+02
   0.431835E-04   0.208904E+08   0.208904E+08   0.275623E+08   0.275533E+08   0.208905E+08   0.208904E+08   0.208904E+08   0.208973E+08  -0.451483E+00   0.996867E+07   0.996866E+07   0.305136E+02
   0.477173E-04   0.208905E+08   0.208904E+08   0.274983E+08   0.274874E+08   0.208906E+08   0.208905E+08   0.208905E+08   0.208973E+08  -0.451492E+00   0.996878E+07   0.996878E+07   0.336965E+02
   0.527271E-04   0.208906E+08   0.208905E+08   0.274203E+08   0.274071E+08   0.208906E+08   0.208906E+08   0.208905E+08   0.208974E+08  -0.451503E+00   0.996892E+07   0.996892E+07   0.372064E+02
   0.582628E-04   0.208907E+08   0.208906E+08   0.273254E+08   0.273093E+08   0.208907E+08   0.208907E+08   0.208906E+08   0.208975E+08  -0.451517E+00   0.996909E+07   0.996908E+07   0.410752E+02
   0.643797E-04   0.208908E+08   0.208907E+08   0.272100E+08   0.271904E+08   0.208909E+08   0.208908E+08   0.208908E+08   0.208976E+08  -0.451533E+00   0.996930E+07   0.996929E+07   0.453371E+02
   0.711388E-04   0.208909E+08   0.208909E+08   0.270696E+08   0.270458E+08   0.208910E+08   0.208909E+08   0.208909E+08   0.208977E+08  -0.451553E+00   0.996955E+07   0.996954E+07   0.500290E+02
   0.786076E-04   0.208911E+08   0.208911E+08   0.268991E+08   0.268702E+08   0.208912E+08   0.208911E+08   0.208911E+08   0.208978E+08  -0.451577E+00   0.996986E+07   0.996985E+07   0.551899E+02
   0.868605E-04   0.208913E+08   0.208913E+08   0.266923E+08   0.266571E+08   0.208914E+08   0.208913E+08   0.208913E+08   0.208980E+08  -0.451607E+00   0.997024E+07   0.997022E+07   0.608610E+02
   0.959798E-04   0.208916E+08   0.208915E+08   0.264418E+08   0.263991E+08   0.208917E+08   0.208916E+08   0.208916E+08   0.208982E+08  -0.451644E+00   0.997070E+07   0.997068E+07   0.670850E+02
