#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.17263E+04    0.67649E-01    0.24265E-01    0.44271E+01    0.44633E-07    0.30894E-02   -0.15505E-04
     3    0.15393E+04    0.10572E+00    0.28131E-01    0.44960E+01    0.54252E-07    0.32517E-02   -0.19052E-04
     4    0.14274E+04    0.11846E+00    0.27759E-01    0.42538E+01    0.62491E-07    0.32837E-02   -0.19244E-04
     5    0.13489E+04    0.10669E+00    0.24514E-01    0.37712E+01    0.69644E-07    0.32525E-02   -0.16982E-04
     6    0.12936E+04    0.81351E-01    0.19928E-01    0.31971E+01    0.75883E-07    0.31902E-02   -0.13139E-04
     7    0.12552E+04    0.54390E-01    0.15239E-01    0.26224E+01    0.81369E-07    0.31137E-02   -0.86048E-05
     8    0.12287E+04    0.33484E-01    0.11215E-01    0.21000E+01    0.86217E-07    0.30270E-02   -0.41366E-05
     9    0.12109E+04    0.20858E-01    0.81851E-02    0.16592E+01    0.90524E-07    0.29318E-02   -0.27703E-06
    10    0.11999E+04    0.14983E-01    0.61767E-02    0.13144E+01    0.94351E-07    0.28337E-02    0.26203E-05
    11    0.11938E+04    0.12960E-01    0.50583E-02    0.10656E+01    0.97779E-07    0.27409E-02    0.43498E-05
    12    0.11917E+04    0.12389E-01    0.46377E-02    0.90814E+00    0.10083E-06    0.26551E-02    0.48623E-05
    13    0.11921E+04    0.11991E-01    0.47189E-02    0.82695E+00    0.10354E-06    0.25745E-02    0.44295E-05
    14    0.11941E+04    0.11621E-01    0.51230E-02    0.80273E+00    0.10597E-06    0.24967E-02    0.33839E-05
    15    0.11982E+04    0.11499E-01    0.57351E-02    0.81688E+00    0.10813E-06    0.24212E-02    0.20437E-05
    16    0.12048E+04    0.11843E-01    0.64668E-02    0.85228E+00    0.11005E-06    0.23478E-02    0.68696E-06
    17    0.12134E+04    0.12702E-01    0.72715E-02    0.89381E+00    0.11176E-06    0.22775E-02   -0.53629E-06
    18    0.12226E+04    0.13879E-01    0.81182E-02    0.93082E+00    0.11328E-06    0.22110E-02   -0.15004E-05
    19    0.12330E+04    0.15218E-01    0.89957E-02    0.96179E+00    0.11461E-06    0.21471E-02   -0.20486E-05
    20    0.12432E+04    0.16655E-01    0.98984E-02    0.98420E+00    0.11578E-06    0.20846E-02   -0.20789E-05
    21    0.12535E+04    0.18179E-01    0.10824E-01    0.99687E+00    0.11680E-06    0.20241E-02   -0.17342E-05
    22    0.12642E+04    0.19881E-01    0.11770E-01    0.99885E+00    0.11768E-06    0.19665E-02   -0.12096E-05
    23    0.12753E+04    0.21844E-01    0.12737E-01    0.99377E+00    0.11844E-06    0.19114E-02   -0.67285E-06
