#    L    TT             EE             TE             PP             TP          
     2    0.11283E+04    0.52505E-01    0.32409E+01    0.98148E+06    0.31530E+05
     3    0.10638E+04    0.86401E-01    0.40394E+01    0.15057E+07    0.38397E+05
     4    0.99725E+03    0.97443E-01    0.41759E+01    0.19696E+07    0.41883E+05
     5    0.94342E+03    0.86626E-01    0.39109E+01    0.23784E+07    0.43485E+05
     6    0.90297E+03    0.64157E-01    0.34487E+01    0.27382E+07    0.44013E+05
     7    0.87405E+03    0.40969E-01    0.29187E+01    0.30564E+07    0.43923E+05
     8    0.85371E+03    0.23730E-01    0.24050E+01    0.33388E+07    0.43401E+05
     9    0.84002E+03    0.13969E-01    0.19568E+01    0.35904E+07    0.42558E+05
    10    0.83174E+03    0.98562E-02    0.15975E+01    0.38148E+07    0.41536E+05
    11    0.82751E+03    0.85723E-02    0.13369E+01    0.40162E+07    0.40491E+05
    12    0.82740E+03    0.80263E-02    0.11753E+01    0.41963E+07    0.39474E+05
    13    0.82950E+03    0.72486E-02    0.10990E+01    0.43574E+07    0.38471E+05
    14    0.83276E+03    0.63499E-02    0.10885E+01    0.45020E+07    0.37467E+05
    15    0.83756E+03    0.56338E-02    0.11227E+01    0.46317E+07    0.36464E+05
    16    0.84437E+03    0.53415E-02    0.11816E+01    0.47479E+07    0.35472E+05
    17    0.85305E+03    0.54929E-02    0.12500E+01    0.48520E+07    0.34502E+05
    18    0.86254E+03    0.58615E-02    0.13175E+01    0.49454E+07    0.33563E+05
    19    0.87366E+03    0.63053E-02    0.13817E+01    0.50286E+07    0.32646E+05
    20    0.88473E+03    0.67844E-02    0.14392E+01    0.51024E+07    0.31738E+05
    21    0.89614E+03    0.73169E-02    0.14886E+01    0.51677E+07    0.30854E+05
    22    0.90820E+03    0.80183E-02    0.15290E+01    0.52256E+07    0.30010E+05
    23    0.92067E+03    0.89756E-02    0.15658E+01    0.52765E+07    0.29196E+05
    24    0.93357E+03    0.10216E-01    0.16047E+01    0.53209E+07    0.28403E+05
    25    0.94683E+03    0.11729E-01    0.16462E+01    0.53594E+07    0.27633E+05
    26    0.96029E+03    0.13461E-01    0.16911E+01    0.53925E+07    0.26893E+05
    27    0.97420E+03    0.15398E-01    0.17375E+01    0.54207E+07    0.26188E+05
    28    0.98840E+03    0.17554E-01    0.17837E+01    0.54443E+07    0.25517E+05
    29    0.10030E+04    0.19902E-01    0.18270E+01    0.54634E+07    0.24875E+05
    30    0.10178E+04    0.22425E-01    0.18635E+01    0.54783E+07    0.24256E+05
    31    0.10328E+04    0.25142E-01    0.18916E+01    0.54893E+07    0.23654E+05
