#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.330906E+10   0.330906E+10   0.441166E+10   0.441166E+10   0.330906E+10   0.330906E+10   0.330906E+10   0.331016E+10   0.326957E+03   0.601470E+10   0.601470E+10   0.690695E+02
   0.112819E-04   0.330905E+10   0.330905E+10   0.441156E+10   0.441155E+10   0.330905E+10   0.330905E+10   0.330905E+10   0.331015E+10   0.326956E+03   0.601467E+10   0.601467E+10   0.763376E+02
   0.124693E-04   0.330903E+10   0.330903E+10   0.441143E+10   0.441142E+10   0.330903E+10   0.330903E+10   0.330903E+10   0.331013E+10   0.326955E+03   0.601463E+10   0.601463E+10   0.843702E+02
   0.137816E-04   0.330901E+10   0.330901E+10   0.441127E+10   0.441126E+10   0.330901E+10   0.330901E+10   0.330901E+10   0.331012E+10   0.326953E+03   0.601459E+10   0.601459E+10   0.932475E+02
   0.152321E-04   0.330899E+10   0.330899E+10   0.441107E+10   0.441106E+10   0.330899E+10   0.330899E+10   0.330899E+10   0.331009E+10   0.326951E+03   0.601454E+10   0.601454E+10   0.103058E+03
   0.168352E-04   0.330897E+10   0.330897E+10   0.441083E+10   0.441082E+10   0.330897E+10   0.330897E+10   0.330897E+10   0.331007E+10   0.326948E+03   0.601447E+10   0.601447E+10   0.113901E+03
   0.186070E-04   0.330893E+10   0.330893E+10   0.441054E+10   0.441053E+10   0.330893E+10   0.330893E+10   0.330893E+10   0.331004E+10   0.326945E+03   0.601439E+10   0.601439E+10   0.125883E+03
   0.205653E-04   0.330889E+10   0.330889E+10   0.441018E+10   0.441017E+10   0.330889E+10   0.330889E+10   0.330889E+10   0.331000E+10   0.326940E+03   0.601429E+10   0.601429E+10   0.139124E+03
   0.227297E-04   0.330885E+10   0.330885E+10   0.440975E+10   0.440974E+10   0.330885E+10   0.330885E+10   0.330885E+10   0.330995E+10   0.326935E+03   0.601417E+10   0.601417E+10   0.153757E+03
   0.251219E-04   0.330879E+10   0.330879E+10   0.440921E+10   0.440920E+10   0.330879E+10   0.330879E+10   0.330879E+10   0.330989E+10   0.326929E+03   0.601403E+10   0.601403E+10   0.169926E+03
   0.277659E-04   0.330871E+10   0.330871E+10   0.440856E+10   0.440855E+10   0.330872E+10   0.330871E+10   0.330871E+10   0.330982E+10   0.326922E+03   0.601385E+10   0.601385E+10   0.187792E+03
   0.306881E-04   0.330863E+10   0.330863E+10   0.440777E+10   0.440775E+10   0.330863E+10   0.330863E+10   0.330863E+10   0.330973E+10   0.326913E+03   0.601363E+10   0.601363E+10   0.207532E+03
   0.339179E-04   0.330852E+10   0.330852E+10   0.440680E+10   0.440678E+10   0.330852E+10   0.330852E+10   0.330852E+10   0.330962E+10   0.326902E+03   0.601337E+10   0.601337E+10   0.229341E+03
   0.374876E-04   0.330839E+10   0.330839E+10   0.440562E+10   0.440559E+10   0.330839E+10   0.330839E+10   0.330839E+10   0.330949E+10   0.326888E+03   0.601304E+10   0.601304E+10   0.253434E+03
   0.414330E-04   0.330823E+10   0.330823E+10   0.440417E+10   0.440413E+10   0.330823E+10   0.330823E+10   0.330823E+10   0.330933E+10   0.326872E+03   0.601265E+10   0.601265E+10   0.280047E+03
   0.457936E-04   0.330803E+10   0.330803E+10   0.440241E+10   0.440236E+10   0.330803E+10   0.330803E+10   0.330803E+10   0.330913E+10   0.326851E+03   0.601216E+10   0.601216E+10   0.309441E+03
   0.506132E-04   0.330779E+10   0.330779E+10   0.440025E+10   0.440020E+10   0.330779E+10   0.330779E+10   0.330779E+10   0.330889E+10   0.326827E+03   0.601157E+10   0.601157E+10   0.341900E+03
   0.559400E-04   0.330750E+10   0.330750E+10   0.439762E+10   0.439756E+10   0.330750E+10   0.330750E+10   0.330750E+10   0.330860E+10   0.326796E+03   0.601085E+10   0.601085E+10   0.377737E+03
   0.618274E-04   0.330714E+10   0.330714E+10   0.439441E+10   0.439433E+10   0.330714E+10   0.330714E+10   0.330714E+10   0.330824E+10   0.326760E+03   0.600997E+10   0.600997E+10   0.417295E+03
   0.683345E-04   0.330671E+10   0.330671E+10   0.439049E+10   0.439040E+10   0.330671E+10   0.330671E+10   0.330671E+10   0.330780E+10   0.326714E+03   0.600889E+10   0.600889E+10   0.460948E+03
   0.755264E-04   0.330617E+10   0.330617E+10   0.438571E+10   0.438560E+10   0.330617E+10   0.330617E+10   0.330617E+10   0.330727E+10   0.326659E+03   0.600757E+10   0.600757E+10   0.509102E+03
   0.834752E-04   0.330552E+10   0.330552E+10   0.437988E+10   0.437974E+10   0.330552E+10   0.330552E+10   0.330552E+10   0.330662E+10   0.326592E+03   0.600597E+10   0.600596E+10   0.562199E+03
   0.922605E-04   0.330473E+10   0.330473E+10   0.437277E+10   0.437261E+10   0.330473E+10   0.330473E+10   0.330473E+10   0.330582E+10   0.326510E+03   0.600400E+10   0.600400E+10   0.620716E+03
   0.101971E-03   0.330376E+10   0.330376E+10   0.436411E+10   0.436391E+10   0.330376E+10   0.330376E+10   0.330376E+10   0.330485E+10   0.326410E+03   0.600160E+10   0.600160E+10   0.685165E+03
   0.112702E-03   0.330257E+10   0.330257E+10   0.435355E+10   0.435332E+10   0.330257E+10   0.330257E+10   0.330257E+10   0.330366E+10   0.326287E+03   0.599868E+10   0.599868E+10   0.756091E+03
   0.124564E-03   0.330112E+10   0.330112E+10   0.434070E+10   0.434044E+10   0.330112E+10   0.330112E+10   0.330112E+10   0.330221E+10   0.326138E+03   0.599510E+10   0.599510E+10   0.834073E+03
   0.137674E-03   0.329935E+10   0.329935E+10   0.432508E+10   0.432477E+10   0.329935E+10   0.329935E+10   0.329935E+10   0.330043E+10   0.325955E+03   0.599073E+10   0.599073E+10   0.919710E+03
   0.152163E-03   0.329719E+10   0.329719E+10   0.430608E+10   0.430573E+10   0.329719E+10   0.329719E+10   0.329719E+10   0.329827E+10   0.325732E+03   0.598540E+10   0.598540E+10   0.101362E+04
   0.168178E-03   0.329456E+10   0.329456E+10   0.428303E+10   0.428263E+10   0.329456E+10   0.329456E+10   0.329456E+10   0.329563E+10   0.325460E+03   0.597889E+10   0.597889E+10   0.111642E+04
   0.185878E-03   0.329134E+10   0.329134E+10   0.425508E+10   0.425465E+10   0.329134E+10   0.329134E+10   0.329134E+10   0.329240E+10   0.325127E+03   0.597095E+10   0.597095E+10   0.122872E+04
   0.205440E-03   0.328741E+10   0.328741E+10   0.422125E+10   0.422081E+10   0.328741E+10   0.328741E+10   0.328741E+10   0.328846E+10   0.324722E+03   0.596125E+10   0.596125E+10   0.135106E+04
   0.227062E-03   0.328261E+10   0.328261E+10   0.418040E+10   0.417997E+10   0.328261E+10   0.328261E+10   0.328261E+10   0.328366E+10   0.324226E+03   0.594942E+10   0.594942E+10   0.148391E+04
   0.250959E-03   0.327676E+10   0.327676E+10   0.413119E+10   0.413082E+10   0.327676E+10   0.327676E+10   0.327676E+10   0.327779E+10   0.323622E+03   0.593498E+10   0.593498E+10   0.162762E+04
