     2    0.16694E+04    0.69648E-01    0.25414E-01    0.34427E+01
     3    0.15131E+04    0.10815E+00    0.29220E-01    0.35580E+01
     4    0.14171E+04    0.11931E+00    0.28504E-01    0.35007E+01
     5    0.13467E+04    0.10523E+00    0.24837E-01    0.32228E+01
     6    0.12956E+04    0.78309E-01    0.19903E-01    0.28236E+01
     7    0.12598E+04    0.51071E-01    0.15003E-01    0.23793E+01
     8    0.12348E+04    0.30920E-01    0.10904E-01    0.19489E+01
     9    0.12182E+04    0.19370E-01    0.79023E-02    0.15684E+01
    10    0.12081E+04    0.14326E-01    0.59822E-02    0.12616E+01
    11    0.12027E+04    0.12685E-01    0.49787E-02    0.10365E+01
    12    0.12013E+04    0.12199E-01    0.46718E-02    0.89699E+00
    13    0.12021E+04    0.11823E-01    0.48539E-02    0.83085E+00
    14    0.12046E+04    0.11595E-01    0.53405E-02    0.81930E+00
    15    0.12090E+04    0.11721E-01    0.60178E-02    0.84161E+00
    16    0.12159E+04    0.12345E-01    0.68009E-02    0.87888E+00
    17    0.12247E+04    0.13433E-01    0.76488E-02    0.91815E+00
    18    0.12341E+04    0.14728E-01    0.85356E-02    0.95147E+00
    19    0.12447E+04    0.16112E-01    0.94520E-02    0.97812E+00
    20    0.12550E+04    0.17580E-01    0.10394E-01    0.99562E+00
    21    0.12654E+04    0.19170E-01    0.11358E-01    0.10017E+01
    22    0.12764E+04    0.21001E-01    0.12344E-01    0.99498E+00
    23    0.12876E+04    0.23134E-01    0.13350E-01    0.98281E+00
    24    0.12991E+04    0.25571E-01    0.14373E-01    0.97270E+00
    25    0.13108E+04    0.28298E-01    0.15412E-01    0.96438E+00
    26    0.13225E+04    0.31267E-01    0.16462E-01    0.95719E+00
    27    0.13346E+04    0.34463E-01    0.17526E-01    0.94948E+00
    28    0.13469E+04    0.37896E-01    0.18605E-01    0.94000E+00
    29    0.13594E+04    0.41548E-01    0.19698E-01    0.92508E+00
    30    0.13721E+04    0.45409E-01    0.20805E-01    0.90003E+00
    31    0.13848E+04    0.49501E-01    0.21921E-01    0.86500E+00
    32    0.13977E+04    0.53833E-01    0.23046E-01    0.82075E+00
    33    0.14108E+04    0.58375E-01    0.24178E-01    0.76580E+00
    34    0.14240E+04    0.63113E-01    0.25316E-01    0.69885E+00
    35    0.14373E+04    0.68072E-01    0.26459E-01    0.61842E+00
    36    0.14507E+04    0.73296E-01    0.27604E-01    0.52318E+00
    37    0.14641E+04    0.78823E-01    0.28752E-01    0.41628E+00
    38    0.14778E+04    0.84680E-01    0.29904E-01    0.30288E+00
    39    0.14917E+04    0.90844E-01    0.31057E-01    0.18267E+00
    40    0.15058E+04    0.97279E-01    0.32208E-01    0.53776E-01
    41    0.15200E+04    0.10396E+00    0.33353E-01   -0.85620E-01
    42    0.15341E+04    0.11091E+00    0.34490E-01   -0.23636E+00
    43    0.15483E+04    0.11814E+00    0.35620E-01   -0.39903E+00
    44    0.15625E+04    0.12566E+00    0.36740E-01   -0.57332E+00
    45    0.15770E+04    0.13349E+00    0.37850E-01   -0.75884E+00
    46    0.15918E+04    0.14163E+00    0.38948E-01   -0.95712E+00
    47    0.16067E+04    0.15008E+00    0.40033E-01   -0.11675E+01
    48    0.16216E+04    0.15883E+00    0.41104E-01   -0.13861E+01
    49    0.16366E+04    0.16785E+00    0.42158E-01   -0.16096E+01
    50    0.16520E+04    0.17709E+00    0.43194E-01   -0.18417E+01
    51    0.16676E+04    0.18652E+00    0.44211E-01   -0.20869E+01
    52    0.16836E+04    0.19623E+00    0.45207E-01   -0.23497E+01
    53    0.16995E+04    0.20637E+00    0.46182E-01   -0.26325E+01
    54    0.17154E+04    0.21693E+00    0.47136E-01   -0.29296E+01
    55    0.17314E+04    0.22791E+00    0.48066E-01   -0.32353E+01
    56    0.17478E+04    0.23917E+00    0.48973E-01   -0.35504E+01
    57    0.17644E+04    0.25058E+00    0.49855E-01   -0.38749E+01
    58    0.17814E+04    0.26215E+00    0.50712E-01   -0.42103E+01
    59    0.17985E+04    0.27390E+00    0.51542E-01   -0.45578E+01
    60    0.18158E+04    0.28588E+00    0.52345E-01   -0.49173E+01
    61    0.18337E+04    0.29817E+00    0.53120E-01   -0.52883E+01
    62    0.18514E+04    0.31076E+00    0.53866E-01   -0.56714E+01
    63    0.18693E+04    0.32361E+00    0.54584E-01   -0.60670E+01
    64    0.18876E+04    0.33674E+00    0.55271E-01   -0.64756E+01
    65    0.19060E+04    0.35013E+00    0.55929E-01   -0.68975E+01
    66    0.19248E+04    0.36372E+00    0.56556E-01   -0.73301E+01
    67    0.19438E+04    0.37750E+00    0.57152E-01   -0.77711E+01
    68    0.19632E+04    0.39150E+00    0.57716E-01   -0.82193E+01
    69    0.19829E+04    0.40568E+00    0.58249E-01   -0.86733E+01
    70    0.20030E+04    0.42006E+00    0.58749E-01   -0.91352E+01
