#           k/h    P           
    0.10000E-03    0.14131E+08
    0.10202E-03    0.14403E+08
    0.10408E-03    0.14680E+08
    0.10618E-03    0.14963E+08
    0.10833E-03    0.15251E+08
    0.11052E-03    0.15544E+08
    0.11275E-03    0.15843E+08
    0.11503E-03    0.16147E+08
    0.11735E-03    0.16457E+08
    0.11972E-03    0.16774E+08
    0.12214E-03    0.17096E+08
    0.12461E-03    0.17424E+08
    0.12712E-03    0.17758E+08
    0.12969E-03    0.18099E+08
    0.13231E-03    0.18445E+08
    0.13499E-03    0.18799E+08
    0.13771E-03    0.19159E+08
    0.14049E-03    0.19525E+08
    0.14333E-03    0.19899E+08
    0.14623E-03    0.20279E+08
    0.14918E-03    0.20667E+08
    0.15220E-03    0.21062E+08
    0.15527E-03    0.21464E+08
    0.15841E-03    0.21873E+08
    0.16161E-03    0.22290E+08
    0.16487E-03    0.22714E+08
    0.16820E-03    0.23147E+08
    0.17160E-03    0.23587E+08
    0.17507E-03    0.24035E+08
    0.17860E-03    0.24492E+08
    0.18221E-03    0.24956E+08
    0.18589E-03    0.25429E+08
    0.18965E-03    0.25911E+08
    0.19348E-03    0.26401E+08
    0.19739E-03    0.26900E+08
    0.20138E-03    0.27408E+08
    0.20544E-03    0.27925E+08
    0.20959E-03    0.28451E+08
    0.21383E-03    0.28986E+08
    0.21815E-03    0.29531E+08
    0.22255E-03    0.30085E+08
    0.22705E-03    0.30649E+08
    0.23164E-03    0.31222E+08
    0.23632E-03    0.31806E+08
    0.24109E-03    0.32399E+08
    0.24596E-03    0.33003E+08
    0.25093E-03    0.33617E+08
    0.25600E-03    0.34241E+08
    0.26117E-03    0.34876E+08
    0.26645E-03    0.35521E+08
    0.27183E-03    0.36176E+08
    0.27732E-03    0.36843E+08
    0.28292E-03    0.37520E+08
    0.28864E-03    0.38209E+08
    0.29447E-03    0.38908E+08
    0.30042E-03    0.39618E+08
    0.30649E-03    0.40340E+08
    0.31268E-03    0.41072E+08
    0.31899E-03    0.41816E+08
    0.32544E-03    0.42572E+08
    0.33201E-03    0.43338E+08
    0.33872E-03    0.44116E+08
    0.34556E-03    0.44905E+08
    0.35254E-03    0.45706E+08
    0.35966E-03    0.46518E+08
    0.36693E-03    0.47341E+08
    0.37434E-03    0.48176E+08
    0.38190E-03    0.49021E+08
    0.38962E-03    0.49878E+08
    0.39749E-03    0.50746E+08
    0.40552E-03    0.51625E+08
    0.41371E-03    0.52515E+08
    0.42207E-03    0.53416E+08
    0.43060E-03    0.54327E+08
    0.43929E-03    0.55248E+08
    0.44817E-03    0.56180E+08
    0.45722E-03    0.57121E+08
    0.46646E-03    0.58072E+08
    0.47588E-03    0.59032E+08
    0.48550E-03    0.60001E+08
    0.49530E-03    0.60979E+08
    0.50531E-03    0.61965E+08
    0.51552E-03    0.62958E+08
    0.52593E-03    0.63959E+08
    0.53656E-03    0.64966E+08
    0.54739E-03    0.65980E+08
    0.55845E-03    0.66999E+08
    0.56973E-03    0.68022E+08
    0.58124E-03    0.69050E+08
    0.59299E-03    0.70081E+08
    0.60496E-03    0.71114E+08
    0.61719E-03    0.72149E+08
    0.62965E-03    0.73185E+08
    0.64237E-03    0.74219E+08
    0.65535E-03    0.75253E+08
    0.66859E-03    0.76283E+08
    0.68210E-03    0.77310E+08
    0.69588E-03    0.78331E+08
    0.70993E-03    0.79345E+08
    0.72427E-03    0.80351E+08
    0.73891E-03    0.81348E+08
    0.75383E-03    0.82332E+08
    0.76906E-03    0.83304E+08
    0.78460E-03    0.84260E+08
    0.80045E-03    0.85199E+08
    0.81662E-03    0.86119E+08
    0.83311E-03    0.87018E+08
    0.84994E-03    0.87893E+08
    0.86711E-03    0.88742E+08
    0.88463E-03    0.89562E+08
    0.90250E-03    0.90351E+08
    0.92073E-03    0.91107E+08
    0.93933E-03    0.91825E+08
    0.95831E-03    0.92505E+08
    0.97767E-03    0.93141E+08
    0.99742E-03    0.93732E+08
    0.10176E-02    0.94274E+08
    0.10381E-02    0.94764E+08
    0.10591E-02    0.95198E+08
    0.10805E-02    0.95572E+08
    0.11023E-02    0.95883E+08
    0.11246E-02    0.96128E+08
    0.11473E-02    0.96303E+08
    0.11705E-02    0.96403E+08
    0.11941E-02    0.96425E+08
    0.12182E-02    0.96365E+08
    0.12429E-02    0.96220E+08
    0.12680E-02    0.95985E+08
    0.12936E-02    0.95657E+08
    0.13197E-02    0.95231E+08
    0.13464E-02    0.94703E+08
    0.13736E-02    0.94071E+08
    0.14013E-02    0.93331E+08
    0.14296E-02    0.92479E+08
    0.14585E-02    0.91513E+08
    0.14880E-02    0.90431E+08
    0.15180E-02    0.89229E+08
    0.15487E-02    0.87908E+08
    0.15800E-02    0.86463E+08
    0.16119E-02    0.84892E+08
    0.16445E-02    0.83192E+08
    0.16777E-02    0.81362E+08
    0.17116E-02    0.79403E+08
    0.17462E-02    0.77320E+08
    0.17814E-02    0.75116E+08
    0.18174E-02    0.72800E+08
    0.18541E-02    0.70378E+08
    0.18916E-02    0.67856E+08
    0.19298E-02    0.65226E+08
    0.19688E-02    0.62480E+08
    0.20086E-02    0.59612E+08
    0.20491E-02    0.56626E+08
    0.20905E-02    0.53534E+08
    0.21328E-02    0.50381E+08
    0.21758E-02    0.47215E+08
    0.22198E-02    0.44079E+08
    0.22646E-02    0.41009E+08
    0.23104E-02    0.38015E+08
    0.23571E-02    0.35008E+08
    0.24047E-02    0.31901E+08
    0.24533E-02    0.28656E+08
    0.25028E-02    0.25275E+08
    0.25534E-02    0.21840E+08
    0.26050E-02    0.18602E+08
    0.26576E-02    0.15755E+08
    0.27113E-02    0.13384E+08
    0.27660E-02    0.11505E+08
    0.28219E-02    0.10018E+08
    0.28789E-02    0.84906E+07
    0.29371E-02    0.66449E+07
    0.29964E-02    0.45549E+07
    0.30569E-02    0.25939E+07
    0.31187E-02    0.11955E+07
    0.31817E-02    0.49973E+06
    0.32460E-02    0.22227E+06
    0.33115E-02    0.12341E+06
    0.33784E-02    0.10035E+06
    0.34467E-02    0.13452E+06
    0.35163E-02    0.26853E+06
    0.35874E-02    0.67072E+06
    0.36598E-02    0.17611E+07
    0.37338E-02    0.40834E+07
    0.38092E-02    0.72414E+07
    0.38861E-02    0.10010E+08
    0.39646E-02    0.11608E+08
    0.40447E-02    0.12152E+08
    0.41264E-02    0.12358E+08
    0.42098E-02    0.12992E+08
    0.42948E-02    0.14143E+08
    0.43816E-02    0.15644E+08
    0.44701E-02    0.17253E+08
    0.45604E-02    0.18617E+08
    0.46525E-02    0.19356E+08
    0.47465E-02    0.19471E+08
    0.48424E-02    0.19156E+08
    0.49402E-02    0.18633E+08
