#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.12745E+04    0.69256E-01    0.24924E-01    0.43560E+01    0.80893E-07   -0.16143E-02   -0.17381E-04
     3    0.11682E+04    0.10747E+00    0.28728E-01    0.42806E+01    0.97670E-07   -0.15510E-02   -0.20869E-04
     4    0.11317E+04    0.11942E+00    0.28166E-01    0.40136E+01    0.11176E-06   -0.15445E-02   -0.20952E-04
     5    0.11107E+04    0.10650E+00    0.24699E-01    0.35496E+01    0.12383E-06   -0.15593E-02   -0.18540E-04
     6    0.10983E+04    0.80287E-01    0.19933E-01    0.30012E+01    0.13423E-06   -0.15790E-02   -0.14555E-04
     7    0.10928E+04    0.53017E-01    0.15132E-01    0.24474E+01    0.14325E-06   -0.15970E-02   -0.99289E-05
     8    0.10923E+04    0.32267E-01    0.11064E-01    0.19414E+01    0.15113E-06   -0.16160E-02   -0.54172E-05
     9    0.10958E+04    0.19971E-01    0.80419E-02    0.15132E+01    0.15803E-06   -0.16382E-02   -0.15580E-05
    10    0.11023E+04    0.14365E-01    0.60712E-02    0.11811E+01    0.16407E-06   -0.16589E-02    0.12694E-05
    11    0.11103E+04    0.12473E-01    0.50037E-02    0.95030E+00    0.16942E-06   -0.16726E-02    0.28433E-05
    12    0.11201E+04    0.11965E-01    0.46342E-02    0.81936E+00    0.17411E-06   -0.16780E-02    0.31681E-05
    13    0.11304E+04    0.11652E-01    0.47607E-02    0.76755E+00    0.17821E-06   -0.16781E-02    0.25906E-05
    14    0.11410E+04    0.11454E-01    0.52013E-02    0.76903E+00    0.18182E-06   -0.16762E-02    0.14926E-05
    15    0.11524E+04    0.11561E-01    0.58416E-02    0.80378E+00    0.18498E-06   -0.16729E-02    0.14033E-06
    16    0.11653E+04    0.12136E-01    0.65946E-02    0.85474E+00    0.18774E-06   -0.16681E-02   -0.12416E-05
    17    0.11792E+04    0.13174E-01    0.74165E-02    0.90753E+00    0.19015E-06   -0.16617E-02   -0.24684E-05
    18    0.11931E+04    0.14439E-01    0.82784E-02    0.95170E+00    0.19224E-06   -0.16537E-02   -0.33701E-05
    19    0.12077E+04    0.15794E-01    0.91703E-02    0.98292E+00    0.19404E-06   -0.16449E-02   -0.37928E-05
    20    0.12216E+04    0.17208E-01    0.10087E-01    0.99681E+00    0.19556E-06   -0.16360E-02   -0.36605E-05
    21    0.12352E+04    0.18708E-01    0.11027E-01    0.99695E+00    0.19683E-06   -0.16263E-02   -0.31898E-05
    22    0.12489E+04    0.20414E-01    0.11988E-01    0.98805E+00    0.19790E-06   -0.16153E-02   -0.26336E-05
    23    0.12625E+04    0.22408E-01    0.12968E-01    0.97619E+00    0.19877E-06   -0.16033E-02   -0.21125E-05
    24    0.12761E+04    0.24713E-01    0.13966E-01    0.96624E+00    0.19945E-06   -0.15913E-02   -0.16919E-05
    25    0.12898E+04    0.27316E-01    0.14978E-01    0.95671E+00    0.19997E-06   -0.15788E-02   -0.13526E-05
    26    0.13033E+04    0.30162E-01    0.16002E-01    0.94684E+00    0.20034E-06   -0.15657E-02   -0.10801E-05
    27    0.13169E+04    0.33236E-01    0.17039E-01    0.93789E+00    0.20057E-06   -0.15517E-02   -0.96112E-06
    28    0.13305E+04    0.36550E-01    0.18091E-01    0.93154E+00    0.20069E-06   -0.15369E-02   -0.10751E-05
    29    0.13442E+04    0.40083E-01    0.19157E-01    0.92393E+00    0.20067E-06   -0.15213E-02   -0.13721E-05
    30    0.13579E+04    0.43824E-01    0.20234E-01    0.90880E+00    0.20054E-06   -0.15053E-02   -0.17576E-05
    31    0.13715E+04    0.47785E-01    0.21323E-01    0.88222E+00    0.20031E-06   -0.14893E-02   -0.20844E-05
    32    0.13853E+04    0.51968E-01    0.22419E-01    0.84167E+00    0.19999E-06   -0.14738E-02   -0.22289E-05
    33    0.13992E+04    0.56354E-01    0.23524E-01    0.78820E+00    0.19959E-06   -0.14583E-02   -0.22116E-05
    34    0.14131E+04    0.60934E-01    0.24635E-01    0.72393E+00    0.19912E-06   -0.14422E-02   -0.20940E-05
    35    0.14269E+04    0.65722E-01    0.25750E-01    0.64876E+00    0.19857E-06   -0.14257E-02   -0.19584E-05
    36    0.14408E+04    0.70749E-01    0.26866E-01    0.56139E+00    0.19796E-06   -0.14090E-02   -0.18633E-05
    37    0.14546E+04    0.76059E-01    0.27986E-01    0.46169E+00    0.19730E-06   -0.13923E-02   -0.17512E-05
    38    0.14686E+04    0.81692E-01    0.29110E-01    0.35182E+00    0.19658E-06   -0.13759E-02   -0.15614E-05
    39    0.14830E+04    0.87624E-01    0.30236E-01    0.23309E+00    0.19581E-06   -0.13597E-02   -0.13332E-05
    40    0.14973E+04    0.93825E-01    0.31360E-01    0.10643E+00    0.19499E-06   -0.13435E-02   -0.11311E-05
    41    0.15117E+04    0.10027E+00    0.32478E-01   -0.27825E-01    0.19414E-06   -0.13272E-02   -0.10065E-05
    42    0.15260E+04    0.10698E+00    0.33590E-01   -0.17075E+00    0.19324E-06   -0.13108E-02   -0.95890E-06
    43    0.15404E+04    0.11397E+00    0.34694E-01   -0.32374E+00    0.19230E-06   -0.12944E-02   -0.97514E-06
    44    0.15547E+04    0.12124E+00    0.35790E-01   -0.48732E+00    0.19134E-06   -0.12782E-02   -0.10420E-05
    45    0.15693E+04    0.12881E+00    0.36876E-01   -0.66194E+00    0.19034E-06   -0.12623E-02   -0.11464E-05
    46    0.15840E+04    0.13669E+00    0.37951E-01   -0.84979E+00    0.18932E-06   -0.12469E-02   -0.12746E-05
    47    0.15989E+04    0.14487E+00    0.39013E-01   -0.10502E+01    0.18827E-06   -0.12317E-02   -0.14098E-05
    48    0.16138E+04    0.15334E+00    0.40062E-01   -0.12591E+01    0.18720E-06   -0.12167E-02   -0.15349E-05
    49    0.16288E+04    0.16207E+00    0.41095E-01   -0.14732E+01    0.18612E-06   -0.12018E-02   -0.16325E-05
    50    0.16441E+04    0.17101E+00    0.42110E-01   -0.16957E+01    0.18501E-06   -0.11868E-02   -0.16854E-05
    51    0.16596E+04    0.18013E+00    0.43107E-01   -0.19312E+01    0.18390E-06   -0.11716E-02   -0.16819E-05
    52    0.16754E+04    0.18952E+00    0.44085E-01   -0.21842E+01    0.18277E-06   -0.11562E-02   -0.16315E-05
    53    0.16912E+04    0.19933E+00    0.45042E-01   -0.24569E+01    0.18162E-06   -0.11408E-02   -0.15494E-05
    54    0.17068E+04    0.20956E+00    0.45978E-01   -0.27437E+01    0.18047E-06   -0.11254E-02   -0.14506E-05
    55    0.17226E+04    0.22021E+00    0.46892E-01   -0.30390E+01    0.17931E-06   -0.11101E-02   -0.13498E-05
    56    0.17387E+04    0.23112E+00    0.47784E-01   -0.33433E+01    0.17814E-06   -0.10949E-02   -0.12598E-05
    57    0.17551E+04    0.24219E+00    0.48652E-01   -0.36568E+01    0.17696E-06   -0.10799E-02   -0.11835E-05
    58    0.17718E+04    0.25341E+00    0.49495E-01   -0.39808E+01    0.17578E-06   -0.10652E-02   -0.11214E-05
    59    0.17887E+04    0.26482E+00    0.50312E-01   -0.43164E+01    0.17459E-06   -0.10508E-02   -0.10743E-05
    60    0.18057E+04    0.27645E+00    0.51103E-01   -0.46634E+01    0.17340E-06   -0.10369E-02   -0.10428E-05
    61    0.18232E+04    0.28840E+00    0.51866E-01   -0.50213E+01    0.17220E-06   -0.10234E-02   -0.10275E-05
    62    0.18406E+04    0.30064E+00    0.52602E-01   -0.53908E+01    0.17100E-06   -0.10102E-02   -0.10302E-05
    63    0.18581E+04    0.31315E+00    0.53309E-01   -0.57724E+01    0.16980E-06   -0.99732E-03   -0.10525E-05
    64    0.18761E+04    0.32593E+00    0.53987E-01   -0.61671E+01    0.16860E-06   -0.98449E-03   -0.10962E-05
    65    0.18941E+04    0.33898E+00    0.54636E-01   -0.65750E+01    0.16739E-06   -0.97162E-03   -0.11630E-05
    66    0.19125E+04    0.35221E+00    0.55255E-01   -0.69940E+01    0.16620E-06   -0.95861E-03   -0.12514E-05
    67    0.19310E+04    0.36564E+00    0.55844E-01   -0.74217E+01    0.16500E-06   -0.94551E-03   -0.13462E-05
    68    0.19500E+04    0.37928E+00    0.56402E-01   -0.78567E+01    0.16381E-06   -0.93239E-03   -0.14293E-05
    69    0.19693E+04    0.39311E+00    0.56929E-01   -0.82976E+01    0.16262E-06   -0.91935E-03   -0.14824E-05
    70    0.19889E+04    0.40714E+00    0.57424E-01   -0.87465E+01    0.16143E-06   -0.90646E-03   -0.14871E-05
    71    0.20087E+04    0.42137E+00    0.57888E-01   -0.92060E+01    0.16025E-06   -0.89378E-03   -0.14321E-05
    72    0.20287E+04    0.43577E+00    0.58319E-01   -0.96774E+01    0.15908E-06   -0.88134E-03   -0.13331E-05
    73    0.20489E+04    0.45030E+00    0.58718E-01   -0.10161E+02    0.15791E-06   -0.86915E-03   -0.12127E-05
    74    0.20693E+04    0.46495E+00    0.59085E-01   -0.10656E+02    0.15674E-06   -0.85722E-03   -0.10934E-05
    75    0.20902E+04    0.47973E+00    0.59420E-01   -0.11159E+02    0.15558E-06   -0.84554E-03   -0.99763E-06
    76    0.21113E+04    0.49465E+00    0.59723E-01   -0.11672E+02    0.15442E-06   -0.83412E-03   -0.94333E-06
    77    0.21328E+04    0.50969E+00    0.59995E-01   -0.12192E+02    0.15327E-06   -0.82293E-03   -0.93007E-06
    78    0.21548E+04    0.52488E+00    0.60235E-01   -0.12722E+02    0.15213E-06   -0.81192E-03   -0.95289E-06
    79    0.21770E+04    0.54015E+00    0.60443E-01   -0.13257E+02    0.15099E-06   -0.80106E-03   -0.10068E-05
    80    0.21996E+04    0.55551E+00    0.60620E-01   -0.13799E+02    0.14985E-06   -0.79030E-03   -0.10869E-05
    81    0.22224E+04    0.57089E+00    0.60766E-01   -0.14348E+02    0.14873E-06   -0.77960E-03   -0.11868E-05
    82    0.22456E+04    0.58633E+00    0.60881E-01   -0.14903E+02    0.14761E-06   -0.76897E-03   -0.12946E-05
    83    0.22691E+04    0.60180E+00    0.60964E-01   -0.15464E+02    0.14649E-06   -0.75843E-03   -0.13970E-05
    84    0.22929E+04    0.61728E+00    0.61016E-01   -0.16031E+02    0.14539E-06   -0.74797E-03   -0.14808E-05
    85    0.23169E+04    0.63275E+00    0.61036E-01   -0.16603E+02    0.14429E-06   -0.73761E-03   -0.15327E-05
    86    0.23412E+04    0.64823E+00    0.61026E-01   -0.17180E+02    0.14320E-06   -0.72736E-03   -0.15435E-05
    87    0.23660E+04    0.66368E+00    0.60985E-01   -0.17762E+02    0.14212E-06   -0.71724E-03   -0.15202E-05
    88    0.23908E+04    0.67912E+00    0.60913E-01   -0.18349E+02    0.14105E-06   -0.70725E-03   -0.14739E-05
    89    0.24161E+04    0.69452E+00    0.60811E-01   -0.18941E+02    0.13998E-06   -0.69741E-03   -0.14155E-05
    90    0.24416E+04    0.70985E+00    0.60680E-01   -0.19536E+02    0.13893E-06   -0.68773E-03   -0.13562E-05
    91    0.24674E+04    0.72510E+00    0.60520E-01   -0.20134E+02    0.13788E-06   -0.67823E-03   -0.13048E-05
    92    0.24936E+04    0.74026E+00    0.60332E-01   -0.20734E+02    0.13684E-06   -0.66889E-03   -0.12628E-05
    93    0.25201E+04    0.75531E+00    0.60116E-01   -0.21338E+02    0.13581E-06   -0.65972E-03   -0.12294E-05
    94    0.25468E+04    0.77022E+00    0.59874E-01   -0.21942E+02    0.13479E-06   -0.65072E-03   -0.12040E-05
    95    0.25739E+04    0.78499E+00    0.59605E-01   -0.22549E+02    0.13377E-06   -0.64186E-03   -0.11857E-05
    96    0.26010E+04    0.79961E+00    0.59310E-01   -0.23156E+02    0.13277E-06   -0.63317E-03   -0.11739E-05
    97    0.26287E+04    0.81406E+00    0.58991E-01   -0.23765E+02    0.13177E-06   -0.62462E-03   -0.11680E-05
    98    0.26567E+04    0.82834E+00    0.58648E-01   -0.24371E+02    0.13078E-06   -0.61621E-03   -0.11672E-05
    99    0.26848E+04    0.84240E+00    0.58281E-01   -0.24979E+02    0.12980E-06   -0.60794E-03   -0.11708E-05
   100    0.27133E+04    0.85624E+00    0.57892E-01   -0.25585E+02    0.12883E-06   -0.59981E-03   -0.11781E-05
   101    0.27420E+04    0.86993E+00    0.57481E-01   -0.26190E+02    0.12787E-06   -0.59180E-03   -0.11885E-05
   102    0.27713E+04    0.88332E+00    0.57049E-01   -0.26793E+02    0.12691E-06   -0.58393E-03   -0.12012E-05
   103    0.28006E+04    0.89648E+00    0.56595E-01   -0.27394E+02    0.12597E-06   -0.57617E-03   -0.12155E-05
   104    0.28302E+04    0.90942E+00    0.56123E-01   -0.27992E+02    0.12503E-06   -0.56853E-03   -0.12308E-05
   105    0.28601E+04    0.92204E+00    0.55630E-01   -0.28586E+02    0.12410E-06   -0.56100E-03   -0.12464E-05
   106    0.28902E+04    0.93445E+00    0.55120E-01   -0.29178E+02    0.12318E-06   -0.55358E-03   -0.12615E-05
   107    0.29204E+04    0.94647E+00    0.54592E-01   -0.29764E+02    0.12226E-06   -0.54627E-03   -0.12755E-05
   108    0.29510E+04    0.95819E+00    0.54046E-01   -0.30346E+02    0.12136E-06   -0.53905E-03   -0.12877E-05
   109    0.29818E+04    0.96954E+00    0.53485E-01   -0.30923E+02    0.12046E-06   -0.53193E-03   -0.12973E-05
   110    0.30127E+04    0.98051E+00    0.52907E-01   -0.31493E+02    0.11957E-06   -0.52490E-03   -0.13038E-05
   111    0.30439E+04    0.99117E+00    0.52315E-01   -0.32057E+02    0.11870E-06   -0.51795E-03   -0.13065E-05
   112    0.30753E+04    0.10015E+01    0.51708E-01   -0.32615E+02    0.11782E-06   -0.51110E-03   -0.13056E-05
