#           k/h    P           
    0.10000E-03    0.11368E+04
    0.10202E-03    0.11584E+04
    0.10408E-03    0.11803E+04
    0.10618E-03    0.12026E+04
    0.10833E-03    0.12253E+04
    0.11052E-03    0.12484E+04
    0.11275E-03    0.12719E+04
    0.11503E-03    0.12958E+04
    0.11735E-03    0.13202E+04
    0.11972E-03    0.13450E+04
    0.12214E-03    0.13702E+04
    0.12461E-03    0.13958E+04
    0.12712E-03    0.14219E+04
    0.12969E-03    0.14484E+04
    0.13231E-03    0.14754E+04
    0.13499E-03    0.15028E+04
    0.13771E-03    0.15308E+04
    0.14049E-03    0.15591E+04
    0.14333E-03    0.15880E+04
    0.14623E-03    0.16173E+04
    0.14918E-03    0.16471E+04
    0.15220E-03    0.16774E+04
    0.15527E-03    0.17082E+04
    0.15841E-03    0.17395E+04
    0.16161E-03    0.17713E+04
    0.16487E-03    0.18036E+04
    0.16820E-03    0.18364E+04
    0.17160E-03    0.18697E+04
    0.17507E-03    0.19035E+04
    0.17860E-03    0.19378E+04
    0.18221E-03    0.19727E+04
    0.18589E-03    0.20081E+04
    0.18965E-03    0.20439E+04
    0.19348E-03    0.20804E+04
    0.19739E-03    0.21173E+04
    0.20138E-03    0.21548E+04
    0.20544E-03    0.21927E+04
    0.20959E-03    0.22312E+04
    0.21383E-03    0.22702E+04
    0.21815E-03    0.23098E+04
    0.22255E-03    0.23498E+04
    0.22705E-03    0.23904E+04
    0.23164E-03    0.24315E+04
    0.23632E-03    0.24730E+04
    0.24109E-03    0.25151E+04
    0.24596E-03    0.25577E+04
    0.25093E-03    0.26007E+04
    0.25600E-03    0.26442E+04
    0.26117E-03    0.26882E+04
    0.26645E-03    0.27327E+04
    0.27183E-03    0.27776E+04
    0.27732E-03    0.28229E+04
    0.28292E-03    0.28687E+04
    0.28864E-03    0.29148E+04
    0.29447E-03    0.29614E+04
    0.30042E-03    0.30083E+04
    0.30649E-03    0.30556E+04
    0.31268E-03    0.31033E+04
    0.31899E-03    0.31513E+04
    0.32544E-03    0.31995E+04
    0.33201E-03    0.32481E+04
    0.33872E-03    0.32969E+04
    0.34556E-03    0.33460E+04
    0.35254E-03    0.33953E+04
    0.35966E-03    0.34448E+04
    0.36693E-03    0.34945E+04
    0.37434E-03    0.35442E+04
    0.38190E-03    0.35941E+04
    0.38962E-03    0.36441E+04
    0.39749E-03    0.36942E+04
    0.40552E-03    0.37442E+04
    0.41371E-03    0.37943E+04
    0.42207E-03    0.38443E+04
    0.43060E-03    0.38942E+04
    0.43929E-03    0.39440E+04
    0.44817E-03    0.39937E+04
    0.45722E-03    0.40432E+04
    0.46646E-03    0.40925E+04
    0.47588E-03    0.41416E+04
    0.48550E-03    0.41904E+04
    0.49530E-03    0.42389E+04
    0.50531E-03    0.42871E+04
    0.51552E-03    0.43349E+04
    0.52593E-03    0.43824E+04
    0.53656E-03    0.44294E+04
    0.54739E-03    0.44760E+04
    0.55845E-03    0.45222E+04
    0.56973E-03    0.45679E+04
    0.58124E-03    0.46132E+04
    0.59299E-03    0.46579E+04
    0.60496E-03    0.47022E+04
    0.61719E-03    0.47459E+04
    0.62965E-03    0.47892E+04
    0.64237E-03    0.48319E+04
    0.65535E-03    0.48742E+04
    0.66859E-03    0.49160E+04
    0.68210E-03    0.49574E+04
    0.69588E-03    0.49983E+04
    0.70993E-03    0.50388E+04
    0.72427E-03    0.50790E+04
    0.73891E-03    0.51189E+04
    0.75383E-03    0.51585E+04
    0.76906E-03    0.51979E+04
    0.78460E-03    0.52371E+04
    0.80045E-03    0.52762E+04
    0.81662E-03    0.53153E+04
    0.83311E-03    0.53545E+04
    0.84994E-03    0.53938E+04
    0.86711E-03    0.54333E+04
    0.88463E-03    0.54732E+04
    0.90250E-03    0.55134E+04
    0.92073E-03    0.55541E+04
    0.93933E-03    0.55954E+04
    0.95831E-03    0.56374E+04
    0.97767E-03    0.56801E+04
    0.99742E-03    0.57238E+04
    0.10176E-02    0.57684E+04
    0.10381E-02    0.58140E+04
    0.10591E-02    0.58609E+04
    0.10805E-02    0.59090E+04
    0.11023E-02    0.59584E+04
    0.11246E-02    0.60093E+04
    0.11473E-02    0.60616E+04
    0.11705E-02    0.61156E+04
    0.11941E-02    0.61712E+04
    0.12182E-02    0.62285E+04
    0.12429E-02    0.62875E+04
    0.12680E-02    0.63484E+04
    0.12936E-02    0.64112E+04
    0.13197E-02    0.64758E+04
    0.13464E-02    0.65424E+04
    0.13736E-02    0.66110E+04
    0.14013E-02    0.66816E+04
    0.14296E-02    0.67543E+04
    0.14585E-02    0.68290E+04
