#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.13977E+04    0.89750E-01    0.28741E-01   -0.19125E+01    0.82703E-07    0.76031E-02   -0.21429E-04
     3    0.11275E+04    0.13972E+00    0.31871E-01   -0.18337E+01    0.10368E-06    0.70905E-02   -0.27337E-04
     4    0.10497E+04    0.15680E+00    0.30095E-01   -0.13892E+01    0.12177E-06    0.65563E-02   -0.29100E-04
     5    0.10468E+04    0.14244E+00    0.25412E-01   -0.10616E+01    0.13751E-06    0.60508E-02   -0.27779E-04
     6    0.10824E+04    0.11034E+00    0.19736E-01   -0.92209E+00    0.15123E-06    0.55796E-02   -0.24455E-04
     7    0.11388E+04    0.75143E-01    0.14420E-01   -0.93888E+00    0.16325E-06    0.51330E-02   -0.20211E-04
     8    0.12060E+04    0.46360E-01    0.10172E-01   -0.10244E+01    0.17380E-06    0.47085E-02   -0.15922E-04
     9    0.12799E+04    0.27287E-01    0.71953E-02   -0.10915E+01    0.18310E-06    0.43242E-02   -0.12231E-04
    10    0.13602E+04    0.16995E-01    0.53871E-02   -0.10731E+01    0.19127E-06    0.39895E-02   -0.95976E-05
    11    0.14443E+04    0.12823E-01    0.45146E-02   -0.95080E+00    0.19850E-06    0.36903E-02   -0.82644E-05
    12    0.15254E+04    0.12301E-01    0.43169E-02   -0.72926E+00    0.20485E-06    0.33981E-02   -0.81486E-05
    13    0.16037E+04    0.13554E-01    0.45730E-02   -0.43805E+00    0.21042E-06    0.31186E-02   -0.88139E-05
    14    0.16818E+04    0.15693E-01    0.50941E-02   -0.11686E+00    0.21530E-06    0.28657E-02   -0.98185E-05
    15    0.17595E+04    0.18076E-01    0.57740E-02    0.18432E+00    0.21957E-06    0.26465E-02   -0.10934E-04
    16    0.18361E+04    0.20157E-01    0.65378E-02    0.41933E+00    0.22329E-06    0.24615E-02   -0.11984E-04
    17    0.19109E+04    0.21750E-01    0.73523E-02    0.56447E+00    0.22652E-06    0.22900E-02   -0.12772E-04
    18    0.19828E+04    0.22636E-01    0.81982E-02    0.60865E+00    0.22932E-06    0.21132E-02   -0.13123E-04
    19    0.20532E+04    0.22961E-01    0.90696E-02    0.56226E+00    0.23170E-06    0.19401E-02   -0.12939E-04
    20    0.21211E+04    0.23024E-01    0.99643E-02    0.43847E+00    0.23370E-06    0.17838E-02   -0.12221E-04
    21    0.21871E+04    0.23097E-01    0.10880E-01    0.25429E+00    0.23535E-06    0.16475E-02   -0.11275E-04
    22    0.22514E+04    0.23499E-01    0.11816E-01    0.28178E-01    0.23672E-06    0.15296E-02   -0.10416E-04
    23    0.23136E+04    0.24376E-01    0.12771E-01   -0.21477E+00    0.23781E-06    0.14195E-02   -0.97114E-05
    24    0.23732E+04    0.25775E-01    0.13742E-01   -0.45176E+00    0.23864E-06    0.13077E-02   -0.91570E-05
    25    0.24303E+04    0.27658E-01    0.14728E-01   -0.67584E+00    0.23925E-06    0.11983E-02   -0.87065E-05
    26    0.24849E+04    0.29927E-01    0.15727E-01   -0.88265E+00    0.23964E-06    0.10974E-02   -0.83313E-05
    27    0.25375E+04    0.32497E-01    0.16739E-01   -0.10697E+01    0.23985E-06    0.10074E-02   -0.81099E-05
    28    0.25883E+04    0.35307E-01    0.17767E-01   -0.12358E+01    0.23988E-06    0.92837E-03   -0.81053E-05
    29    0.26372E+04    0.38274E-01    0.18809E-01   -0.13879E+01    0.23975E-06    0.85650E-03   -0.82106E-05
    30    0.26843E+04    0.41337E-01    0.19865E-01   -0.15352E+01    0.23946E-06    0.78754E-03   -0.82827E-05
    31    0.27291E+04    0.44506E-01    0.20931E-01   -0.16819E+01    0.23902E-06    0.72028E-03   -0.81991E-05
    32    0.27718E+04    0.47796E-01    0.22007E-01   -0.18304E+01    0.23847E-06    0.65483E-03   -0.78867E-05
    33    0.28125E+04    0.51221E-01    0.23091E-01   -0.19793E+01    0.23780E-06    0.59359E-03   -0.74500E-05
    34    0.28513E+04    0.54807E-01    0.24182E-01   -0.21268E+01    0.23704E-06    0.53875E-03   -0.70245E-05
    35    0.28881E+04    0.58593E-01    0.25277E-01   -0.22758E+01    0.23617E-06    0.48928E-03   -0.66966E-05
    36    0.29229E+04    0.62622E-01    0.26374E-01   -0.24296E+01    0.23522E-06    0.44346E-03   -0.65059E-05
    37    0.29559E+04    0.66924E-01    0.27474E-01   -0.25862E+01    0.23420E-06    0.39987E-03   -0.63556E-05
    38    0.29877E+04    0.71517E-01    0.28578E-01   -0.27414E+01    0.23310E-06    0.35754E-03   -0.61471E-05
    39    0.30183E+04    0.76373E-01    0.29683E-01   -0.28958E+01    0.23194E-06    0.31701E-03   -0.59103E-05
    40    0.30472E+04    0.81457E-01    0.30786E-01   -0.30513E+01    0.23071E-06    0.27919E-03   -0.57074E-05
    41    0.30745E+04    0.86743E-01    0.31882E-01   -0.32099E+01    0.22943E-06    0.24475E-03   -0.55834E-05
    42    0.30999E+04    0.92236E-01    0.32972E-01   -0.33733E+01    0.22810E-06    0.21342E-03   -0.55162E-05
    43    0.31239E+04    0.97945E-01    0.34053E-01   -0.35429E+01    0.22672E-06    0.18469E-03   -0.54670E-05
    44    0.31463E+04    0.10387E+00    0.35126E-01   -0.37194E+01    0.22529E-06    0.15805E-03   -0.53973E-05
    45    0.31676E+04    0.11000E+00    0.36188E-01   -0.39034E+01    0.22383E-06    0.13299E-03   -0.52687E-05
    46    0.31879E+04    0.11636E+00    0.37239E-01   -0.40969E+01    0.22234E-06    0.10912E-03   -0.50552E-05
    47    0.32070E+04    0.12294E+00    0.38277E-01   -0.42989E+01    0.22082E-06    0.86428E-04   -0.47802E-05
    48    0.32250E+04    0.12973E+00    0.39302E-01   -0.45047E+01    0.21927E-06    0.65011E-04   -0.44796E-05
    49    0.32420E+04    0.13671E+00    0.40310E-01   -0.47104E+01    0.21769E-06    0.44967E-04   -0.41891E-05
    50    0.32581E+04    0.14385E+00    0.41302E-01   -0.49186E+01    0.21610E-06    0.26393E-04   -0.39442E-05
    51    0.32732E+04    0.15111E+00    0.42275E-01   -0.51337E+01    0.21449E-06    0.93315E-05   -0.37727E-05
    52    0.32875E+04    0.15859E+00    0.43228E-01   -0.53595E+01    0.21287E-06   -0.63816E-05   -0.36712E-05
    53    0.33008E+04    0.16643E+00    0.44161E-01   -0.55983E+01    0.21123E-06   -0.20963E-04   -0.36283E-05
    54    0.33130E+04    0.17462E+00    0.45073E-01   -0.58441E+01    0.20959E-06   -0.34630E-04   -0.36330E-05
    55    0.33244E+04    0.18316E+00    0.45964E-01   -0.60912E+01    0.20793E-06   -0.47598E-04   -0.36740E-05
    56    0.33352E+04    0.19189E+00    0.46832E-01   -0.63400E+01    0.20626E-06   -0.60026E-04   -0.37384E-05
    57    0.33454E+04    0.20071E+00    0.47676E-01   -0.65915E+01    0.20459E-06   -0.71855E-04   -0.38059E-05
    58    0.33550E+04    0.20960E+00    0.48496E-01   -0.68477E+01    0.20292E-06   -0.82968E-04   -0.38546E-05
    59    0.33640E+04    0.21860E+00    0.49290E-01   -0.71106E+01    0.20124E-06   -0.93250E-04   -0.38624E-05
    60    0.33724E+04    0.22774E+00    0.50058E-01   -0.73809E+01    0.19955E-06   -0.10258E-03   -0.38074E-05
    61    0.33804E+04    0.23712E+00    0.50799E-01   -0.76587E+01    0.19787E-06   -0.11089E-03   -0.36759E-05
    62    0.33876E+04    0.24672E+00    0.51513E-01   -0.79445E+01    0.19618E-06   -0.11823E-03   -0.34864E-05
    63    0.33943E+04    0.25651E+00    0.52198E-01   -0.82382E+01    0.19450E-06   -0.12469E-03   -0.32656E-05
