#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    42    0.20193E+04    0.17195E+01   -0.89760E-04    0.17195E+01    0.67377E-01   -0.70788E-08   -0.89760E-04   -0.70788E-08    0.52358E-10
    43    0.20120E+04    0.15894E+01   -0.86456E-04    0.15894E+01    0.72776E-01   -0.47941E-08   -0.86456E-04   -0.47941E-08    0.49764E-10
    44    0.20059E+04    0.14537E+01   -0.83316E-04    0.14537E+01    0.78463E-01   -0.33076E-08   -0.83316E-04   -0.33076E-08    0.47339E-10
    45    0.20012E+04    0.13126E+01   -0.80334E-04    0.13126E+01    0.84453E-01   -0.24769E-08   -0.80334E-04   -0.24769E-08    0.45070E-10
    46    0.19978E+04    0.11641E+01   -0.77501E-04    0.11641E+01    0.90757E-01   -0.21636E-08   -0.77501E-04   -0.21636E-08    0.42941E-10
    47    0.19956E+04    0.10079E+01   -0.74810E-04    0.10079E+01    0.97360E-01   -0.22447E-08   -0.74810E-04   -0.22447E-08    0.40943E-10
    48    0.19942E+04    0.84663E+00   -0.72250E-04    0.84663E+00    0.10425E+00   -0.26013E-08   -0.72250E-04   -0.26013E-08    0.39067E-10
    49    0.19940E+04    0.68235E+00   -0.69812E-04    0.68235E+00    0.11138E+00   -0.31147E-08   -0.69812E-04   -0.31147E-08    0.37303E-10
    50    0.19949E+04    0.51033E+00   -0.67487E-04    0.51033E+00    0.11871E+00   -0.36659E-08   -0.67487E-04   -0.36659E-08    0.35643E-10
    51    0.19968E+04    0.32481E+00   -0.65266E-04    0.32481E+00    0.12620E+00   -0.41607E-08   -0.65266E-04   -0.41607E-08    0.34079E-10
    52    0.19999E+04    0.12154E+00   -0.63142E-04    0.12154E+00    0.13394E+00   -0.46041E-08   -0.63142E-04   -0.46041E-08    0.32604E-10
    53    0.20037E+04   -0.10154E+00   -0.61110E-04   -0.10154E+00    0.14210E+00   -0.50255E-08   -0.61110E-04   -0.50255E-08    0.31211E-10
    54    0.20080E+04   -0.33847E+00   -0.59164E-04   -0.33847E+00    0.15069E+00   -0.54546E-08   -0.59164E-04   -0.54546E-08    0.29897E-10
    55    0.20130E+04   -0.58323E+00   -0.57300E-04   -0.58323E+00    0.15969E+00   -0.59208E-08   -0.57300E-04   -0.59208E-08    0.28654E-10
    56    0.20190E+04   -0.83645E+00   -0.55510E-04   -0.83645E+00    0.16899E+00   -0.64394E-08   -0.55510E-04   -0.64394E-08    0.27477E-10
    57    0.20258E+04   -0.10993E+01   -0.53794E-04   -0.10993E+01    0.17845E+00   -0.69672E-08   -0.53794E-04   -0.69672E-08    0.26362E-10
    58    0.20334E+04   -0.13743E+01   -0.52149E-04   -0.13743E+01    0.18809E+00   -0.74470E-08   -0.52149E-04   -0.74470E-08    0.25306E-10
    59    0.20416E+04   -0.16640E+01   -0.50572E-04   -0.16640E+01    0.19793E+00   -0.78211E-08   -0.50572E-04   -0.78211E-08    0.24304E-10
    60    0.20505E+04   -0.19694E+01   -0.49062E-04   -0.19694E+01    0.20802E+00   -0.80323E-08   -0.49062E-04   -0.80323E-08    0.23354E-10
    61    0.20603E+04   -0.22910E+01   -0.47615E-04   -0.22910E+01    0.21844E+00   -0.80523E-08   -0.47615E-04   -0.80523E-08    0.22450E-10
    62    0.20704E+04   -0.26284E+01   -0.46228E-04   -0.26284E+01    0.22917E+00   -0.79712E-08   -0.46228E-04   -0.79712E-08    0.21591E-10
    63    0.20811E+04   -0.29806E+01   -0.44895E-04   -0.29806E+01    0.24018E+00   -0.79081E-08   -0.44895E-04   -0.79081E-08    0.20774E-10
    64    0.20925E+04   -0.33470E+01   -0.43612E-04   -0.33470E+01    0.25148E+00   -0.79824E-08   -0.43612E-04   -0.79824E-08    0.19997E-10
    65    0.21042E+04   -0.37262E+01   -0.42374E-04   -0.37262E+01    0.26304E+00   -0.83134E-08   -0.42374E-04   -0.83134E-08    0.19257E-10
    66    0.21167E+04   -0.41152E+01   -0.41177E-04   -0.41152E+01    0.27480E+00   -0.89687E-08   -0.41177E-04   -0.89687E-08    0.18552E-10
    67    0.21295E+04   -0.45122E+01   -0.40019E-04   -0.45122E+01    0.28677E+00   -0.98095E-08   -0.40019E-04   -0.98095E-08    0.17880E-10
    68    0.21432E+04   -0.49171E+01   -0.38901E-04   -0.49171E+01    0.29897E+00   -0.10645E-07   -0.38901E-04   -0.10645E-07    0.17239E-10
    69    0.21573E+04   -0.53298E+01   -0.37821E-04   -0.53298E+01    0.31138E+00   -0.11285E-07   -0.37821E-04   -0.11285E-07    0.16628E-10
    70    0.21720E+04   -0.57536E+01   -0.36779E-04   -0.57536E+01    0.32404E+00   -0.11539E-07   -0.36779E-04   -0.11539E-07    0.16045E-10
    71    0.21871E+04   -0.61921E+01   -0.35775E-04   -0.61921E+01    0.33693E+00   -0.11276E-07   -0.35775E-04   -0.11276E-07    0.15487E-10
    72    0.22028E+04   -0.66464E+01   -0.34807E-04   -0.66464E+01    0.35003E+00   -0.10604E-07   -0.34807E-04   -0.10604E-07    0.14954E-10
    73    0.22188E+04   -0.71165E+01   -0.33874E-04   -0.71165E+01    0.36329E+00   -0.96928E-08   -0.33874E-04   -0.96928E-08    0.14445E-10
    74    0.22353E+04   -0.76006E+01   -0.32975E-04   -0.76006E+01    0.37672E+00   -0.87096E-08   -0.32975E-04   -0.87096E-08    0.13957E-10
    75    0.22523E+04   -0.80967E+01   -0.32108E-04   -0.80967E+01    0.39031E+00   -0.78230E-08   -0.32108E-04   -0.78230E-08    0.13491E-10
    76    0.22699E+04   -0.86033E+01   -0.31271E-04   -0.86033E+01    0.40406E+00   -0.71774E-08   -0.31271E-04   -0.71774E-08    0.13044E-10
    77    0.22880E+04   -0.91197E+01   -0.30463E-04   -0.91197E+01    0.41797E+00   -0.68212E-08   -0.30463E-04   -0.68212E-08    0.12615E-10
    78    0.23067E+04   -0.96464E+01   -0.29682E-04   -0.96464E+01    0.43205E+00   -0.67787E-08   -0.29682E-04   -0.67787E-08    0.12205E-10
    79    0.23258E+04   -0.10179E+02   -0.28927E-04   -0.10179E+02    0.44625E+00   -0.70742E-08   -0.28927E-04   -0.70742E-08    0.11811E-10
    80    0.23453E+04   -0.10718E+02   -0.28195E-04   -0.10718E+02    0.46058E+00   -0.77323E-08   -0.28195E-04   -0.77323E-08    0.11433E-10
    81    0.23653E+04   -0.11264E+02   -0.27485E-04   -0.11264E+02    0.47497E+00   -0.87433E-08   -0.27485E-04   -0.87433E-08    0.11071E-10
    82    0.23857E+04   -0.11816E+02   -0.26797E-04   -0.11816E+02    0.48946E+00   -0.99628E-08   -0.26797E-04   -0.99628E-08    0.10723E-10
    83    0.24065E+04   -0.12375E+02   -0.26129E-04   -0.12375E+02    0.50402E+00   -0.11212E-07   -0.26129E-04   -0.11212E-07    0.10389E-10
    84    0.24277E+04   -0.12942E+02   -0.25482E-04   -0.12942E+02    0.51865E+00   -0.12313E-07   -0.25482E-04   -0.12313E-07    0.10068E-10
    85    0.24492E+04   -0.13517E+02   -0.24854E-04   -0.13517E+02    0.53331E+00   -0.13087E-07   -0.24854E-04   -0.13087E-07    0.97597E-11
    86    0.24711E+04   -0.14100E+02   -0.24245E-04   -0.14100E+02    0.54803E+00   -0.13404E-07   -0.24245E-04   -0.13404E-07    0.94635E-11
    87    0.24936E+04   -0.14692E+02   -0.23654E-04   -0.14692E+02    0.56277E+00   -0.13331E-07   -0.23654E-04   -0.13331E-07    0.91785E-11
    88    0.25162E+04   -0.15290E+02   -0.23081E-04   -0.15290E+02    0.57755E+00   -0.12983E-07   -0.23081E-04   -0.12983E-07    0.89044E-11
    89    0.25393E+04   -0.15897E+02   -0.22524E-04   -0.15897E+02    0.59234E+00   -0.12475E-07   -0.22524E-04   -0.12475E-07    0.86404E-11
    90    0.25628E+04   -0.16509E+02   -0.21984E-04   -0.16509E+02    0.60712E+00   -0.11921E-07   -0.21984E-04   -0.11921E-07    0.83860E-11
    91    0.25866E+04   -0.17125E+02   -0.21460E-04   -0.17125E+02    0.62187E+00   -0.11417E-07   -0.21460E-04   -0.11417E-07    0.81405E-11
    92    0.26108E+04   -0.17746E+02   -0.20952E-04   -0.17746E+02    0.63657E+00   -0.10979E-07   -0.20952E-04   -0.10979E-07    0.79038E-11
    93    0.26354E+04   -0.18370E+02   -0.20458E-04   -0.18370E+02    0.65123E+00   -0.10602E-07   -0.20458E-04   -0.10602E-07    0.76755E-11
    94    0.26602E+04   -0.18998E+02   -0.19978E-04   -0.18998E+02    0.66580E+00   -0.10281E-07   -0.19978E-04   -0.10281E-07    0.74553E-11
    95    0.26855E+04   -0.19629E+02   -0.19513E-04   -0.19629E+02    0.68029E+00   -0.10013E-07   -0.19513E-04   -0.10013E-07    0.72430E-11
    96    0.27108E+04   -0.20262E+02   -0.19062E-04   -0.20262E+02    0.69467E+00   -0.97921E-08   -0.19062E-04   -0.97921E-08    0.70384E-11
    97    0.27368E+04   -0.20898E+02   -0.18623E-04   -0.20898E+02    0.70894E+00   -0.96145E-08   -0.18623E-04   -0.96145E-08    0.68412E-11
    98    0.27631E+04   -0.21533E+02   -0.18198E-04   -0.21533E+02    0.72309E+00   -0.94757E-08   -0.18198E-04   -0.94757E-08    0.66511E-11
    99    0.27895E+04   -0.22172E+02   -0.17785E-04   -0.22172E+02    0.73708E+00   -0.93712E-08   -0.17785E-04   -0.93712E-08    0.64678E-11
   100    0.28164E+04   -0.22808E+02   -0.17384E-04   -0.22808E+02    0.75090E+00   -0.92966E-08   -0.17384E-04   -0.92966E-08    0.62911E-11
   101    0.28436E+04   -0.23446E+02   -0.16994E-04   -0.23446E+02    0.76463E+00   -0.92474E-08   -0.16994E-04   -0.92474E-08    0.61208E-11
   102    0.28713E+04   -0.24083E+02   -0.16616E-04   -0.24083E+02    0.77811E+00   -0.92192E-08   -0.16616E-04   -0.92192E-08    0.59565E-11
   103    0.28991E+04   -0.24720E+02   -0.16249E-04   -0.24720E+02    0.79142E+00   -0.92075E-08   -0.16249E-04   -0.92075E-08    0.57980E-11
   104    0.29272E+04   -0.25354E+02   -0.15892E-04   -0.25354E+02    0.80455E+00   -0.92079E-08   -0.15892E-04   -0.92079E-08    0.56451E-11
   105    0.29556E+04   -0.25986E+02   -0.15544E-04   -0.25986E+02    0.81743E+00   -0.92160E-08   -0.15544E-04   -0.92160E-08    0.54974E-11
   106    0.29843E+04   -0.26616E+02   -0.15207E-04   -0.26616E+02    0.83014E+00   -0.92272E-08   -0.15207E-04   -0.92272E-08    0.53548E-11
   107    0.30130E+04   -0.27243E+02   -0.14878E-04   -0.27243E+02    0.84253E+00   -0.92372E-08   -0.14878E-04   -0.92372E-08    0.52169E-11
   108    0.30421E+04   -0.27866E+02   -0.14558E-04   -0.27866E+02    0.85467E+00   -0.92415E-08   -0.14558E-04   -0.92415E-08    0.50835E-11
   109    0.30715E+04   -0.28485E+02   -0.14246E-04   -0.28485E+02    0.86649E+00   -0.92356E-08   -0.14246E-04   -0.92356E-08    0.49544E-11
   110    0.31011E+04   -0.29097E+02   -0.13942E-04   -0.29097E+02    0.87799E+00   -0.92152E-08   -0.13942E-04   -0.92152E-08    0.48292E-11
   111    0.31309E+04   -0.29706E+02   -0.13646E-04   -0.29706E+02    0.88924E+00   -0.91766E-08   -0.13646E-04   -0.91766E-08    0.47078E-11
   112    0.31609E+04   -0.30309E+02   -0.13357E-04   -0.30309E+02    0.90017E+00   -0.91203E-08   -0.13357E-04   -0.91203E-08    0.45899E-11
   113    0.31912E+04   -0.30905E+02   -0.13075E-04   -0.30905E+02    0.91079E+00   -0.90475E-08   -0.13075E-04   -0.90475E-08    0.44757E-11
   114    0.32217E+04   -0.31494E+02   -0.12800E-04   -0.31494E+02    0.92100E+00   -0.89596E-08   -0.12800E-04   -0.89596E-08    0.43648E-11
   115    0.32524E+04   -0.32075E+02   -0.12531E-04   -0.32075E+02    0.93098E+00   -0.88577E-08   -0.12531E-04   -0.88577E-08    0.42573E-11
   116    0.32832E+04   -0.32648E+02   -0.12270E-04   -0.32648E+02    0.94049E+00   -0.87433E-08   -0.12270E-04   -0.87433E-08    0.41530E-11
   117    0.33144E+04   -0.33212E+02   -0.12014E-04   -0.33212E+02    0.94961E+00   -0.86176E-08   -0.12014E-04   -0.86176E-08    0.40519E-11
   118    0.33458E+04   -0.33767E+02   -0.11766E-04   -0.33767E+02    0.95848E+00   -0.84819E-08   -0.11766E-04   -0.84819E-08    0.39538E-11
   119    0.33772E+04   -0.34312E+02   -0.11523E-04   -0.34312E+02    0.96697E+00   -0.83375E-08   -0.11523E-04   -0.83375E-08    0.38588E-11
   120    0.34089E+04   -0.34846E+02   -0.11286E-04   -0.34846E+02    0.97492E+00   -0.81856E-08   -0.11286E-04   -0.81856E-08    0.37666E-11
   121    0.34406E+04   -0.35369E+02   -0.11055E-04   -0.35369E+02    0.98263E+00   -0.80277E-08   -0.11055E-04   -0.80277E-08    0.36772E-11
   122    0.34724E+04   -0.35880E+02   -0.10830E-04   -0.35880E+02    0.98981E+00   -0.78649E-08   -0.10830E-04   -0.78649E-08    0.35904E-11
   123    0.35043E+04   -0.36380E+02   -0.10611E-04   -0.36380E+02    0.99653E+00   -0.76986E-08   -0.10611E-04   -0.76986E-08    0.35063E-11
   124    0.35364E+04   -0.36865E+02   -0.10396E-04   -0.36865E+02    0.10029E+01   -0.75300E-08   -0.10396E-04   -0.75300E-08    0.34247E-11
   125    0.35685E+04   -0.37338E+02   -0.10187E-04   -0.37338E+02    0.10087E+01   -0.73605E-08   -0.10187E-04   -0.73605E-08    0.33455E-11
   126    0.36007E+04   -0.37797E+02   -0.99835E-05   -0.37797E+02    0.10142E+01   -0.71913E-08   -0.99835E-05   -0.71913E-08    0.32687E-11
   127    0.36329E+04   -0.38243E+02   -0.97845E-05   -0.38243E+02    0.10192E+01   -0.70238E-08   -0.97845E-05   -0.70238E-08    0.31941E-11
   128    0.36652E+04   -0.38673E+02   -0.95903E-05   -0.38673E+02    0.10238E+01   -0.68592E-08   -0.95903E-05   -0.68592E-08    0.31216E-11
   129    0.36975E+04   -0.39088E+02   -0.94007E-05   -0.39088E+02    0.10278E+01   -0.66988E-08   -0.94007E-05   -0.66988E-08    0.30512E-11
   130    0.37299E+04   -0.39487E+02   -0.92156E-05   -0.39487E+02    0.10313E+01   -0.65439E-08   -0.92156E-05   -0.65439E-08    0.29827E-11
   131    0.37623E+04   -0.39870E+02   -0.90348E-05   -0.39870E+02    0.10345E+01   -0.63956E-08   -0.90348E-05   -0.63956E-08    0.29161E-11
   132    0.37948E+04   -0.40236E+02   -0.88581E-05   -0.40236E+02    0.10371E+01   -0.62539E-08   -0.88581E-05   -0.62539E-08    0.28513E-11
   133    0.38273E+04   -0.40586E+02   -0.86856E-05   -0.40586E+02    0.10392E+01   -0.61186E-08   -0.86856E-05   -0.61186E-08    0.27883E-11
   134    0.38598E+04   -0.40917E+02   -0.85172E-05   -0.40917E+02    0.10410E+01   -0.59895E-08   -0.85172E-05   -0.59895E-08    0.27270E-11
   135    0.38923E+04   -0.41230E+02   -0.83526E-05   -0.41230E+02    0.10422E+01   -0.58666E-08   -0.83526E-05   -0.58666E-08    0.26674E-11
   136    0.39246E+04   -0.41522E+02   -0.81919E-05   -0.41522E+02    0.10428E+01   -0.57494E-08   -0.81919E-05   -0.57494E-08    0.26095E-11
   137    0.39570E+04   -0.41796E+02   -0.80350E-05   -0.41796E+02    0.10431E+01   -0.56380E-08   -0.80350E-05   -0.56380E-08    0.25531E-11
   138    0.39893E+04   -0.42050E+02   -0.78817E-05   -0.42050E+02    0.10428E+01   -0.55320E-08   -0.78817E-05   -0.55320E-08    0.24983E-11
   139    0.40214E+04   -0.42284E+02   -0.77320E-05   -0.42284E+02    0.10422E+01   -0.54313E-08   -0.77320E-05   -0.54313E-08    0.24450E-11
   140    0.40537E+04   -0.42497E+02   -0.75858E-05   -0.42497E+02    0.10410E+01   -0.53357E-08   -0.75858E-05   -0.53357E-08    0.23931E-11
   141    0.40857E+04   -0.42689E+02   -0.74429E-05   -0.42689E+02    0.10392E+01   -0.52450E-08   -0.74429E-05   -0.52450E-08    0.23427E-11
   142    0.41177E+04   -0.42859E+02   -0.73034E-05   -0.42859E+02    0.10371E+01   -0.51590E-08   -0.73034E-05   -0.51590E-08    0.22936E-11
   143    0.41497E+04   -0.43008E+02   -0.71670E-05   -0.43008E+02    0.10345E+01   -0.50775E-08   -0.71670E-05   -0.50775E-08    0.22458E-11
   144    0.41814E+04   -0.43136E+02   -0.70338E-05   -0.43136E+02    0.10314E+01   -0.50004E-08   -0.70338E-05   -0.50004E-08    0.21994E-11
   145    0.42131E+04   -0.43240E+02   -0.69036E-05   -0.43240E+02    0.10280E+01   -0.49275E-08   -0.69036E-05   -0.49275E-08    0.21541E-11
   146    0.42448E+04   -0.43322E+02   -0.67763E-05   -0.43322E+02    0.10240E+01   -0.48585E-08   -0.67763E-05   -0.48585E-08    0.21100E-11
   147    0.42762E+04   -0.43380E+02   -0.66518E-05   -0.43380E+02    0.10196E+01   -0.47933E-08   -0.66518E-05   -0.47933E-08    0.20671E-11
