#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    43    0.12351E+04    0.13908E+01    0.25266E-04    0.13908E+01    0.76372E-01   -0.44252E-08    0.25266E-04   -0.44252E-08    0.63840E-10
    44    0.12528E+04    0.12789E+01    0.24138E-04    0.12789E+01    0.82314E-01   -0.68993E-08    0.24138E-04   -0.68993E-08    0.60736E-10
    45    0.12710E+04    0.11547E+01    0.23073E-04    0.11547E+01    0.88553E-01   -0.97734E-08    0.23073E-04   -0.97734E-08    0.57830E-10
    46    0.12894E+04    0.10162E+01    0.22065E-04    0.10162E+01    0.95104E-01   -0.12488E-07    0.22065E-04   -0.12488E-07    0.55103E-10
    47    0.13080E+04    0.86407E+00    0.21109E-04    0.86407E+00    0.10196E+00   -0.14832E-07    0.21109E-04   -0.14832E-07    0.52543E-10
    48    0.13266E+04    0.70235E+00    0.20207E-04    0.70235E+00    0.10910E+00   -0.16679E-07    0.20207E-04   -0.16679E-07    0.50138E-10
    49    0.13455E+04    0.53442E+00    0.19358E-04    0.53442E+00    0.11651E+00   -0.17904E-07    0.19358E-04   -0.17904E-07    0.47877E-10
    50    0.13648E+04    0.35689E+00    0.18560E-04    0.35689E+00    0.12414E+00   -0.18381E-07    0.18560E-04   -0.18381E-07    0.45749E-10
    51    0.13843E+04    0.16505E+00    0.17813E-04    0.16505E+00    0.13196E+00   -0.18042E-07    0.17813E-04   -0.18042E-07    0.43742E-10
    52    0.14042E+04   -0.45550E-01    0.17113E-04   -0.45550E-01    0.14005E+00   -0.17040E-07    0.17113E-04   -0.17040E-07    0.41849E-10
    53    0.14242E+04   -0.27741E+00    0.16456E-04   -0.27741E+00    0.14857E+00   -0.15583E-07    0.16456E-04   -0.15583E-07    0.40063E-10
    54    0.14441E+04   -0.52508E+00    0.15835E-04   -0.52508E+00    0.15754E+00   -0.13881E-07    0.15835E-04   -0.13881E-07    0.38375E-10
    55    0.14642E+04   -0.78300E+00    0.15247E-04   -0.78300E+00    0.16692E+00   -0.12142E-07    0.15247E-04   -0.12142E-07    0.36780E-10
    56    0.14846E+04   -0.10520E+01    0.14688E-04   -0.10520E+01    0.17658E+00   -0.10549E-07    0.14688E-04   -0.10549E-07    0.35269E-10
