#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.204242E+08   0.204242E+08   0.272187E+08   0.272183E+08   0.204242E+08   0.204242E+08   0.204242E+08   0.204310E+08  -0.540627E+00   0.108192E+08   0.108192E+08   0.585052E+01
   0.112819E-04   0.204242E+08   0.204242E+08   0.272158E+08   0.272153E+08   0.204243E+08   0.204242E+08   0.204242E+08   0.204310E+08  -0.540628E+00   0.108193E+08   0.108193E+08   0.646606E+01
   0.124693E-04   0.204243E+08   0.204243E+08   0.272122E+08   0.272116E+08   0.204244E+08   0.204243E+08   0.204243E+08   0.204311E+08  -0.540630E+00   0.108193E+08   0.108193E+08   0.714632E+01
   0.137816E-04   0.204242E+08   0.204242E+08   0.272077E+08   0.272070E+08   0.204243E+08   0.204243E+08   0.204242E+08   0.204311E+08  -0.540631E+00   0.108194E+08   0.108194E+08   0.789808E+01
   0.152321E-04   0.204242E+08   0.204242E+08   0.272022E+08   0.272014E+08   0.204243E+08   0.204242E+08   0.204242E+08   0.204310E+08  -0.540633E+00   0.108195E+08   0.108195E+08   0.872883E+01
   0.168352E-04   0.204242E+08   0.204242E+08   0.271956E+08   0.271945E+08   0.204243E+08   0.204242E+08   0.204242E+08   0.204310E+08  -0.540636E+00   0.108196E+08   0.108196E+08   0.964685E+01
   0.186070E-04   0.204241E+08   0.204241E+08   0.271874E+08   0.271861E+08   0.204242E+08   0.204242E+08   0.204241E+08   0.204309E+08  -0.540639E+00   0.108197E+08   0.108197E+08   0.106613E+02
   0.205653E-04   0.204241E+08   0.204241E+08   0.271774E+08   0.271758E+08   0.204242E+08   0.204241E+08   0.204241E+08   0.204309E+08  -0.540642E+00   0.108198E+08   0.108198E+08   0.117821E+02
   0.227297E-04   0.204241E+08   0.204241E+08   0.271652E+08   0.271633E+08   0.204242E+08   0.204241E+08   0.204241E+08   0.204309E+08  -0.540646E+00   0.108200E+08   0.108200E+08   0.130205E+02
   0.251219E-04   0.204240E+08   0.204240E+08   0.271504E+08   0.271480E+08   0.204241E+08   0.204240E+08   0.204240E+08   0.204308E+08  -0.540651E+00   0.108202E+08   0.108202E+08   0.143887E+02
   0.277659E-04   0.204240E+08   0.204239E+08   0.271322E+08   0.271293E+08   0.204240E+08   0.204240E+08   0.204240E+08   0.204307E+08  -0.540658E+00   0.108204E+08   0.108204E+08   0.159001E+02
   0.306881E-04   0.204239E+08   0.204239E+08   0.271101E+08   0.271065E+08   0.204240E+08   0.204239E+08   0.204239E+08   0.204307E+08  -0.540666E+00   0.108207E+08   0.108207E+08   0.175696E+02
   0.339179E-04   0.204238E+08   0.204238E+08   0.270831E+08   0.270787E+08   0.204239E+08   0.204238E+08   0.204238E+08   0.204306E+08  -0.540675E+00   0.108211E+08   0.108211E+08   0.194134E+02
   0.374876E-04   0.204237E+08   0.204237E+08   0.270501E+08   0.270448E+08   0.204238E+08   0.204237E+08   0.204237E+08   0.204305E+08  -0.540686E+00   0.108215E+08   0.108215E+08   0.214494E+02
   0.414330E-04   0.204236E+08   0.204236E+08   0.270099E+08   0.270034E+08   0.204237E+08   0.204236E+08   0.204236E+08   0.204304E+08  -0.540701E+00   0.108221E+08   0.108221E+08   0.236972E+02
   0.457936E-04   0.204235E+08   0.204235E+08   0.269609E+08   0.269530E+08   0.204236E+08   0.204235E+08   0.204235E+08   0.204302E+08  -0.540718E+00   0.108227E+08   0.108227E+08   0.261781E+02
   0.506132E-04   0.204233E+08   0.204233E+08   0.269012E+08   0.268915E+08   0.204234E+08   0.204233E+08   0.204233E+08   0.204301E+08  -0.540739E+00   0.108235E+08   0.108235E+08   0.289156E+02
   0.559400E-04   0.204232E+08   0.204231E+08   0.268283E+08   0.268165E+08   0.204232E+08   0.204232E+08   0.204231E+08   0.204299E+08  -0.540764E+00   0.108245E+08   0.108245E+08   0.319351E+02
   0.618274E-04   0.204229E+08   0.204229E+08   0.267396E+08   0.267252E+08   0.204230E+08   0.204229E+08   0.204229E+08   0.204296E+08  -0.540796E+00   0.108257E+08   0.108257E+08   0.352640E+02
   0.683345E-04   0.204226E+08   0.204226E+08   0.266316E+08   0.266141E+08   0.204227E+08   0.204226E+08   0.204226E+08   0.204293E+08  -0.540834E+00   0.108272E+08   0.108272E+08   0.389322E+02
   0.755264E-04   0.204223E+08   0.204223E+08   0.265003E+08   0.264790E+08   0.204224E+08   0.204223E+08   0.204223E+08   0.204289E+08  -0.540881E+00   0.108290E+08   0.108290E+08   0.429713E+02
   0.834752E-04   0.204219E+08   0.204218E+08   0.263406E+08   0.263148E+08   0.204220E+08   0.204219E+08   0.204219E+08   0.204285E+08  -0.540938E+00   0.108312E+08   0.108312E+08   0.474154E+02
   0.922605E-04   0.204214E+08   0.204213E+08   0.261469E+08   0.261155E+08   0.204215E+08   0.204214E+08   0.204214E+08   0.204279E+08  -0.541007E+00   0.108339E+08   0.108339E+08   0.522999E+02
   0.101971E-03   0.204208E+08   0.204207E+08   0.259121E+08   0.258741E+08   0.204208E+08   0.204208E+08   0.204208E+08   0.204272E+08  -0.541092E+00   0.108371E+08   0.108371E+08   0.576620E+02
   0.112702E-03   0.204200E+08   0.204199E+08   0.256281E+08   0.255820E+08   0.204201E+08   0.204200E+08   0.204200E+08   0.204264E+08  -0.541195E+00   0.108411E+08   0.108411E+08   0.635393E+02
   0.124564E-03   0.204191E+08   0.204190E+08   0.252851E+08   0.252295E+08   0.204192E+08   0.204191E+08   0.204191E+08   0.204254E+08  -0.541321E+00   0.108460E+08   0.108460E+08   0.699695E+02
   0.137674E-03   0.204180E+08   0.204179E+08   0.248722E+08   0.248052E+08   0.204180E+08   0.204180E+08   0.204180E+08   0.204242E+08  -0.541475E+00   0.108519E+08   0.108519E+08   0.769885E+02
   0.152163E-03   0.204167E+08   0.204165E+08   0.243766E+08   0.242961E+08   0.204167E+08   0.204166E+08   0.204166E+08   0.204227E+08  -0.541662E+00   0.108591E+08   0.108591E+08   0.846287E+02
   0.168178E-03   0.204150E+08   0.204148E+08   0.237841E+08   0.236877E+08   0.204150E+08   0.204150E+08   0.204150E+08   0.204209E+08  -0.541889E+00   0.108678E+08   0.108678E+08   0.929167E+02
   0.185878E-03   0.204130E+08   0.204128E+08   0.230792E+08   0.229644E+08   0.204130E+08   0.204130E+08   0.204130E+08   0.204188E+08  -0.542166E+00   0.108785E+08   0.108784E+08   0.101869E+03
   0.205440E-03   0.204106E+08   0.204104E+08   0.222456E+08   0.221096E+08   0.204106E+08   0.204106E+08   0.204106E+08   0.204161E+08  -0.542501E+00   0.108914E+08   0.108913E+08   0.111489E+03
   0.227062E-03   0.204077E+08   0.204074E+08   0.212671E+08   0.211071E+08   0.204077E+08   0.204077E+08   0.204077E+08   0.204130E+08  -0.542908E+00   0.109070E+08   0.109070E+08   0.121759E+03
   0.250959E-03   0.204042E+08   0.204039E+08   0.201287E+08   0.199420E+08   0.204042E+08   0.204042E+08   0.204042E+08   0.204092E+08  -0.543400E+00   0.109260E+08   0.109259E+08   0.132636E+03
   0.277372E-03   0.204000E+08   0.203996E+08   0.188192E+08   0.186037E+08   0.203999E+08   0.203999E+08   0.203999E+08   0.204046E+08  -0.543995E+00   0.109488E+08   0.109487E+08   0.144041E+03
   0.306564E-03   0.203950E+08   0.203944E+08   0.173335E+08   0.170881E+08   0.203948E+08   0.203949E+08   0.203949E+08   0.203992E+08  -0.544711E+00   0.109763E+08   0.109762E+08   0.155850E+03
   0.338828E-03   0.203890E+08   0.203883E+08   0.156770E+08   0.154019E+08   0.203888E+08   0.203889E+08   0.203889E+08   0.203928E+08  -0.545571E+00   0.110093E+08   0.110091E+08   0.167884E+03
   0.374488E-03   0.203818E+08   0.203811E+08   0.138694E+08   0.135672E+08   0.203816E+08   0.203817E+08   0.203817E+08   0.203851E+08  -0.546600E+00   0.110487E+08   0.110485E+08   0.179902E+03
   0.413901E-03   0.203735E+08   0.203725E+08   0.119498E+08   0.116261E+08   0.203731E+08   0.203733E+08   0.203733E+08   0.203762E+08  -0.547826E+00   0.110956E+08   0.110954E+08   0.191590E+03
   0.457462E-03   0.203636E+08   0.203626E+08   0.997988E+07   0.964434E+07   0.203632E+08   0.203634E+08   0.203635E+08   0.203659E+08  -0.549275E+00   0.111511E+08   0.111508E+08   0.202564E+03
   0.505608E-03   0.203523E+08   0.203510E+08   0.804501E+07   0.771112E+07   0.203517E+08   0.203521E+08   0.203521E+08   0.203541E+08  -0.550978E+00   0.112162E+08   0.112159E+08   0.212376E+03
   0.558821E-03   0.203394E+08   0.203379E+08   0.624864E+07   0.593361E+07   0.203387E+08   0.203391E+08   0.203391E+08   0.203406E+08  -0.552960E+00   0.112919E+08   0.112915E+08   0.220536E+03
   0.617635E-03   0.203249E+08   0.203231E+08   0.469876E+07   0.442170E+07   0.203240E+08   0.203245E+08   0.203246E+08   0.203257E+08  -0.555241E+00   0.113790E+08   0.113786E+08   0.226552E+03
   0.682638E-03   0.203089E+08   0.203069E+08   0.348396E+07   0.326245E+07   0.203078E+08   0.203085E+08   0.203086E+08   0.203093E+08  -0.557827E+00   0.114779E+08   0.114774E+08   0.229981E+03
   0.754482E-03   0.202918E+08   0.202894E+08   0.264251E+07   0.248773E+07   0.202904E+08   0.202913E+08   0.202914E+08   0.202919E+08  -0.560709E+00   0.115882E+08   0.115877E+08   0.230496E+03
   0.833888E-03   0.202740E+08   0.202714E+08   0.213545E+07   0.204716E+07   0.202723E+08   0.202735E+08   0.202736E+08   0.202740E+08  -0.563849E+00   0.117089E+08   0.117083E+08   0.227936E+03
   0.921651E-03   0.202564E+08   0.202535E+08   0.184369E+07   0.180753E+07   0.202543E+08   0.202558E+08   0.202559E+08   0.202563E+08  -0.567176E+00   0.118374E+08   0.118368E+08   0.222339E+03
   0.101865E-02   0.202402E+08   0.202370E+08   0.160909E+07   0.159967E+07   0.202376E+08   0.202395E+08   0.202396E+08   0.202399E+08  -0.570581E+00   0.119701E+08   0.119695E+08   0.213920E+03
   0.112586E-02   0.202266E+08   0.202231E+08   0.131815E+07   0.130900E+07   0.202234E+08   0.202258E+08   0.202260E+08   0.202261E+08  -0.573916E+00   0.121019E+08   0.121012E+08   0.203008E+03
