#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    65    0.16860E+04   -0.36957E+01    0.25124E-04   -0.36957E+01    0.26302E+00   -0.12427E-08    0.25124E-04   -0.12427E-08    0.19211E-10
    66    0.17074E+04   -0.40869E+01    0.24273E-04   -0.40869E+01    0.27478E+00   -0.25930E-08    0.24273E-04   -0.25930E-08    0.18542E-10
    67    0.17290E+04   -0.44891E+01    0.23463E-04   -0.44891E+01    0.28674E+00   -0.43574E-08    0.23463E-04   -0.43574E-08    0.17903E-10
    68    0.17512E+04   -0.49005E+01    0.22690E-04   -0.49005E+01    0.29895E+00   -0.61802E-08    0.22690E-04   -0.61802E-08    0.17292E-10
    69    0.17736E+04   -0.53191E+01    0.21952E-04   -0.53191E+01    0.31136E+00   -0.77056E-08    0.21952E-04   -0.77056E-08    0.16708E-10
    70    0.17963E+04   -0.57465E+01    0.21246E-04   -0.57465E+01    0.32402E+00   -0.85777E-08    0.21246E-04   -0.85777E-08    0.16148E-10
    71    0.18193E+04   -0.61849E+01    0.20571E-04   -0.61849E+01    0.33692E+00   -0.85466E-08    0.20571E-04   -0.85466E-08    0.15613E-10
    72    0.18425E+04   -0.66360E+01    0.19923E-04   -0.66360E+01    0.35002E+00   -0.77853E-08    0.19923E-04   -0.77853E-08    0.15100E-10
    73    0.18659E+04   -0.71005E+01    0.19301E-04   -0.71005E+01    0.36329E+00   -0.65725E-08    0.19301E-04   -0.65725E-08    0.14608E-10
    74    0.18896E+04   -0.75779E+01    0.18703E-04   -0.75779E+01    0.37672E+00   -0.51872E-08    0.18703E-04   -0.51872E-08    0.14137E-10
    75    0.19136E+04   -0.80669E+01    0.18128E-04   -0.80669E+01    0.39031E+00   -0.39079E-08    0.18128E-04   -0.39079E-08    0.13684E-10
    76    0.19379E+04   -0.85671E+01    0.17575E-04   -0.85671E+01    0.40405E+00   -0.29685E-08    0.17575E-04   -0.29685E-08    0.13250E-10
    77    0.19626E+04   -0.90781E+01    0.17041E-04   -0.90781E+01    0.41795E+00   -0.24213E-08    0.17041E-04   -0.24213E-08    0.12833E-10
