#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.15515E+04    0.74130E-01    0.26612E-01   -0.42068E+01    0.70510E-07    0.72907E-02   -0.17340E-04
     3    0.11873E+04    0.11187E+00    0.29882E-01   -0.49751E+01    0.88650E-07    0.68660E-02   -0.21201E-04
     4    0.10479E+04    0.12072E+00    0.28568E-01   -0.48058E+01    0.10460E-06    0.64334E-02   -0.21379E-04
     5    0.99888E+03    0.10436E+00    0.24425E-01   -0.42740E+01    0.11877E-06    0.60050E-02   -0.18959E-04
     6    0.99835E+03    0.76084E-01    0.19213E-01   -0.36205E+01    0.13136E-06    0.55904E-02   -0.14993E-04
     7    0.10279E+04    0.48476E-01    0.14222E-01   -0.29863E+01    0.14260E-06    0.52023E-02   -0.10496E-04
     8    0.10754E+04    0.28457E-01    0.10163E-01   -0.24259E+01    0.15265E-06    0.48399E-02   -0.62629E-05
     9    0.11343E+04    0.17095E-01    0.72709E-02   -0.19515E+01    0.16166E-06    0.44982E-02   -0.28380E-05
    10    0.12012E+04    0.12143E-01    0.54783E-02   -0.15508E+01    0.16973E-06    0.41744E-02   -0.58247E-06
    11    0.12736E+04    0.10634E-01    0.45869E-02   -0.12100E+01    0.17700E-06    0.38728E-02    0.32809E-06
    12    0.13474E+04    0.10547E-01    0.43589E-02   -0.90676E+00    0.18350E-06    0.35949E-02   -0.17990E-07
    13    0.14223E+04    0.10886E-01    0.45849E-02   -0.63112E+00    0.18930E-06    0.33391E-02   -0.11927E-05
    14    0.14996E+04    0.11647E-01    0.50834E-02   -0.38289E+00    0.19450E-06    0.31036E-02   -0.27533E-05
    15    0.15777E+04    0.12803E-01    0.57486E-02   -0.17635E+00    0.19915E-06    0.28860E-02   -0.44351E-05
    16    0.16546E+04    0.14251E-01    0.65041E-02   -0.26819E-01    0.20329E-06    0.26836E-02   -0.60282E-05
    17    0.17306E+04    0.15820E-01    0.73150E-02    0.57760E-01    0.20697E-06    0.24949E-02   -0.73538E-05
    18    0.18052E+04    0.17180E-01    0.81602E-02    0.75653E-01    0.21023E-06    0.23188E-02   -0.82535E-05
    19    0.18793E+04    0.18266E-01    0.90329E-02    0.35867E-01    0.21311E-06    0.21537E-02   -0.86163E-05
    20    0.19511E+04    0.19164E-01    0.99299E-02   -0.53261E-01    0.21562E-06    0.19984E-02   -0.84157E-05
    21    0.20209E+04    0.20020E-01    0.10849E-01   -0.18251E+00    0.21779E-06    0.18531E-02   -0.79162E-05
    22    0.20892E+04    0.21064E-01    0.11790E-01   -0.34189E+00    0.21968E-06    0.17179E-02   -0.74024E-05
    23    0.21555E+04    0.22429E-01    0.12749E-01   -0.51441E+00    0.22130E-06    0.15916E-02   -0.69637E-05
    24    0.22196E+04    0.24170E-01    0.13726E-01   -0.68431E+00    0.22265E-06    0.14727E-02   -0.66260E-05
    25    0.22815E+04    0.26285E-01    0.14717E-01   -0.84798E+00    0.22378E-06    0.13612E-02   -0.63556E-05
    26    0.23409E+04    0.28717E-01    0.15720E-01   -0.10030E+01    0.22469E-06    0.12573E-02   -0.61308E-05
    27    0.23983E+04    0.31412E-01    0.16736E-01   -0.11472E+01    0.22541E-06    0.11603E-02   -0.60339E-05
    28    0.24538E+04    0.34333E-01    0.17767E-01   -0.12787E+01    0.22594E-06    0.10699E-02   -0.61339E-05
    29    0.25074E+04    0.37417E-01    0.18812E-01   -0.14035E+01    0.22630E-06    0.98504E-03   -0.63461E-05
    30    0.25591E+04    0.40615E-01    0.19870E-01   -0.15295E+01    0.22649E-06    0.90514E-03   -0.65473E-05
    31    0.26085E+04    0.43935E-01    0.20938E-01   -0.16593E+01    0.22653E-06    0.82966E-03   -0.66141E-05
    32    0.26557E+04    0.47385E-01    0.22014E-01   -0.17937E+01    0.22643E-06    0.75829E-03   -0.64656E-05
    33    0.27009E+04    0.50967E-01    0.23098E-01   -0.19310E+01    0.22622E-06    0.69132E-03   -0.61914E-05
    34    0.27440E+04    0.54695E-01    0.24189E-01   -0.20692E+01    0.22589E-06    0.62899E-03   -0.59142E-05
    35    0.27850E+04    0.58601E-01    0.25284E-01   -0.22100E+01    0.22546E-06    0.57078E-03   -0.57210E-05
    36    0.28237E+04    0.62725E-01    0.26380E-01   -0.23559E+01    0.22492E-06    0.51601E-03   -0.56536E-05
    37    0.28606E+04    0.67096E-01    0.27479E-01   -0.25054E+01    0.22430E-06    0.46413E-03   -0.56081E-05
    38    0.28961E+04    0.71737E-01    0.28582E-01   -0.26549E+01    0.22360E-06    0.41477E-03   -0.54782E-05
    39    0.29303E+04    0.76623E-01    0.29686E-01   -0.28049E+01    0.22281E-06    0.36817E-03   -0.52915E-05
    40    0.29627E+04    0.81721E-01    0.30788E-01   -0.29575E+01    0.22196E-06    0.32475E-03   -0.51085E-05
    41    0.29933E+04    0.87013E-01    0.31884E-01   -0.31146E+01    0.22103E-06    0.28477E-03   -0.49754E-05
    42    0.30219E+04    0.92505E-01    0.32974E-01   -0.32778E+01    0.22005E-06    0.24797E-03   -0.48801E-05
    43    0.30488E+04    0.98211E-01    0.34055E-01   -0.34484E+01    0.21900E-06    0.21391E-03   -0.47962E-05
    44    0.30741E+04    0.10413E+00    0.35127E-01   -0.36268E+01    0.21791E-06    0.18219E-03   -0.46974E-05
    45    0.30981E+04    0.11027E+00    0.36189E-01   -0.38134E+01    0.21676E-06    0.15240E-03   -0.45575E-05
    46    0.31210E+04    0.11664E+00    0.37241E-01   -0.40103E+01    0.21558E-06    0.12420E-03   -0.43594E-05
    47    0.31426E+04    0.12324E+00    0.38279E-01   -0.42161E+01    0.21435E-06    0.97568E-04   -0.41226E-05
    48    0.31629E+04    0.13006E+00    0.39304E-01   -0.44259E+01    0.21309E-06    0.72560E-04   -0.38757E-05
    49    0.31820E+04    0.13707E+00    0.40313E-01   -0.46356E+01    0.21180E-06    0.49232E-04   -0.36473E-05
    50    0.32002E+04    0.14424E+00    0.41305E-01   -0.48477E+01    0.21048E-06    0.27640E-04   -0.34656E-05
    51    0.32173E+04    0.15154E+00    0.42278E-01   -0.50662E+01    0.20914E-06    0.77859E-05   -0.33520E-05
