#    L    TT             EE             BB             TE             PP             TP             EP          
     2            NaN            NaN    0.21353E-01            NaN            NaN            NaN            NaN
     3            NaN            NaN    0.25583E-01            NaN            NaN            NaN            NaN
     4            NaN            NaN    0.25808E-01            NaN            NaN            NaN            NaN
     5            NaN            NaN    0.23179E-01            NaN            NaN            NaN            NaN
     6            NaN            NaN    0.19109E-01            NaN            NaN            NaN            NaN
     7            NaN            NaN    0.14796E-01            NaN            NaN            NaN            NaN
     8            NaN            NaN    0.11013E-01            NaN            NaN            NaN            NaN
     9            NaN            NaN    0.81203E-02            NaN            NaN            NaN            NaN
    10            NaN            NaN    0.61771E-02            NaN            NaN            NaN            NaN
    11            NaN            NaN    0.50806E-02            NaN            NaN            NaN            NaN
    12            NaN            NaN    0.46599E-02            NaN            NaN            NaN            NaN
    13            NaN            NaN    0.47308E-02            NaN            NaN            NaN            NaN
    14            NaN            NaN    0.51233E-02            NaN            NaN            NaN            NaN
    15            NaN            NaN    0.57255E-02            NaN            NaN            NaN            NaN
    16            NaN            NaN    0.64503E-02            NaN            NaN            NaN            NaN
    17            NaN            NaN    0.72508E-02            NaN            NaN            NaN            NaN
    18            NaN            NaN    0.80953E-02            NaN            NaN            NaN            NaN
    19            NaN            NaN    0.89721E-02            NaN            NaN            NaN            NaN
    20            NaN            NaN    0.98752E-02            NaN            NaN            NaN            NaN
    21            NaN            NaN    0.10802E-01            NaN            NaN            NaN            NaN
    22            NaN            NaN    0.11750E-01            NaN            NaN            NaN            NaN
    23            NaN            NaN    0.12719E-01            NaN            NaN            NaN            NaN
    24            NaN            NaN    0.13706E-01            NaN            NaN            NaN            NaN
    25            NaN            NaN    0.14708E-01            NaN            NaN            NaN            NaN
    26            NaN            NaN    0.15721E-01            NaN            NaN            NaN            NaN
    27            NaN            NaN    0.16748E-01            NaN            NaN            NaN            NaN
    28            NaN            NaN    0.17788E-01            NaN            NaN            NaN            NaN
    29            NaN            NaN    0.18842E-01            NaN            NaN            NaN            NaN
    30            NaN            NaN    0.19907E-01            NaN            NaN            NaN            NaN
    31            NaN            NaN    0.20983E-01            NaN            NaN            NaN            NaN
    32            NaN            NaN    0.22068E-01            NaN            NaN            NaN            NaN
    33            NaN            NaN    0.23160E-01            NaN            NaN            NaN            NaN
    34            NaN            NaN    0.24259E-01            NaN            NaN            NaN            NaN
    35            NaN            NaN    0.25361E-01            NaN            NaN            NaN            NaN
    36            NaN            NaN    0.26465E-01            NaN            NaN            NaN            NaN
    37            NaN            NaN    0.27573E-01            NaN            NaN            NaN            NaN
    38            NaN            NaN    0.28685E-01            NaN            NaN            NaN            NaN
    39            NaN            NaN    0.29799E-01            NaN            NaN            NaN            NaN
    40            NaN            NaN    0.30913E-01            NaN            NaN            NaN            NaN
    41            NaN            NaN    0.32021E-01            NaN            NaN            NaN            NaN
    42            NaN            NaN    0.33124E-01            NaN            NaN            NaN            NaN
    43            NaN            NaN    0.34220E-01            NaN            NaN            NaN            NaN
