#           k/h    P           
    0.10000E-03    0.48118E+03
    0.10202E-03    0.49050E+03
    0.10408E-03    0.50001E+03
    0.10618E-03    0.50969E+03
    0.10833E-03    0.51957E+03
    0.11052E-03    0.52964E+03
    0.11275E-03    0.53990E+03
    0.11503E-03    0.55036E+03
    0.11735E-03    0.56102E+03
    0.11972E-03    0.57188E+03
    0.12214E-03    0.58296E+03
    0.12461E-03    0.59426E+03
    0.12712E-03    0.60577E+03
    0.12969E-03    0.61750E+03
    0.13231E-03    0.62946E+03
    0.13499E-03    0.64165E+03
    0.13771E-03    0.65408E+03
    0.14049E-03    0.66675E+03
    0.14333E-03    0.67966E+03
    0.14623E-03    0.69282E+03
    0.14918E-03    0.70624E+03
    0.15220E-03    0.71991E+03
    0.15527E-03    0.73385E+03
    0.15841E-03    0.74806E+03
    0.16161E-03    0.76254E+03
    0.16487E-03    0.77730E+03
    0.16820E-03    0.79235E+03
    0.17160E-03    0.80769E+03
    0.17507E-03    0.82332E+03
    0.17860E-03    0.83926E+03
    0.18221E-03    0.85550E+03
    0.18589E-03    0.87206E+03
    0.18965E-03    0.88894E+03
    0.19348E-03    0.90614E+03
    0.19739E-03    0.92367E+03
    0.20138E-03    0.94154E+03
    0.20544E-03    0.95975E+03
    0.20959E-03    0.97832E+03
    0.21383E-03    0.99724E+03
    0.21815E-03    0.10165E+04
    0.22255E-03    0.10362E+04
    0.22705E-03    0.10562E+04
    0.23164E-03    0.10767E+04
    0.23632E-03    0.10975E+04
    0.24109E-03    0.11187E+04
    0.24596E-03    0.11403E+04
    0.25093E-03    0.11623E+04
    0.25600E-03    0.11848E+04
    0.26117E-03    0.12077E+04
    0.26645E-03    0.12310E+04
    0.27183E-03    0.12548E+04
    0.27732E-03    0.12790E+04
    0.28292E-03    0.13037E+04
    0.28864E-03    0.13289E+04
    0.29447E-03    0.13546E+04
    0.30042E-03    0.13807E+04
    0.30649E-03    0.14074E+04
    0.31268E-03    0.14345E+04
    0.31899E-03    0.14622E+04
    0.32544E-03    0.14904E+04
    0.33201E-03    0.15192E+04
    0.33872E-03    0.15484E+04
    0.34556E-03    0.15783E+04
    0.35254E-03    0.16087E+04
    0.35966E-03    0.16397E+04
    0.36693E-03    0.16713E+04
    0.37434E-03    0.17035E+04
    0.38190E-03    0.17363E+04
    0.38962E-03    0.17697E+04
    0.39749E-03    0.18038E+04
    0.40552E-03    0.18385E+04
    0.41371E-03    0.18738E+04
    0.42207E-03    0.19099E+04
    0.43060E-03    0.19466E+04
    0.43929E-03    0.19840E+04
    0.44817E-03    0.20221E+04
    0.45722E-03    0.20610E+04
    0.46646E-03    0.21005E+04
    0.47588E-03    0.21408E+04
    0.48550E-03    0.21819E+04
    0.49530E-03    0.22237E+04
    0.50531E-03    0.22664E+04
    0.51552E-03    0.23098E+04
    0.52593E-03    0.23540E+04
    0.53656E-03    0.23991E+04
    0.54739E-03    0.24450E+04
    0.55845E-03    0.24918E+04
    0.56973E-03    0.25394E+04
    0.58124E-03    0.25880E+04
    0.59299E-03    0.26374E+04
    0.60496E-03    0.26877E+04
    0.61719E-03    0.27390E+04
    0.62965E-03    0.27912E+04
