     2    0.55961E+04    0.64217E-01    0.24006E-01    0.28661E+01    0.23318E-07    0.88168E-02   -0.13356E-04
     3    0.58601E+04    0.10054E+00    0.27913E-01    0.29422E+01    0.25807E-07    0.98014E-02   -0.16091E-04
     4    0.59892E+04    0.11246E+00    0.27599E-01    0.31510E+01    0.27590E-07    0.10432E-01   -0.15497E-04
     5    0.60431E+04    0.10104E+00    0.24409E-01    0.33710E+01    0.28858E-07    0.10844E-01   -0.12521E-04
     6    0.60587E+04    0.77146E-01    0.19868E-01    0.36293E+01    0.29745E-07    0.11109E-01   -0.80413E-05
     7    0.60524E+04    0.52395E-01    0.15209E-01    0.39182E+01    0.30358E-07    0.11276E-01   -0.29221E-05
     8    0.60300E+04    0.34034E-01    0.11204E-01    0.42054E+01    0.30765E-07    0.11368E-01    0.20865E-05
     9    0.59960E+04    0.23842E-01    0.81838E-02    0.44535E+01    0.31018E-07    0.11402E-01    0.64205E-05
    10    0.59541E+04    0.19915E-01    0.61792E-02    0.46330E+01    0.31149E-07    0.11393E-01    0.97178E-05
    11    0.59093E+04    0.19114E-01    0.50613E-02    0.47242E+01    0.31193E-07    0.11359E-01    0.11814E-04
    12    0.58624E+04    0.18946E-01    0.46397E-02    0.47206E+01    0.31160E-07    0.11304E-01    0.12710E-04
    13    0.58127E+04    0.18247E-01    0.47194E-02    0.46427E+01    0.31065E-07    0.11233E-01    0.12642E-04
    14    0.57609E+04    0.17057E-01    0.51222E-02    0.45173E+01    0.30922E-07    0.11148E-01    0.11900E-04
    15    0.57084E+04    0.15881E-01    0.57333E-02    0.43787E+01    0.30740E-07    0.11051E-01    0.10804E-04
    16    0.56564E+04    0.15224E-01    0.64644E-02    0.42596E+01    0.30527E-07    0.10944E-01    0.96494E-05
    17    0.56050E+04    0.15345E-01    0.72688E-02    0.41755E+01    0.30287E-07    0.10831E-01    0.86278E-05
    18    0.55534E+04    0.16204E-01    0.81153E-02    0.41402E+01    0.30029E-07    0.10714E-01    0.78904E-05
    19    0.55023E+04    0.17671E-01    0.89928E-02    0.41726E+01    0.29755E-07    0.10592E-01    0.75338E-05
    20    0.54498E+04    0.19648E-01    0.98958E-02    0.42805E+01    0.29465E-07    0.10467E-01    0.76023E-05
    21    0.53970E+04    0.21987E-01    0.10821E-01    0.44369E+01    0.29165E-07    0.10339E-01    0.79849E-05
    22    0.53451E+04    0.24614E-01    0.11768E-01    0.46062E+01    0.28858E-07    0.10210E-01    0.85347E-05
    23    0.52938E+04    0.27447E-01    0.12735E-01    0.47584E+01    0.28545E-07    0.10080E-01    0.91097E-05
    24    0.52432E+04    0.30367E-01    0.13719E-01    0.48709E+01    0.28228E-07    0.99499E-02    0.95925E-05
    25    0.51932E+04    0.33312E-01    0.14718E-01    0.49464E+01    0.27907E-07    0.98197E-02    0.99553E-05
    26    0.51439E+04    0.36210E-01    0.15729E-01    0.49916E+01    0.27585E-07    0.96902E-02    0.10188E-04
    27    0.50960E+04    0.39074E-01    0.16753E-01    0.49973E+01    0.27262E-07    0.95618E-02    0.10258E-04
    28    0.50493E+04    0.41971E-01    0.17791E-01    0.49541E+01    0.26940E-07    0.94350E-02    0.10143E-04
    29    0.50037E+04    0.44984E-01    0.18843E-01    0.48643E+01    0.26617E-07    0.93094E-02    0.98651E-05
    30    0.49588E+04    0.48207E-01    0.19907E-01    0.47371E+01    0.26293E-07    0.91846E-02    0.94747E-05
    31    0.49147E+04    0.51738E-01    0.20982E-01    0.46051E+01    0.25971E-07    0.90608E-02    0.90749E-05
    32    0.48715E+04    0.55646E-01    0.22065E-01    0.44999E+01    0.25650E-07    0.89383E-02    0.87632E-05
    33    0.48294E+04    0.59926E-01    0.23156E-01    0.44261E+01    0.25332E-07    0.88174E-02    0.85628E-05
    34    0.47884E+04    0.64560E-01    0.24255E-01    0.43769E+01    0.25017E-07    0.86981E-02    0.84660E-05
    35    0.47485E+04    0.69498E-01    0.25357E-01    0.43257E+01    0.24704E-07    0.85804E-02    0.84159E-05
    36    0.47097E+04    0.74696E-01    0.26462E-01    0.42470E+01    0.24394E-07    0.84645E-02    0.83584E-05
    37    0.46717E+04    0.80135E-01    0.27569E-01    0.41456E+01    0.24088E-07    0.83501E-02    0.82985E-05
    38    0.46347E+04    0.85806E-01    0.28682E-01    0.40328E+01    0.23784E-07    0.82373E-02    0.82496E-05
    39    0.45987E+04    0.91680E-01    0.29797E-01    0.39082E+01    0.23484E-07    0.81260E-02    0.82014E-05
    40    0.45637E+04    0.97733E-01    0.30910E-01    0.37676E+01    0.23188E-07    0.80165E-02    0.81377E-05
    41    0.45299E+04    0.10395E+00    0.32020E-01    0.36081E+01    0.22894E-07    0.79087E-02    0.80460E-05
    42    0.44972E+04    0.11038E+00    0.33123E-01    0.34302E+01    0.22604E-07    0.78027E-02    0.79281E-05
    43    0.44655E+04    0.11705E+00    0.34219E-01    0.32356E+01    0.22317E-07    0.76985E-02    0.77892E-05
    44    0.44348E+04    0.12400E+00    0.35308E-01    0.30269E+01    0.22033E-07    0.75959E-02    0.76344E-05
    45    0.44052E+04    0.13128E+00    0.36387E-01    0.28067E+01    0.21753E-07    0.74950E-02    0.74690E-05
    46    0.43767E+04    0.13890E+00    0.37457E-01    0.25752E+01    0.21477E-07    0.73958E-02    0.72977E-05
    47    0.43490E+04    0.14686E+00    0.38515E-01    0.23325E+01    0.21204E-07    0.72982E-02    0.71232E-05
    48    0.43222E+04    0.15510E+00    0.39559E-01    0.20815E+01    0.20935E-07    0.72021E-02    0.69475E-05
