   0.102076E-04   0.144646E+08   0.144646E+08   0.192732E+08   0.192728E+08   0.144646E+08   0.144646E+08   0.144646E+08   0.144694E+08  -0.461553E+00   0.987581E+07   0.987581E+07   0.573274E+01
   0.112819E-04   0.144651E+08   0.144651E+08   0.192710E+08   0.192706E+08   0.144651E+08   0.144651E+08   0.144651E+08   0.144699E+08  -0.461566E+00   0.987590E+07   0.987590E+07   0.633590E+01
   0.124693E-04   0.144657E+08   0.144657E+08   0.192684E+08   0.192678E+08   0.144658E+08   0.144657E+08   0.144657E+08   0.144705E+08  -0.461582E+00   0.987601E+07   0.987601E+07   0.700247E+01
   0.137816E-04   0.144664E+08   0.144664E+08   0.192651E+08   0.192644E+08   0.144665E+08   0.144664E+08   0.144664E+08   0.144712E+08  -0.461601E+00   0.987615E+07   0.987615E+07   0.773912E+01
   0.152321E-04   0.144673E+08   0.144673E+08   0.192612E+08   0.192603E+08   0.144674E+08   0.144673E+08   0.144673E+08   0.144721E+08  -0.461625E+00   0.987632E+07   0.987632E+07   0.855317E+01
   0.168352E-04   0.144684E+08   0.144684E+08   0.192563E+08   0.192552E+08   0.144685E+08   0.144684E+08   0.144684E+08   0.144733E+08  -0.461654E+00   0.987652E+07   0.987652E+07   0.945273E+01
   0.186070E-04   0.144698E+08   0.144698E+08   0.192504E+08   0.192491E+08   0.144699E+08   0.144698E+08   0.144698E+08   0.144746E+08  -0.461689E+00   0.987677E+07   0.987677E+07   0.104468E+02
   0.205653E-04   0.144714E+08   0.144714E+08   0.192432E+08   0.192416E+08   0.144715E+08   0.144715E+08   0.144714E+08   0.144763E+08  -0.461732E+00   0.987708E+07   0.987708E+07   0.115451E+02
   0.227297E-04   0.144735E+08   0.144735E+08   0.192343E+08   0.192324E+08   0.144736E+08   0.144735E+08   0.144735E+08   0.144783E+08  -0.461785E+00   0.987745E+07   0.987745E+07   0.127587E+02
   0.251219E-04   0.144759E+08   0.144759E+08   0.192235E+08   0.192211E+08   0.144760E+08   0.144759E+08   0.144759E+08   0.144807E+08  -0.461849E+00   0.987791E+07   0.987791E+07   0.140994E+02
