#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    43    0.12205E+04    0.14479E+01    0.20595E-04    0.14479E+01    0.72773E-01   -0.11763E-07    0.20595E-04   -0.11763E-07    0.67566E-10
    44    0.12381E+04    0.13464E+01    0.19676E-04    0.13464E+01    0.78477E-01   -0.10103E-07    0.19676E-04   -0.10103E-07    0.64273E-10
    45    0.12560E+04    0.12329E+01    0.18814E-04    0.12329E+01    0.84477E-01   -0.89312E-08    0.18814E-04   -0.89312E-08    0.61190E-10
    46    0.12742E+04    0.11049E+01    0.18004E-04    0.11049E+01    0.90784E-01   -0.82468E-08    0.18004E-04   -0.82468E-08    0.58299E-10
    47    0.12925E+04    0.96298E+00    0.17240E-04    0.96298E+00    0.97384E-01   -0.79308E-08    0.17240E-04   -0.79308E-08    0.55584E-10
    48    0.13109E+04    0.81119E+00    0.16518E-04    0.81119E+00    0.10426E+00   -0.78358E-08    0.16518E-04   -0.78358E-08    0.53035E-10
    49    0.13295E+04    0.65295E+00    0.15835E-04    0.65295E+00    0.11139E+00   -0.78142E-08    0.15835E-04   -0.78142E-08    0.50639E-10
    50    0.13485E+04    0.48494E+00    0.15187E-04    0.48494E+00    0.11871E+00   -0.77181E-08    0.15187E-04   -0.77181E-08    0.48383E-10
    51    0.13677E+04    0.30251E+00    0.14572E-04    0.30251E+00    0.12620E+00   -0.74448E-08    0.14572E-04   -0.74448E-08    0.46257E-10
    52    0.13873E+04    0.10158E+00    0.13988E-04    0.10158E+00    0.13394E+00   -0.70707E-08    0.13988E-04   -0.70707E-08    0.44252E-10
    53    0.14069E+04   -0.11995E+00    0.13435E-04   -0.11995E+00    0.14210E+00   -0.67167E-08    0.13435E-04   -0.67167E-08    0.42359E-10
    54    0.14264E+04   -0.35623E+00    0.12913E-04   -0.35623E+00    0.15068E+00   -0.65040E-08    0.12913E-04   -0.65040E-08    0.40572E-10
    55    0.14461E+04   -0.60128E+00    0.12423E-04   -0.60128E+00    0.15969E+00   -0.65536E-08    0.12423E-04   -0.65536E-08    0.38882E-10
    56    0.14662E+04   -0.85568E+00    0.11964E-04   -0.85568E+00    0.16898E+00   -0.69377E-08    0.11964E-04   -0.69377E-08    0.37283E-10
    57    0.14866E+04   -0.11199E+01    0.11532E-04   -0.11199E+01    0.17845E+00   -0.75320E-08    0.11532E-04   -0.75320E-08    0.35767E-10
    58    0.15074E+04   -0.13957E+01    0.11123E-04   -0.13957E+01    0.18809E+00   -0.81633E-08    0.11123E-04   -0.81633E-08    0.34331E-10
    59    0.15283E+04   -0.16848E+01    0.10734E-04   -0.16848E+01    0.19792E+00   -0.86583E-08    0.10734E-04   -0.86583E-08    0.32969E-10
    60    0.15493E+04   -0.19874E+01    0.10360E-04   -0.19874E+01    0.20800E+00   -0.88439E-08    0.10360E-04   -0.88439E-08    0.31676E-10
    61    0.15709E+04   -0.23034E+01    0.99985E-05   -0.23034E+01    0.21840E+00   -0.86184E-08    0.99985E-05   -0.86184E-08    0.30448E-10
    62    0.15924E+04   -0.26337E+01    0.96498E-05   -0.26337E+01    0.22911E+00   -0.81659E-08    0.96498E-05   -0.81659E-08    0.29280E-10
    63    0.16139E+04   -0.29787E+01    0.93152E-05   -0.29787E+01    0.24010E+00   -0.77423E-08    0.93152E-05   -0.77423E-08    0.28169E-10
    64    0.16359E+04   -0.33393E+01    0.89959E-05   -0.33393E+01    0.25139E+00   -0.76033E-08    0.89959E-05   -0.76033E-08    0.27113E-10
    65    0.16580E+04   -0.37156E+01    0.86931E-05   -0.37156E+01    0.26294E+00   -0.80048E-08    0.86931E-05   -0.80048E-08    0.26107E-10
    66    0.16804E+04   -0.41054E+01    0.84076E-05   -0.41054E+01    0.27469E+00   -0.90994E-08    0.84076E-05   -0.90994E-08    0.25148E-10
    67    0.17030E+04   -0.45059E+01    0.81384E-05   -0.45059E+01    0.28666E+00   -0.10627E-07    0.81384E-05   -0.10627E-07    0.24235E-10
