#    L    TT             EE             TE             PP             TP          
     2    0.91551E+03    0.55248E-01    0.43061E+01    0.18598E+07   -0.37589E+05
     3    0.88562E+03    0.89321E-01    0.48379E+01    0.28134E+07   -0.42140E+05
     4    0.85641E+03    0.98932E-01    0.47159E+01    0.36352E+07   -0.44478E+05
     5    0.83263E+03    0.86262E-01    0.42370E+01    0.43438E+07   -0.45740E+05
     6    0.81484E+03    0.62563E-01    0.36076E+01    0.49555E+07   -0.46349E+05
     7    0.80323E+03    0.39120E-01    0.29556E+01    0.54865E+07   -0.46540E+05
     8    0.79685E+03    0.22317E-01    0.23610E+01    0.59492E+07   -0.46515E+05
     9    0.79471E+03    0.13173E-01    0.18651E+01    0.63543E+07   -0.46395E+05
    10    0.79584E+03    0.94811E-02    0.14871E+01    0.67091E+07   -0.46162E+05
    11    0.79909E+03    0.83317E-02    0.12340E+01    0.70223E+07   -0.45783E+05
    12    0.80508E+03    0.77620E-02    0.10977E+01    0.72973E+07   -0.45265E+05
    13    0.81228E+03    0.69526E-02    0.10522E+01    0.75388E+07   -0.44662E+05
    14    0.81994E+03    0.61239E-02    0.10673E+01    0.77516E+07   -0.44027E+05
    15    0.82846E+03    0.55490E-02    0.11220E+01    0.79389E+07   -0.43375E+05
    16    0.83836E+03    0.54065E-02    0.11983E+01    0.81033E+07   -0.42712E+05
    17    0.84965E+03    0.56636E-02    0.12794E+01    0.82475E+07   -0.42046E+05
    18    0.86147E+03    0.60602E-02    0.13524E+01    0.83739E+07   -0.41384E+05
    19    0.87469E+03    0.64862E-02    0.14141E+01    0.84837E+07   -0.40731E+05
    20    0.88764E+03    0.69470E-02    0.14616E+01    0.85782E+07   -0.40088E+05
    21    0.90070E+03    0.74927E-02    0.15000E+01    0.86592E+07   -0.39447E+05
    22    0.91416E+03    0.82571E-02    0.15350E+01    0.87284E+07   -0.38803E+05
    23    0.92788E+03    0.93066E-02    0.15710E+01    0.87867E+07   -0.38167E+05
    24    0.94192E+03    0.10643E-01    0.16113E+01    0.88349E+07   -0.37551E+05
    25    0.95623E+03    0.12252E-01    0.16537E+01    0.88739E+07   -0.36945E+05
    26    0.97061E+03    0.14084E-01    0.16974E+01    0.89048E+07   -0.36339E+05
    27    0.98532E+03    0.16125E-01    0.17439E+01    0.89283E+07   -0.35734E+05
    28    0.10003E+04    0.18391E-01    0.17945E+01    0.89451E+07   -0.35133E+05
    29    0.10155E+04    0.20851E-01    0.18432E+01    0.89553E+07   -0.34539E+05
    30    0.10310E+04    0.23482E-01    0.18820E+01    0.89590E+07   -0.33953E+05
    31    0.10466E+04    0.26307E-01    0.19082E+01    0.89573E+07   -0.33382E+05
    32    0.10625E+04    0.29339E-01    0.19211E+01    0.89508E+07   -0.32827E+05
    33    0.10786E+04    0.32567E-01    0.19218E+01    0.89401E+07   -0.32282E+05
    34    0.10949E+04    0.35992E-01    0.19122E+01    0.89253E+07   -0.31739E+05
    35    0.11113E+04    0.39632E-01    0.18914E+01    0.89067E+07   -0.31200E+05
    36    0.11279E+04    0.43523E-01    0.18577E+01    0.88847E+07   -0.30672E+05
    37    0.11446E+04    0.47696E-01    0.18117E+01    0.88596E+07   -0.30158E+05
    38    0.11617E+04    0.52177E-01    0.17560E+01    0.88317E+07   -0.29659E+05
    39    0.11791E+04    0.56946E-01    0.16917E+01    0.88011E+07   -0.29171E+05
    40    0.11967E+04    0.61977E-01    0.16188E+01    0.87680E+07   -0.28691E+05
    41    0.12145E+04    0.67257E-01    0.15369E+01    0.87326E+07   -0.28214E+05
    42    0.12323E+04    0.72797E-01    0.14449E+01    0.86951E+07   -0.27744E+05
    43    0.12502E+04    0.78619E-01    0.13413E+01    0.86556E+07   -0.27281E+05
    44    0.12682E+04    0.84727E-01    0.12256E+01    0.86144E+07   -0.26829E+05
    45    0.12866E+04    0.91136E-01    0.10973E+01    0.85716E+07   -0.26390E+05
    46    0.13053E+04    0.97859E-01    0.95418E+00    0.85274E+07   -0.25966E+05
    47    0.13241E+04    0.10489E+00    0.79676E+00    0.84819E+07   -0.25555E+05
    48    0.13431E+04    0.11222E+00    0.62904E+00    0.84353E+07   -0.25153E+05
    49    0.13622E+04    0.11981E+00    0.45437E+00    0.83877E+07   -0.24756E+05
    50    0.13818E+04    0.12764E+00    0.26933E+00    0.83391E+07   -0.24360E+05
    51    0.14015E+04    0.13566E+00    0.69197E-01    0.82897E+07   -0.23963E+05
    52    0.14217E+04    0.14396E+00   -0.15036E+00    0.82396E+07   -0.23567E+05
    53    0.14418E+04    0.15270E+00   -0.39170E+00    0.81888E+07   -0.23174E+05
    54    0.14619E+04    0.16188E+00   -0.64922E+00    0.81374E+07   -0.22787E+05
    55    0.14822E+04    0.17149E+00   -0.91721E+00    0.80855E+07   -0.22409E+05
    56    0.15029E+04    0.18138E+00   -0.11964E+01    0.80332E+07   -0.22042E+05
    57    0.15239E+04    0.19144E+00   -0.14869E+01    0.79805E+07   -0.21686E+05
    58    0.15452E+04    0.20168E+00   -0.17901E+01    0.79274E+07   -0.21339E+05
    59    0.15668E+04    0.21211E+00   -0.21071E+01    0.78739E+07   -0.21003E+05
    60    0.15885E+04    0.22279E+00   -0.24378E+01    0.78202E+07   -0.20674E+05
    61    0.16108E+04    0.23380E+00   -0.27819E+01    0.77663E+07   -0.20354E+05
    62    0.16330E+04    0.24513E+00   -0.31398E+01    0.77121E+07   -0.20040E+05
    63    0.16553E+04    0.25675E+00   -0.35121E+01    0.76578E+07   -0.19732E+05
    64    0.16781E+04    0.26867E+00   -0.38996E+01    0.76035E+07   -0.19426E+05
    65    0.17009E+04    0.28086E+00   -0.43025E+01    0.75492E+07   -0.19122E+05
    66    0.17241E+04    0.29327E+00   -0.47186E+01    0.74949E+07   -0.18818E+05
    67    0.17475E+04    0.30589E+00   -0.51455E+01    0.74407E+07   -0.18516E+05
    68    0.17714E+04    0.31876E+00   -0.55820E+01    0.73866E+07   -0.18218E+05
    69    0.17955E+04    0.33184E+00   -0.60270E+01    0.73327E+07   -0.17924E+05
    70    0.18199E+04    0.34515E+00   -0.64826E+01    0.72789E+07   -0.17636E+05
    71    0.18445E+04    0.35868E+00   -0.69516E+01    0.72253E+07   -0.17356E+05
    72    0.18694E+04    0.37240E+00   -0.74349E+01    0.71720E+07   -0.17083E+05
    73    0.18944E+04    0.38627E+00   -0.79326E+01    0.71188E+07   -0.16817E+05
    74    0.19197E+04    0.40029E+00   -0.84431E+01    0.70658E+07   -0.16558E+05
    75    0.19453E+04    0.41446E+00   -0.89643E+01    0.70130E+07   -0.16305E+05
    76    0.19712E+04    0.42877E+00   -0.94952E+01    0.69603E+07   -0.16056E+05
    77    0.19975E+04    0.44322E+00   -0.10035E+02    0.69079E+07   -0.15813E+05
    78    0.20242E+04    0.45784E+00   -0.10587E+02    0.68558E+07   -0.15573E+05
    79    0.20511E+04    0.47257E+00   -0.11145E+02    0.68038E+07   -0.15337E+05
    80    0.20783E+04    0.48740E+00   -0.11711E+02    0.67522E+07   -0.15104E+05
    81    0.21058E+04    0.50231E+00   -0.12287E+02    0.67009E+07   -0.14872E+05
    82    0.21336E+04    0.51729E+00   -0.12871E+02    0.66498E+07   -0.14643E+05
    83    0.21617E+04    0.53232E+00   -0.13463E+02    0.65991E+07   -0.14417E+05
    84    0.21900E+04    0.54740E+00   -0.14062E+02    0.65488E+07   -0.14194E+05
    85    0.22185E+04    0.56249E+00   -0.14668E+02    0.64988E+07   -0.13974E+05
    86    0.22472E+04    0.57760E+00   -0.15281E+02    0.64491E+07   -0.13758E+05
    87    0.22764E+04    0.59271E+00   -0.15900E+02    0.63998E+07   -0.13546E+05
    88    0.23056E+04    0.60782E+00   -0.16525E+02    0.63509E+07   -0.13338E+05
    89    0.23352E+04    0.62291E+00   -0.17156E+02    0.63024E+07   -0.13134E+05
    90    0.23650E+04    0.63796E+00   -0.17791E+02    0.62542E+07   -0.12934E+05
    91    0.23949E+04    0.65294E+00   -0.18430E+02    0.62065E+07   -0.12737E+05
    92    0.24253E+04    0.66785E+00   -0.19072E+02    0.61591E+07   -0.12545E+05
    93    0.24559E+04    0.68267E+00   -0.19718E+02    0.61121E+07   -0.12357E+05
    94    0.24866E+04    0.69737E+00   -0.20365E+02    0.60654E+07   -0.12172E+05
    95    0.25176E+04    0.71195E+00   -0.21015E+02    0.60192E+07   -0.11991E+05
    96    0.25487E+04    0.72639E+00   -0.21666E+02    0.59734E+07   -0.11814E+05
    97    0.25802E+04    0.74068E+00   -0.22318E+02    0.59279E+07   -0.11640E+05
    98    0.26120E+04    0.75480E+00   -0.22969E+02    0.58828E+07   -0.11469E+05
    99    0.26439E+04    0.76873E+00   -0.23622E+02    0.58381E+07   -0.11301E+05
   100    0.26760E+04    0.78245E+00   -0.24271E+02    0.57938E+07   -0.11137E+05
   101    0.27084E+04    0.79603E+00   -0.24921E+02    0.57499E+07   -0.10975E+05
   102    0.27412E+04    0.80933E+00   -0.25569E+02    0.57063E+07   -0.10817E+05
   103    0.27740E+04    0.82240E+00   -0.26215E+02    0.56632E+07   -0.10661E+05
   104    0.28070E+04    0.83526E+00   -0.26856E+02    0.56204E+07   -0.10508E+05
   105    0.28402E+04    0.84782E+00   -0.27495E+02    0.55780E+07   -0.10357E+05
   106    0.28736E+04    0.86017E+00   -0.28129E+02    0.55360E+07   -0.10209E+05
   107    0.29070E+04    0.87215E+00   -0.28759E+02    0.54944E+07   -0.10063E+05
   108    0.29407E+04    0.88383E+00   -0.29383E+02    0.54531E+07   -0.99192E+04
   109    0.29745E+04    0.89515E+00   -0.30002E+02    0.54123E+07   -0.97777E+04
   110    0.30085E+04    0.90609E+00   -0.30613E+02    0.53718E+07   -0.96383E+04
   111    0.30426E+04    0.91674E+00   -0.31218E+02    0.53317E+07   -0.95007E+04
   112    0.30768E+04    0.92702E+00   -0.31815E+02    0.52920E+07   -0.93651E+04
   113    0.31113E+04    0.93693E+00   -0.32405E+02    0.52527E+07   -0.92314E+04
   114    0.31458E+04    0.94640E+00   -0.32985E+02    0.52138E+07   -0.90996E+04
   115    0.31805E+04    0.95558E+00   -0.33555E+02    0.51752E+07   -0.89698E+04
   116    0.32152E+04    0.96425E+00   -0.34115E+02    0.51370E+07   -0.88418E+04
   117    0.32502E+04    0.97249E+00   -0.34664E+02    0.50992E+07   -0.87157E+04
   118    0.32853E+04    0.98044E+00   -0.35203E+02    0.50617E+07   -0.85914E+04
   119    0.33204E+04    0.98796E+00   -0.35729E+02    0.50247E+07   -0.84691E+04
   120    0.33557E+04    0.99490E+00   -0.36242E+02    0.49879E+07   -0.83487E+04
   121    0.33909E+04    0.10016E+01   -0.36742E+02    0.49516E+07   -0.82301E+04
   122    0.34261E+04    0.10077E+01   -0.37229E+02    0.49155E+07   -0.81134E+04
   123    0.34614E+04    0.10132E+01   -0.37702E+02    0.48799E+07   -0.79986E+04
   124    0.34967E+04    0.10184E+01   -0.38158E+02    0.48446E+07   -0.78857E+04
