     2    0.19961E+05    0.11489E-01    0.12828E-07   -0.15587E+01
     3    0.20653E+05    0.20150E-01    0.25663E-07    0.28711E+01
     4    0.21047E+05    0.33572E-01    0.42790E-07    0.11351E+02
     5    0.21259E+05    0.58782E-01    0.64219E-07    0.22336E+02
     6    0.21363E+05    0.98592E-01    0.89962E-07    0.34157E+02
     7    0.21403E+05    0.14829E+00    0.12003E-06    0.45232E+02
     8    0.21393E+05    0.19711E+00    0.15445E-06    0.54254E+02
     9    0.21341E+05    0.23329E+00    0.19324E-06    0.60319E+02
    10    0.21245E+05    0.24885E+00    0.23642E-06    0.63069E+02
    11    0.21145E+05    0.24184E+00    0.28400E-06    0.62716E+02
    12    0.21085E+05    0.21576E+00    0.33603E-06    0.59722E+02
    13    0.21058E+05    0.17796E+00    0.39251E-06    0.54678E+02
    14    0.21046E+05    0.13678E+00    0.45348E-06    0.48212E+02
    15    0.21026E+05    0.98534E-01    0.51896E-06    0.41024E+02
    16    0.20980E+05    0.68023E-01    0.58899E-06    0.33785E+02
    17    0.20917E+05    0.46163E-01    0.66358E-06    0.26999E+02
    18    0.20851E+05    0.32394E-01    0.74277E-06    0.21070E+02
    19    0.20781E+05    0.24937E-01    0.82658E-06    0.16163E+02
    20    0.20703E+05    0.21857E-01    0.91504E-06    0.12347E+02
    21    0.20618E+05    0.21539E-01    0.10082E-05    0.95433E+01
    22    0.20528E+05    0.22663E-01    0.11060E-05    0.76250E+01
    23    0.20432E+05    0.24416E-01    0.12086E-05    0.64135E+01
    24    0.20331E+05    0.26150E-01    0.13159E-05    0.57212E+01
    25    0.20226E+05    0.27530E-01    0.14279E-05    0.53742E+01
    26    0.20118E+05    0.28336E-01    0.15448E-05    0.52159E+01
    27    0.20006E+05    0.28648E-01    0.16664E-05    0.51387E+01
    28    0.19890E+05    0.28665E-01    0.17928E-05    0.50585E+01
    29    0.19771E+05    0.28643E-01    0.19241E-05    0.49299E+01
    30    0.19651E+05    0.28855E-01    0.20602E-05    0.47254E+01
    31    0.19527E+05    0.29540E-01    0.22011E-05    0.44563E+01
    32    0.19401E+05    0.30875E-01    0.23469E-05    0.41425E+01
    33    0.19274E+05    0.32865E-01    0.24974E-05    0.38003E+01
    34    0.19145E+05    0.35476E-01    0.26529E-05    0.34471E+01
    35    0.19015E+05    0.38618E-01    0.28131E-05    0.31044E+01
    36    0.18881E+05    0.42201E-01    0.29782E-05    0.27905E+01
    37    0.18747E+05    0.46163E-01    0.31480E-05    0.25115E+01
    38    0.18613E+05    0.50457E-01    0.33227E-05    0.22713E+01
    39    0.18479E+05    0.55059E-01    0.35021E-05    0.20693E+01
    40    0.18344E+05    0.59950E-01    0.36863E-05    0.19035E+01
    41    0.18208E+05    0.65124E-01    0.38753E-05    0.17705E+01
