#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.14758E+05    0.47549E-01    0.15461E-01    0.22746E+02    0.37893E-07   -0.76522E-02   -0.11247E-04
     3    0.12176E+05    0.76021E-01    0.19081E-01    0.25850E+02    0.45797E-07   -0.71012E-02   -0.13834E-04
     4    0.10349E+05    0.86008E-01    0.19994E-01    0.24964E+02    0.52510E-07   -0.67920E-02   -0.13942E-04
     5    0.89907E+04    0.78094E-01    0.18740E-01    0.21659E+02    0.58296E-07   -0.65862E-02   -0.12249E-04
     6    0.79459E+04    0.60264E-01    0.16181E-01    0.17172E+02    0.63306E-07   -0.64305E-02   -0.94283E-05
     7    0.71203E+04    0.41161E-01    0.13167E-01    0.12425E+02    0.67680E-07   -0.63023E-02   -0.61565E-05
     8    0.64545E+04    0.26249E-01    0.10332E-01    0.80539E+01    0.71519E-07   -0.61909E-02   -0.29814E-05
     9    0.59087E+04    0.17051E-01    0.80292E-02    0.44533E+01    0.74907E-07   -0.60917E-02   -0.28561E-06
    10    0.54529E+04    0.12488E-01    0.63852E-02    0.18107E+01    0.77895E-07   -0.59987E-02    0.16597E-05
    11    0.50668E+04    0.10614E-01    0.53938E-02    0.13547E+00    0.80554E-07   -0.59100E-02    0.26900E-05
    12    0.47357E+04    0.99534E-02    0.49662E-02   -0.67476E+00    0.82903E-07   -0.58236E-02    0.28097E-05
    13    0.44505E+04    0.96295E-02    0.49743E-02   -0.80895E+00    0.84977E-07   -0.57400E-02    0.23019E-05
    14    0.42044E+04    0.96774E-02    0.52917E-02   -0.47477E+00    0.86815E-07   -0.56601E-02    0.14747E-05
    15    0.39927E+04    0.10132E-01    0.58242E-02    0.12370E+00    0.88442E-07   -0.55823E-02    0.52154E-06
    16    0.38106E+04    0.10969E-01    0.64937E-02    0.79868E+00    0.89875E-07   -0.55051E-02   -0.40321E-06
    17    0.36518E+04    0.12147E-01    0.72536E-02    0.14208E+01    0.91139E-07   -0.54282E-02   -0.11826E-05
    18    0.35096E+04    0.13450E-01    0.80696E-02    0.18928E+01    0.92250E-07   -0.53520E-02   -0.17044E-05
    19    0.33832E+04    0.14825E-01    0.89261E-02    0.21806E+01    0.93219E-07   -0.52771E-02   -0.18374E-05
    20    0.32703E+04    0.16324E-01    0.98133E-02    0.22738E+01    0.94053E-07   -0.52039E-02   -0.15124E-05
    21    0.31694E+04    0.17983E-01    0.10728E-01    0.22081E+01    0.94767E-07   -0.51319E-02   -0.92517E-06
    22    0.30794E+04    0.19903E-01    0.11669E-01    0.20313E+01    0.95379E-07   -0.50605E-02   -0.30943E-06
    23    0.29987E+04    0.22117E-01    0.12633E-01    0.17981E+01    0.95894E-07   -0.49899E-02    0.20367E-06
    24    0.29263E+04    0.24591E-01    0.13619E-01    0.15595E+01    0.96318E-07   -0.49204E-02    0.53652E-06
    25    0.28612E+04    0.27278E-01    0.14623E-01    0.13464E+01    0.96659E-07   -0.48519E-02    0.72168E-06
    26    0.28023E+04    0.30108E-01    0.15640E-01    0.11825E+01    0.96927E-07   -0.47843E-02    0.79794E-06
    27    0.27490E+04    0.33084E-01    0.16673E-01    0.10778E+01    0.97127E-07   -0.47175E-02    0.72140E-06
    28    0.27004E+04    0.36253E-01    0.17722E-01    0.10361E+01    0.97264E-07   -0.46514E-02    0.44845E-06
    29    0.26560E+04    0.39634E-01    0.18785E-01    0.10454E+01    0.97341E-07   -0.45858E-02    0.17806E-07
    30    0.26153E+04    0.43245E-01    0.19860E-01    0.10865E+01    0.97356E-07   -0.45206E-02   -0.49832E-06
    31    0.25781E+04    0.47090E-01    0.20944E-01    0.11353E+01    0.97319E-07   -0.44561E-02   -0.97498E-06
    32    0.25443E+04    0.51153E-01    0.22037E-01    0.11692E+01    0.97238E-07   -0.43928E-02   -0.12995E-05
    33    0.25137E+04    0.55408E-01    0.23138E-01    0.11780E+01    0.97116E-07   -0.43304E-02   -0.14592E-05
    34    0.24858E+04    0.59839E-01    0.24244E-01    0.11564E+01    0.96954E-07   -0.42687E-02   -0.14754E-05
    35    0.24605E+04    0.64451E-01    0.25352E-01    0.11024E+01    0.96756E-07   -0.42081E-02   -0.14070E-05
    36    0.24375E+04    0.69265E-01    0.26461E-01    0.10145E+01    0.96525E-07   -0.41487E-02   -0.13076E-05
    37    0.24166E+04    0.74340E-01    0.27573E-01    0.89484E+00    0.96264E-07   -0.40908E-02   -0.11726E-05
    38    0.23976E+04    0.79728E-01    0.28688E-01    0.74874E+00    0.95974E-07   -0.40343E-02   -0.99162E-06
    39    0.23806E+04    0.85415E-01    0.29806E-01    0.58372E+00    0.95658E-07   -0.39788E-02   -0.78759E-06
    40    0.23651E+04    0.91374E-01    0.30921E-01    0.40760E+00    0.95317E-07   -0.39238E-02   -0.59177E-06
    41    0.23512E+04    0.97591E-01    0.32031E-01    0.22661E+00    0.94952E-07   -0.38690E-02   -0.42959E-06
    42    0.23386E+04    0.10408E+00    0.33134E-01    0.41443E-01    0.94566E-07   -0.38146E-02   -0.30365E-06
    43    0.23274E+04    0.11085E+00    0.34229E-01   -0.14855E+00    0.94160E-07   -0.37606E-02   -0.21090E-06
    44    0.23172E+04    0.11792E+00    0.35316E-01   -0.34313E+00    0.93735E-07   -0.37073E-02   -0.14826E-06
    45    0.23085E+04    0.12530E+00    0.36394E-01   -0.54198E+00    0.93294E-07   -0.36550E-02   -0.11269E-06
    46    0.23009E+04    0.13299E+00    0.37462E-01   -0.74688E+00    0.92838E-07   -0.36036E-02   -0.10078E-06
    47    0.22943E+04    0.14099E+00    0.38518E-01   -0.95809E+00    0.92369E-07   -0.35534E-02   -0.10748E-06
    48    0.22887E+04    0.14927E+00    0.39561E-01   -0.11728E+01    0.91887E-07   -0.35040E-02   -0.12737E-06
    49    0.22840E+04    0.15779E+00    0.40590E-01   -0.13889E+01    0.91394E-07   -0.34556E-02   -0.15505E-06
    50    0.22805E+04    0.16652E+00    0.41602E-01   -0.16109E+01    0.90891E-07   -0.34079E-02   -0.18512E-06
    51    0.22779E+04    0.17540E+00    0.42598E-01   -0.18445E+01    0.90378E-07   -0.33610E-02   -0.21337E-06
    52    0.22764E+04    0.18453E+00    0.43575E-01   -0.20939E+01    0.89858E-07   -0.33148E-02   -0.24024E-06
    53    0.22757E+04    0.19407E+00    0.44533E-01   -0.23612E+01    0.89330E-07   -0.32693E-02   -0.26734E-06
    54    0.22754E+04    0.20402E+00    0.45472E-01   -0.26403E+01    0.88795E-07   -0.32244E-02   -0.29625E-06
    55    0.22759E+04    0.21439E+00    0.46389E-01   -0.29252E+01    0.88254E-07   -0.31800E-02   -0.32859E-06
    56    0.22773E+04    0.22503E+00    0.47285E-01   -0.32165E+01    0.87707E-07   -0.31362E-02   -0.36505E-06
    57    0.22795E+04    0.23584E+00    0.48158E-01   -0.35154E+01    0.87155E-07   -0.30930E-02   -0.40276E-06
    58    0.22825E+04    0.24680E+00    0.49007E-01   -0.38243E+01    0.86599E-07   -0.30506E-02   -0.43798E-06
    59    0.22862E+04    0.25795E+00    0.49831E-01   -0.41457E+01    0.86039E-07   -0.30089E-02   -0.46695E-06
    60    0.22905E+04    0.26934E+00    0.50630E-01   -0.44806E+01    0.85474E-07   -0.29681E-02   -0.48593E-06
    61    0.22957E+04    0.28104E+00    0.51402E-01   -0.48293E+01    0.84906E-07   -0.29283E-02   -0.49316E-06
    62    0.23013E+04    0.29304E+00    0.52147E-01   -0.51916E+01    0.84336E-07   -0.28892E-02   -0.49466E-06
    63    0.23073E+04    0.30530E+00    0.52865E-01   -0.55665E+01    0.83763E-07   -0.28508E-02   -0.49841E-06
    64    0.23142E+04    0.31783E+00    0.53554E-01   -0.59534E+01    0.83189E-07   -0.28130E-02   -0.51238E-06
    65    0.23215E+04    0.33061E+00    0.54216E-01   -0.63512E+01    0.82614E-07   -0.27754E-02   -0.54451E-06
    66    0.23294E+04    0.34356E+00    0.54848E-01   -0.67567E+01    0.82038E-07   -0.27382E-02   -0.59922E-06
    67    0.23379E+04    0.35670E+00    0.55452E-01   -0.71681E+01    0.81463E-07   -0.27012E-02   -0.66675E-06
    68    0.23470E+04    0.37005E+00    0.56025E-01   -0.75853E+01    0.80888E-07   -0.26646E-02   -0.73381E-06
    69    0.23567E+04    0.38359E+00    0.56568E-01   -0.80082E+01    0.80314E-07   -0.26284E-02   -0.78713E-06
    70    0.23671E+04    0.39734E+00    0.57080E-01   -0.84400E+01    0.79742E-07   -0.25928E-02   -0.81347E-06
    71    0.23779E+04    0.41130E+00    0.57561E-01   -0.88842E+01    0.79170E-07   -0.25578E-02   -0.80370E-06
    72    0.23892E+04    0.42543E+00    0.58010E-01   -0.93420E+01    0.78599E-07   -0.25235E-02   -0.76513E-06
    73    0.24009E+04    0.43971E+00    0.58428E-01   -0.98136E+01    0.78030E-07   -0.24897E-02   -0.70917E-06
    74    0.24131E+04    0.45412E+00    0.58815E-01   -0.10298E+02    0.77462E-07   -0.24566E-02   -0.64721E-06
    75    0.24260E+04    0.46868E+00    0.59171E-01   -0.10792E+02    0.76896E-07   -0.24241E-02   -0.59062E-06
    76    0.24394E+04    0.48337E+00    0.59495E-01   -0.11295E+02    0.76331E-07   -0.23922E-02   -0.54948E-06
    77    0.24533E+04    0.49819E+00    0.59789E-01   -0.11807E+02    0.75767E-07   -0.23608E-02   -0.52859E-06
    78    0.24679E+04    0.51317E+00    0.60051E-01   -0.12327E+02    0.75206E-07   -0.23300E-02   -0.53145E-06
    79    0.24829E+04    0.52823E+00    0.60282E-01   -0.12851E+02    0.74646E-07   -0.22996E-02   -0.56157E-06
    80    0.24985E+04    0.54337E+00    0.60483E-01   -0.13380E+02    0.74089E-07   -0.22696E-02   -0.62244E-06
    81    0.25144E+04    0.55855E+00    0.60652E-01   -0.13914E+02    0.73534E-07   -0.22400E-02   -0.71441E-06
    82    0.25309E+04    0.57379E+00    0.60791E-01   -0.14452E+02    0.72982E-07   -0.22107E-02   -0.82533E-06
    83    0.25478E+04    0.58906E+00    0.60899E-01   -0.14997E+02    0.72433E-07   -0.21818E-02   -0.93990E-06
    84    0.25651E+04    0.60435E+00    0.60976E-01   -0.15546E+02    0.71887E-07   -0.21532E-02   -0.10429E-05
    85    0.25828E+04    0.61966E+00    0.61022E-01   -0.16102E+02    0.71344E-07   -0.21250E-02   -0.11189E-05
    86    0.26010E+04    0.63498E+00    0.61037E-01   -0.16667E+02    0.70804E-07   -0.20971E-02   -0.11570E-05
    87    0.26197E+04    0.65029E+00    0.61022E-01   -0.17237E+02    0.70268E-07   -0.20696E-02   -0.11625E-05
    88    0.26387E+04    0.66560E+00    0.60977E-01   -0.17813E+02    0.69735E-07   -0.20425E-02   -0.11449E-05
    89    0.26582E+04    0.68089E+00    0.60902E-01   -0.18397E+02    0.69206E-07   -0.20158E-02   -0.11138E-05
    90    0.26781E+04    0.69613E+00    0.60798E-01   -0.18983E+02    0.68681E-07   -0.19896E-02   -0.10788E-05
    91    0.26984E+04    0.71130E+00    0.60665E-01   -0.19574E+02    0.68159E-07   -0.19637E-02   -0.10477E-05
    92    0.27191E+04    0.72639E+00    0.60504E-01   -0.20167E+02    0.67641E-07   -0.19382E-02   -0.10218E-05
    93    0.27403E+04    0.74139E+00    0.60315E-01   -0.20764E+02    0.67127E-07   -0.19131E-02   -0.10008E-05
    94    0.27618E+04    0.75627E+00    0.60099E-01   -0.21362E+02    0.66616E-07   -0.18885E-02   -0.98411E-06
    95    0.27838E+04    0.77103E+00    0.59857E-01   -0.21963E+02    0.66109E-07   -0.18642E-02   -0.97154E-06
    96    0.28059E+04    0.78565E+00    0.59590E-01   -0.22565E+02    0.65606E-07   -0.18403E-02   -0.96266E-06
    97    0.28287E+04    0.80011E+00    0.59297E-01   -0.23169E+02    0.65107E-07   -0.18167E-02   -0.95711E-06
    98    0.28518E+04    0.81442E+00    0.58981E-01   -0.23771E+02    0.64611E-07   -0.17935E-02   -0.95451E-06
    99    0.28753E+04    0.82853E+00    0.58640E-01   -0.24376E+02    0.64120E-07   -0.17707E-02   -0.95448E-06
   100    0.28991E+04    0.84244E+00    0.58277E-01   -0.24977E+02    0.63632E-07   -0.17482E-02   -0.95667E-06
   101    0.29233E+04    0.85622E+00    0.57892E-01   -0.25580E+02    0.63147E-07   -0.17261E-02   -0.96069E-06
   102    0.29482E+04    0.86971E+00    0.57485E-01   -0.26181E+02    0.62667E-07   -0.17042E-02   -0.96617E-06
   103    0.29732E+04    0.88300E+00    0.57058E-01   -0.26781E+02    0.62191E-07   -0.16827E-02   -0.97275E-06
   104    0.29985E+04    0.89607E+00    0.56610E-01   -0.27377E+02    0.61718E-07   -0.16616E-02   -0.98005E-06
   105    0.30242E+04    0.90887E+00    0.56142E-01   -0.27971E+02    0.61249E-07   -0.16407E-02   -0.98770E-06
   106    0.30502E+04    0.92145E+00    0.55656E-01   -0.28562E+02    0.60784E-07   -0.16201E-02   -0.99533E-06
   107    0.30763E+04    0.93368E+00    0.55151E-01   -0.29149E+02    0.60323E-07   -0.15998E-02   -0.10026E-05
   108    0.31030E+04    0.94562E+00    0.54629E-01   -0.29732E+02    0.59867E-07   -0.15798E-02   -0.10091E-05
   109    0.31299E+04    0.95721E+00    0.54091E-01   -0.30311E+02    0.59414E-07   -0.15601E-02   -0.10144E-05
   110    0.31571E+04    0.96844E+00    0.53535E-01   -0.30883E+02    0.58965E-07   -0.15406E-02   -0.10183E-05
   111    0.31845E+04    0.97940E+00    0.52965E-01   -0.31450E+02    0.58519E-07   -0.15214E-02   -0.10203E-05
   112    0.32123E+04    0.98999E+00    0.52380E-01   -0.32012E+02    0.58078E-07   -0.15025E-02   -0.10206E-05
   113    0.32404E+04    0.10002E+01    0.51780E-01   -0.32566E+02    0.57641E-07   -0.14838E-02   -0.10193E-05
   114    0.32687E+04    0.10101E+01    0.51168E-01   -0.33113E+02    0.57208E-07   -0.14654E-02   -0.10164E-05
   115    0.32974E+04    0.10196E+01    0.50543E-01   -0.33652E+02    0.56779E-07   -0.14472E-02   -0.10122E-05
   116    0.33262E+04    0.10287E+01    0.49907E-01   -0.34183E+02    0.56354E-07   -0.14293E-02   -0.10066E-05
   117    0.33555E+04    0.10373E+01    0.49261E-01   -0.34704E+02    0.55932E-07   -0.14116E-02   -0.99979E-06
   118    0.33850E+04    0.10456E+01    0.48604E-01   -0.35216E+02    0.55514E-07   -0.13941E-02   -0.99193E-06
   119    0.34146E+04    0.10536E+01    0.47938E-01   -0.35718E+02    0.55101E-07   -0.13769E-02   -0.98309E-06
   120    0.34445E+04    0.10610E+01    0.47265E-01   -0.36210E+02    0.54691E-07   -0.13599E-02   -0.97340E-06
   121    0.34744E+04    0.10681E+01    0.46583E-01   -0.36690E+02    0.54284E-07   -0.13432E-02   -0.96297E-06
   122    0.35046E+04    0.10746E+01    0.45895E-01   -0.37159E+02    0.53882E-07   -0.13267E-02   -0.95190E-06
   123    0.35350E+04    0.10807E+01    0.45202E-01   -0.37616E+02    0.53483E-07   -0.13104E-02   -0.94031E-06
   124    0.35655E+04    0.10863E+01    0.44503E-01   -0.38059E+02    0.53088E-07   -0.12944E-02   -0.92830E-06
   125    0.35961E+04    0.10915E+01    0.43800E-01   -0.38489E+02    0.52697E-07   -0.12785E-02   -0.91601E-06
   126    0.36269E+04    0.10962E+01    0.43094E-01   -0.38907E+02    0.52309E-07   -0.12629E-02   -0.90352E-06
   127    0.36578E+04    0.11004E+01    0.42385E-01   -0.39311E+02    0.51925E-07   -0.12475E-02   -0.89097E-06
   128    0.36887E+04    0.11042E+01    0.41674E-01   -0.39700E+02    0.51545E-07   -0.12324E-02   -0.87845E-06
   129    0.37198E+04    0.11074E+01    0.40962E-01   -0.40074E+02    0.51168E-07   -0.12174E-02   -0.86608E-06
   130    0.37510E+04    0.11101E+01    0.40251E-01   -0.40432E+02    0.50795E-07   -0.12026E-02   -0.85397E-06
   131    0.37823E+04    0.11124E+01    0.39539E-01   -0.40775E+02    0.50426E-07   -0.11881E-02   -0.84222E-06
   132    0.38137E+04    0.11142E+01    0.38829E-01   -0.41101E+02    0.50060E-07   -0.11737E-02   -0.83084E-06
   133    0.38451E+04    0.11154E+01    0.38121E-01   -0.41412E+02    0.49698E-07   -0.11596E-02   -0.81985E-06
   134    0.38766E+04    0.11162E+01    0.37415E-01   -0.41704E+02    0.49339E-07   -0.11456E-02   -0.80924E-06
   135    0.39081E+04    0.11165E+01    0.36712E-01   -0.41978E+02    0.48983E-07   -0.11319E-02   -0.79901E-06
   136    0.39396E+04    0.11162E+01    0.36012E-01   -0.42233E+02    0.48631E-07   -0.11183E-02   -0.78919E-06
   137    0.39711E+04    0.11155E+01    0.35316E-01   -0.42470E+02    0.48283E-07   -0.11050E-02   -0.77975E-06
   138    0.40027E+04    0.11142E+01    0.34624E-01   -0.42688E+02    0.47937E-07   -0.10918E-02   -0.77072E-06
   139    0.40340E+04    0.11126E+01    0.33937E-01   -0.42885E+02    0.47596E-07   -0.10788E-02   -0.76210E-06
   140    0.40655E+04    0.11104E+01    0.33255E-01   -0.43064E+02    0.47257E-07   -0.10660E-02   -0.75388E-06
   141    0.40968E+04    0.11077E+01    0.32579E-01   -0.43221E+02    0.46922E-07   -0.10533E-02   -0.74607E-06
   142    0.41282E+04    0.11045E+01    0.31910E-01   -0.43357E+02    0.46590E-07   -0.10409E-02   -0.73869E-06
   143    0.41596E+04    0.11008E+01    0.31247E-01   -0.43474E+02    0.46261E-07   -0.10286E-02   -0.73172E-06
   144    0.41908E+04    0.10967E+01    0.30592E-01   -0.43569E+02    0.45935E-07   -0.10165E-02   -0.72517E-06
   145    0.42220E+04    0.10922E+01    0.29946E-01   -0.43642E+02    0.45613E-07   -0.10046E-02   -0.71906E-06
   146    0.42532E+04    0.10872E+01    0.29307E-01   -0.43693E+02    0.45293E-07   -0.99280E-03   -0.71338E-06
   147    0.42841E+04    0.10818E+01    0.28678E-01   -0.43721E+02    0.44977E-07   -0.98119E-03   -0.70813E-06
   148    0.43150E+04    0.10759E+01    0.28058E-01   -0.43728E+02    0.44664E-07   -0.96975E-03   -0.70333E-06
   149    0.43458E+04    0.10695E+01    0.27448E-01   -0.43712E+02    0.44353E-07   -0.95846E-03   -0.69897E-06
   150    0.43763E+04    0.10629E+01    0.26849E-01   -0.43670E+02    0.44046E-07   -0.94734E-03   -0.69505E-06
   151    0.44068E+04    0.10558E+01    0.26261E-01   -0.43606E+02    0.43742E-07   -0.93636E-03   -0.69159E-06
   152    0.44370E+04    0.10482E+01    0.25684E-01   -0.43518E+02    0.43440E-07   -0.92554E-03   -0.68853E-06
   153    0.44671E+04    0.10403E+01    0.25118E-01   -0.43405E+02    0.43142E-07   -0.91487E-03   -0.68584E-06
   154    0.44970E+04    0.10321E+01    0.24564E-01   -0.43268E+02    0.42846E-07   -0.90435E-03   -0.68348E-06
   155    0.45267E+04    0.10236E+01    0.24022E-01   -0.43106E+02    0.42554E-07   -0.89397E-03   -0.68139E-06
   156    0.45561E+04    0.10147E+01    0.23491E-01   -0.42920E+02    0.42264E-07   -0.88374E-03   -0.67955E-06
   157    0.45855E+04    0.10055E+01    0.22973E-01   -0.42708E+02    0.41977E-07   -0.87365E-03   -0.67790E-06
   158    0.46145E+04    0.99611E+00    0.22466E-01   -0.42472E+02    0.41692E-07   -0.86369E-03   -0.67641E-06
   159    0.46433E+04    0.98631E+00    0.21971E-01   -0.42210E+02    0.41411E-07   -0.85388E-03   -0.67503E-06
   160    0.46719E+04    0.97627E+00    0.21488E-01   -0.41921E+02    0.41132E-07   -0.84421E-03   -0.67372E-06
   161    0.47003E+04    0.96607E+00    0.21018E-01   -0.41607E+02    0.40856E-07   -0.83466E-03   -0.67244E-06
   162    0.47284E+04    0.95558E+00    0.20560E-01   -0.41268E+02    0.40582E-07   -0.82525E-03   -0.67114E-06
   163    0.47564E+04    0.94485E+00    0.20115E-01   -0.40903E+02    0.40312E-07   -0.81597E-03   -0.66978E-06
   164    0.47839E+04    0.93399E+00    0.19682E-01   -0.40513E+02    0.40043E-07   -0.80682E-03   -0.66833E-06
   165    0.48113E+04    0.92290E+00    0.19262E-01   -0.40095E+02    0.39778E-07   -0.79780E-03   -0.66672E-06
   166    0.48384E+04    0.91175E+00    0.18855E-01   -0.39652E+02    0.39515E-07   -0.78890E-03   -0.66494E-06
   167    0.48652E+04    0.90032E+00    0.18461E-01   -0.39183E+02    0.39255E-07   -0.78012E-03   -0.66293E-06
   168    0.48917E+04    0.88897E+00    0.18081E-01   -0.38688E+02    0.38997E-07   -0.77146E-03   -0.66064E-06
   169    0.49178E+04    0.87742E+00    0.17713E-01   -0.38165E+02    0.38741E-07   -0.76292E-03   -0.65805E-06
   170    0.49436E+04    0.86589E+00    0.17359E-01   -0.37616E+02    0.38488E-07   -0.75450E-03   -0.65509E-06
   171    0.49689E+04    0.85439E+00    0.17018E-01   -0.37039E+02    0.38238E-07   -0.74619E-03   -0.65174E-06
   172    0.49939E+04    0.84284E+00    0.16691E-01   -0.36436E+02    0.37990E-07   -0.73800E-03   -0.64796E-06
   173    0.50183E+04    0.83124E+00    0.16378E-01   -0.35806E+02    0.37744E-07   -0.72991E-03   -0.64368E-06
   174    0.50425E+04    0.81991E+00    0.16078E-01   -0.35150E+02    0.37501E-07   -0.72194E-03   -0.63889E-06
   175    0.50663E+04    0.80854E+00    0.15793E-01   -0.34467E+02    0.37260E-07   -0.71407E-03   -0.63352E-06
   176    0.50895E+04    0.79736E+00    0.15521E-01   -0.33756E+02    0.37022E-07   -0.70630E-03   -0.62756E-06
   177    0.51123E+04    0.78629E+00    0.15263E-01   -0.33020E+02    0.36785E-07   -0.69864E-03   -0.62101E-06
   178    0.51346E+04    0.77557E+00    0.15019E-01   -0.32257E+02    0.36551E-07   -0.69109E-03   -0.61389E-06
   179    0.51565E+04    0.76491E+00    0.14788E-01   -0.31467E+02    0.36320E-07   -0.68363E-03   -0.60622E-06
   180    0.51780E+04    0.75451E+00    0.14570E-01   -0.30651E+02    0.36090E-07   -0.67627E-03   -0.59802E-06
   181    0.51990E+04    0.74440E+00    0.14364E-01   -0.29809E+02    0.35863E-07   -0.66901E-03   -0.58931E-06
   182    0.52195E+04    0.73465E+00    0.14170E-01   -0.28941E+02    0.35638E-07   -0.66185E-03   -0.58012E-06
   183    0.52395E+04    0.72518E+00    0.13988E-01   -0.28047E+02    0.35415E-07   -0.65479E-03   -0.57046E-06
   184    0.52591E+04    0.71607E+00    0.13818E-01   -0.27127E+02    0.35194E-07   -0.64782E-03   -0.56035E-06
   185    0.52781E+04    0.70748E+00    0.13659E-01   -0.26183E+02    0.34975E-07   -0.64095E-03   -0.54981E-06
