#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    86    0.22634E+04   -0.15240E+02   -0.16296E-04   -0.15240E+02    0.57708E+00   -0.25105E-07   -0.16296E-04   -0.25105E-07    0.24951E-10
    87    0.22925E+04   -0.15860E+02   -0.15925E-04   -0.15860E+02    0.59217E+00   -0.23966E-07   -0.15925E-04   -0.23966E-07    0.24218E-10
    88    0.23215E+04   -0.16485E+02   -0.15565E-04   -0.16485E+02    0.60727E+00   -0.22602E-07   -0.15565E-04   -0.22602E-07    0.23512E-10
    89    0.23509E+04   -0.17118E+02   -0.15215E-04   -0.17118E+02    0.62235E+00   -0.21159E-07   -0.15215E-04   -0.21159E-07    0.22832E-10
    90    0.23806E+04   -0.17755E+02   -0.14875E-04   -0.17755E+02    0.63739E+00   -0.19780E-07   -0.14875E-04   -0.19780E-07    0.22177E-10
    91    0.24104E+04   -0.18395E+02   -0.14545E-04   -0.18395E+02    0.65236E+00   -0.18584E-07   -0.14545E-04   -0.18584E-07    0.21545E-10
    92    0.24405E+04   -0.19038E+02   -0.14223E-04   -0.19038E+02    0.66726E+00   -0.17584E-07   -0.14223E-04   -0.17584E-07    0.20935E-10
    93    0.24710E+04   -0.19684E+02   -0.13911E-04   -0.19684E+02    0.68208E+00   -0.16765E-07   -0.13911E-04   -0.16765E-07    0.20346E-10
    94    0.25016E+04   -0.20332E+02   -0.13608E-04   -0.20332E+02    0.69677E+00   -0.16114E-07   -0.13608E-04   -0.16114E-07    0.19778E-10
    95    0.25325E+04   -0.20982E+02   -0.13313E-04   -0.20982E+02    0.71135E+00   -0.15615E-07   -0.13313E-04   -0.15615E-07    0.19231E-10
    96    0.25634E+04   -0.21633E+02   -0.13026E-04   -0.21633E+02    0.72579E+00   -0.15255E-07   -0.13026E-04   -0.15255E-07    0.18702E-10
    97    0.25948E+04   -0.22285E+02   -0.12747E-04   -0.22285E+02    0.74008E+00   -0.15020E-07   -0.12747E-04   -0.15020E-07    0.18193E-10
    98    0.26264E+04   -0.22936E+02   -0.12476E-04   -0.22936E+02    0.75420E+00   -0.14895E-07   -0.12476E-04   -0.14895E-07    0.17702E-10
    99    0.26581E+04   -0.23588E+02   -0.12213E-04   -0.23588E+02    0.76813E+00   -0.14867E-07   -0.12213E-04   -0.14867E-07    0.17228E-10
   100    0.26901E+04   -0.24237E+02   -0.11957E-04   -0.24237E+02    0.78186E+00   -0.14920E-07   -0.11957E-04   -0.14920E-07    0.16771E-10
   101    0.27223E+04   -0.24886E+02   -0.11708E-04   -0.24886E+02    0.79545E+00   -0.15042E-07   -0.11708E-04   -0.15042E-07    0.16331E-10
   102    0.27550E+04   -0.25533E+02   -0.11465E-04   -0.25533E+02    0.80875E+00   -0.15218E-07   -0.11465E-04   -0.15218E-07    0.15905E-10
   103    0.27877E+04   -0.26178E+02   -0.11229E-04   -0.26178E+02    0.82183E+00   -0.15433E-07   -0.11229E-04   -0.15433E-07    0.15495E-10
   104    0.28205E+04   -0.26819E+02   -0.10999E-04   -0.26819E+02    0.83470E+00   -0.15673E-07   -0.10999E-04   -0.15673E-07    0.15099E-10
   105    0.28536E+04   -0.27456E+02   -0.10776E-04   -0.27456E+02    0.84727E+00   -0.15925E-07   -0.10776E-04   -0.15925E-07    0.14716E-10
   106    0.28868E+04   -0.28090E+02   -0.10558E-04   -0.28090E+02    0.85963E+00   -0.16175E-07   -0.10558E-04   -0.16175E-07    0.14346E-10
   107    0.29200E+04   -0.28719E+02   -0.10345E-04   -0.28719E+02    0.87162E+00   -0.16407E-07   -0.10345E-04   -0.16407E-07    0.13988E-10
   108    0.29536E+04   -0.29343E+02   -0.10138E-04   -0.29343E+02    0.88332E+00   -0.16608E-07   -0.10138E-04   -0.16608E-07    0.13642E-10
   109    0.29873E+04   -0.29962E+02   -0.99354E-05   -0.29962E+02    0.89464E+00   -0.16764E-07   -0.99354E-05   -0.16764E-07    0.13307E-10
   110    0.30211E+04   -0.30572E+02   -0.97378E-05   -0.30572E+02    0.90560E+00   -0.16860E-07   -0.97378E-05   -0.16860E-07    0.12982E-10
   111    0.30550E+04   -0.31177E+02   -0.95446E-05   -0.31177E+02    0.91626E+00   -0.16886E-07   -0.95446E-05   -0.16886E-07    0.12666E-10
   112    0.30891E+04   -0.31775E+02   -0.93558E-05   -0.31775E+02    0.92655E+00   -0.16843E-07   -0.93558E-05   -0.16843E-07    0.12360E-10
