#    L    TT             EE             TE             PP             TP          
     2    0.26154E+04    0.48514E-01    0.10025E+02    0.95041E+06   -0.36762E+04
     3    0.22828E+04    0.79814E-01    0.11789E+02    0.14598E+07   -0.23732E+04
     4    0.20056E+04    0.90389E-01    0.11639E+02    0.19101E+07   -0.19652E+04
     5    0.17888E+04    0.80895E-01    0.10344E+02    0.23061E+07   -0.21003E+04
     6    0.16206E+04    0.60424E-01    0.84883E+01    0.26541E+07   -0.25145E+04
     7    0.14894E+04    0.38933E-01    0.64823E+01    0.29615E+07   -0.30509E+04
     8    0.13867E+04    0.22666E-01    0.46051E+01    0.32338E+07   -0.36744E+04
     9    0.13060E+04    0.13230E-01    0.30273E+01    0.34761E+07   -0.43784E+04
    10    0.12423E+04    0.91066E-02    0.18305E+01    0.36918E+07   -0.50967E+04
    11    0.11911E+04    0.77624E-02    0.10287E+01    0.38852E+07   -0.57485E+04
    12    0.11497E+04    0.72495E-02    0.59145E+00    0.40579E+07   -0.63077E+04
    13    0.11156E+04    0.65825E-02    0.44967E+00    0.42121E+07   -0.68029E+04
    14    0.10874E+04    0.58228E-02    0.52371E+00    0.43504E+07   -0.72667E+04
    15    0.10654E+04    0.52252E-02    0.73266E+00    0.44742E+07   -0.77021E+04
    16    0.10498E+04    0.49954E-02    0.10011E+01    0.45850E+07   -0.81044E+04
    17    0.10392E+04    0.51681E-02    0.12737E+01    0.46841E+07   -0.84648E+04
    18    0.10314E+04    0.55417E-02    0.15083E+01    0.47729E+07   -0.87793E+04
    19    0.10271E+04    0.59879E-02    0.16882E+01    0.48519E+07   -0.90650E+04
    20    0.10246E+04    0.64747E-02    0.18036E+01    0.49218E+07   -0.93382E+04
    21    0.10242E+04    0.70160E-02    0.18623E+01    0.49836E+07   -0.95904E+04
    22    0.10259E+04    0.77208E-02    0.18767E+01    0.50382E+07   -0.98110E+04
    23    0.10291E+04    0.86733E-02    0.18651E+01    0.50862E+07   -0.10006E+05
    24    0.10340E+04    0.98986E-02    0.18456E+01    0.51279E+07   -0.10182E+05
    25    0.10401E+04    0.11382E-01    0.18287E+01    0.51639E+07   -0.10341E+05
    26    0.10472E+04    0.13068E-01    0.18234E+01    0.51948E+07   -0.10480E+05
    27    0.10555E+04    0.14942E-01    0.18326E+01    0.52210E+07   -0.10598E+05
    28    0.10645E+04    0.17021E-01    0.18575E+01    0.52429E+07   -0.10692E+05
    29    0.10743E+04    0.19288E-01    0.18948E+01    0.52604E+07   -0.10763E+05
    30    0.10848E+04    0.21732E-01    0.19382E+01    0.52739E+07   -0.10816E+05
    31    0.10958E+04    0.24364E-01    0.19794E+01    0.52837E+07   -0.10857E+05
    32    0.11075E+04    0.27186E-01    0.20109E+01    0.52904E+07   -0.10892E+05
    33    0.11199E+04    0.30195E-01    0.20302E+01    0.52942E+07   -0.10918E+05
    34    0.11328E+04    0.33396E-01    0.20366E+01    0.52951E+07   -0.10929E+05
    35    0.11462E+04    0.36784E-01    0.20288E+01    0.52935E+07   -0.10928E+05
    36    0.11599E+04    0.40369E-01    0.20046E+01    0.52896E+07   -0.10919E+05
    37    0.11740E+04    0.44193E-01    0.19641E+01    0.52834E+07   -0.10907E+05
    38    0.11885E+04    0.48302E-01    0.19099E+01    0.52752E+07   -0.10895E+05
    39    0.12036E+04    0.52684E-01    0.18447E+01    0.52651E+07   -0.10880E+05
    40    0.12189E+04    0.57321E-01    0.17709E+01    0.52532E+07   -0.10857E+05
    41    0.12346E+04    0.62202E-01    0.16899E+01    0.52396E+07   -0.10820E+05
    42    0.12505E+04    0.67342E-01    0.16009E+01    0.52245E+07   -0.10773E+05
    43    0.12666E+04    0.72760E-01    0.15024E+01    0.52078E+07   -0.10716E+05
    44    0.12828E+04    0.78461E-01    0.13936E+01    0.51899E+07   -0.10653E+05
    45    0.12994E+04    0.84460E-01    0.12740E+01    0.51707E+07   -0.10585E+05
    46    0.13164E+04    0.90769E-01    0.11412E+01    0.51504E+07   -0.10515E+05
    47    0.13336E+04    0.97373E-01    0.99562E+00    0.51290E+07   -0.10444E+05
    48    0.13510E+04    0.10426E+00    0.84089E+00    0.51067E+07   -0.10372E+05
    49    0.13685E+04    0.11139E+00    0.68015E+00    0.50836E+07   -0.10300E+05
    50    0.13866E+04    0.11872E+00    0.50970E+00    0.50596E+07   -0.10227E+05
    51    0.14049E+04    0.12621E+00    0.32468E+00    0.50349E+07   -0.10155E+05
    52    0.14236E+04    0.13395E+00    0.12113E+00    0.50095E+07   -0.10082E+05
    53    0.14424E+04    0.14211E+00   -0.10287E+00    0.49836E+07   -0.10006E+05
    54    0.14612E+04    0.15070E+00   -0.34125E+00    0.49570E+07   -0.99272E+04
    55    0.14802E+04    0.15970E+00   -0.58783E+00    0.49299E+07   -0.98430E+04
    56    0.14995E+04    0.16900E+00   -0.84307E+00    0.49024E+07   -0.97531E+04
    57    0.15192E+04    0.17847E+00   -0.11077E+01    0.48744E+07   -0.96591E+04
    58    0.15393E+04    0.18811E+00   -0.13837E+01    0.48460E+07   -0.95635E+04
    59    0.15595E+04    0.19795E+00   -0.16732E+01    0.48172E+07   -0.94687E+04
    60    0.15800E+04    0.20803E+00   -0.19768E+01    0.47881E+07   -0.93771E+04
    61    0.16010E+04    0.21844E+00   -0.22945E+01    0.47586E+07   -0.92903E+04
    62    0.16218E+04    0.22916E+00   -0.26268E+01    0.47289E+07   -0.92069E+04
    63    0.16429E+04    0.24015E+00   -0.29738E+01    0.46989E+07   -0.91248E+04
    64    0.16643E+04    0.25144E+00   -0.33359E+01    0.46687E+07   -0.90417E+04
    65    0.16859E+04    0.26300E+00   -0.37127E+01    0.46384E+07   -0.89556E+04
    66    0.17078E+04    0.27476E+00   -0.41019E+01    0.46079E+07   -0.88649E+04
    67    0.17299E+04    0.28672E+00   -0.45010E+01    0.45774E+07   -0.87700E+04
    68    0.17524E+04    0.29894E+00   -0.49090E+01    0.45468E+07   -0.86721E+04
    69    0.17752E+04    0.31135E+00   -0.53248E+01    0.45161E+07   -0.85721E+04
    70    0.17983E+04    0.32402E+00   -0.57506E+01    0.44855E+07   -0.84712E+04
    71    0.18216E+04    0.33691E+00   -0.61893E+01    0.44548E+07   -0.83704E+04
    72    0.18451E+04    0.35001E+00   -0.66421E+01    0.44241E+07   -0.82703E+04
    73    0.18688E+04    0.36328E+00   -0.71093E+01    0.43934E+07   -0.81713E+04
    74    0.18928E+04    0.37670E+00   -0.75899E+01    0.43627E+07   -0.80739E+04
    75    0.19170E+04    0.39029E+00   -0.80821E+01    0.43320E+07   -0.79788E+04
    76    0.19416E+04    0.40404E+00   -0.85849E+01    0.43014E+07   -0.78862E+04
    77    0.19665E+04    0.41793E+00   -0.90978E+01    0.42707E+07   -0.77956E+04
    78    0.19919E+04    0.43201E+00   -0.96221E+01    0.42401E+07   -0.77065E+04
    79    0.20174E+04    0.44621E+00   -0.10154E+02    0.42096E+07   -0.76181E+04
    80    0.20433E+04    0.46054E+00   -0.10693E+02    0.41792E+07   -0.75297E+04
    81    0.20694E+04    0.47494E+00   -0.11242E+02    0.41488E+07   -0.74410E+04
    82    0.20958E+04    0.48943E+00   -0.11798E+02    0.41185E+07   -0.73517E+04
    83    0.21224E+04    0.50400E+00   -0.12363E+02    0.40884E+07   -0.72620E+04
    84    0.21493E+04    0.51863E+00   -0.12933E+02    0.40584E+07   -0.71719E+04
    85    0.21764E+04    0.53330E+00   -0.13512E+02    0.40285E+07   -0.70814E+04
    86    0.22037E+04    0.54802E+00   -0.14097E+02    0.39988E+07   -0.69906E+04
    87    0.22314E+04    0.56276E+00   -0.14689E+02    0.39693E+07   -0.68998E+04
    88    0.22592E+04    0.57754E+00   -0.15287E+02    0.39398E+07   -0.68094E+04
    89    0.22873E+04    0.59233E+00   -0.15892E+02    0.39106E+07   -0.67196E+04
    90    0.23157E+04    0.60711E+00   -0.16502E+02    0.38815E+07   -0.66308E+04
    91    0.23443E+04    0.62186E+00   -0.17117E+02    0.38526E+07   -0.65433E+04
    92    0.23731E+04    0.63657E+00   -0.17737E+02    0.38239E+07   -0.64571E+04
    93    0.24023E+04    0.65122E+00   -0.18360E+02    0.37954E+07   -0.63721E+04
    94    0.24316E+04    0.66580E+00   -0.18987E+02    0.37670E+07   -0.62883E+04
    95    0.24612E+04    0.68028E+00   -0.19617E+02    0.37389E+07   -0.62057E+04
    96    0.24908E+04    0.69467E+00   -0.20250E+02    0.37109E+07   -0.61243E+04
    97    0.25209E+04    0.70894E+00   -0.20885E+02    0.36831E+07   -0.60439E+04
    98    0.25513E+04    0.72309E+00   -0.21521E+02    0.36555E+07   -0.59646E+04
    99    0.25817E+04    0.73707E+00   -0.22159E+02    0.36281E+07   -0.58864E+04
   100    0.26124E+04    0.75090E+00   -0.22795E+02    0.36009E+07   -0.58091E+04
   101    0.26433E+04    0.76463E+00   -0.23433E+02    0.35738E+07   -0.57328E+04
   102    0.26748E+04    0.77811E+00   -0.24070E+02    0.35470E+07   -0.56574E+04
   103    0.27061E+04    0.79142E+00   -0.24707E+02    0.35204E+07   -0.55829E+04
   104    0.27378E+04    0.80455E+00   -0.25341E+02    0.34939E+07   -0.55092E+04
   105    0.27696E+04    0.81743E+00   -0.25974E+02    0.34677E+07   -0.54364E+04
   106    0.28016E+04    0.83014E+00   -0.26604E+02    0.34417E+07   -0.53643E+04
   107    0.28336E+04    0.84253E+00   -0.27231E+02    0.34159E+07   -0.52929E+04
   108    0.28660E+04    0.85467E+00   -0.27854E+02    0.33903E+07   -0.52223E+04
   109    0.28985E+04    0.86649E+00   -0.28473E+02    0.33649E+07   -0.51523E+04
   110    0.29311E+04    0.87799E+00   -0.29086E+02    0.33397E+07   -0.50829E+04
   111    0.29639E+04    0.88924E+00   -0.29695E+02    0.33147E+07   -0.50142E+04
   112    0.29969E+04    0.90017E+00   -0.30298E+02    0.32899E+07   -0.49460E+04
   113    0.30301E+04    0.91078E+00   -0.30895E+02    0.32654E+07   -0.48784E+04
   114    0.30634E+04    0.92100E+00   -0.31484E+02    0.32410E+07   -0.48115E+04
   115    0.30969E+04    0.93098E+00   -0.32065E+02    0.32169E+07   -0.47451E+04
   116    0.31304E+04    0.94048E+00   -0.32638E+02    0.31930E+07   -0.46794E+04
   117    0.31642E+04    0.94960E+00   -0.33201E+02    0.31692E+07   -0.46144E+04
   118    0.31982E+04    0.95848E+00   -0.33757E+02    0.31457E+07   -0.45500E+04
   119    0.32322E+04    0.96696E+00   -0.34301E+02    0.31224E+07   -0.44863E+04
   120    0.32664E+04    0.97491E+00   -0.34835E+02    0.30993E+07   -0.44232E+04
   121    0.33005E+04    0.98263E+00   -0.35358E+02    0.30764E+07   -0.43609E+04
   122    0.33347E+04    0.98980E+00   -0.35869E+02    0.30538E+07   -0.42992E+04
   123    0.33690E+04    0.99652E+00   -0.36369E+02    0.30313E+07   -0.42382E+04
   124    0.34033E+04    0.10029E+01   -0.36854E+02    0.30090E+07   -0.41780E+04
   125    0.34377E+04    0.10087E+01   -0.37326E+02    0.29869E+07   -0.41184E+04
   126    0.34721E+04    0.10142E+01   -0.37785E+02    0.29651E+07   -0.40596E+04
   127    0.35064E+04    0.10192E+01   -0.38231E+02    0.29434E+07   -0.40016E+04
   128    0.35408E+04    0.10237E+01   -0.38661E+02    0.29219E+07   -0.39443E+04
   129    0.35752E+04    0.10278E+01   -0.39076E+02    0.29006E+07   -0.38877E+04
   130    0.36097E+04    0.10313E+01   -0.39474E+02    0.28796E+07   -0.38320E+04
   131    0.36441E+04    0.10345E+01   -0.39858E+02    0.28587E+07   -0.37770E+04
   132    0.36785E+04    0.10371E+01   -0.40223E+02    0.28380E+07   -0.37228E+04
   133    0.37129E+04    0.10392E+01   -0.40573E+02    0.28175E+07   -0.36693E+04
   134    0.37472E+04    0.10410E+01   -0.40903E+02    0.27972E+07   -0.36166E+04
   135    0.37815E+04    0.10422E+01   -0.41216E+02    0.27771E+07   -0.35647E+04
   136    0.38157E+04    0.10428E+01   -0.41508E+02    0.27572E+07   -0.35135E+04
   137    0.38499E+04    0.10431E+01   -0.41782E+02    0.27375E+07   -0.34631E+04
   138    0.38839E+04    0.10428E+01   -0.42036E+02    0.27180E+07   -0.34134E+04
   139    0.39177E+04    0.10422E+01   -0.42269E+02    0.26986E+07   -0.33645E+04
   140    0.39516E+04    0.10409E+01   -0.42483E+02    0.26795E+07   -0.33163E+04
   141    0.39853E+04    0.10392E+01   -0.42675E+02    0.26605E+07   -0.32687E+04
   142    0.40189E+04    0.10371E+01   -0.42845E+02    0.26417E+07   -0.32220E+04
   143    0.40524E+04    0.10345E+01   -0.42994E+02    0.26230E+07   -0.31759E+04
   144    0.40857E+04    0.10314E+01   -0.43121E+02    0.26046E+07   -0.31305E+04
   145    0.41189E+04    0.10280E+01   -0.43226E+02    0.25863E+07   -0.30858E+04
   146    0.41521E+04    0.10240E+01   -0.43308E+02    0.25682E+07   -0.30418E+04
   147    0.41850E+04    0.10196E+01   -0.43366E+02    0.25503E+07   -0.29985E+04
   148    0.42176E+04    0.10148E+01   -0.43401E+02    0.25325E+07   -0.29558E+04
   149    0.42502E+04    0.10095E+01   -0.43413E+02    0.25150E+07   -0.29139E+04
   150    0.42825E+04    0.10039E+01   -0.43398E+02    0.24975E+07   -0.28726E+04
   151    0.43147E+04    0.99794E+00   -0.43361E+02    0.24803E+07   -0.28319E+04
   152    0.43465E+04    0.99145E+00   -0.43299E+02    0.24632E+07   -0.27919E+04
   153    0.43782E+04    0.98463E+00   -0.43209E+02    0.24463E+07   -0.27526E+04
   154    0.44096E+04    0.97749E+00   -0.43096E+02    0.24295E+07   -0.27139E+04
   155    0.44408E+04    0.97001E+00   -0.42957E+02    0.24129E+07   -0.26757E+04
   156    0.44716E+04    0.96221E+00   -0.42793E+02    0.23964E+07   -0.26382E+04
   157    0.45024E+04    0.95409E+00   -0.42602E+02    0.23802E+07   -0.26013E+04
   158    0.45328E+04    0.94573E+00   -0.42385E+02    0.23640E+07   -0.25650E+04
   159    0.45629E+04    0.93697E+00   -0.42142E+02    0.23480E+07   -0.25292E+04
   160    0.45927E+04    0.92798E+00   -0.41871E+02    0.23322E+07   -0.24940E+04
   161    0.46223E+04    0.91882E+00   -0.41575E+02    0.23165E+07   -0.24594E+04
   162    0.46516E+04    0.90936E+00   -0.41253E+02    0.23010E+07   -0.24252E+04
   163    0.46807E+04    0.89966E+00   -0.40903E+02    0.22857E+07   -0.23917E+04
   164    0.47093E+04    0.88980E+00   -0.40528E+02    0.22704E+07   -0.23586E+04
   165    0.47378E+04    0.87972E+00   -0.40124E+02    0.22553E+07   -0.23260E+04
   166    0.47659E+04    0.86957E+00   -0.39694E+02    0.22404E+07   -0.22940E+04
   167    0.47938E+04    0.85911E+00   -0.39237E+02    0.22256E+07   -0.22624E+04
   168    0.48212E+04    0.84874E+00   -0.38753E+02    0.22110E+07   -0.22313E+04
   169    0.48482E+04    0.83814E+00   -0.38241E+02    0.21965E+07   -0.22006E+04
   170    0.48749E+04    0.82756E+00   -0.37702E+02    0.21821E+07   -0.21705E+04
   171    0.49012E+04    0.81699E+00   -0.37135E+02    0.21679E+07   -0.21407E+04
   172    0.49270E+04    0.80636E+00   -0.36540E+02    0.21538E+07   -0.21114E+04
   173    0.49523E+04    0.79566E+00   -0.35918E+02    0.21398E+07   -0.20825E+04
   174    0.49773E+04    0.78521E+00   -0.35268E+02    0.21260E+07   -0.20540E+04
   175    0.50018E+04    0.77471E+00   -0.34591E+02    0.21123E+07   -0.20259E+04
   176    0.50258E+04    0.76438E+00   -0.33886E+02    0.20988E+07   -0.19982E+04
   177    0.50494E+04    0.75415E+00   -0.33154E+02    0.20853E+07   -0.19709E+04
   178    0.50725E+04    0.74425E+00   -0.32395E+02    0.20721E+07   -0.19440E+04
   179    0.50951E+04    0.73438E+00   -0.31608E+02    0.20589E+07   -0.19174E+04
   180    0.51173E+04    0.72476E+00   -0.30794E+02    0.20458E+07   -0.18913E+04
   181    0.51390E+04    0.71541E+00   -0.29955E+02    0.20329E+07   -0.18655E+04
   182    0.51602E+04    0.70640E+00   -0.29088E+02    0.20201E+07   -0.18400E+04
   183    0.51808E+04    0.69765E+00   -0.28195E+02    0.20075E+07   -0.18150E+04
   184    0.52010E+04    0.68925E+00   -0.27275E+02    0.19949E+07   -0.17903E+04
   185    0.52207E+04    0.68134E+00   -0.26331E+02    0.19825E+07   -0.17660E+04
   186    0.52395E+04    0.67378E+00   -0.25359E+02    0.19702E+07   -0.17421E+04
   187    0.52582E+04    0.66673E+00   -0.24362E+02    0.19580E+07   -0.17185E+04
   188    0.52763E+04    0.66017E+00   -0.23340E+02    0.19459E+07   -0.16953E+04
   189    0.52938E+04    0.65413E+00   -0.22293E+02    0.19339E+07   -0.16724E+04
   190    0.53110E+04    0.64868E+00   -0.21223E+02    0.19220E+07   -0.16499E+04
   191    0.53274E+04    0.64384E+00   -0.20126E+02    0.19103E+07   -0.16278E+04
   192    0.53433E+04    0.63963E+00   -0.19005E+02    0.18987E+07   -0.16060E+04
   193    0.53586E+04    0.63610E+00   -0.17862E+02    0.18871E+07   -0.15845E+04
   194    0.53735E+04    0.63329E+00   -0.16695E+02    0.18757E+07   -0.15635E+04
   195    0.53877E+04    0.63123E+00   -0.15505E+02    0.18644E+07   -0.15427E+04
   196    0.54013E+04    0.62996E+00   -0.14292E+02    0.18532E+07   -0.15223E+04
   197    0.54145E+04    0.62954E+00   -0.13058E+02    0.18421E+07   -0.15023E+04
   198    0.54270E+04    0.62998E+00   -0.11801E+02    0.18310E+07   -0.14826E+04
   199    0.54391E+04    0.63132E+00   -0.10524E+02    0.18201E+07   -0.14632E+04
   200    0.54505E+04    0.63361E+00   -0.92255E+01    0.18093E+07   -0.14442E+04
   201    0.54614E+04    0.63689E+00   -0.79062E+01    0.17986E+07   -0.14255E+04
   202    0.54716E+04    0.64119E+00   -0.65673E+01    0.17880E+07   -0.14071E+04
   203    0.54813E+04    0.64654E+00   -0.52081E+01    0.17775E+07   -0.13891E+04
   204    0.54902E+04    0.65298E+00   -0.38316E+01    0.17670E+07   -0.13713E+04
   205    0.54986E+04    0.66055E+00   -0.24356E+01    0.17567E+07   -0.13539E+04
   206    0.55063E+04    0.66928E+00   -0.10214E+01    0.17464E+07   -0.13369E+04
   207    0.55135E+04    0.67919E+00    0.41041E+00    0.17363E+07   -0.13201E+04
   208    0.55199E+04    0.69033E+00    0.18593E+01    0.17262E+07   -0.13036E+04
   209    0.55256E+04    0.70273E+00    0.33249E+01    0.17162E+07   -0.12875E+04
   210    0.55307E+04    0.71643E+00    0.48062E+01    0.17064E+07   -0.12716E+04
   211    0.55352E+04    0.73146E+00    0.63031E+01    0.16966E+07   -0.12560E+04
   212    0.55390E+04    0.74785E+00    0.78147E+01    0.16869E+07   -0.12408E+04
   213    0.55422E+04    0.76564E+00    0.93409E+01    0.16772E+07   -0.12258E+04
   214    0.55447E+04    0.78482E+00    0.10880E+02    0.16677E+07   -0.12111E+04
   215    0.55465E+04    0.80558E+00    0.12433E+02    0.16582E+07   -0.11967E+04
   216    0.55477E+04    0.82774E+00    0.13998E+02    0.16489E+07   -0.11825E+04
   217    0.55484E+04    0.85145E+00    0.15574E+02    0.16396E+07   -0.11686E+04
   218    0.55483E+04    0.87671E+00    0.17161E+02    0.16304E+07   -0.11550E+04
   219    0.55477E+04    0.90351E+00    0.18761E+02    0.16213E+07   -0.11417E+04
   220    0.55464E+04    0.93200E+00    0.20368E+02    0.16122E+07   -0.11286E+04
   221    0.55445E+04    0.96211E+00    0.21984E+02    0.16033E+07   -0.11158E+04
   222    0.55420E+04    0.99398E+00    0.23609E+02    0.15944E+07   -0.11032E+04
   223    0.55387E+04    0.10275E+01    0.25243E+02    0.15856E+07   -0.10909E+04
   224    0.55350E+04    0.10628E+01    0.26882E+02    0.15768E+07   -0.10788E+04
   225    0.55306E+04    0.10999E+01    0.28529E+02    0.15682E+07   -0.10670E+04
   226    0.55256E+04    0.11388E+01    0.30181E+02    0.15596E+07   -0.10553E+04
   227    0.55198E+04    0.11795E+01    0.31838E+02    0.15511E+07   -0.10440E+04
   228    0.55136E+04    0.12220E+01    0.33499E+02    0.15427E+07   -0.10328E+04
   229    0.55068E+04    0.12665E+01    0.35163E+02    0.15343E+07   -0.10219E+04
   230    0.54992E+04    0.13128E+01    0.36830E+02    0.15260E+07   -0.10112E+04
   231    0.54910E+04    0.13612E+01    0.38500E+02    0.15178E+07   -0.10007E+04
   232    0.54823E+04    0.14114E+01    0.40171E+02    0.15097E+07   -0.99046E+03
   233    0.54729E+04    0.14637E+01    0.41842E+02    0.15016E+07   -0.98039E+03
   234    0.54628E+04    0.15180E+01    0.43512E+02    0.14936E+07   -0.97054E+03
   235    0.54522E+04    0.15743E+01    0.45182E+02    0.14857E+07   -0.96088E+03
   236    0.54409E+04    0.16326E+01    0.46849E+02    0.14778E+07   -0.95142E+03
   237    0.54290E+04    0.16931E+01    0.48514E+02    0.14700E+07   -0.94215E+03
   238    0.54165E+04    0.17557E+01    0.50176E+02    0.14622E+07   -0.93307E+03
   239    0.54034E+04    0.18204E+01    0.51834E+02    0.14546E+07   -0.92418E+03
   240    0.53897E+04    0.18871E+01    0.53486E+02    0.14470E+07   -0.91547E+03
   241    0.53754E+04    0.19561E+01    0.55133E+02    0.14394E+07   -0.90693E+03
   242    0.53606E+04    0.20272E+01    0.56774E+02    0.14319E+07   -0.89857E+03
   243    0.53452E+04    0.21006E+01    0.58407E+02    0.14245E+07   -0.89038E+03
