     2    0.17931E+04    0.67224E-01    0.24352E-01    0.34053E+01    0.44990E-07    0.41359E-02   -0.15566E-04
     3    0.15882E+04    0.10529E+00    0.28217E-01    0.35915E+01    0.54958E-07    0.41437E-02   -0.19211E-04
     4    0.14641E+04    0.11815E+00    0.27833E-01    0.35549E+01    0.63530E-07    0.40562E-02   -0.19466E-04
     5    0.13772E+04    0.10655E+00    0.24569E-01    0.32726E+01    0.70997E-07    0.39292E-02   -0.17247E-04
     6    0.13160E+04    0.81341E-01    0.19965E-01    0.28624E+01    0.77526E-07    0.37883E-02   -0.13434E-04
     7    0.12734E+04    0.54413E-01    0.15262E-01    0.24082E+01    0.83279E-07    0.36460E-02   -0.89224E-05
     8    0.12437E+04    0.33450E-01    0.11228E-01    0.19674E+01    0.88373E-07    0.35035E-02   -0.44734E-05
     9    0.12237E+04    0.20715E-01    0.81913E-02    0.15786E+01    0.92906E-07    0.33602E-02   -0.63196E-06
    10    0.12110E+04    0.14731E-01    0.61791E-02    0.12653E+01    0.96939E-07    0.32202E-02    0.22472E-05
    11    0.12035E+04    0.12641E-01    0.50587E-02    0.10348E+01    0.10056E-06    0.30907E-02    0.39573E-05
    12    0.12004E+04    0.12072E-01    0.46373E-02    0.88830E+00    0.10378E-06    0.29726E-02    0.44486E-05
    13    0.11999E+04    0.11738E-01    0.47183E-02    0.81434E+00    0.10665E-06    0.28632E-02    0.39959E-05
    14    0.12012E+04    0.11475E-01    0.51225E-02    0.79630E+00    0.10922E-06    0.27596E-02    0.29348E-05
    15    0.12048E+04    0.11479E-01    0.57348E-02    0.81592E+00    0.11151E-06    0.26609E-02    0.15846E-05
    16    0.12108E+04    0.11934E-01    0.64667E-02    0.85579E+00    0.11355E-06    0.25666E-02    0.22368E-06
    17    0.12190E+04    0.12874E-01    0.72716E-02    0.90032E+00    0.11536E-06    0.24774E-02   -0.99926E-06
    18    0.12277E+04    0.14091E-01    0.81183E-02    0.93848E+00    0.11698E-06    0.23936E-02   -0.19594E-05
    19    0.12378E+04    0.15433E-01    0.89958E-02    0.96893E+00    0.11840E-06    0.23139E-02   -0.24983E-05
    20    0.12476E+04    0.16844E-01    0.98987E-02    0.98951E+00    0.11965E-06    0.22369E-02   -0.25125E-05
    21    0.12576E+04    0.18325E-01    0.10824E-01    0.99939E+00    0.12074E-06    0.21631E-02   -0.21481E-05
    22    0.12681E+04    0.19980E-01    0.11771E-01    0.99802E+00    0.12168E-06    0.20932E-02   -0.16040E-05
    23    0.12789E+04    0.21899E-01    0.12737E-01    0.98963E+00    0.12250E-06    0.20268E-02   -0.10501E-05
    24    0.12900E+04    0.24118E-01    0.13721E-01    0.97900E+00    0.12319E-06    0.19631E-02   -0.61289E-06
    25    0.13014E+04    0.26630E-01    0.14720E-01    0.96833E+00    0.12378E-06    0.19021E-02   -0.27951E-06
    26    0.13128E+04    0.29388E-01    0.15730E-01    0.96002E+00    0.12425E-06    0.18438E-02   -0.23279E-07
