  0.102076E-04  0.224541E+08  0.224541E+08  0.299270E+08  0.299267E+08  0.224542E+08  0.224541E+08  0.224541E+08  0.224616E+08 -0.522729E+00  0.514036E+07  0.514036E+07  0.519914E+01
  0.112819E-04  0.224533E+08  0.224533E+08  0.299234E+08  0.299230E+08  0.224534E+08  0.224533E+08  0.224533E+08  0.224608E+08 -0.522709E+00  0.514003E+07  0.514003E+07  0.574611E+01
  0.124693E-04  0.224524E+08  0.224524E+08  0.299190E+08  0.299185E+08  0.224525E+08  0.224524E+08  0.224524E+08  0.224599E+08 -0.522685E+00  0.513964E+07  0.513964E+07  0.635058E+01
  0.137816E-04  0.224513E+08  0.224513E+08  0.299136E+08  0.299130E+08  0.224514E+08  0.224513E+08  0.224513E+08  0.224588E+08 -0.522655E+00  0.513915E+07  0.513915E+07  0.701856E+01
  0.152321E-04  0.224499E+08  0.224499E+08  0.299070E+08  0.299063E+08  0.224500E+08  0.224500E+08  0.224499E+08  0.224574E+08 -0.522619E+00  0.513856E+07  0.513856E+07  0.775672E+01
  0.168352E-04  0.224483E+08  0.224483E+08  0.298990E+08  0.298981E+08  0.224484E+08  0.224483E+08  0.224483E+08  0.224558E+08 -0.522574E+00  0.513784E+07  0.513784E+07  0.857238E+01
  0.186070E-04  0.224463E+08  0.224463E+08  0.298892E+08  0.298881E+08  0.224463E+08  0.224463E+08  0.224463E+08  0.224537E+08 -0.522520E+00  0.513696E+07  0.513696E+07  0.947363E+01
  0.205653E-04  0.224438E+08  0.224438E+08  0.298772E+08  0.298760E+08  0.224439E+08  0.224438E+08  0.224438E+08  0.224512E+08 -0.522454E+00  0.513589E+07  0.513589E+07  0.104694E+02
  0.227297E-04  0.224408E+08  0.224408E+08  0.298626E+08  0.298611E+08  0.224408E+08  0.224408E+08  0.224408E+08  0.224482E+08 -0.522373E+00  0.513457E+07  0.513457E+07  0.115696E+02
  0.251219E-04  0.224371E+08  0.224371E+08  0.298447E+08  0.298429E+08  0.224372E+08  0.224371E+08  0.224371E+08  0.224445E+08 -0.522274E+00  0.513297E+07  0.513297E+07  0.127849E+02
  0.277659E-04  0.224326E+08  0.224325E+08  0.298229E+08  0.298207E+08  0.224326E+08  0.224326E+08  0.224325E+08  0.224400E+08 -0.522154E+00  0.513101E+07  0.513101E+07  0.141273E+02
  0.306881E-04  0.224270E+08  0.224270E+08  0.297963E+08  0.297936E+08  0.224271E+08  0.224270E+08  0.224270E+08  0.224345E+08 -0.522007E+00  0.512862E+07  0.512862E+07  0.156099E+02
  0.339179E-04  0.224203E+08  0.224203E+08  0.297639E+08  0.297605E+08  0.224204E+08  0.224203E+08  0.224203E+08  0.224278E+08 -0.521827E+00  0.512570E+07  0.512570E+07  0.172470E+02
  0.374876E-04  0.224121E+08  0.224121E+08  0.297243E+08  0.297201E+08  0.224122E+08  0.224121E+08  0.224121E+08  0.224195E+08 -0.521608E+00  0.512214E+07  0.512214E+07  0.190545E+02
  0.414330E-04  0.224021E+08  0.224021E+08  0.296759E+08  0.296709E+08  0.224022E+08  0.224021E+08  0.224021E+08  0.224095E+08 -0.521340E+00  0.511779E+07  0.511779E+07  0.210495E+02
  0.457936E-04  0.223898E+08  0.223898E+08  0.296170E+08  0.296109E+08  0.223899E+08  0.223898E+08  0.223898E+08  0.223972E+08 -0.521013E+00  0.511249E+07  0.511248E+07  0.232508E+02
  0.506132E-04  0.223749E+08  0.223749E+08  0.295452E+08  0.295377E+08  0.223750E+08  0.223749E+08  0.223749E+08  0.223823E+08 -0.520614E+00  0.510601E+07  0.510601E+07  0.256789E+02
