#    L    TT             EE             TE             PP             TP          
     2    0.10765E+04    0.52402E-01    0.33337E+01    0.10411E+07    0.30829E+05
     3    0.10071E+04    0.86159E-01    0.41839E+01    0.16012E+07    0.36698E+05
     4    0.94127E+03    0.97697E-01    0.43161E+01    0.20968E+07    0.39421E+05
     5    0.89038E+03    0.87622E-01    0.40172E+01    0.25331E+07    0.40459E+05
     6    0.85355E+03    0.65614E-01    0.35112E+01    0.29168E+07    0.40570E+05
     7    0.82827E+03    0.42366E-01    0.29389E+01    0.32558E+07    0.40176E+05
     8    0.81148E+03    0.24658E-01    0.23899E+01    0.35562E+07    0.39435E+05
     9    0.80116E+03    0.14313E-01    0.19160E+01    0.38235E+07    0.38431E+05
    10    0.79596E+03    0.97632E-02    0.15418E+01    0.40617E+07    0.37285E+05
    11    0.79447E+03    0.82941E-02    0.12753E+01    0.42751E+07    0.36147E+05
    12    0.79679E+03    0.77655E-02    0.11145E+01    0.44658E+07    0.35071E+05
    13    0.80108E+03    0.70939E-02    0.10430E+01    0.46360E+07    0.34037E+05
    14    0.80638E+03    0.62869E-02    0.10391E+01    0.47887E+07    0.33019E+05
    15    0.81304E+03    0.56212E-02    0.10809E+01    0.49254E+07    0.32013E+05
    16    0.82154E+03    0.53375E-02    0.11482E+01    0.50477E+07    0.31025E+05
    17    0.83175E+03    0.54804E-02    0.12240E+01    0.51571E+07    0.30071E+05
    18    0.84268E+03    0.58468E-02    0.12963E+01    0.52550E+07    0.29165E+05
    19    0.85514E+03    0.62861E-02    0.13620E+01    0.53422E+07    0.28289E+05
    20    0.86747E+03    0.67437E-02    0.14178E+01    0.54193E+07    0.27426E+05
    21    0.88005E+03    0.72285E-02    0.14640E+01    0.54874E+07    0.26587E+05
    22    0.89319E+03    0.78522E-02    0.15016E+01    0.55475E+07    0.25789E+05
    23    0.90667E+03    0.87149E-02    0.15352E+01    0.56004E+07    0.25024E+05
    24    0.92051E+03    0.98591E-02    0.15695E+01    0.56463E+07    0.24284E+05
    25    0.93466E+03    0.11281E-01    0.16061E+01    0.56859E+07    0.23571E+05
    26    0.94894E+03    0.12931E-01    0.16469E+01    0.57198E+07    0.22885E+05
    27    0.96360E+03    0.14789E-01    0.16902E+01    0.57486E+07    0.22231E+05
    28    0.97850E+03    0.16865E-01    0.17346E+01    0.57725E+07    0.21612E+05
    29    0.99370E+03    0.19133E-01    0.17779E+01    0.57917E+07    0.21025E+05
    30    0.10091E+04    0.21577E-01    0.18162E+01    0.58063E+07    0.20465E+05
    31    0.10246E+04    0.24206E-01    0.18468E+01    0.58169E+07    0.19924E+05
    32    0.10404E+04    0.27026E-01    0.18675E+01    0.58241E+07    0.19396E+05
    33    0.10565E+04    0.30035E-01    0.18783E+01    0.58280E+07    0.18886E+05
    34    0.10728E+04    0.33241E-01    0.18802E+01    0.58288E+07    0.18401E+05
    35    0.10892E+04    0.36638E-01    0.18715E+01    0.58268E+07    0.17939E+05
    36    0.11057E+04    0.40234E-01    0.18495E+01    0.58221E+07    0.17497E+05
    37    0.11223E+04    0.44068E-01    0.18142E+01    0.58151E+07    0.17067E+05
    38    0.11393E+04    0.48183E-01    0.17681E+01    0.58058E+07    0.16647E+05
    39    0.11566E+04    0.52569E-01    0.17127E+01    0.57943E+07    0.16237E+05
    40    0.11740E+04    0.57205E-01    0.16493E+01    0.57809E+07    0.15844E+05
    41    0.11917E+04    0.62084E-01    0.15783E+01    0.57657E+07    0.15469E+05
    42    0.12093E+04    0.67220E-01    0.14985E+01    0.57486E+07    0.15112E+05
    43    0.12270E+04    0.72631E-01    0.14082E+01    0.57300E+07    0.14772E+05
    44    0.12448E+04    0.78323E-01    0.13066E+01    0.57099E+07    0.14445E+05
    45    0.12629E+04    0.84310E-01    0.11929E+01    0.56884E+07    0.14131E+05
    46    0.12812E+04    0.90604E-01    0.10648E+01    0.56657E+07    0.13828E+05
    47    0.12997E+04    0.97190E-01    0.92277E+00    0.56419E+07    0.13533E+05
    48    0.13183E+04    0.10406E+00    0.77092E+00    0.56170E+07    0.13247E+05
    49    0.13370E+04    0.11116E+00    0.61269E+00    0.55912E+07    0.12968E+05
    50    0.13561E+04    0.11847E+00    0.44472E+00    0.55645E+07    0.12694E+05
    51    0.13754E+04    0.12594E+00    0.26241E+00    0.55369E+07    0.12426E+05
    52    0.13950E+04    0.13366E+00    0.61669E-01    0.55087E+07    0.12165E+05
    53    0.14147E+04    0.14180E+00   -0.15962E+00    0.54798E+07    0.11911E+05
    54    0.14344E+04    0.15037E+00   -0.39560E+00    0.54502E+07    0.11668E+05
    55    0.14541E+04    0.15936E+00   -0.64029E+00    0.54201E+07    0.11436E+05
    56    0.14743E+04    0.16863E+00   -0.89427E+00    0.53894E+07    0.11216E+05
    57    0.14947E+04    0.17808E+00   -0.11580E+01    0.53583E+07    0.11007E+05
    58    0.15155E+04    0.18770E+00   -0.14333E+01    0.53267E+07    0.10806E+05
    59    0.15364E+04    0.19751E+00   -0.17218E+01    0.52947E+07    0.10609E+05
    60    0.15575E+04    0.20757E+00   -0.20238E+01    0.52623E+07    0.10414E+05
    61    0.15790E+04    0.21794E+00   -0.23391E+01    0.52295E+07    0.10220E+05
    62    0.16005E+04    0.22863E+00   -0.26687E+01    0.51965E+07    0.10027E+05
    63    0.16221E+04    0.23960E+00   -0.30129E+01    0.51632E+07    0.98365E+04
    64    0.16440E+04    0.25085E+00   -0.33726E+01    0.51296E+07    0.96519E+04
    65    0.16661E+04    0.26238E+00   -0.37479E+01    0.50959E+07    0.94746E+04
    66    0.16885E+04    0.27410E+00   -0.41367E+01    0.50621E+07    0.93061E+04
    67    0.17110E+04    0.28604E+00   -0.45363E+01    0.50282E+07    0.91461E+04
    68    0.17341E+04    0.29822E+00   -0.49449E+01    0.49943E+07    0.89936E+04
    69    0.17573E+04    0.31061E+00   -0.53610E+01    0.49603E+07    0.88475E+04
    70    0.17808E+04    0.32324E+00   -0.57863E+01    0.49262E+07    0.87070E+04
    71    0.18045E+04    0.33610E+00   -0.62233E+01    0.48922E+07    0.85711E+04
    72    0.18284E+04    0.34917E+00   -0.66735E+01    0.48581E+07    0.84390E+04
    73    0.18525E+04    0.36240E+00   -0.71373E+01    0.48241E+07    0.83101E+04
    74    0.18768E+04    0.37578E+00   -0.76141E+01    0.47901E+07    0.81835E+04
    75    0.19014E+04    0.38933E+00   -0.81024E+01    0.47560E+07    0.80587E+04
    76    0.19263E+04    0.40304E+00   -0.86015E+01    0.47220E+07    0.79349E+04
    77    0.19515E+04    0.41689E+00   -0.91111E+01    0.46881E+07    0.78127E+04
    78    0.19771E+04    0.43093E+00   -0.96325E+01    0.46542E+07    0.76924E+04
    79    0.20030E+04    0.44509E+00   -0.10162E+02    0.46203E+07    0.75746E+04
    80    0.20291E+04    0.45937E+00   -0.10700E+02    0.45866E+07    0.74600E+04
    81    0.20555E+04    0.47373E+00   -0.11248E+02    0.45530E+07    0.73488E+04
    82    0.20821E+04    0.48818E+00   -0.11804E+02    0.45195E+07    0.72412E+04
    83    0.21090E+04    0.50271E+00   -0.12368E+02    0.44861E+07    0.71371E+04
    84    0.21361E+04    0.51730E+00   -0.12938E+02    0.44528E+07    0.70365E+04
    85    0.21634E+04    0.53192E+00   -0.13516E+02    0.44198E+07    0.69394E+04
    86    0.21909E+04    0.54660E+00   -0.14100E+02    0.43869E+07    0.68457E+04
    87    0.22189E+04    0.56130E+00   -0.14690E+02    0.43541E+07    0.67550E+04
    88    0.22469E+04    0.57603E+00   -0.15286E+02    0.43216E+07    0.66669E+04
    89    0.22752E+04    0.59078E+00   -0.15889E+02    0.42892E+07    0.65810E+04
    90    0.23038E+04    0.60551E+00   -0.16496E+02    0.42570E+07    0.64970E+04
    91    0.23325E+04    0.62021E+00   -0.17109E+02    0.42251E+07    0.64144E+04
    92    0.23615E+04    0.63487E+00   -0.17725E+02    0.41933E+07    0.63332E+04
    93    0.23909E+04    0.64948E+00   -0.18347E+02    0.41617E+07    0.62534E+04
    94    0.24203E+04    0.66400E+00   -0.18971E+02    0.41304E+07    0.61750E+04
    95    0.24500E+04    0.67844E+00   -0.19598E+02    0.40992E+07    0.60980E+04
    96    0.24798E+04    0.69277E+00   -0.20229E+02    0.40682E+07    0.60223E+04
    97    0.25100E+04    0.70699E+00   -0.20862E+02    0.40375E+07    0.59480E+04
    98    0.25404E+04    0.72109E+00   -0.21494E+02    0.40070E+07    0.58751E+04
    99    0.25709E+04    0.73503E+00   -0.22130E+02    0.39767E+07    0.58035E+04
   100    0.26017E+04    0.74881E+00   -0.22764E+02    0.39466E+07    0.57332E+04
