#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.191908E+08   0.191908E+08   0.255743E+08   0.255739E+08   0.191909E+08   0.191908E+08   0.191908E+08   0.191972E+08  -0.480191E+00   0.951854E+07   0.951854E+07   0.583241E+01
   0.112819E-04   0.191908E+08   0.191908E+08   0.255713E+08   0.255708E+08   0.191908E+08   0.191908E+08   0.191908E+08   0.191972E+08  -0.480190E+00   0.951854E+07   0.951854E+07   0.644605E+01
   0.124693E-04   0.191907E+08   0.191907E+08   0.255677E+08   0.255671E+08   0.191908E+08   0.191908E+08   0.191907E+08   0.191971E+08  -0.480190E+00   0.951854E+07   0.951854E+07   0.712420E+01
   0.137816E-04   0.191907E+08   0.191907E+08   0.255633E+08   0.255625E+08   0.191908E+08   0.191907E+08   0.191907E+08   0.191971E+08  -0.480190E+00   0.951854E+07   0.951854E+07   0.787363E+01
   0.152321E-04   0.191907E+08   0.191907E+08   0.255579E+08   0.255570E+08   0.191908E+08   0.191907E+08   0.191907E+08   0.191971E+08  -0.480190E+00   0.951853E+07   0.951853E+07   0.870181E+01
   0.168352E-04   0.191907E+08   0.191907E+08   0.255512E+08   0.255502E+08   0.191908E+08   0.191907E+08   0.191907E+08   0.191971E+08  -0.480189E+00   0.951852E+07   0.951852E+07   0.961699E+01
   0.186070E-04   0.191907E+08   0.191907E+08   0.255432E+08   0.255418E+08   0.191908E+08   0.191907E+08   0.191907E+08   0.191971E+08  -0.480189E+00   0.951852E+07   0.951852E+07   0.106283E+02
   0.205653E-04   0.191907E+08   0.191907E+08   0.255333E+08   0.255317E+08   0.191908E+08   0.191907E+08   0.191907E+08   0.191971E+08  -0.480188E+00   0.951851E+07   0.951851E+07   0.117456E+02
   0.227297E-04   0.191907E+08   0.191907E+08   0.255213E+08   0.255193E+08   0.191908E+08   0.191907E+08   0.191907E+08   0.191971E+08  -0.480187E+00   0.951850E+07   0.951850E+07   0.129802E+02
   0.251219E-04   0.191906E+08   0.191906E+08   0.255066E+08   0.255042E+08   0.191907E+08   0.191906E+08   0.191906E+08   0.191970E+08  -0.480187E+00   0.951849E+07   0.951849E+07   0.143442E+02
   0.277659E-04   0.191906E+08   0.191906E+08   0.254886E+08   0.254857E+08   0.191907E+08   0.191906E+08   0.191906E+08   0.191970E+08  -0.480186E+00   0.951848E+07   0.951847E+07   0.158509E+02
   0.306881E-04   0.191906E+08   0.191906E+08   0.254667E+08   0.254631E+08   0.191907E+08   0.191906E+08   0.191906E+08   0.191969E+08  -0.480184E+00   0.951846E+07   0.951846E+07   0.175152E+02
   0.339179E-04   0.191905E+08   0.191905E+08   0.254400E+08   0.254356E+08   0.191906E+08   0.191905E+08   0.191905E+08   0.191969E+08  -0.480183E+00   0.951844E+07   0.951843E+07   0.193533E+02
   0.374876E-04   0.191905E+08   0.191905E+08   0.254073E+08   0.254020E+08   0.191906E+08   0.191905E+08   0.191905E+08   0.191968E+08  -0.480181E+00   0.951841E+07   0.951841E+07   0.213829E+02
   0.414330E-04   0.191904E+08   0.191904E+08   0.253675E+08   0.253610E+08   0.191905E+08   0.191904E+08   0.191904E+08   0.191967E+08  -0.480179E+00   0.951838E+07   0.951837E+07   0.236237E+02
