#    L    TT             EE             BB             TE          
     2    0.99689E+04    0.63598E-01    0.11536E-05    0.24402E+02
     3    0.83231E+04    0.10499E+00    0.23077E-05    0.28420E+02
     4    0.70674E+04    0.11975E+00    0.38472E-05    0.27920E+02
     5    0.60992E+04    0.10820E+00    0.57728E-05    0.24682E+02
     6    0.53390E+04    0.81741E-01    0.80853E-05    0.20056E+02
     7    0.47292E+04    0.53285E-01    0.10786E-04    0.15029E+02
     8    0.42318E+04    0.31283E-01    0.13875E-04    0.10287E+02
     9    0.38199E+04    0.18260E-01    0.17354E-04    0.62578E+01
    10    0.34729E+04    0.12514E-01    0.21224E-04    0.31565E+01
    11    0.31771E+04    0.10744E-01    0.25488E-04    0.10250E+01
    12    0.29229E+04    0.10164E-01    0.30145E-04   -0.21122E+00
    13    0.27035E+04    0.93459E-02    0.35199E-04   -0.71593E+00
    14    0.25139E+04    0.81117E-02    0.40650E-04   -0.67409E+00
    15    0.23511E+04    0.68535E-02    0.46500E-04   -0.27689E+00
    16    0.22123E+04    0.59885E-02    0.52751E-04    0.29546E+00
    17    0.20928E+04    0.56823E-02    0.59404E-04    0.90994E+00
    18    0.19879E+04    0.58095E-02    0.66463E-04    0.14612E+01
    19    0.18970E+04    0.61810E-02    0.73927E-04    0.19007E+01
    20    0.18178E+04    0.66742E-02    0.81799E-04    0.22003E+01
    21    0.17492E+04    0.72314E-02    0.90081E-04    0.23709E+01
    22    0.16902E+04    0.79089E-02    0.98774E-04    0.24348E+01
    23    0.16394E+04    0.87950E-02    0.10788E-03    0.24256E+01
    24    0.15959E+04    0.99354E-02    0.11740E-03    0.23772E+01
    25    0.15589E+04    0.11344E-01    0.12734E-03    0.23135E+01
    26    0.15273E+04    0.12989E-01    0.13769E-03    0.22549E+01
    27    0.15006E+04    0.14856E-01    0.14846E-03    0.22123E+01
    28    0.14780E+04    0.16950E-01    0.15965E-03    0.21929E+01
    29    0.14590E+04    0.19243E-01    0.17127E-03    0.21954E+01
    30    0.14433E+04    0.21712E-01    0.18330E-03    0.22132E+01
    31    0.14306E+04    0.24366E-01    0.19575E-03    0.22347E+01
    32    0.14211E+04    0.27210E-01    0.20863E-03    0.22491E+01
    33    0.14143E+04    0.30245E-01    0.22193E-03    0.22519E+01
    34    0.14097E+04    0.33480E-01    0.23565E-03    0.22415E+01
    35    0.14071E+04    0.36913E-01    0.24980E-03    0.22182E+01
    36    0.14061E+04    0.40549E-01    0.26437E-03    0.21814E+01
    37    0.14066E+04    0.44426E-01    0.27936E-03    0.21304E+01
    38    0.14087E+04    0.48584E-01    0.29478E-03    0.20669E+01
    39    0.14123E+04    0.53010E-01    0.31062E-03    0.19933E+01
    40    0.14171E+04    0.57687E-01    0.32688E-03    0.19123E+01
    41    0.14231E+04    0.62605E-01    0.34356E-03    0.18253E+01
    42    0.14300E+04    0.67779E-01    0.36066E-03    0.17313E+01
    43    0.14378E+04    0.73227E-01    0.37818E-03    0.16284E+01
    44    0.14463E+04    0.78952E-01    0.39611E-03    0.15155E+01
    45    0.14558E+04    0.84969E-01    0.41447E-03    0.13918E+01
    46    0.14662E+04    0.91290E-01    0.43324E-03    0.12545E+01
    47    0.14771E+04    0.97901E-01    0.45242E-03    0.11039E+01
    48    0.14887E+04    0.10479E+00    0.47202E-03    0.94356E+00
    49    0.15008E+04    0.11192E+00    0.49203E-03    0.77637E+00
    50    0.15138E+04    0.11926E+00    0.51245E-03    0.59855E+00
    51    0.15274E+04    0.12676E+00    0.53328E-03    0.40521E+00
    52    0.15417E+04    0.13451E+00    0.55452E-03    0.19291E+00
    53    0.15564E+04    0.14269E+00    0.57617E-03   -0.39604E-01
    54    0.15713E+04    0.15130E+00    0.59822E-03   -0.28562E+00
    55    0.15866E+04    0.16033E+00    0.62067E-03   -0.53830E+00
    56    0.16024E+04    0.16965E+00    0.64353E-03   -0.79766E+00
    57    0.16188E+04    0.17914E+00    0.66679E-03   -0.10648E+01
    58    0.16356E+04    0.18880E+00    0.69045E-03   -0.13423E+01
    59    0.16529E+04    0.19866E+00    0.71451E-03   -0.16328E+01
    60    0.16705E+04    0.20876E+00    0.73898E-03   -0.19376E+01
    61    0.16888E+04    0.21918E+00    0.76384E-03   -0.22570E+01
    62    0.17071E+04    0.22991E+00    0.78910E-03   -0.25914E+01
    63    0.17258E+04    0.24092E+00    0.81476E-03   -0.29406E+01
    64    0.17450E+04    0.25222E+00    0.84081E-03   -0.33045E+01
    65    0.17643E+04    0.26379E+00    0.86727E-03   -0.36825E+01
    66    0.17841E+04    0.27557E+00    0.89413E-03   -0.40721E+01
    67    0.18042E+04    0.28756E+00    0.92138E-03   -0.44710E+01
    68    0.18248E+04    0.29980E+00    0.94904E-03   -0.48788E+01
    69    0.18457E+04    0.31225E+00    0.97709E-03   -0.52947E+01
    70    0.18670E+04    0.32494E+00    0.10056E-02   -0.57215E+01
    71    0.18885E+04    0.33785E+00    0.10344E-02   -0.61624E+01
    72    0.19103E+04    0.35097E+00    0.10637E-02   -0.66183E+01
    73    0.19324E+04    0.36426E+00    0.10933E-02   -0.70891E+01
    74    0.19547E+04    0.37770E+00    0.11234E-02   -0.75732E+01
    75    0.19775E+04    0.39130E+00    0.11539E-02   -0.80685E+01
    76    0.20006E+04    0.40506E+00    0.11848E-02   -0.85738E+01
    77    0.20241E+04    0.41898E+00    0.12161E-02   -0.90885E+01
    78    0.20480E+04    0.43307E+00    0.12479E-02   -0.96137E+01
    79    0.20722E+04    0.44729E+00    0.12800E-02   -0.10145E+02
    80    0.20968E+04    0.46164E+00    0.13126E-02   -0.10685E+02
    81    0.21217E+04    0.47606E+00    0.13455E-02   -0.11232E+02
    82    0.21469E+04    0.49058E+00    0.13790E-02   -0.11787E+02
    83    0.21724E+04    0.50517E+00    0.14128E-02   -0.12350E+02
    84    0.21983E+04    0.51983E+00    0.14471E-02   -0.12919E+02
    85    0.22243E+04    0.53453E+00    0.14818E-02   -0.13497E+02
    86    0.22506E+04    0.54927E+00    0.15169E-02   -0.14082E+02
    87    0.22774E+04    0.56404E+00    0.15525E-02   -0.14674E+02
    88    0.23042E+04    0.57883E+00    0.15885E-02   -0.15272E+02
    89    0.23314E+04    0.59365E+00    0.16250E-02   -0.15878E+02
    90    0.23589E+04    0.60844E+00    0.16619E-02   -0.16488E+02
    91    0.23866E+04    0.62321E+00    0.16993E-02   -0.17104E+02
    92    0.24146E+04    0.63794E+00    0.17372E-02   -0.17723E+02
    93    0.24429E+04    0.65262E+00    0.17754E-02   -0.18347E+02
    94    0.24713E+04    0.66721E+00    0.18142E-02   -0.18973E+02
    95    0.25001E+04    0.68172E+00    0.18534E-02   -0.19603E+02
    96    0.25289E+04    0.69612E+00    0.18931E-02   -0.20236E+02
    97    0.25582E+04    0.71041E+00    0.19333E-02   -0.20870E+02
    98    0.25877E+04    0.72458E+00    0.19739E-02   -0.21504E+02
    99    0.26173E+04    0.73859E+00    0.20150E-02   -0.22142E+02
   100    0.26473E+04    0.75244E+00    0.20566E-02   -0.22777E+02
   101    0.26775E+04    0.76619E+00    0.20987E-02   -0.23414E+02
   102    0.27082E+04    0.77969E+00    0.21412E-02   -0.24050E+02
   103    0.27389E+04    0.79302E+00    0.21843E-02   -0.24686E+02
   104    0.27698E+04    0.80617E+00    0.22278E-02   -0.25318E+02
   105    0.28010E+04    0.81908E+00    0.22719E-02   -0.25949E+02
   106    0.28323E+04    0.83181E+00    0.23164E-02   -0.26578E+02
   107    0.28637E+04    0.84422E+00    0.23615E-02   -0.27203E+02
   108    0.28955E+04    0.85639E+00    0.24070E-02   -0.27825E+02
   109    0.29274E+04    0.86823E+00    0.24531E-02   -0.28443E+02
   110    0.29595E+04    0.87975E+00    0.24996E-02   -0.29055E+02
   111    0.29918E+04    0.89103E+00    0.25467E-02   -0.29662E+02
   112    0.30243E+04    0.90199E+00    0.25943E-02   -0.30264E+02
   113    0.30570E+04    0.91262E+00    0.26425E-02   -0.30859E+02
   114    0.30898E+04    0.92287E+00    0.26911E-02   -0.31446E+02
   115    0.31229E+04    0.93287E+00    0.27403E-02   -0.32026E+02
   116    0.31560E+04    0.94241E+00    0.27900E-02   -0.32598E+02
   117    0.31894E+04    0.95155E+00    0.28403E-02   -0.33161E+02
   118    0.32230E+04    0.96046E+00    0.28911E-02   -0.33715E+02
   119    0.32566E+04    0.96898E+00    0.29424E-02   -0.34258E+02
