#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    85    0.22090E+04   -0.14577E+02    0.62080E-05   -0.14577E+02    0.56026E+00   -0.13229E-07    0.62080E-05   -0.13229E-07    0.12228E-10
    86    0.22377E+04   -0.15188E+02    0.60466E-05   -0.15188E+02    0.57535E+00   -0.12879E-07    0.60466E-05   -0.12879E-07    0.11855E-10
    87    0.22669E+04   -0.15804E+02    0.58909E-05   -0.15804E+02    0.59043E+00   -0.12171E-07    0.58909E-05   -0.12171E-07    0.11496E-10
    88    0.22960E+04   -0.16426E+02    0.57406E-05   -0.16426E+02    0.60552E+00   -0.11238E-07    0.57406E-05   -0.11238E-07    0.11151E-10
    89    0.23255E+04   -0.17054E+02    0.55954E-05   -0.17054E+02    0.62060E+00   -0.10213E-07    0.55954E-05   -0.10213E-07    0.10819E-10
    90    0.23553E+04   -0.17687E+02    0.54548E-05   -0.17687E+02    0.63563E+00   -0.92310E-08    0.54548E-05   -0.92310E-08    0.10499E-10
    91    0.23853E+04   -0.18323E+02    0.53185E-05   -0.18323E+02    0.65060E+00   -0.84000E-08    0.53185E-05   -0.84000E-08    0.10190E-10
    92    0.24155E+04   -0.18963E+02    0.51864E-05   -0.18963E+02    0.66549E+00   -0.77326E-08    0.51864E-05   -0.77326E-08    0.98918E-11
    93    0.24461E+04   -0.19606E+02    0.50584E-05   -0.19606E+02    0.68031E+00   -0.72166E-08    0.50584E-05   -0.72166E-08    0.96045E-11
    94    0.24768E+04   -0.20252E+02    0.49344E-05   -0.20252E+02    0.69500E+00   -0.68401E-08    0.49344E-05   -0.68401E-08    0.93275E-11
    95    0.25078E+04   -0.20900E+02    0.48143E-05   -0.20900E+02    0.70958E+00   -0.65908E-08    0.48143E-05   -0.65908E-08    0.90605E-11
    96    0.25388E+04   -0.21550E+02    0.46980E-05   -0.21550E+02    0.72402E+00   -0.64567E-08    0.46980E-05   -0.64567E-08    0.88031E-11
    97    0.25703E+04   -0.22201E+02    0.45853E-05   -0.22201E+02    0.73831E+00   -0.64256E-08    0.45853E-05   -0.64256E-08    0.85549E-11
    98    0.26020E+04   -0.22851E+02    0.44763E-05   -0.22851E+02    0.75243E+00   -0.64853E-08    0.44763E-05   -0.64853E-08    0.83158E-11
    99    0.26339E+04   -0.23503E+02    0.43706E-05   -0.23503E+02    0.76637E+00   -0.66239E-08    0.43706E-05   -0.66239E-08    0.80853E-11
   100    0.26660E+04   -0.24152E+02    0.42684E-05   -0.24152E+02    0.78010E+00   -0.68290E-08    0.42684E-05   -0.68290E-08    0.78631E-11
   101    0.26983E+04   -0.24802E+02    0.41694E-05   -0.24802E+02    0.79370E+00   -0.70888E-08    0.41694E-05   -0.70888E-08    0.76489E-11
   102    0.27311E+04   -0.25449E+02    0.40736E-05   -0.25449E+02    0.80701E+00   -0.73909E-08    0.40736E-05   -0.73909E-08    0.74423E-11
   103    0.27638E+04   -0.26095E+02    0.39809E-05   -0.26095E+02    0.82010E+00   -0.77233E-08    0.39809E-05   -0.77233E-08    0.72430E-11
   104    0.27968E+04   -0.26736E+02    0.38911E-05   -0.26736E+02    0.83298E+00   -0.80739E-08    0.38911E-05   -0.80739E-08    0.70508E-11
   105    0.28299E+04   -0.27375E+02    0.38041E-05   -0.27375E+02    0.84558E+00   -0.84305E-08    0.38041E-05   -0.84305E-08    0.68652E-11
   106    0.28633E+04   -0.28010E+02    0.37200E-05   -0.28010E+02    0.85795E+00   -0.87811E-08    0.37200E-05   -0.87811E-08    0.66859E-11
   107    0.28966E+04   -0.28640E+02    0.36384E-05   -0.28640E+02    0.86996E+00   -0.91135E-08    0.36384E-05   -0.91135E-08    0.65126E-11
   108    0.29303E+04   -0.29265E+02    0.35594E-05   -0.29265E+02    0.88169E+00   -0.94155E-08    0.35594E-05   -0.94155E-08    0.63450E-11
   109    0.29641E+04   -0.29884E+02    0.34829E-05   -0.29884E+02    0.89304E+00   -0.96751E-08    0.34829E-05   -0.96751E-08    0.61827E-11
   110    0.29980E+04   -0.30496E+02    0.34087E-05   -0.30496E+02    0.90403E+00   -0.98802E-08    0.34087E-05   -0.98802E-08    0.60255E-11
   111    0.30320E+04   -0.31101E+02    0.33367E-05   -0.31101E+02    0.91473E+00   -0.10021E-07    0.33367E-05   -0.10021E-07    0.58729E-11
   112    0.30662E+04   -0.31700E+02    0.32669E-05   -0.31700E+02    0.92506E+00   -0.10100E-07    0.32669E-05   -0.10100E-07    0.57249E-11
   113    0.31006E+04   -0.32290E+02    0.31992E-05   -0.32290E+02    0.93503E+00   -0.10122E-07    0.31992E-05   -0.10122E-07    0.55814E-11
   114    0.31351E+04   -0.32871E+02    0.31336E-05   -0.32871E+02    0.94456E+00   -0.10090E-07    0.31336E-05   -0.10090E-07    0.54422E-11
   115    0.31698E+04   -0.33442E+02    0.30699E-05   -0.33442E+02    0.95381E+00   -0.10009E-07    0.30699E-05   -0.10009E-07    0.53072E-11
   116    0.32045E+04   -0.34003E+02    0.30082E-05   -0.34003E+02    0.96255E+00   -0.98849E-08    0.30082E-05   -0.98849E-08    0.51763E-11
   117    0.32394E+04   -0.34554E+02    0.29483E-05   -0.34554E+02    0.97086E+00   -0.97207E-08    0.29483E-05   -0.97207E-08    0.50494E-11
   118    0.32745E+04   -0.35094E+02    0.28902E-05   -0.35094E+02    0.97888E+00   -0.95214E-08    0.28902E-05   -0.95214E-08    0.49263E-11
   119    0.33096E+04   -0.35621E+02    0.28338E-05   -0.35621E+02    0.98648E+00   -0.92914E-08    0.28338E-05   -0.92914E-08    0.48070E-11
   120    0.33448E+04   -0.36136E+02    0.27790E-05   -0.36136E+02    0.99351E+00   -0.90354E-08    0.27790E-05   -0.90354E-08    0.46913E-11
   121    0.33800E+04   -0.36638E+02    0.27258E-05   -0.36638E+02    0.10003E+01   -0.87578E-08    0.27258E-05   -0.87578E-08    0.45792E-11
   122    0.34152E+04   -0.37126E+02    0.26742E-05   -0.37126E+02    0.10064E+01   -0.84631E-08    0.26742E-05   -0.84631E-08    0.44704E-11
   123    0.34505E+04   -0.37601E+02    0.26239E-05   -0.37601E+02    0.10121E+01   -0.81558E-08    0.26239E-05   -0.81558E-08    0.43649E-11
   124    0.34858E+04   -0.38059E+02    0.25751E-05   -0.38059E+02    0.10174E+01   -0.78404E-08    0.25751E-05   -0.78404E-08    0.42626E-11
   125    0.35211E+04   -0.38503E+02    0.25276E-05   -0.38503E+02    0.10221E+01   -0.75215E-08    0.25276E-05   -0.75215E-08    0.41633E-11
   126    0.35564E+04   -0.38931E+02    0.24814E-05   -0.38931E+02    0.10265E+01   -0.72035E-08    0.24814E-05   -0.72035E-08    0.40670E-11
   127    0.35916E+04   -0.39344E+02    0.24364E-05   -0.39344E+02    0.10303E+01   -0.68910E-08    0.24364E-05   -0.68910E-08    0.39735E-11
   128    0.36269E+04   -0.39739E+02    0.23924E-05   -0.39739E+02    0.10336E+01   -0.65884E-08    0.23924E-05   -0.65884E-08    0.38826E-11
   129    0.36622E+04   -0.40117E+02    0.23496E-05   -0.40117E+02    0.10364E+01   -0.63004E-08    0.23496E-05   -0.63004E-08    0.37944E-11
   130    0.36974E+04   -0.40476E+02    0.23077E-05   -0.40476E+02    0.10387E+01   -0.60313E-08    0.23077E-05   -0.60313E-08    0.37086E-11
   131    0.37325E+04   -0.40818E+02    0.22668E-05   -0.40818E+02    0.10405E+01   -0.57847E-08    0.22668E-05   -0.57847E-08    0.36252E-11
   132    0.37677E+04   -0.41139E+02    0.22268E-05   -0.41139E+02    0.10418E+01   -0.55605E-08    0.22268E-05   -0.55605E-08    0.35440E-11
   133    0.38028E+04   -0.41444E+02    0.21877E-05   -0.41444E+02    0.10426E+01   -0.53575E-08    0.21877E-05   -0.53575E-08    0.34652E-11
   134    0.38379E+04   -0.41725E+02    0.21494E-05   -0.41725E+02    0.10430E+01   -0.51745E-08    0.21494E-05   -0.51745E-08    0.33884E-11
   135    0.38728E+04   -0.41988E+02    0.21120E-05   -0.41988E+02    0.10428E+01   -0.50104E-08    0.21120E-05   -0.50104E-08    0.33138E-11
   136    0.39076E+04   -0.42228E+02    0.20754E-05   -0.42228E+02    0.10420E+01   -0.48641E-08    0.20754E-05   -0.48641E-08    0.32413E-11
   137    0.39423E+04   -0.42447E+02    0.20397E-05   -0.42447E+02    0.10409E+01   -0.47344E-08    0.20397E-05   -0.47344E-08    0.31707E-11
   138    0.39770E+04   -0.42644E+02    0.20047E-05   -0.42644E+02    0.10392E+01   -0.46201E-08    0.20047E-05   -0.46201E-08    0.31022E-11
   139    0.40113E+04   -0.42819E+02    0.19705E-05   -0.42819E+02    0.10371E+01   -0.45202E-08    0.19705E-05   -0.45202E-08    0.30355E-11
   140    0.40457E+04   -0.42972E+02    0.19371E-05   -0.42972E+02    0.10344E+01   -0.44334E-08    0.19371E-05   -0.44334E-08    0.29706E-11
   141    0.40797E+04   -0.43100E+02    0.19044E-05   -0.43100E+02    0.10312E+01   -0.43587E-08    0.19044E-05   -0.43587E-08    0.29075E-11
   142    0.41138E+04   -0.43205E+02    0.18724E-05   -0.43205E+02    0.10276E+01   -0.42948E-08    0.18724E-05   -0.42948E-08    0.28461E-11
   143    0.41477E+04   -0.43287E+02    0.18411E-05   -0.43287E+02    0.10236E+01   -0.42407E-08    0.18411E-05   -0.42407E-08    0.27864E-11
   144    0.41813E+04   -0.43345E+02    0.18105E-05   -0.43345E+02    0.10190E+01   -0.41951E-08    0.18105E-05   -0.41951E-08    0.27283E-11
   145    0.42148E+04   -0.43378E+02    0.17806E-05   -0.43378E+02    0.10142E+01   -0.41570E-08    0.17806E-05   -0.41570E-08    0.26717E-11
   146    0.42482E+04   -0.43387E+02    0.17513E-05   -0.43387E+02    0.10087E+01   -0.41251E-08    0.17513E-05   -0.41251E-08    0.26166E-11
   147    0.42813E+04   -0.43370E+02    0.17226E-05   -0.43370E+02    0.10030E+01   -0.40984E-08    0.17226E-05   -0.40984E-08    0.25630E-11
   148    0.43141E+04   -0.43328E+02    0.16945E-05   -0.43328E+02    0.99671E+00   -0.40757E-08    0.16945E-05   -0.40757E-08    0.25107E-11
   149    0.43468E+04   -0.43260E+02    0.16670E-05   -0.43260E+02    0.99006E+00   -0.40558E-08    0.16670E-05   -0.40558E-08    0.24597E-11
   150    0.43792E+04   -0.43163E+02    0.16400E-05   -0.43163E+02    0.98310E+00   -0.40376E-08    0.16400E-05   -0.40376E-08    0.24100E-11
   151    0.44114E+04   -0.43042E+02    0.16136E-05   -0.43042E+02    0.97574E+00   -0.40202E-08    0.16136E-05   -0.40202E-08    0.23615E-11
   152    0.44432E+04   -0.42894E+02    0.15877E-05   -0.42894E+02    0.96793E+00   -0.40031E-08    0.15877E-05   -0.40031E-08    0.23142E-11
   153    0.44748E+04   -0.42718E+02    0.15623E-05   -0.42718E+02    0.95982E+00   -0.39863E-08    0.15623E-05   -0.39863E-08    0.22681E-11
   154    0.45061E+04   -0.42515E+02    0.15375E-05   -0.42515E+02    0.95142E+00   -0.39695E-08    0.15375E-05   -0.39695E-08    0.22230E-11
   155    0.45372E+04   -0.42284E+02    0.15131E-05   -0.42284E+02    0.94272E+00   -0.39526E-08    0.15131E-05   -0.39526E-08    0.21791E-11
   156    0.45678E+04   -0.42027E+02    0.14893E-05   -0.42027E+02    0.93375E+00   -0.39355E-08    0.14893E-05   -0.39355E-08    0.21362E-11
   157    0.45983E+04   -0.41742E+02    0.14659E-05   -0.41742E+02    0.92449E+00   -0.39180E-08    0.14659E-05   -0.39180E-08    0.20944E-11
   158    0.46284E+04   -0.41428E+02    0.14430E-05   -0.41428E+02    0.91504E+00   -0.38998E-08    0.14430E-05   -0.38998E-08    0.20536E-11
   159    0.46581E+04   -0.41087E+02    0.14205E-05   -0.41087E+02    0.90526E+00   -0.38809E-08    0.14205E-05   -0.38809E-08    0.20139E-11
   160    0.46876E+04   -0.40717E+02    0.13985E-05   -0.40717E+02    0.89529E+00   -0.38611E-08    0.13985E-05   -0.38611E-08    0.19751E-11
   161    0.47168E+04   -0.40319E+02    0.13770E-05   -0.40319E+02    0.88522E+00   -0.38402E-08    0.13770E-05   -0.38402E-08    0.19372E-11
   162    0.47456E+04   -0.39894E+02    0.13559E-05   -0.39894E+02    0.87490E+00   -0.38181E-08    0.13559E-05   -0.38181E-08    0.19003E-11
   163    0.47741E+04   -0.39441E+02    0.13352E-05   -0.39441E+02    0.86442E+00   -0.37946E-08    0.13352E-05   -0.37946E-08    0.18643E-11
   164    0.48022E+04   -0.38959E+02    0.13149E-05   -0.38959E+02    0.85386E+00   -0.37695E-08    0.13149E-05   -0.37695E-08    0.18292E-11
   165    0.48300E+04   -0.38449E+02    0.12951E-05   -0.38449E+02    0.84314E+00   -0.37426E-08    0.12951E-05   -0.37426E-08    0.17949E-11
   166    0.48574E+04   -0.37910E+02    0.12756E-05   -0.37910E+02    0.83243E+00   -0.37139E-08    0.12756E-05   -0.37139E-08    0.17615E-11
   167    0.48846E+04   -0.37344E+02    0.12565E-05   -0.37344E+02    0.82151E+00   -0.36832E-08    0.12565E-05   -0.36832E-08    0.17289E-11
   168    0.49112E+04   -0.36749E+02    0.12378E-05   -0.36749E+02    0.81075E+00   -0.36502E-08    0.12378E-05   -0.36502E-08    0.16970E-11
   169    0.49374E+04   -0.36125E+02    0.12195E-05   -0.36125E+02    0.79986E+00   -0.36148E-08    0.12195E-05   -0.36148E-08    0.16660E-11
   170    0.49632E+04   -0.35473E+02    0.12015E-05   -0.35473E+02    0.78908E+00   -0.35769E-08    0.12015E-05   -0.35769E-08    0.16356E-11
   171    0.49885E+04   -0.34791E+02    0.11839E-05   -0.34791E+02    0.77841E+00   -0.35363E-08    0.11839E-05   -0.35363E-08    0.16060E-11
   172    0.50133E+04   -0.34081E+02    0.11666E-05   -0.34081E+02    0.76778E+00   -0.34928E-08    0.11666E-05   -0.34928E-08    0.15770E-11
   173    0.50376E+04   -0.33342E+02    0.11497E-05   -0.33342E+02    0.75720E+00   -0.34463E-08    0.11497E-05   -0.34463E-08    0.15487E-11
   174    0.50615E+04   -0.32576E+02    0.11330E-05   -0.32576E+02    0.74697E+00   -0.33966E-08    0.11330E-05   -0.33966E-08    0.15211E-11
   175    0.50850E+04   -0.31780E+02    0.11167E-05   -0.31780E+02    0.73680E+00   -0.33435E-08    0.11167E-05   -0.33435E-08    0.14940E-11
   176    0.51078E+04   -0.30956E+02    0.11007E-05   -0.30956E+02    0.72692E+00   -0.32870E-08    0.11007E-05   -0.32870E-08    0.14676E-11
   177    0.51301E+04   -0.30104E+02    0.10850E-05   -0.30104E+02    0.71726E+00   -0.32271E-08    0.10850E-05   -0.32271E-08    0.14417E-11
   178    0.51519E+04   -0.29224E+02    0.10696E-05   -0.29224E+02    0.70806E+00   -0.31641E-08    0.10696E-05   -0.31641E-08    0.14163E-11
