#           k/h    P           
    0.10000E-03    0.40478E+03
    0.10202E-03    0.41286E+03
    0.10408E-03    0.42111E+03
    0.10618E-03    0.42954E+03
    0.10833E-03    0.43814E+03
    0.11052E-03    0.44693E+03
    0.11275E-03    0.45591E+03
    0.11503E-03    0.46508E+03
    0.11735E-03    0.47444E+03
    0.11972E-03    0.48401E+03
    0.12214E-03    0.49378E+03
    0.12461E-03    0.50377E+03
    0.12712E-03    0.51397E+03
    0.12969E-03    0.52440E+03
    0.13231E-03    0.53506E+03
    0.13499E-03    0.54595E+03
    0.13771E-03    0.55709E+03
    0.14049E-03    0.56847E+03
    0.14333E-03    0.58010E+03
    0.14623E-03    0.59200E+03
    0.14918E-03    0.60417E+03
    0.15220E-03    0.61660E+03
    0.15527E-03    0.62933E+03
    0.15841E-03    0.64234E+03
    0.16161E-03    0.65565E+03
    0.16487E-03    0.66927E+03
    0.16820E-03    0.68320E+03
    0.17160E-03    0.69746E+03
    0.17507E-03    0.71205E+03
    0.17860E-03    0.72698E+03
    0.18221E-03    0.74227E+03
    0.18589E-03    0.75791E+03
    0.18965E-03    0.77393E+03
    0.19348E-03    0.79033E+03
    0.19739E-03    0.80713E+03
    0.20138E-03    0.82433E+03
    0.20544E-03    0.84196E+03
    0.20959E-03    0.86001E+03
    0.21383E-03    0.87850E+03
    0.21815E-03    0.89745E+03
    0.22255E-03    0.91686E+03
    0.22705E-03    0.93676E+03
    0.23164E-03    0.95716E+03
    0.23632E-03    0.97807E+03
    0.24109E-03    0.99950E+03
    0.24596E-03    0.10215E+04
    0.25093E-03    0.10440E+04
    0.25600E-03    0.10671E+04
    0.26117E-03    0.10908E+04
    0.26645E-03    0.11151E+04
    0.27183E-03    0.11401E+04
    0.27732E-03    0.11656E+04
    0.28292E-03    0.11919E+04
    0.28864E-03    0.12188E+04
    0.29447E-03    0.12464E+04
    0.30042E-03    0.12748E+04
    0.30649E-03    0.13039E+04
    0.31268E-03    0.13337E+04
    0.31899E-03    0.13643E+04
    0.32544E-03    0.13957E+04
    0.33201E-03    0.14280E+04
    0.33872E-03    0.14611E+04
    0.34556E-03    0.14951E+04
    0.35254E-03    0.15299E+04
    0.35966E-03    0.15657E+04
    0.36693E-03    0.16024E+04
    0.37434E-03    0.16400E+04
    0.38190E-03    0.16787E+04
    0.38962E-03    0.17183E+04
    0.39749E-03    0.17590E+04
    0.40552E-03    0.18007E+04
    0.41371E-03    0.18435E+04
    0.42207E-03    0.18873E+04
    0.43060E-03    0.19323E+04
    0.43929E-03    0.19784E+04
    0.44817E-03    0.20256E+04
    0.45722E-03    0.20740E+04
    0.46646E-03    0.21236E+04
    0.47588E-03    0.21745E+04
