#           k/h    P           
    0.10000E-03    0.45001E+03
    0.10202E-03    0.45872E+03
    0.10408E-03    0.46760E+03
    0.10618E-03    0.47664E+03
    0.10833E-03    0.48587E+03
    0.11052E-03    0.49527E+03
    0.11275E-03    0.50485E+03
    0.11503E-03    0.51462E+03
    0.11735E-03    0.52458E+03
    0.11972E-03    0.53473E+03
    0.12214E-03    0.54507E+03
    0.12461E-03    0.55561E+03
    0.12712E-03    0.56636E+03
    0.12969E-03    0.57731E+03
    0.13231E-03    0.58847E+03
    0.13499E-03    0.59985E+03
    0.13771E-03    0.61145E+03
    0.14049E-03    0.62327E+03
    0.14333E-03    0.63531E+03
    0.14623E-03    0.64759E+03
    0.14918E-03    0.66010E+03
    0.15220E-03    0.67286E+03
    0.15527E-03    0.68586E+03
    0.15841E-03    0.69910E+03
    0.16161E-03    0.71260E+03
    0.16487E-03    0.72636E+03
    0.16820E-03    0.74039E+03
    0.17160E-03    0.75468E+03
    0.17507E-03    0.76924E+03
    0.17860E-03    0.78409E+03
    0.18221E-03    0.79922E+03
    0.18589E-03    0.81463E+03
    0.18965E-03    0.83034E+03
    0.19348E-03    0.84635E+03
    0.19739E-03    0.86267E+03
    0.20138E-03    0.87930E+03
    0.20544E-03    0.89624E+03
    0.20959E-03    0.91351E+03
    0.21383E-03    0.93110E+03
    0.21815E-03    0.94903E+03
    0.22255E-03    0.96730E+03
    0.22705E-03    0.98591E+03
    0.23164E-03    0.10049E+04
    0.23632E-03    0.10242E+04
    0.24109E-03    0.10439E+04
    0.24596E-03    0.10640E+04
    0.25093E-03    0.10844E+04
    0.25600E-03    0.11052E+04
    0.26117E-03    0.11265E+04
    0.26645E-03    0.11481E+04
    0.27183E-03    0.11701E+04
    0.27732E-03    0.11926E+04
    0.28292E-03    0.12154E+04
    0.28864E-03    0.12387E+04
    0.29447E-03    0.12624E+04
    0.30042E-03    0.12866E+04
    0.30649E-03    0.13112E+04
    0.31268E-03    0.13363E+04
    0.31899E-03    0.13619E+04
    0.32544E-03    0.13879E+04
    0.33201E-03    0.14144E+04
    0.33872E-03    0.14414E+04
    0.34556E-03    0.14689E+04
    0.35254E-03    0.14969E+04
    0.35966E-03    0.15254E+04
    0.36693E-03    0.15545E+04
    0.37434E-03    0.15841E+04
    0.38190E-03    0.16142E+04
    0.38962E-03    0.16449E+04
    0.39749E-03    0.16761E+04
    0.40552E-03    0.17079E+04
    0.41371E-03    0.17403E+04
    0.42207E-03    0.17733E+04
    0.43060E-03    0.18069E+04
    0.43929E-03    0.18411E+04
    0.44817E-03    0.18759E+04
    0.45722E-03    0.19113E+04
    0.46646E-03    0.19474E+04
    0.47588E-03    0.19841E+04
    0.48550E-03    0.20215E+04
    0.49530E-03    0.20595E+04
    0.50531E-03    0.20982E+04
    0.51552E-03    0.21376E+04
    0.52593E-03    0.21777E+04
    0.53656E-03    0.22186E+04
    0.54739E-03    0.22601E+04
    0.55845E-03    0.23024E+04
    0.56973E-03    0.23454E+04
    0.58124E-03    0.23892E+04
    0.59299E-03    0.24337E+04
    0.60496E-03    0.24790E+04
    0.61719E-03    0.25251E+04
    0.62965E-03    0.25721E+04
    0.64237E-03    0.26198E+04
    0.65535E-03    0.26683E+04
    0.66859E-03    0.27177E+04
    0.68210E-03    0.27680E+04
    0.69588E-03    0.28191E+04
    0.70993E-03    0.28711E+04
    0.72427E-03    0.29239E+04
    0.73891E-03    0.29777E+04
    0.75383E-03    0.30324E+04
    0.76906E-03    0.30880E+04
    0.78460E-03    0.31446E+04
    0.80045E-03    0.32022E+04
    0.81662E-03    0.32607E+04
    0.83311E-03    0.33202E+04
    0.84994E-03    0.33807E+04
    0.86711E-03    0.34423E+04
    0.88463E-03    0.35048E+04
    0.90250E-03    0.35685E+04
    0.92073E-03    0.36332E+04
    0.93933E-03    0.36990E+04
    0.95831E-03    0.37659E+04
    0.97767E-03    0.38340E+04
    0.99742E-03    0.39031E+04
    0.10176E-02    0.39735E+04
    0.10381E-02    0.40450E+04
    0.10591E-02    0.41178E+04
    0.10805E-02    0.41917E+04
    0.11023E-02    0.42669E+04
    0.11246E-02    0.43434E+04
    0.11473E-02    0.44211E+04
    0.11705E-02    0.45002E+04
    0.11941E-02    0.45805E+04
    0.12182E-02    0.46622E+04
    0.12429E-02    0.47453E+04
    0.12680E-02    0.48298E+04
    0.12936E-02    0.49157E+04
    0.13197E-02    0.50030E+04
    0.13464E-02    0.50917E+04
    0.13736E-02    0.51819E+04
    0.14013E-02    0.52737E+04
    0.14296E-02    0.53669E+04
    0.14585E-02    0.54617E+04
    0.14880E-02    0.55580E+04
    0.15180E-02    0.56559E+04
    0.15487E-02    0.57554E+04
    0.15800E-02    0.58566E+04
    0.16119E-02    0.59593E+04
    0.16445E-02    0.60638E+04
    0.16777E-02    0.61699E+04
    0.17116E-02    0.62777E+04
    0.17462E-02    0.63872E+04
    0.17814E-02    0.64984E+04
    0.18174E-02    0.66114E+04
    0.18541E-02    0.67262E+04
    0.18916E-02    0.68427E+04
    0.19298E-02    0.69611E+04
    0.19688E-02    0.70812E+04
    0.20086E-02    0.72032E+04
    0.20491E-02    0.73270E+04
    0.20905E-02    0.74527E+04
    0.21328E-02    0.75803E+04
    0.21758E-02    0.77097E+04
    0.22198E-02    0.78410E+04
    0.22646E-02    0.79742E+04
    0.23104E-02    0.81093E+04
    0.23571E-02    0.82464E+04
    0.24047E-02    0.83853E+04
    0.24533E-02    0.85262E+04
    0.25028E-02    0.86690E+04
    0.25534E-02    0.88138E+04
    0.26050E-02    0.89605E+04
    0.26576E-02    0.91091E+04
    0.27113E-02    0.92596E+04
    0.27660E-02    0.94121E+04
    0.28219E-02    0.95666E+04
    0.28789E-02    0.97229E+04
    0.29371E-02    0.98812E+04
    0.29964E-02    0.10041E+05
    0.30569E-02    0.10203E+05
    0.31187E-02    0.10367E+05
    0.31817E-02    0.10533E+05
    0.32460E-02    0.10701E+05
    0.33115E-02    0.10871E+05
    0.33784E-02    0.11042E+05
    0.34467E-02    0.11215E+05
    0.35163E-02    0.11390E+05
    0.35874E-02    0.11567E+05
    0.36598E-02    0.11745E+05
    0.37338E-02    0.11925E+05
    0.38092E-02    0.12107E+05
    0.38861E-02    0.12290E+05
    0.39646E-02    0.12475E+05
    0.40447E-02    0.12661E+05
    0.41264E-02    0.12849E+05
    0.42098E-02    0.13039E+05
    0.42948E-02    0.13229E+05
    0.43816E-02    0.13421E+05
    0.44701E-02    0.13614E+05
    0.45604E-02    0.13809E+05
    0.46525E-02    0.14004E+05
    0.47465E-02    0.14201E+05
    0.48424E-02    0.14398E+05
    0.49402E-02    0.14597E+05
    0.50400E-02    0.14796E+05
    0.51419E-02    0.14996E+05
    0.52457E-02    0.15196E+05
    0.53517E-02    0.15397E+05
    0.54598E-02    0.15599E+05
    0.55701E-02    0.15801E+05
    0.56826E-02    0.16003E+05
    0.57974E-02    0.16205E+05
    0.59145E-02    0.16406E+05
    0.60340E-02    0.16608E+05
    0.61559E-02    0.16810E+05
    0.62803E-02    0.17011E+05
    0.64072E-02    0.17211E+05
    0.65366E-02    0.17411E+05
    0.66686E-02    0.17609E+05
    0.68033E-02    0.17807E+05
    0.69408E-02    0.18004E+05
    0.70810E-02    0.18199E+05
    0.72240E-02    0.18392E+05
    0.73700E-02    0.18584E+05
    0.75189E-02    0.18774E+05
    0.76708E-02    0.18961E+05
    0.78257E-02    0.19146E+05
    0.79838E-02    0.19329E+05
    0.81451E-02    0.19509E+05
    0.83096E-02    0.19686E+05
    0.84775E-02    0.19860E+05
    0.86488E-02    0.20030E+05
    0.88235E-02    0.20197E+05
    0.90017E-02    0.20360E+05
    0.91836E-02    0.20519E+05
    0.93691E-02    0.20673E+05
    0.95583E-02    0.20823E+05
    0.97514E-02    0.20968E+05
    0.99484E-02    0.21108E+05
    0.10149E-01    0.21242E+05
    0.10354E-01    0.21371E+05
    0.10564E-01    0.21494E+05
    0.10777E-01    0.21611E+05
    0.10995E-01    0.21722E+05
    0.11217E-01    0.21825E+05
    0.11443E-01    0.21922E+05
    0.11675E-01    0.22012E+05
    0.11910E-01    0.22094E+05
    0.12151E-01    0.22169E+05
    0.12397E-01    0.22236E+05
    0.12647E-01    0.22294E+05
    0.12902E-01    0.22345E+05
    0.13163E-01    0.22387E+05
    0.13429E-01    0.22419E+05
    0.13700E-01    0.22441E+05
    0.13977E-01    0.22453E+05
    0.14259E-01    0.22455E+05
    0.14547E-01    0.22448E+05
    0.14841E-01    0.22433E+05
    0.15141E-01    0.22410E+05
    0.15447E-01    0.22380E+05
    0.15759E-01    0.22342E+05
    0.16077E-01    0.22294E+05
    0.16402E-01    0.22236E+05
    0.16734E-01    0.22165E+05
    0.17072E-01    0.22080E+05
    0.17416E-01    0.21981E+05
    0.17768E-01    0.21869E+05
    0.18127E-01    0.21745E+05
    0.18493E-01    0.21611E+05
    0.18867E-01    0.21466E+05
    0.19248E-01    0.21312E+05
    0.19637E-01    0.21146E+05
    0.20034E-01    0.20968E+05
    0.20438E-01    0.20778E+05
    0.20851E-01    0.20574E+05
    0.21272E-01    0.20357E+05
    0.21702E-01    0.20130E+05
    0.22141E-01    0.19892E+05
    0.22588E-01    0.19645E+05
    0.23044E-01    0.19391E+05
    0.23510E-01    0.19130E+05
    0.23985E-01    0.18863E+05
    0.24469E-01    0.18589E+05
    0.24964E-01    0.18308E+05
    0.25468E-01    0.18021E+05
    0.25982E-01    0.17729E+05
    0.26507E-01    0.17431E+05
    0.27043E-01    0.17127E+05
    0.27589E-01    0.16817E+05
    0.28146E-01    0.16503E+05
    0.28715E-01    0.16183E+05
    0.29295E-01    0.15861E+05
    0.29887E-01    0.15535E+05
    0.30490E-01    0.15208E+05
    0.31106E-01    0.14880E+05
    0.31735E-01    0.14552E+05
    0.32376E-01    0.14225E+05
    0.33030E-01    0.13899E+05
    0.33697E-01    0.13576E+05
    0.34378E-01    0.13256E+05
    0.35072E-01    0.12940E+05
    0.35781E-01    0.12629E+05
    0.36504E-01    0.12326E+05
    0.37241E-01    0.12030E+05
    0.37993E-01    0.11743E+05
    0.38761E-01    0.11464E+05
    0.39544E-01    0.11192E+05
