#    L    TT             EE             BB             TE          
     2    0.11423E+04    0.53599E-01    0.10636E-05    0.52656E+01
     3    0.10624E+04    0.87691E-01    0.21277E-05    0.60263E+01
     4    0.99044E+03    0.99238E-01    0.35472E-05    0.58374E+01
     5    0.93563E+03    0.88921E-01    0.53225E-05    0.51619E+01
     6    0.89580E+03    0.66554E-01    0.74545E-05    0.43050E+01
     7    0.86783E+03    0.42958E-01    0.99440E-05    0.34443E+01
     8    0.84862E+03    0.24993E-01    0.12792E-04    0.26801E+01
     9    0.83613E+03    0.14506E-01    0.15999E-04    0.20604E+01
    10    0.82884E+03    0.99077E-02    0.19567E-04    0.15980E+01
    11    0.82522E+03    0.84405E-02    0.23497E-04    0.12861E+01
    12    0.82535E+03    0.79184E-02    0.27790E-04    0.11080E+01
    13    0.82744E+03    0.72346E-02    0.32448E-04    0.10359E+01
    14    0.83061E+03    0.63848E-02    0.37472E-04    0.10390E+01
    15    0.83530E+03    0.56579E-02    0.42864E-04    0.10901E+01
    16    0.84202E+03    0.53114E-02    0.48624E-04    0.11656E+01
    17    0.85059E+03    0.54051E-02    0.54756E-04    0.12474E+01
    18    0.85995E+03    0.57479E-02    0.61260E-04    0.13231E+01
    19    0.87090E+03    0.61906E-02    0.68138E-04    0.13909E+01
    20    0.88179E+03    0.66756E-02    0.75391E-04    0.14483E+01
    21    0.89301E+03    0.72032E-02    0.83021E-04    0.14963E+01
    22    0.90487E+03    0.78755E-02    0.91030E-04    0.15356E+01
    23    0.91714E+03    0.87845E-02    0.99418E-04    0.15708E+01
    24    0.92984E+03    0.99665E-02    0.10819E-03    0.16065E+01
    25    0.94291E+03    0.11416E-01    0.11734E-03    0.16443E+01
    26    0.95618E+03    0.13082E-01    0.12688E-03    0.16864E+01
    27    0.96988E+03    0.14949E-01    0.13680E-03    0.17308E+01
    28    0.98388E+03    0.17026E-01    0.14711E-03    0.17756E+01
    29    0.99824E+03    0.19294E-01    0.15780E-03    0.18187E+01
    30    0.10129E+04    0.21738E-01    0.16888E-03    0.18564E+01
    31    0.10276E+04    0.24374E-01    0.18035E-03    0.18863E+01
    32    0.10427E+04    0.27207E-01    0.19221E-03    0.19070E+01
    33    0.10581E+04    0.30238E-01    0.20445E-03    0.19184E+01
    34    0.10737E+04    0.33471E-01    0.21709E-03    0.19213E+01
    35    0.10896E+04    0.36899E-01    0.23012E-03    0.19136E+01
    36    0.11055E+04    0.40527E-01    0.24353E-03    0.18926E+01
    37    0.11216E+04    0.44394E-01    0.25733E-03    0.18580E+01
    38    0.11381E+04    0.48542E-01    0.27153E-03    0.18126E+01
    39    0.11550E+04    0.52958E-01    0.28611E-03    0.17580E+01
