#    L    TT             EE             BB             TE             PP             TP             EP          
    85    0.23186E+04    0.63275E+00    0.61036E-01   -0.16602E+02    0.14900E-06   -0.88954E-03   -0.15685E-05
    86    0.23428E+04    0.64823E+00    0.61026E-01   -0.17180E+02    0.14786E-06   -0.87627E-03   -0.15787E-05
    87    0.23676E+04    0.66368E+00    0.60985E-01   -0.17762E+02    0.14672E-06   -0.86321E-03   -0.15547E-05
    88    0.23924E+04    0.67912E+00    0.60913E-01   -0.18349E+02    0.14560E-06   -0.85036E-03   -0.15076E-05
    89    0.24176E+04    0.69452E+00    0.60811E-01   -0.18941E+02    0.14448E-06   -0.83773E-03   -0.14486E-05
    90    0.24431E+04    0.70985E+00    0.60680E-01   -0.19536E+02    0.14337E-06   -0.82534E-03   -0.13885E-05
    91    0.24689E+04    0.72510E+00    0.60520E-01   -0.20134E+02    0.14227E-06   -0.81320E-03   -0.13365E-05
    92    0.24950E+04    0.74025E+00    0.60332E-01   -0.20734E+02    0.14118E-06   -0.80129E-03   -0.12939E-05
    93    0.25215E+04    0.75531E+00    0.60116E-01   -0.21338E+02    0.14010E-06   -0.78961E-03   -0.12598E-05
    94    0.25482E+04    0.77022E+00    0.59874E-01   -0.21942E+02    0.13903E-06   -0.77816E-03   -0.12338E-05
    95    0.25752E+04    0.78499E+00    0.59605E-01   -0.22549E+02    0.13797E-06   -0.76692E-03   -0.12149E-05
    96    0.26023E+04    0.79961E+00    0.59310E-01   -0.23156E+02    0.13692E-06   -0.75591E-03   -0.12026E-05
    97    0.26300E+04    0.81406E+00    0.58991E-01   -0.23765E+02    0.13588E-06   -0.74509E-03   -0.11962E-05
    98    0.26579E+04    0.82834E+00    0.58648E-01   -0.24371E+02    0.13484E-06   -0.73448E-03   -0.11948E-05
    99    0.26860E+04    0.84240E+00    0.58281E-01   -0.24980E+02    0.13382E-06   -0.72407E-03   -0.11979E-05
   100    0.27145E+04    0.85624E+00    0.57892E-01   -0.25585E+02    0.13280E-06   -0.71384E-03   -0.12048E-05
   101    0.27432E+04    0.86993E+00    0.57481E-01   -0.26190E+02    0.13180E-06   -0.70380E-03   -0.12147E-05
   102    0.27725E+04    0.88332E+00    0.57049E-01   -0.26793E+02    0.13080E-06   -0.69393E-03   -0.12270E-05
   103    0.28018E+04    0.89648E+00    0.56595E-01   -0.27395E+02    0.12981E-06   -0.68423E-03   -0.12409E-05
   104    0.28314E+04    0.90941E+00    0.56123E-01   -0.27992E+02    0.12883E-06   -0.67470E-03   -0.12558E-05
   105    0.28612E+04    0.92204E+00    0.55630E-01   -0.28587E+02    0.12786E-06   -0.66533E-03   -0.12709E-05
   106    0.28913E+04    0.93445E+00    0.55120E-01   -0.29178E+02    0.12690E-06   -0.65610E-03   -0.12856E-05
   107    0.29214E+04    0.94647E+00    0.54592E-01   -0.29764E+02    0.12595E-06   -0.64703E-03   -0.12992E-05
   108    0.29520E+04    0.95819E+00    0.54046E-01   -0.30346E+02    0.12500E-06   -0.63809E-03   -0.13110E-05
   109    0.29828E+04    0.96954E+00    0.53485E-01   -0.30923E+02    0.12407E-06   -0.62929E-03   -0.13203E-05
   110    0.30137E+04    0.98051E+00    0.52907E-01   -0.31492E+02    0.12314E-06   -0.62062E-03   -0.13264E-05
   111    0.30449E+04    0.99117E+00    0.52315E-01   -0.32057E+02    0.12223E-06   -0.61207E-03   -0.13287E-05
   112    0.30763E+04    0.10015E+01    0.51708E-01   -0.32615E+02    0.12132E-06   -0.60364E-03   -0.13274E-05
   113    0.31080E+04    0.10114E+01    0.51089E-01   -0.33165E+02    0.12042E-06   -0.59533E-03   -0.13228E-05
   114    0.31398E+04    0.10209E+01    0.50456E-01   -0.33707E+02    0.11953E-06   -0.58715E-03   -0.13151E-05
   115    0.31719E+04    0.10300E+01    0.49813E-01   -0.34240E+02    0.11865E-06   -0.57908E-03   -0.13046E-05
