#    L    TT             EE             TE             PP             TP          
     2    0.99375E+03    0.55854E-01    0.44788E+01    0.22719E+07   -0.49954E+05
     3    0.95534E+03    0.91001E-01    0.50363E+01    0.34861E+07   -0.58666E+05
     4    0.92277E+03    0.10036E+00    0.49048E+01    0.45491E+07   -0.64096E+05
     5    0.89763E+03    0.86503E-01    0.43931E+01    0.54786E+07   -0.67723E+05
     6    0.87921E+03    0.61711E-01    0.37145E+01    0.62919E+07   -0.70182E+05
     7    0.86727E+03    0.37902E-01    0.30060E+01    0.70066E+07   -0.71857E+05
     8    0.86089E+03    0.21408E-01    0.23607E+01    0.76364E+07   -0.73024E+05
     9    0.85908E+03    0.12812E-01    0.18309E+01    0.81938E+07   -0.73848E+05
    10    0.86060E+03    0.95153E-02    0.14437E+01    0.86874E+07   -0.74363E+05
    11    0.86416E+03    0.84911E-02    0.12040E+01    0.91277E+07   -0.74606E+05
    12    0.87038E+03    0.79047E-02    0.10975E+01    0.95186E+07   -0.74604E+05
    13    0.87773E+03    0.71003E-02    0.10924E+01    0.98658E+07   -0.74404E+05
    14    0.88547E+03    0.64168E-02    0.11533E+01    0.10175E+08   -0.74060E+05
    15    0.89406E+03    0.60765E-02    0.12515E+01    0.10451E+08   -0.73620E+05
    16    0.90404E+03    0.61694E-02    0.13617E+01    0.10697E+08   -0.73127E+05
    17    0.91547E+03    0.65918E-02    0.14610E+01    0.10916E+08   -0.72595E+05
    18    0.92752E+03    0.70383E-02    0.15335E+01    0.11110E+08   -0.72030E+05
    19    0.94099E+03    0.74387E-02    0.15830E+01    0.11282E+08   -0.71427E+05
    20    0.95419E+03    0.78579E-02    0.16149E+01    0.11434E+08   -0.70780E+05
    21    0.96750E+03    0.83989E-02    0.16378E+01    0.11567E+08   -0.70101E+05
    22    0.98124E+03    0.92330E-02    0.16587E+01    0.11683E+08   -0.69406E+05
    23    0.99525E+03    0.10405E-01    0.16824E+01    0.11785E+08   -0.68705E+05
    24    0.10096E+04    0.11893E-01    0.17127E+01    0.11872E+08   -0.68002E+05
    25    0.10241E+04    0.13700E-01    0.17521E+01    0.11947E+08   -0.67285E+05
    26    0.10387E+04    0.15790E-01    0.18034E+01    0.12010E+08   -0.66543E+05
    27    0.10536E+04    0.18119E-01    0.18632E+01    0.12063E+08   -0.65787E+05
    28    0.10688E+04    0.20665E-01    0.19262E+01    0.12106E+08   -0.65034E+05
    29    0.10843E+04    0.23399E-01    0.19809E+01    0.12140E+08   -0.64283E+05
    30    0.11001E+04    0.26309E-01    0.20160E+01    0.12165E+08   -0.63531E+05
    31    0.11160E+04    0.29404E-01    0.20331E+01    0.12182E+08   -0.62776E+05
    32    0.11321E+04    0.32685E-01    0.20362E+01    0.12191E+08   -0.62021E+05
    33    0.11484E+04    0.36151E-01    0.20247E+01    0.12195E+08   -0.61268E+05
    34    0.11650E+04    0.39818E-01    0.19983E+01    0.12193E+08   -0.60518E+05
    35    0.11817E+04    0.43746E-01    0.19572E+01    0.12185E+08   -0.59776E+05
    36    0.11986E+04    0.47993E-01    0.19013E+01    0.12172E+08   -0.59046E+05
    37    0.12156E+04    0.52553E-01    0.18329E+01    0.12154E+08   -0.58326E+05
    38    0.12330E+04    0.57412E-01    0.17562E+01    0.12132E+08   -0.57612E+05
    39    0.12508E+04    0.62567E-01    0.16733E+01    0.12106E+08   -0.56902E+05
    40    0.12687E+04    0.68021E-01    0.15851E+01    0.12076E+08   -0.56197E+05
    41    0.12868E+04    0.73783E-01    0.14916E+01    0.12043E+08   -0.55497E+05
    42    0.13049E+04    0.79856E-01    0.13902E+01    0.12007E+08   -0.54803E+05
    43    0.13232E+04    0.86242E-01    0.12773E+01    0.11967E+08   -0.54118E+05
    44    0.13416E+04    0.92927E-01    0.11504E+01    0.11924E+08   -0.53442E+05
    45    0.13604E+04    0.99908E-01    0.10069E+01    0.11880E+08   -0.52776E+05
    46    0.13795E+04    0.10719E+00    0.84310E+00    0.11832E+08   -0.52122E+05
    47    0.13988E+04    0.11476E+00    0.66061E+00    0.11783E+08   -0.51477E+05
    48    0.14182E+04    0.12264E+00    0.46485E+00    0.11732E+08   -0.50839E+05
    49    0.14378E+04    0.13081E+00    0.26069E+00    0.11679E+08   -0.50205E+05
    50    0.14579E+04    0.13924E+00    0.46217E-01    0.11624E+08   -0.49572E+05
