#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    42    0.27130E+04   -0.16241E+01    0.58295E-05   -0.16241E+01    0.55878E-01   -0.11448E-06    0.58295E-05   -0.11448E-06    0.12183E-09
    43    0.27435E+04   -0.17385E+01    0.49124E-05   -0.17385E+01    0.60213E-01   -0.10990E-06    0.49124E-05   -0.10990E-06    0.11574E-09
    44    0.27724E+04   -0.18617E+01    0.40914E-05   -0.18617E+01    0.64757E-01   -0.10534E-06    0.40914E-05   -0.10534E-06    0.11005E-09
    45    0.28001E+04   -0.19940E+01    0.33497E-05   -0.19940E+01    0.69521E-01   -0.10017E-06    0.33497E-05   -0.10017E-06    0.10472E-09
    46    0.28268E+04   -0.21376E+01    0.26729E-05   -0.21376E+01    0.74513E-01   -0.93967E-07    0.26729E-05   -0.93967E-07    0.99711E-10
    47    0.28522E+04   -0.22913E+01    0.20564E-05   -0.22913E+01    0.79730E-01   -0.87119E-07    0.20564E-05   -0.87119E-07    0.95012E-10
    48    0.28765E+04   -0.24503E+01    0.14981E-05   -0.24503E+01    0.85167E-01   -0.80220E-07    0.14981E-05   -0.80220E-07    0.90598E-10
    49    0.28995E+04   -0.26105E+01    0.99583E-06   -0.26105E+01    0.90800E-01   -0.73859E-07    0.99583E-06   -0.73859E-07    0.86448E-10
    50    0.29217E+04   -0.27746E+01    0.54735E-06   -0.27746E+01    0.96597E-01   -0.68629E-07    0.54735E-06   -0.68629E-07    0.82541E-10
    51    0.29429E+04   -0.29467E+01    0.14975E-06   -0.29467E+01    0.10252E+00   -0.64963E-07    0.14975E-06   -0.64963E-07    0.78859E-10
    52    0.29632E+04   -0.31308E+01   -0.20314E-06   -0.31308E+01    0.10867E+00   -0.62670E-07   -0.20314E-06   -0.62670E-07    0.75386E-10
    53    0.29824E+04   -0.33291E+01   -0.51825E-06   -0.33291E+01    0.11518E+00   -0.61402E-07   -0.51825E-06   -0.61402E-07    0.72109E-10
    54    0.30005E+04   -0.35356E+01   -0.80251E-06   -0.35356E+01    0.12206E+00   -0.60812E-07   -0.80251E-06   -0.60812E-07    0.69014E-10
    55    0.30177E+04   -0.37446E+01   -0.10629E-05   -0.37446E+01    0.12930E+00   -0.60552E-07   -0.10629E-05   -0.60552E-07    0.66088E-10
    56    0.30342E+04   -0.39567E+01   -0.13051E-05   -0.39567E+01    0.13674E+00   -0.60300E-07   -0.13051E-05   -0.60300E-07    0.63319E-10
    57    0.30501E+04   -0.41730E+01   -0.15303E-05   -0.41730E+01    0.14427E+00   -0.59846E-07   -0.15303E-05   -0.59846E-07    0.60697E-10
    58    0.30654E+04   -0.43957E+01   -0.17382E-05   -0.43957E+01    0.15190E+00   -0.59002E-07   -0.17382E-05   -0.59002E-07    0.58212E-10
    59    0.30800E+04   -0.46273E+01   -0.19287E-05   -0.46273E+01    0.15964E+00   -0.57584E-07   -0.19287E-05   -0.57584E-07    0.55856E-10
    60    0.30938E+04   -0.48686E+01   -0.21017E-05   -0.48686E+01    0.16755E+00   -0.55405E-07   -0.21017E-05   -0.55405E-07    0.53620E-10
    61    0.31074E+04   -0.51199E+01   -0.22573E-05   -0.51199E+01    0.17571E+00   -0.52373E-07   -0.22573E-05   -0.52373E-07    0.51495E-10
    62    0.31200E+04   -0.53817E+01   -0.23963E-05   -0.53817E+01    0.18412E+00   -0.48760E-07   -0.23963E-05   -0.48760E-07    0.49476E-10
