#    L    TT             EE             TE             PP             TP          
    73    0.19259E+04    0.39674E+00   -0.83044E+01    0.82195E+07   -0.24671E+05
    74    0.19515E+04    0.41101E+00   -0.88296E+01    0.81612E+07   -0.24343E+05
    75    0.19775E+04    0.42543E+00   -0.93646E+01    0.81031E+07   -0.24020E+05
    76    0.20038E+04    0.44000E+00   -0.99081E+01    0.80451E+07   -0.23701E+05
    77    0.20304E+04    0.45470E+00   -0.10460E+02    0.79873E+07   -0.23387E+05
    78    0.20574E+04    0.46956E+00   -0.11022E+02    0.79298E+07   -0.23076E+05
    79    0.20847E+04    0.48453E+00   -0.11591E+02    0.78724E+07   -0.22769E+05
    80    0.21123E+04    0.49959E+00   -0.12169E+02    0.78154E+07   -0.22464E+05
    81    0.21402E+04    0.51471E+00   -0.12756E+02    0.77586E+07   -0.22161E+05
    82    0.21684E+04    0.52989E+00   -0.13352E+02    0.77021E+07   -0.21862E+05
    83    0.21969E+04    0.54512E+00   -0.13956E+02    0.76460E+07   -0.21566E+05
    84    0.22256E+04    0.56037E+00   -0.14567E+02    0.75901E+07   -0.21273E+05
    85    0.22546E+04    0.57563E+00   -0.15186E+02    0.75347E+07   -0.20985E+05
    86    0.22837E+04    0.59090E+00   -0.15812E+02    0.74796E+07   -0.20702E+05
    87    0.23133E+04    0.60614E+00   -0.16444E+02    0.74249E+07   -0.20424E+05
    88    0.23429E+04    0.62138E+00   -0.17081E+02    0.73705E+07   -0.20151E+05
    89    0.23729E+04    0.63659E+00   -0.17725E+02    0.73166E+07   -0.19882E+05
    90    0.24031E+04    0.65173E+00   -0.18372E+02    0.72631E+07   -0.19618E+05
    91    0.24335E+04    0.66679E+00   -0.19022E+02    0.72099E+07   -0.19358E+05
    92    0.24643E+04    0.68176E+00   -0.19675E+02    0.71572E+07   -0.19103E+05
    93    0.24953E+04    0.69664E+00   -0.20330E+02    0.71048E+07   -0.18852E+05
    94    0.25265E+04    0.71137E+00   -0.20986E+02    0.70529E+07   -0.18606E+05
    95    0.25580E+04    0.72596E+00   -0.21644E+02    0.70013E+07   -0.18363E+05
    96    0.25895E+04    0.74040E+00   -0.22303E+02    0.69502E+07   -0.18125E+05
    97    0.26215E+04    0.75466E+00   -0.22962E+02    0.68995E+07   -0.17890E+05
    98    0.26537E+04    0.76875E+00   -0.23619E+02    0.68491E+07   -0.17659E+05
    99    0.26860E+04    0.78262E+00   -0.24277E+02    0.67992E+07   -0.17432E+05
   100    0.27186E+04    0.79626E+00   -0.24931E+02    0.67497E+07   -0.17209E+05
   101    0.27514E+04    0.80975E+00   -0.25584E+02    0.67006E+07   -0.16988E+05
   102    0.27847E+04    0.82293E+00   -0.26235E+02    0.66519E+07   -0.16772E+05
   103    0.28180E+04    0.83587E+00   -0.26883E+02    0.66037E+07   -0.16558E+05
   104    0.28514E+04    0.84857E+00   -0.27526E+02    0.65558E+07   -0.16348E+05
   105    0.28851E+04    0.86096E+00   -0.28166E+02    0.65084E+07   -0.16141E+05
   106    0.29189E+04    0.87311E+00   -0.28801E+02    0.64613E+07   -0.15937E+05
   107    0.29527E+04    0.88487E+00   -0.29429E+02    0.64147E+07   -0.15735E+05
   108    0.29868E+04    0.89631E+00   -0.30053E+02    0.63685E+07   -0.15537E+05
   109    0.30211E+04    0.90736E+00   -0.30669E+02    0.63227E+07   -0.15341E+05
   110    0.30555E+04    0.91802E+00   -0.31278E+02    0.62773E+07   -0.15148E+05
   111    0.30900E+04    0.92836E+00   -0.31879E+02    0.62324E+07   -0.14957E+05
   112    0.31246E+04    0.93831E+00   -0.32473E+02    0.61878E+07   -0.14768E+05
   113    0.31594E+04    0.94787E+00   -0.33057E+02    0.61437E+07   -0.14582E+05
   114    0.31943E+04    0.95697E+00   -0.33631E+02    0.61000E+07   -0.14398E+05
   115    0.32294E+04    0.96576E+00   -0.34195E+02    0.60567E+07   -0.14217E+05
   116    0.32645E+04    0.97401E+00   -0.34748E+02    0.60138E+07   -0.14038E+05
   117    0.32998E+04    0.98182E+00   -0.35289E+02    0.59713E+07   -0.13862E+05
   118    0.33353E+04    0.98931E+00   -0.35819E+02    0.59292E+07   -0.13688E+05
   119    0.33707E+04    0.99636E+00   -0.36335E+02    0.58875E+07   -0.13516E+05
   120    0.34063E+04    0.10028E+01   -0.36837E+02    0.58462E+07   -0.13347E+05
   121    0.34418E+04    0.10090E+01   -0.37326E+02    0.58052E+07   -0.13180E+05
   122    0.34773E+04    0.10145E+01   -0.37799E+02    0.57647E+07   -0.13016E+05
   123    0.35129E+04    0.10196E+01   -0.38259E+02    0.57246E+07   -0.12854E+05
   124    0.35485E+04    0.10242E+01   -0.38700E+02    0.56848E+07   -0.12694E+05
   125    0.35841E+04    0.10283E+01   -0.39126E+02    0.56454E+07   -0.12537E+05
   126    0.36197E+04    0.10319E+01   -0.39535E+02    0.56064E+07   -0.12382E+05
   127    0.36552E+04    0.10350E+01   -0.39927E+02    0.55678E+07   -0.12229E+05
   128    0.36907E+04    0.10377E+01   -0.40300E+02    0.55295E+07   -0.12079E+05
   129    0.37262E+04    0.10397E+01   -0.40655E+02    0.54916E+07   -0.11931E+05
   130    0.37617E+04    0.10412E+01   -0.40990E+02    0.54541E+07   -0.11786E+05
   131    0.37971E+04    0.10423E+01   -0.41306E+02    0.54170E+07   -0.11642E+05
   132    0.38325E+04    0.10428E+01   -0.41601E+02    0.53802E+07   -0.11502E+05
