#    L    TT             EE             BB             TE          
     2    0.16344E+04    0.68848E-01    0.25028E-01    0.35305E+01
     3    0.14744E+04    0.10724E+00    0.28863E-01    0.36524E+01
     4    0.13805E+04    0.11906E+00    0.28275E-01    0.35777E+01
     5    0.13136E+04    0.10590E+00    0.24759E-01    0.32756E+01
     6    0.12660E+04    0.79555E-01    0.19946E-01    0.28545E+01
     7    0.12334E+04    0.52364E-01    0.15116E-01    0.23936E+01
     8    0.12111E+04    0.31860E-01    0.11037E-01    0.19510E+01
     9    0.11968E+04    0.19847E-01    0.80197E-02    0.15627E+01
    10    0.11887E+04    0.14455E-01    0.60643E-02    0.12517E+01
    11    0.11850E+04    0.12660E-01    0.50175E-02    0.10248E+01
    12    0.11849E+04    0.12154E-01    0.46695E-02    0.88408E+00
    13    0.11870E+04    0.11801E-01    0.48163E-02    0.81718E+00
    14    0.11905E+04    0.11565E-01    0.52750E-02    0.80567E+00
    15    0.11958E+04    0.11651E-01    0.59312E-02    0.82925E+00
    16    0.12035E+04    0.12222E-01    0.66984E-02    0.86911E+00
    17    0.12130E+04    0.13264E-01    0.75334E-02    0.91126E+00
    18    0.12230E+04    0.14537E-01    0.84084E-02    0.94668E+00
    19    0.12341E+04    0.15909E-01    0.93135E-02    0.97468E+00
    20    0.12449E+04    0.17355E-01    0.10244E-01    0.99314E+00
    21    0.12558E+04    0.18902E-01    0.11198E-01    0.10003E+01
    22    0.12671E+04    0.20665E-01    0.12172E-01    0.99495E+00
    23    0.12786E+04    0.22720E-01    0.13167E-01    0.98362E+00
    24    0.12904E+04    0.25080E-01    0.14180E-01    0.97302E+00
    25    0.13023E+04    0.27734E-01    0.15208E-01    0.96379E+00
    26    0.13143E+04    0.30630E-01    0.16247E-01    0.95636E+00
    27    0.13266E+04    0.33752E-01    0.17301E-01    0.94915E+00
    28    0.13391E+04    0.37109E-01    0.18369E-01    0.94086E+00
    29    0.13517E+04    0.40685E-01    0.19451E-01    0.92799E+00
    30    0.13645E+04    0.44469E-01    0.20546E-01    0.90592E+00
    31    0.13773E+04    0.48479E-01    0.21652E-01    0.87399E+00
    32    0.13903E+04    0.52723E-01    0.22766E-01    0.83230E+00
    33    0.14035E+04    0.57174E-01    0.23888E-01    0.78018E+00
    34    0.14167E+04    0.61822E-01    0.25017E-01    0.71718E+00
    35    0.14301E+04    0.66682E-01    0.26151E-01    0.64149E+00
    36    0.14435E+04    0.71787E-01    0.27286E-01    0.55108E+00
    37    0.14569E+04    0.77182E-01    0.28425E-01    0.44823E+00
    38    0.14706E+04    0.82905E-01    0.29568E-01    0.33752E+00
    39    0.14846E+04    0.88931E-01    0.30713E-01    0.21943E+00
