#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.192822E+08   0.192822E+08   0.256962E+08   0.256958E+08   0.192823E+08   0.192822E+08   0.192822E+08   0.192886E+08  -0.465759E+00   0.979624E+07   0.979624E+07   0.583455E+01
   0.112819E-04   0.192822E+08   0.192822E+08   0.256933E+08   0.256928E+08   0.192823E+08   0.192822E+08   0.192822E+08   0.192886E+08  -0.465759E+00   0.979623E+07   0.979623E+07   0.644841E+01
   0.124693E-04   0.192822E+08   0.192822E+08   0.256896E+08   0.256890E+08   0.192823E+08   0.192822E+08   0.192822E+08   0.192886E+08  -0.465759E+00   0.979623E+07   0.979623E+07   0.712682E+01
   0.137816E-04   0.192822E+08   0.192822E+08   0.256852E+08   0.256845E+08   0.192823E+08   0.192822E+08   0.192822E+08   0.192886E+08  -0.465758E+00   0.979622E+07   0.979622E+07   0.787652E+01
   0.152321E-04   0.192822E+08   0.192822E+08   0.256798E+08   0.256789E+08   0.192823E+08   0.192822E+08   0.192822E+08   0.192886E+08  -0.465758E+00   0.979622E+07   0.979622E+07   0.870501E+01
   0.168352E-04   0.192822E+08   0.192822E+08   0.256732E+08   0.256721E+08   0.192823E+08   0.192822E+08   0.192822E+08   0.192886E+08  -0.465758E+00   0.979621E+07   0.979621E+07   0.962052E+01
   0.186070E-04   0.192822E+08   0.192822E+08   0.256651E+08   0.256638E+08   0.192823E+08   0.192822E+08   0.192822E+08   0.192886E+08  -0.465757E+00   0.979621E+07   0.979620E+07   0.106322E+02
   0.205653E-04   0.192821E+08   0.192821E+08   0.256552E+08   0.256536E+08   0.192822E+08   0.192822E+08   0.192821E+08   0.192886E+08  -0.465757E+00   0.979620E+07   0.979620E+07   0.117500E+02
   0.227297E-04   0.192821E+08   0.192821E+08   0.256432E+08   0.256412E+08   0.192822E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465756E+00   0.979618E+07   0.979618E+07   0.129850E+02
   0.251219E-04   0.192821E+08   0.192821E+08   0.256284E+08   0.256260E+08   0.192822E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465755E+00   0.979617E+07   0.979617E+07   0.143494E+02
   0.277659E-04   0.192821E+08   0.192821E+08   0.256105E+08   0.256076E+08   0.192822E+08   0.192821E+08   0.192821E+08   0.192885E+08  -0.465754E+00   0.979615E+07   0.979615E+07   0.158567E+02
   0.306881E-04   0.192820E+08   0.192820E+08   0.255886E+08   0.255850E+08   0.192821E+08   0.192820E+08   0.192820E+08   0.192884E+08  -0.465753E+00   0.979613E+07   0.979613E+07   0.175216E+02
   0.339179E-04   0.192820E+08   0.192820E+08   0.255618E+08   0.255574E+08   0.192821E+08   0.192820E+08   0.192820E+08   0.192884E+08  -0.465752E+00   0.979611E+07   0.979611E+07   0.193604E+02
   0.374876E-04   0.192819E+08   0.192819E+08   0.255291E+08   0.255238E+08   0.192820E+08   0.192819E+08   0.192819E+08   0.192883E+08  -0.465750E+00   0.979608E+07   0.979607E+07   0.213908E+02
   0.414330E-04   0.192818E+08   0.192818E+08   0.254893E+08   0.254828E+08   0.192819E+08   0.192819E+08   0.192818E+08   0.192882E+08  -0.465748E+00   0.979604E+07   0.979604E+07   0.236324E+02
   0.457936E-04   0.192818E+08   0.192818E+08   0.254407E+08   0.254328E+08   0.192818E+08   0.192818E+08   0.192818E+08   0.192881E+08  -0.465745E+00   0.979599E+07   0.979599E+07   0.261065E+02
   0.506132E-04   0.192817E+08   0.192816E+08   0.253815E+08   0.253718E+08   0.192817E+08   0.192817E+08   0.192817E+08   0.192880E+08  -0.465742E+00   0.979594E+07   0.979593E+07   0.288365E+02
   0.559400E-04   0.192815E+08   0.192815E+08   0.253093E+08   0.252975E+08   0.192816E+08   0.192815E+08   0.192815E+08   0.192878E+08  -0.465738E+00   0.979587E+07   0.979586E+07   0.318476E+02
   0.618274E-04   0.192814E+08   0.192813E+08   0.252213E+08   0.252070E+08   0.192814E+08   0.192814E+08   0.192814E+08   0.192877E+08  -0.465733E+00   0.979578E+07   0.979578E+07   0.351674E+02
   0.683345E-04   0.192812E+08   0.192811E+08   0.251143E+08   0.250968E+08   0.192812E+08   0.192812E+08   0.192812E+08   0.192874E+08  -0.465727E+00   0.979568E+07   0.979567E+07   0.388254E+02
   0.755264E-04   0.192809E+08   0.192809E+08   0.249841E+08   0.249629E+08   0.192810E+08   0.192809E+08   0.192809E+08   0.192872E+08  -0.465720E+00   0.979555E+07   0.979554E+07   0.428533E+02
   0.834752E-04   0.192806E+08   0.192806E+08   0.248259E+08   0.248001E+08   0.192807E+08   0.192806E+08   0.192806E+08   0.192868E+08  -0.465711E+00   0.979540E+07   0.979539E+07   0.472850E+02
