#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    81    0.21058E+04   -0.12287E+02   -0.10854E-04   -0.12287E+02    0.50231E+00   -0.16752E-07   -0.10854E-04   -0.16752E-07    0.22152E-10
    82    0.21336E+04   -0.12871E+02   -0.10555E-04   -0.12871E+02    0.51729E+00   -0.17636E-07   -0.10555E-04   -0.17636E-07    0.21447E-10
    83    0.21617E+04   -0.13463E+02   -0.10265E-04   -0.13463E+02    0.53232E+00   -0.18274E-07   -0.10265E-04   -0.18274E-07    0.20771E-10
    84    0.21900E+04   -0.14062E+02   -0.99846E-05   -0.14062E+02    0.54740E+00   -0.18589E-07   -0.99846E-05   -0.18589E-07    0.20122E-10
    85    0.22185E+04   -0.14668E+02   -0.97131E-05   -0.14668E+02    0.56249E+00   -0.18501E-07   -0.97131E-05   -0.18501E-07    0.19498E-10
    86    0.22472E+04   -0.15281E+02   -0.94506E-05   -0.15281E+02    0.57760E+00   -0.17968E-07   -0.94506E-05   -0.17968E-07    0.18900E-10
    87    0.22764E+04   -0.15900E+02   -0.91969E-05   -0.15900E+02    0.59271E+00   -0.17088E-07   -0.91969E-05   -0.17088E-07    0.18325E-10
    88    0.23056E+04   -0.16525E+02   -0.89516E-05   -0.16525E+02    0.60782E+00   -0.15994E-07   -0.89516E-05   -0.15994E-07    0.17772E-10
    89    0.23352E+04   -0.17156E+02   -0.87144E-05   -0.17156E+02    0.62291E+00   -0.14820E-07   -0.87144E-05   -0.14820E-07    0.17240E-10
    90    0.23650E+04   -0.17791E+02   -0.84849E-05   -0.17791E+02    0.63796E+00   -0.13697E-07   -0.84849E-05   -0.13697E-07    0.16727E-10
    91    0.23949E+04   -0.18430E+02   -0.82629E-05   -0.18430E+02    0.65294E+00   -0.12735E-07   -0.82629E-05   -0.12735E-07    0.16233E-10
    92    0.24253E+04   -0.19072E+02   -0.80480E-05   -0.19072E+02    0.66785E+00   -0.11946E-07   -0.80480E-05   -0.11946E-07    0.15756E-10
    93    0.24559E+04   -0.19718E+02   -0.78401E-05   -0.19718E+02    0.68267E+00   -0.11317E-07   -0.78401E-05   -0.11317E-07    0.15297E-10
    94    0.24866E+04   -0.20365E+02   -0.76390E-05   -0.20365E+02    0.69737E+00   -0.10834E-07   -0.76390E-05   -0.10834E-07    0.14854E-10
    95    0.25176E+04   -0.21015E+02   -0.74445E-05   -0.21015E+02    0.71195E+00   -0.10487E-07   -0.74445E-05   -0.10487E-07    0.14428E-10
    96    0.25487E+04   -0.21666E+02   -0.72562E-05   -0.21666E+02    0.72639E+00   -0.10261E-07   -0.72562E-05   -0.10261E-07    0.14017E-10
    97    0.25802E+04   -0.22318E+02   -0.70741E-05   -0.22318E+02    0.74068E+00   -0.10145E-07   -0.70741E-05   -0.10145E-07    0.13621E-10
    98    0.26120E+04   -0.22969E+02   -0.68978E-05   -0.22969E+02    0.75480E+00   -0.10125E-07   -0.68978E-05   -0.10125E-07    0.13240E-10
    99    0.26439E+04   -0.23622E+02   -0.67272E-05   -0.23622E+02    0.76873E+00   -0.10188E-07   -0.67272E-05   -0.10188E-07    0.12873E-10
   100    0.26760E+04   -0.24271E+02   -0.65621E-05   -0.24271E+02    0.78245E+00   -0.10323E-07   -0.65621E-05   -0.10323E-07    0.12519E-10
   101    0.27084E+04   -0.24921E+02   -0.64022E-05   -0.24921E+02    0.79603E+00   -0.10517E-07   -0.64022E-05   -0.10517E-07    0.12178E-10
   102    0.27412E+04   -0.25569E+02   -0.62473E-05   -0.25569E+02    0.80933E+00   -0.10757E-07   -0.62473E-05   -0.10757E-07    0.11849E-10
   103    0.27740E+04   -0.26215E+02   -0.60973E-05   -0.26215E+02    0.82240E+00   -0.11029E-07   -0.60973E-05   -0.11029E-07    0.11532E-10
