#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.13150E+04    0.31096E+01    0.16894E-02    0.31096E+01    0.51845E-01   -0.63545E-05    0.16894E-02   -0.63545E-05    0.74985E-08
     3    0.12010E+04    0.39890E+01    0.11966E-02    0.39890E+01    0.85432E-01   -0.55455E-05    0.11966E-02   -0.55455E-05    0.45798E-08
     4    0.11006E+04    0.41784E+01    0.90720E-03    0.41784E+01    0.96921E-01   -0.43526E-05    0.90720E-03   -0.43526E-05    0.31765E-08
     5    0.10235E+04    0.39391E+01    0.71749E-03    0.39391E+01    0.86919E-01   -0.31487E-05    0.71749E-03   -0.31487E-05    0.23666E-08
     6    0.96669E+03    0.34857E+01    0.58461E-03    0.34857E+01    0.65070E-01   -0.20729E-05    0.58461E-03   -0.20729E-05    0.18459E-08
     7    0.92578E+03    0.29554E+01    0.48726E-03    0.29554E+01    0.42018E-01   -0.11922E-05    0.48726E-03   -0.11922E-05    0.14871E-08
     8    0.89639E+03    0.24358E+01    0.41292E-03    0.24358E+01    0.24504E-01   -0.52715E-06    0.41292E-03   -0.52715E-06    0.12274E-08
     9    0.87567E+03    0.19795E+01    0.35422E-03    0.19795E+01    0.14319E-01   -0.66586E-07    0.35422E-03   -0.66586E-07    0.10323E-08
    10    0.86178E+03    0.16127E+01    0.30705E-03    0.16127E+01    0.98805E-02    0.21428E-06    0.30705E-03    0.21428E-06    0.88126E-09
    11    0.85303E+03    0.13452E+01    0.26902E-03    0.13452E+01    0.84671E-02    0.34445E-06    0.26902E-03    0.34445E-06    0.76179E-09
    12    0.84920E+03    0.11769E+01    0.23797E-03    0.11769E+01    0.79419E-02    0.35733E-06    0.23797E-03    0.35733E-06    0.66514E-09
    13    0.84819E+03    0.10944E+01    0.21224E-03    0.10944E+01    0.72350E-02    0.29621E-06    0.21224E-03    0.29621E-06    0.58598E-09
    14    0.84881E+03    0.10789E+01    0.19044E-03    0.10789E+01    0.63699E-02    0.20270E-06    0.19044E-03    0.20270E-06    0.52006E-09
    15    0.85134E+03    0.11101E+01    0.17177E-03    0.11101E+01    0.56410E-02    0.10229E-06    0.17177E-03    0.10229E-06    0.46461E-09
    16    0.85619E+03    0.11691E+01    0.15563E-03    0.11691E+01    0.53041E-02    0.13484E-07    0.15563E-03    0.13484E-07    0.41743E-09
    17    0.86317E+03    0.12389E+01    0.14162E-03    0.12389E+01    0.54110E-02   -0.57121E-07    0.14162E-03   -0.57121E-07    0.37700E-09
    18    0.87118E+03    0.13074E+01    0.12943E-03    0.13074E+01    0.57618E-02   -0.10575E-06    0.12943E-03   -0.10575E-06    0.34203E-09
    19    0.88098E+03    0.13720E+01    0.11870E-03    0.13720E+01    0.62030E-02   -0.12816E-06    0.11870E-03   -0.12816E-06    0.31159E-09
    20    0.89087E+03    0.14295E+01    0.10915E-03    0.14295E+01    0.66753E-02   -0.12285E-06    0.10915E-03   -0.12285E-06    0.28487E-09
    21    0.90121E+03    0.14792E+01    0.10064E-03    0.14792E+01    0.71815E-02   -0.99938E-07    0.10064E-03   -0.99938E-07    0.26133E-09
    22    0.91229E+03    0.15208E+01    0.93054E-04    0.15208E+01    0.78276E-02   -0.71354E-07    0.93054E-04   -0.71354E-07    0.24048E-09
    23    0.92388E+03    0.15582E+01    0.86266E-04    0.15582E+01    0.87102E-02   -0.44693E-07    0.86266E-04   -0.44693E-07    0.22192E-09
    24    0.93597E+03    0.15956E+01    0.80143E-04    0.15956E+01    0.98696E-02   -0.24939E-07    0.80143E-04   -0.24939E-07    0.20532E-09
    25    0.94849E+03    0.16349E+01    0.74606E-04    0.16349E+01    0.11301E-01   -0.10963E-07    0.74606E-04   -0.10963E-07    0.19042E-09
    26    0.96127E+03    0.16782E+01    0.69589E-04    0.16782E+01    0.12957E-01   -0.93984E-09    0.69589E-04   -0.93984E-09    0.17700E-09
    27    0.97453E+03    0.17236E+01    0.65043E-04    0.17236E+01    0.14818E-01    0.36311E-08    0.65043E-04    0.36311E-08    0.16487E-09
    28    0.98812E+03    0.17694E+01    0.60920E-04    0.17694E+01    0.16893E-01    0.10987E-08    0.60920E-04    0.10987E-08    0.15387E-09
