#    L    TT             EE             BB             TE          
     2    0.11271E+04    0.52880E-01    0.11083E-05    0.33092E+01
     3    0.10577E+04    0.86702E-01    0.22170E-05    0.41632E+01
     4    0.98804E+03    0.97681E-01    0.36960E-05    0.43099E+01
     5    0.93260E+03    0.86884E-01    0.55459E-05    0.40240E+01
     6    0.89157E+03    0.64442E-01    0.77674E-05    0.35269E+01
     7    0.86259E+03    0.41217E-01    0.10361E-04    0.29601E+01
     8    0.84255E+03    0.23866E-01    0.13329E-04    0.24147E+01
     9    0.82936E+03    0.13965E-01    0.16671E-04    0.19436E+01
    10    0.82165E+03    0.97451E-02    0.20390E-04    0.15711E+01
    11    0.81796E+03    0.84177E-02    0.24485E-04    0.13055E+01
    12    0.81833E+03    0.78886E-02    0.28959E-04    0.11451E+01
    13    0.82086E+03    0.71614E-02    0.33813E-04    0.10737E+01
    14    0.82452E+03    0.63191E-02    0.39049E-04    0.10697E+01
    15    0.82969E+03    0.56508E-02    0.44669E-04    0.11106E+01
    16    0.83685E+03    0.53898E-02    0.50673E-04    0.11757E+01
    17    0.84585E+03    0.55591E-02    0.57064E-04    0.12486E+01
    18    0.85564E+03    0.59371E-02    0.63844E-04    0.13184E+01
    19    0.86704E+03    0.63825E-02    0.71013E-04    0.13828E+01
    20    0.87837E+03    0.68553E-02    0.78574E-04    0.14390E+01
    21    0.89001E+03    0.73738E-02    0.86529E-04    0.14864E+01
    22    0.90228E+03    0.80543E-02    0.94878E-04    0.15251E+01
    23    0.91496E+03    0.89885E-02    0.10362E-03    0.15604E+01
    24    0.92803E+03    0.10208E-01    0.11277E-03    0.15978E+01
    25    0.94147E+03    0.11703E-01    0.12231E-03    0.16382E+01
    26    0.95508E+03    0.13420E-01    0.13225E-03    0.16826E+01
    27    0.96912E+03    0.15343E-01    0.14260E-03    0.17292E+01
    28    0.98344E+03    0.17486E-01    0.15334E-03    0.17762E+01
    29    0.99812E+03    0.19822E-01    0.16450E-03    0.18209E+01
    30    0.10131E+04    0.22332E-01    0.17605E-03    0.18592E+01
    31    0.10281E+04    0.25032E-01    0.18801E-03    0.18889E+01
    32    0.10435E+04    0.27930E-01    0.20038E-03    0.19088E+01
    33    0.10592E+04    0.31022E-01    0.21315E-03    0.19184E+01
    34    0.10751E+04    0.34310E-01    0.22633E-03    0.19183E+01
    35    0.10912E+04    0.37796E-01    0.23991E-03    0.19065E+01
    36    0.11074E+04    0.41492E-01    0.25390E-03    0.18806E+01
    37    0.11237E+04    0.45446E-01    0.26829E-03    0.18416E+01
    38    0.11404E+04    0.49700E-01    0.28310E-03    0.17929E+01
    39    0.11575E+04    0.54237E-01    0.29830E-03    0.17358E+01
    40    0.11748E+04    0.59030E-01    0.31391E-03    0.16705E+01
    41    0.11922E+04    0.64061E-01    0.32993E-03    0.15969E+01
    42    0.12097E+04    0.69344E-01    0.34635E-03    0.15138E+01
    43    0.12274E+04    0.74899E-01    0.36317E-03    0.14195E+01
    44    0.12450E+04    0.80731E-01    0.38039E-03    0.13133E+01
    45    0.12631E+04    0.86855E-01    0.39801E-03    0.11946E+01
    46    0.12814E+04    0.93285E-01    0.41603E-03    0.10612E+01
    47    0.12999E+04    0.10001E+00    0.43445E-03    0.91391E+00
    48    0.13185E+04    0.10702E+00    0.45326E-03    0.75690E+00
    49    0.13372E+04    0.11429E+00    0.47247E-03    0.59389E+00
    50    0.13564E+04    0.12178E+00    0.49208E-03    0.42175E+00
    51    0.13758E+04    0.12945E+00    0.51208E-03    0.23596E+00
    52    0.13956E+04    0.13739E+00    0.53246E-03    0.31984E-01
    53    0.14154E+04    0.14576E+00    0.55324E-03   -0.19285E+00
    54    0.14352E+04    0.15456E+00    0.57441E-03   -0.43326E+00
    55    0.14551E+04    0.16378E+00    0.59597E-03   -0.68385E+00
    56    0.14754E+04    0.17328E+00    0.61791E-03   -0.94559E+00
    57    0.14960E+04    0.18294E+00    0.64024E-03   -0.12186E+01
    58    0.15169E+04    0.19278E+00    0.66295E-03   -0.15042E+01
    59    0.15380E+04    0.20280E+00    0.68605E-03   -0.18035E+01
    60    0.15593E+04    0.21308E+00    0.70953E-03   -0.21164E+01
    61    0.15811E+04    0.22367E+00    0.73340E-03   -0.24422E+01
    62    0.16028E+04    0.23459E+00    0.75765E-03   -0.27817E+01
    63    0.16247E+04    0.24578E+00    0.78228E-03   -0.31356E+01
    64    0.16469E+04    0.25728E+00    0.80729E-03   -0.35045E+01
    65    0.16693E+04    0.26904E+00    0.83269E-03   -0.38889E+01
    66    0.16920E+04    0.28102E+00    0.85847E-03   -0.42865E+01
    67    0.17149E+04    0.29320E+00    0.88463E-03   -0.46947E+01
    68    0.17382E+04    0.30564E+00    0.91117E-03   -0.51120E+01
    69    0.17618E+04    0.31827E+00    0.93810E-03   -0.55372E+01
    70    0.17857E+04    0.33115E+00    0.96542E-03   -0.59719E+01
    71    0.18098E+04    0.34426E+00    0.99312E-03   -0.64189E+01
    72    0.18341E+04    0.35757E+00    0.10212E-02   -0.68794E+01
    73    0.18586E+04    0.37104E+00    0.10497E-02   -0.73539E+01
    74    0.18833E+04    0.38466E+00    0.10786E-02   -0.78414E+01
    75    0.19083E+04    0.39844E+00    0.11078E-02   -0.83404E+01
    76    0.19336E+04    0.41238E+00    0.11375E-02   -0.88500E+01
    77    0.19592E+04    0.42646E+00    0.11675E-02   -0.93700E+01
    78    0.19853E+04    0.44072E+00    0.11980E-02   -0.99015E+01
    79    0.20116E+04    0.45510E+00    0.12288E-02   -0.10441E+02
    80    0.20382E+04    0.46960E+00    0.12601E-02   -0.10989E+02
    81    0.20650E+04    0.48417E+00    0.12918E-02   -0.11546E+02
    82    0.20921E+04    0.49884E+00    0.13238E-02   -0.12112E+02
    83    0.21195E+04    0.51357E+00    0.13563E-02   -0.12686E+02
    84    0.21471E+04    0.52836E+00    0.13892E-02   -0.13265E+02
    85    0.21749E+04    0.54318E+00    0.14225E-02   -0.13853E+02
    86    0.22029E+04    0.55805E+00    0.14563E-02   -0.14447E+02
    87    0.22314E+04    0.57292E+00    0.14904E-02   -0.15046E+02
    88    0.22599E+04    0.58782E+00    0.15250E-02   -0.15651E+02
    89    0.22887E+04    0.60273E+00    0.15600E-02   -0.16263E+02
    90    0.23178E+04    0.61762E+00    0.15954E-02   -0.16879E+02
    91    0.23471E+04    0.63246E+00    0.16313E-02   -0.17500E+02
    92    0.23766E+04    0.64726E+00    0.16676E-02   -0.18125E+02
    93    0.24065E+04    0.66199E+00    0.17044E-02   -0.18755E+02
    94    0.24365E+04    0.67663E+00    0.17416E-02   -0.19386E+02
    95    0.24668E+04    0.69117E+00    0.17792E-02   -0.20022E+02
    96    0.24970E+04    0.70560E+00    0.18173E-02   -0.20659E+02
    97    0.25278E+04    0.71990E+00    0.18559E-02   -0.21299E+02
    98    0.25588E+04    0.73407E+00    0.18949E-02   -0.21938E+02
    99    0.25899E+04    0.74807E+00    0.19344E-02   -0.22580E+02
   100    0.26212E+04    0.76189E+00    0.19743E-02   -0.23219E+02
   101    0.26528E+04    0.77561E+00    0.20147E-02   -0.23860E+02
   102    0.26849E+04    0.78906E+00    0.20555E-02   -0.24500E+02
   103    0.27169E+04    0.80233E+00    0.20969E-02   -0.25139E+02
   104    0.27491E+04    0.81541E+00    0.21387E-02   -0.25774E+02
   105    0.27815E+04    0.82823E+00    0.21810E-02   -0.26408E+02
   106    0.28142E+04    0.84086E+00    0.22237E-02   -0.27039E+02
   107    0.28467E+04    0.85316E+00    0.22670E-02   -0.27665E+02
   108    0.28797E+04    0.86520E+00    0.23107E-02   -0.28288E+02
   109    0.29128E+04    0.87690E+00    0.23550E-02   -0.28906E+02
   110    0.29460E+04    0.88827E+00    0.23997E-02   -0.29518E+02
   111    0.29793E+04    0.89938E+00    0.24449E-02   -0.30124E+02
   112    0.30129E+04    0.91015E+00    0.24906E-02   -0.30725E+02
   113    0.30466E+04    0.92059E+00    0.25369E-02   -0.31318E+02
   114    0.30804E+04    0.93062E+00    0.25836E-02   -0.31903E+02
   115    0.31144E+04    0.94040E+00    0.26308E-02   -0.32480E+02
   116    0.31485E+04    0.94970E+00    0.26786E-02   -0.33048E+02
   117    0.31828E+04    0.95860E+00    0.27269E-02   -0.33606E+02
   118    0.32173E+04    0.96724E+00    0.27757E-02   -0.34155E+02
   119    0.32517E+04    0.97548E+00    0.28250E-02   -0.34692E+02
