#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.170926E+08   0.170926E+08   0.227773E+08   0.227769E+08   0.170927E+08   0.170926E+08   0.170926E+08   0.170983E+08  -0.376691E+00   0.717807E+07   0.717807E+07   0.568185E+01
   0.112819E-04   0.170926E+08   0.170926E+08   0.227745E+08   0.227740E+08   0.170927E+08   0.170926E+08   0.170926E+08   0.170983E+08  -0.376691E+00   0.717807E+07   0.717807E+07   0.627965E+01
   0.124693E-04   0.170926E+08   0.170926E+08   0.227710E+08   0.227704E+08   0.170927E+08   0.170926E+08   0.170926E+08   0.170983E+08  -0.376691E+00   0.717806E+07   0.717806E+07   0.694029E+01
   0.137816E-04   0.170926E+08   0.170926E+08   0.227668E+08   0.227661E+08   0.170927E+08   0.170926E+08   0.170926E+08   0.170983E+08  -0.376690E+00   0.717806E+07   0.717806E+07   0.767038E+01
   0.152321E-04   0.170926E+08   0.170926E+08   0.227616E+08   0.227608E+08   0.170927E+08   0.170926E+08   0.170926E+08   0.170983E+08  -0.376690E+00   0.717806E+07   0.717806E+07   0.847718E+01
   0.168352E-04   0.170926E+08   0.170926E+08   0.227553E+08   0.227542E+08   0.170926E+08   0.170926E+08   0.170926E+08   0.170982E+08  -0.376690E+00   0.717805E+07   0.717805E+07   0.936872E+01
   0.186070E-04   0.170925E+08   0.170925E+08   0.227476E+08   0.227463E+08   0.170926E+08   0.170926E+08   0.170925E+08   0.170982E+08  -0.376690E+00   0.717805E+07   0.717805E+07   0.103539E+02
   0.205653E-04   0.170925E+08   0.170925E+08   0.227382E+08   0.227366E+08   0.170926E+08   0.170925E+08   0.170925E+08   0.170982E+08  -0.376689E+00   0.717804E+07   0.717804E+07   0.114424E+02
   0.227297E-04   0.170925E+08   0.170925E+08   0.227267E+08   0.227247E+08   0.170926E+08   0.170925E+08   0.170925E+08   0.170982E+08  -0.376689E+00   0.717804E+07   0.717804E+07   0.126451E+02
   0.251219E-04   0.170925E+08   0.170925E+08   0.227126E+08   0.227103E+08   0.170926E+08   0.170925E+08   0.170925E+08   0.170982E+08  -0.376688E+00   0.717803E+07   0.717803E+07   0.139738E+02
   0.277659E-04   0.170925E+08   0.170925E+08   0.226955E+08   0.226926E+08   0.170926E+08   0.170925E+08   0.170925E+08   0.170981E+08  -0.376687E+00   0.717802E+07   0.717801E+07   0.154416E+02
   0.306881E-04   0.170924E+08   0.170924E+08   0.226745E+08   0.226710E+08   0.170925E+08   0.170924E+08   0.170924E+08   0.170981E+08  -0.376686E+00   0.717800E+07   0.717800E+07   0.170629E+02
   0.339179E-04   0.170924E+08   0.170924E+08   0.226490E+08   0.226447E+08   0.170925E+08   0.170924E+08   0.170924E+08   0.170981E+08  -0.376685E+00   0.717798E+07   0.717798E+07   0.188535E+02
   0.374876E-04   0.170924E+08   0.170923E+08   0.226178E+08   0.226126E+08   0.170924E+08   0.170924E+08   0.170923E+08   0.170980E+08  -0.376684E+00   0.717796E+07   0.717796E+07   0.208307E+02
   0.414330E-04   0.170923E+08   0.170923E+08   0.225798E+08   0.225734E+08   0.170924E+08   0.170923E+08   0.170923E+08   0.170979E+08  -0.376682E+00   0.717794E+07   0.717794E+07   0.230135E+02
   0.457936E-04   0.170922E+08   0.170922E+08   0.225334E+08   0.225257E+08   0.170923E+08   0.170922E+08   0.170922E+08   0.170979E+08  -0.376680E+00   0.717791E+07   0.717791E+07   0.254227E+02
   0.506132E-04   0.170921E+08   0.170921E+08   0.224769E+08   0.224674E+08   0.170922E+08   0.170921E+08   0.170921E+08   0.170978E+08  -0.376678E+00   0.717787E+07   0.717787E+07   0.280810E+02
   0.559400E-04   0.170920E+08   0.170920E+08   0.224080E+08   0.223964E+08   0.170921E+08   0.170920E+08   0.170920E+08   0.170976E+08  -0.376675E+00   0.717783E+07   0.717782E+07   0.310131E+02
   0.618274E-04   0.170919E+08   0.170919E+08   0.223241E+08   0.223100E+08   0.170920E+08   0.170919E+08   0.170919E+08   0.170975E+08  -0.376671E+00   0.717777E+07   0.717777E+07   0.342456E+02
   0.683345E-04   0.170917E+08   0.170917E+08   0.222219E+08   0.222048E+08   0.170918E+08   0.170917E+08   0.170917E+08   0.170973E+08  -0.376666E+00   0.717771E+07   0.717770E+07   0.378074E+02
   0.755264E-04   0.170916E+08   0.170915E+08   0.220977E+08   0.220769E+08   0.170916E+08   0.170916E+08   0.170915E+08   0.170971E+08  -0.376661E+00   0.717763E+07   0.717762E+07   0.417292E+02
   0.834752E-04   0.170913E+08   0.170913E+08   0.219468E+08   0.219215E+08   0.170914E+08   0.170913E+08   0.170913E+08   0.170968E+08  -0.376654E+00   0.717753E+07   0.717751E+07   0.460440E+02
   0.922605E-04   0.170910E+08   0.170910E+08   0.217636E+08   0.217329E+08   0.170911E+08   0.170910E+08   0.170910E+08   0.170965E+08  -0.376646E+00   0.717740E+07   0.717739E+07   0.507861E+02
   0.101971E-03   0.170907E+08   0.170906E+08   0.215417E+08   0.215044E+08   0.170907E+08   0.170907E+08   0.170907E+08   0.170961E+08  -0.376636E+00   0.717726E+07   0.717724E+07   0.559915E+02
   0.112702E-03   0.170903E+08   0.170902E+08   0.212733E+08   0.212282E+08   0.170903E+08   0.170902E+08   0.170902E+08   0.170956E+08  -0.376624E+00   0.717707E+07   0.717705E+07   0.616966E+02
   0.124564E-03   0.170897E+08   0.170896E+08   0.209494E+08   0.208948E+08   0.170898E+08   0.170897E+08   0.170897E+08   0.170950E+08  -0.376609E+00   0.717685E+07   0.717683E+07   0.679376E+02
   0.137674E-03   0.170891E+08   0.170890E+08   0.205595E+08   0.204938E+08   0.170891E+08   0.170891E+08   0.170891E+08   0.170942E+08  -0.376591E+00   0.717658E+07   0.717655E+07   0.747491E+02
   0.152163E-03   0.170883E+08   0.170882E+08   0.200919E+08   0.200128E+08   0.170884E+08   0.170883E+08   0.170883E+08   0.170933E+08  -0.376569E+00   0.717625E+07   0.717622E+07   0.821623E+02
   0.168178E-03   0.170874E+08   0.170872E+08   0.195331E+08   0.194385E+08   0.170874E+08   0.170874E+08   0.170874E+08   0.170922E+08  -0.376542E+00   0.717585E+07   0.717581E+07   0.902022E+02
   0.185878E-03   0.170862E+08   0.170860E+08   0.188690E+08   0.187562E+08   0.170862E+08   0.170862E+08   0.170862E+08   0.170909E+08  -0.376510E+00   0.717536E+07   0.717531E+07   0.988845E+02
   0.205440E-03   0.170848E+08   0.170846E+08   0.180844E+08   0.179507E+08   0.170848E+08   0.170848E+08   0.170848E+08   0.170893E+08  -0.376471E+00   0.717476E+07   0.717470E+07   0.108211E+03
   0.227062E-03   0.170831E+08   0.170828E+08   0.171646E+08   0.170071E+08   0.170831E+08   0.170831E+08   0.170831E+08   0.170874E+08  -0.376423E+00   0.717404E+07   0.717396E+07   0.118164E+03
   0.250959E-03   0.170811E+08   0.170807E+08   0.160962E+08   0.159124E+08   0.170810E+08   0.170810E+08   0.170810E+08   0.170850E+08  -0.376366E+00   0.717315E+07   0.717306E+07   0.128699E+03
   0.277372E-03   0.170785E+08   0.170781E+08   0.148699E+08   0.146574E+08   0.170784E+08   0.170785E+08   0.170785E+08   0.170822E+08  -0.376297E+00   0.717208E+07   0.717196E+07   0.139738E+03
   0.306564E-03   0.170755E+08   0.170750E+08   0.134824E+08   0.132399E+08   0.170753E+08   0.170754E+08   0.170754E+08   0.170787E+08  -0.376214E+00   0.717077E+07   0.717063E+07   0.151159E+03
   0.338828E-03   0.170718E+08   0.170712E+08   0.119409E+08   0.116684E+08   0.170716E+08   0.170717E+08   0.170717E+08   0.170746E+08  -0.376115E+00   0.716919E+07   0.716902E+07   0.162784E+03
   0.374488E-03   0.170673E+08   0.170666E+08   0.102668E+08   0.996648E+07   0.170671E+08   0.170672E+08   0.170672E+08   0.170697E+08  -0.375997E+00   0.716727E+07   0.716707E+07   0.174377E+03
   0.413901E-03   0.170619E+08   0.170610E+08   0.850047E+07   0.817738E+07   0.170616E+08   0.170618E+08   0.170618E+08   0.170639E+08  -0.375857E+00   0.716495E+07   0.716472E+07   0.185628E+03
   0.457462E-03   0.170555E+08   0.170544E+08   0.670441E+07   0.636711E+07   0.170550E+08   0.170553E+08   0.170553E+08   0.170569E+08  -0.375690E+00   0.716215E+07   0.716188E+07   0.196161E+03
   0.505608E-03   0.170477E+08   0.170464E+08   0.496356E+07   0.462446E+07   0.170471E+08   0.170474E+08   0.170475E+08   0.170486E+08  -0.375495E+00   0.715879E+07   0.715848E+07   0.205537E+03
   0.558821E-03   0.170383E+08   0.170369E+08   0.337992E+07   0.305472E+07   0.170376E+08   0.170381E+08   0.170381E+08   0.170389E+08  -0.375265E+00   0.715476E+07   0.715440E+07   0.213279E+03
   0.617635E-03   0.170272E+08   0.170255E+08   0.205843E+07   0.176450E+07   0.170263E+08   0.170269E+08   0.170269E+08   0.170274E+08  -0.374997E+00   0.714996E+07   0.714955E+07   0.218907E+03
   0.682638E-03   0.170140E+08   0.170120E+08   0.108311E+07   0.836189E+06   0.170129E+08   0.170136E+08   0.170137E+08   0.170139E+08  -0.374685E+00   0.714425E+07   0.714380E+07   0.221993E+03
   0.754482E-03   0.169984E+08   0.169961E+08   0.486328E+06   0.295971E+06   0.169970E+08   0.169979E+08   0.169980E+08   0.169980E+08  -0.374324E+00   0.713751E+07   0.713701E+07   0.222224E+03
   0.833888E-03   0.169800E+08   0.169774E+08   0.222645E+06   0.875910E+05   0.169783E+08   0.169794E+08   0.169795E+08   0.169795E+08  -0.373904E+00   0.712959E+07   0.712904E+07   0.219453E+03
   0.921651E-03   0.169583E+08   0.169555E+08   0.166816E+06   0.728436E+05   0.169562E+08   0.169577E+08   0.169579E+08   0.169578E+08  -0.373418E+00   0.712033E+07   0.711974E+07   0.213725E+03
   0.101865E-02   0.169331E+08   0.169300E+08   0.156004E+06   0.793283E+05   0.169305E+08   0.169324E+08   0.169325E+08   0.169324E+08  -0.372854E+00   0.710955E+07   0.710893E+07   0.205259E+03
   0.112586E-02   0.169037E+08   0.169003E+08   0.739438E+05  -0.878655E+04   0.169005E+08   0.169029E+08   0.169031E+08   0.169029E+08  -0.372200E+00   0.709706E+07   0.709640E+07   0.194384E+03
   0.124435E-02   0.168695E+08   0.168659E+08  -0.733231E+05  -0.172682E+06   0.168656E+08   0.168687E+08   0.168689E+08   0.168687E+08  -0.371443E+00   0.708260E+07   0.708192E+07   0.181484E+03
   0.137531E-02   0.168300E+08   0.168263E+08  -0.176919E+06  -0.285658E+06   0.168252E+08   0.168291E+08   0.168294E+08   0.168291E+08  -0.370568E+00   0.706591E+07   0.706522E+07   0.167006E+03
   0.152006E-02   0.167845E+08   0.167806E+08  -0.166276E+06  -0.268382E+06   0.167786E+08   0.167835E+08   0.167838E+08   0.167834E+08  -0.369560E+00   0.704668E+07   0.704599E+07   0.151536E+03
   0.168004E-02   0.167321E+08   0.167282E+08  -0.120698E+06  -0.698461E+06   0.167249E+08   0.167310E+08   0.167314E+08   0.167309E+08  -0.368401E+00   0.702459E+07   0.702391E+07   0.135844E+03
