     2    0.50628E+03    0.16445E-01    0.26106E-01    0.35863E+00
     3    0.39003E+03    0.20683E-01    0.29893E-01   -0.35181E+00
     4    0.36301E+03    0.21491E-01    0.28987E-01   -0.56957E+00
     5    0.35263E+03    0.19267E-01    0.25072E-01   -0.60490E+00
     6    0.34817E+03    0.15444E-01    0.19928E-01   -0.56029E+00
     7    0.34657E+03    0.11376E-01    0.14893E-01   -0.48843E+00
     8    0.34648E+03    0.80020E-02    0.10741E-01   -0.41687E+00
     9    0.34726E+03    0.56929E-02    0.77482E-02   -0.35990E+00
    10    0.34853E+03    0.44612E-02    0.58743E-02   -0.31643E+00
    11    0.34988E+03    0.40763E-02    0.49346E-02   -0.29007E+00
    12    0.35065E+03    0.42600E-02    0.46913E-02   -0.27777E+00
    13    0.35114E+03    0.47956E-02    0.49295E-02   -0.27745E+00
    14    0.35179E+03    0.55073E-02    0.54615E-02   -0.28769E+00
    15    0.35271E+03    0.63146E-02    0.61741E-02   -0.30617E+00
    16    0.35385E+03    0.71704E-02    0.69841E-02   -0.33074E+00
    17    0.35487E+03    0.80630E-02    0.78541E-02   -0.36079E+00
    18    0.35546E+03    0.89911E-02    0.87614E-02   -0.39587E+00
    19    0.35561E+03    0.99580E-02    0.96972E-02   -0.43462E+00
    20    0.35537E+03    0.10966E-01    0.10657E-01   -0.47582E+00
    21    0.35484E+03    0.12013E-01    0.11639E-01   -0.51976E+00
    22    0.35408E+03    0.13092E-01    0.12643E-01   -0.56689E+00
    23    0.35310E+03    0.14195E-01    0.13667E-01   -0.61678E+00
    24    0.35190E+03    0.15316E-01    0.14706E-01   -0.66881E+00
    25    0.35052E+03    0.16458E-01    0.15760E-01   -0.72257E+00
    26    0.34896E+03    0.17625E-01    0.16825E-01   -0.77769E+00
    27    0.34724E+03    0.18814E-01    0.17904E-01   -0.83385E+00
    28    0.34533E+03    0.20026E-01    0.18998E-01   -0.89089E+00
    29    0.34327E+03    0.21264E-01    0.20105E-01   -0.94925E+00
    30    0.34106E+03    0.22533E-01    0.21225E-01   -0.10093E+01
    31    0.33871E+03    0.23830E-01    0.22355E-01   -0.10704E+01
    32    0.33621E+03    0.25150E-01    0.23490E-01   -0.11318E+01
    33    0.33357E+03    0.26481E-01    0.24632E-01   -0.11936E+01
    34    0.33080E+03    0.27813E-01    0.25780E-01   -0.12556E+01
    35    0.32792E+03    0.29155E-01    0.26931E-01   -0.13177E+01
    36    0.32493E+03    0.30518E-01    0.28084E-01   -0.13795E+01
    37    0.32181E+03    0.31902E-01    0.29239E-01   -0.14410E+01
    38    0.31858E+03    0.33305E-01    0.30396E-01   -0.15022E+01
    39    0.31525E+03    0.34723E-01    0.31552E-01   -0.15628E+01
    40    0.31181E+03    0.36153E-01    0.32704E-01   -0.16227E+01
