#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.104747E-04   0.187003E+08   0.187003E+08   0.249210E+08   0.249206E+08   0.187004E+08   0.187003E+08   0.187003E+08   0.187065E+08  -0.487502E+00   0.939822E+07   0.939822E+07   0.564170E+01
   0.115735E-04   0.187003E+08   0.187003E+08   0.249182E+08   0.249177E+08   0.187004E+08   0.187003E+08   0.187003E+08   0.187065E+08  -0.487500E+00   0.939820E+07   0.939820E+07   0.623331E+01
   0.127875E-04   0.187002E+08   0.187002E+08   0.249147E+08   0.249141E+08   0.187003E+08   0.187002E+08   0.187002E+08   0.187065E+08  -0.487497E+00   0.939818E+07   0.939818E+07   0.688692E+01
   0.141289E-04   0.187002E+08   0.187002E+08   0.249105E+08   0.249098E+08   0.187003E+08   0.187002E+08   0.187002E+08   0.187064E+08  -0.487494E+00   0.939816E+07   0.939816E+07   0.760900E+01
   0.156110E-04   0.187001E+08   0.187001E+08   0.249053E+08   0.249045E+08   0.187002E+08   0.187001E+08   0.187001E+08   0.187064E+08  -0.487490E+00   0.939813E+07   0.939813E+07   0.840671E+01
   0.172486E-04   0.187001E+08   0.187001E+08   0.248990E+08   0.248980E+08   0.187002E+08   0.187001E+08   0.187001E+08   0.187063E+08  -0.487485E+00   0.939810E+07   0.939810E+07   0.928793E+01
   0.190579E-04   0.187000E+08   0.187000E+08   0.248913E+08   0.248901E+08   0.187001E+08   0.187000E+08   0.187000E+08   0.187062E+08  -0.487479E+00   0.939806E+07   0.939806E+07   0.102614E+02
   0.210571E-04   0.186999E+08   0.186999E+08   0.248819E+08   0.248804E+08   0.187000E+08   0.186999E+08   0.186999E+08   0.187061E+08  -0.487472E+00   0.939801E+07   0.939801E+07   0.113366E+02
   0.232659E-04   0.186998E+08   0.186998E+08   0.248705E+08   0.248686E+08   0.186999E+08   0.186998E+08   0.186998E+08   0.187060E+08  -0.487463E+00   0.939794E+07   0.939794E+07   0.125243E+02
   0.257064E-04   0.186997E+08   0.186997E+08   0.248565E+08   0.248542E+08   0.186998E+08   0.186997E+08   0.186997E+08   0.187059E+08  -0.487452E+00   0.939787E+07   0.939787E+07   0.138360E+02
   0.284030E-04   0.186995E+08   0.186995E+08   0.248395E+08   0.248366E+08   0.186996E+08   0.186995E+08   0.186995E+08   0.187057E+08  -0.487439E+00   0.939778E+07   0.939778E+07   0.152846E+02
   0.313824E-04   0.186993E+08   0.186993E+08   0.248187E+08   0.248152E+08   0.186994E+08   0.186993E+08   0.186993E+08   0.187055E+08  -0.487423E+00   0.939767E+07   0.939766E+07   0.168842E+02
   0.346743E-04   0.186991E+08   0.186991E+08   0.247933E+08   0.247891E+08   0.186992E+08   0.186991E+08   0.186991E+08   0.187053E+08  -0.487403E+00   0.939753E+07   0.939753E+07   0.186503E+02
   0.383116E-04   0.186988E+08   0.186988E+08   0.247623E+08   0.247572E+08   0.186989E+08   0.186988E+08   0.186988E+08   0.187050E+08  -0.487379E+00   0.939736E+07   0.939736E+07   0.205999E+02
   0.423304E-04   0.186985E+08   0.186985E+08   0.247246E+08   0.247184E+08   0.186986E+08   0.186985E+08   0.186985E+08   0.187046E+08  -0.487350E+00   0.939716E+07   0.939716E+07   0.227516E+02
   0.467708E-04   0.186980E+08   0.186980E+08   0.246786E+08   0.246710E+08   0.186981E+08   0.186980E+08   0.186980E+08   0.187042E+08  -0.487314E+00   0.939691E+07   0.939691E+07   0.251259E+02
   0.516769E-04   0.186975E+08   0.186975E+08   0.246226E+08   0.246134E+08   0.186976E+08   0.186975E+08   0.186975E+08   0.187037E+08  -0.487271E+00   0.939661E+07   0.939660E+07   0.277449E+02
   0.570977E-04   0.186969E+08   0.186969E+08   0.245544E+08   0.245431E+08   0.186970E+08   0.186969E+08   0.186969E+08   0.187030E+08  -0.487218E+00   0.939624E+07   0.939623E+07   0.306329E+02
   0.630871E-04   0.186961E+08   0.186961E+08   0.244713E+08   0.244576E+08   0.186962E+08   0.186961E+08   0.186961E+08   0.187022E+08  -0.487153E+00   0.939579E+07   0.939578E+07   0.338161E+02
   0.697048E-04   0.186952E+08   0.186951E+08   0.243702E+08   0.243535E+08   0.186952E+08   0.186952E+08   0.186952E+08   0.187013E+08  -0.487074E+00   0.939524E+07   0.939523E+07   0.373227E+02
   0.770167E-04   0.186940E+08   0.186940E+08   0.242474E+08   0.242271E+08   0.186941E+08   0.186940E+08   0.186940E+08   0.187001E+08  -0.486977E+00   0.939456E+07   0.939456E+07   0.411830E+02
   0.850956E-04   0.186926E+08   0.186926E+08   0.240982E+08   0.240735E+08   0.186927E+08   0.186926E+08   0.186926E+08   0.186986E+08  -0.486860E+00   0.939375E+07   0.939374E+07   0.454294E+02
   0.940220E-04   0.186909E+08   0.186908E+08   0.239172E+08   0.238873E+08   0.186910E+08   0.186909E+08   0.186909E+08   0.186969E+08  -0.486718E+00   0.939275E+07   0.939274E+07   0.500958E+02
   0.103885E-03   0.186888E+08   0.186888E+08   0.236980E+08   0.236617E+08   0.186889E+08   0.186888E+08   0.186888E+08   0.186947E+08  -0.486544E+00   0.939154E+07   0.939152E+07   0.552175E+02
   0.114782E-03   0.186863E+08   0.186862E+08   0.234329E+08   0.233890E+08   0.186863E+08   0.186863E+08   0.186863E+08   0.186921E+08  -0.486333E+00   0.939006E+07   0.939004E+07   0.608306E+02
   0.126822E-03   0.186832E+08   0.186831E+08   0.231130E+08   0.230600E+08   0.186832E+08   0.186832E+08   0.186832E+08   0.186889E+08  -0.486077E+00   0.938827E+07   0.938825E+07   0.669713E+02
   0.140126E-03   0.186794E+08   0.186793E+08   0.227279E+08   0.226641E+08   0.186795E+08   0.186794E+08   0.186794E+08   0.186851E+08  -0.485765E+00   0.938609E+07   0.938606E+07   0.736741E+02
   0.154825E-03   0.186749E+08   0.186747E+08   0.222660E+08   0.221892E+08   0.186749E+08   0.186748E+08   0.186748E+08   0.186804E+08  -0.485389E+00   0.938344E+07   0.938341E+07   0.809706E+02
