#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.104390E-04   0.186515E+08   0.186515E+08   0.248559E+08   0.248555E+08   0.186516E+08   0.186515E+08   0.186515E+08   0.186577E+08  -0.489057E+00   0.936976E+07   0.936976E+07   0.571592E+01
   0.115345E-04   0.186515E+08   0.186515E+08   0.248531E+08   0.248526E+08   0.186516E+08   0.186515E+08   0.186515E+08   0.186577E+08  -0.489055E+00   0.936975E+07   0.936975E+07   0.631560E+01
   0.127450E-04   0.186515E+08   0.186515E+08   0.248496E+08   0.248490E+08   0.186516E+08   0.186515E+08   0.186515E+08   0.186577E+08  -0.489053E+00   0.936974E+07   0.936974E+07   0.697814E+01
   0.140826E-04   0.186515E+08   0.186515E+08   0.248454E+08   0.248447E+08   0.186516E+08   0.186515E+08   0.186515E+08   0.186577E+08  -0.489051E+00   0.936973E+07   0.936973E+07   0.771012E+01
   0.155605E-04   0.186514E+08   0.186514E+08   0.248402E+08   0.248393E+08   0.186515E+08   0.186514E+08   0.186514E+08   0.186577E+08  -0.489048E+00   0.936971E+07   0.936971E+07   0.851881E+01
   0.171935E-04   0.186514E+08   0.186514E+08   0.248339E+08   0.248328E+08   0.186515E+08   0.186514E+08   0.186514E+08   0.186576E+08  -0.489044E+00   0.936969E+07   0.936969E+07   0.941220E+01
   0.189979E-04   0.186514E+08   0.186514E+08   0.248262E+08   0.248249E+08   0.186515E+08   0.186514E+08   0.186514E+08   0.186576E+08  -0.489040E+00   0.936966E+07   0.936966E+07   0.103991E+02
   0.209917E-04   0.186513E+08   0.186513E+08   0.248168E+08   0.248152E+08   0.186514E+08   0.186513E+08   0.186513E+08   0.186575E+08  -0.489034E+00   0.936963E+07   0.936963E+07   0.114893E+02
   0.231947E-04   0.186512E+08   0.186512E+08   0.248053E+08   0.248034E+08   0.186513E+08   0.186513E+08   0.186512E+08   0.186574E+08  -0.489027E+00   0.936959E+07   0.936959E+07   0.126935E+02
   0.256289E-04   0.186512E+08   0.186512E+08   0.247913E+08   0.247889E+08   0.186513E+08   0.186512E+08   0.186512E+08   0.186574E+08  -0.489019E+00   0.936955E+07   0.936955E+07   0.140236E+02
   0.283186E-04   0.186511E+08   0.186511E+08   0.247742E+08   0.247713E+08   0.186512E+08   0.186511E+08   0.186511E+08   0.186573E+08  -0.489009E+00   0.936949E+07   0.936949E+07   0.154925E+02
   0.312905E-04   0.186510E+08   0.186509E+08   0.247533E+08   0.247498E+08   0.186510E+08   0.186510E+08   0.186510E+08   0.186571E+08  -0.488997E+00   0.936942E+07   0.936942E+07   0.171146E+02
   0.345744E-04   0.186508E+08   0.186508E+08   0.247278E+08   0.247236E+08   0.186509E+08   0.186508E+08   0.186508E+08   0.186570E+08  -0.488982E+00   0.936934E+07   0.936934E+07   0.189056E+02
   0.382028E-04   0.186506E+08   0.186506E+08   0.246968E+08   0.246916E+08   0.186507E+08   0.186506E+08   0.186506E+08   0.186568E+08  -0.488964E+00   0.936924E+07   0.936923E+07   0.208827E+02
   0.422121E-04   0.186504E+08   0.186504E+08   0.246590E+08   0.246527E+08   0.186505E+08   0.186504E+08   0.186504E+08   0.186566E+08  -0.488942E+00   0.936911E+07   0.936911E+07   0.230650E+02
   0.466421E-04   0.186502E+08   0.186501E+08   0.246128E+08   0.246051E+08   0.186502E+08   0.186502E+08   0.186502E+08   0.186563E+08  -0.488914E+00   0.936896E+07   0.936896E+07   0.254730E+02
   0.515371E-04   0.186498E+08   0.186498E+08   0.245566E+08   0.245473E+08   0.186499E+08   0.186498E+08   0.186498E+08   0.186560E+08  -0.488881E+00   0.936877E+07   0.936877E+07   0.281294E+02
   0.569457E-04   0.186494E+08   0.186494E+08   0.244881E+08   0.244767E+08   0.186495E+08   0.186494E+08   0.186494E+08   0.186556E+08  -0.488841E+00   0.936854E+07   0.936854E+07   0.310586E+02
   0.629220E-04   0.186490E+08   0.186489E+08   0.244048E+08   0.243909E+08   0.186490E+08   0.186490E+08   0.186490E+08   0.186551E+08  -0.488792E+00   0.936827E+07   0.936826E+07   0.342874E+02
   0.695254E-04   0.186484E+08   0.186484E+08   0.243033E+08   0.242865E+08   0.186485E+08   0.186484E+08   0.186484E+08   0.186545E+08  -0.488732E+00   0.936793E+07   0.936792E+07   0.378443E+02
   0.768219E-04   0.186477E+08   0.186476E+08   0.241800E+08   0.241595E+08   0.186478E+08   0.186477E+08   0.186477E+08   0.186537E+08  -0.488658E+00   0.936752E+07   0.936751E+07   0.417601E+02
   0.848841E-04   0.186468E+08   0.186468E+08   0.240303E+08   0.240053E+08   0.186469E+08   0.186468E+08   0.186468E+08   0.186528E+08  -0.488569E+00   0.936701E+07   0.936700E+07   0.460675E+02
   0.937924E-04   0.186458E+08   0.186457E+08   0.238486E+08   0.238183E+08   0.186458E+08   0.186458E+08   0.186457E+08   0.186517E+08  -0.488461E+00   0.936640E+07   0.936638E+07   0.508010E+02
   0.103636E-03   0.186445E+08   0.186444E+08   0.236285E+08   0.235918E+08   0.186445E+08   0.186445E+08   0.186445E+08   0.186504E+08  -0.488328E+00   0.936565E+07   0.936564E+07   0.559965E+02
