#           k/h    P           
    0.10000E-03    0.42403E+03
    0.10202E-03    0.43222E+03
    0.10408E-03    0.44057E+03
    0.10618E-03    0.44907E+03
    0.10833E-03    0.45774E+03
    0.11052E-03    0.46657E+03
    0.11275E-03    0.47558E+03
    0.11503E-03    0.48475E+03
    0.11735E-03    0.49410E+03
    0.11972E-03    0.50363E+03
    0.12214E-03    0.51334E+03
    0.12461E-03    0.52324E+03
    0.12712E-03    0.53333E+03
    0.12969E-03    0.54360E+03
    0.13231E-03    0.55407E+03
    0.13499E-03    0.56475E+03
    0.13771E-03    0.57562E+03
    0.14049E-03    0.58670E+03
    0.14333E-03    0.59799E+03
    0.14623E-03    0.60949E+03
    0.14918E-03    0.62122E+03
    0.15220E-03    0.63316E+03
    0.15527E-03    0.64533E+03
    0.15841E-03    0.65773E+03
    0.16161E-03    0.67036E+03
    0.16487E-03    0.68323E+03
    0.16820E-03    0.69634E+03
    0.17160E-03    0.70970E+03
    0.17507E-03    0.72331E+03
    0.17860E-03    0.73718E+03
    0.18221E-03    0.75130E+03
    0.18589E-03    0.76569E+03
    0.18965E-03    0.78034E+03
    0.19348E-03    0.79527E+03
    0.19739E-03    0.81048E+03
    0.20138E-03    0.82597E+03
    0.20544E-03    0.84175E+03
    0.20959E-03    0.85781E+03
    0.21383E-03    0.87418E+03
    0.21815E-03    0.89085E+03
    0.22255E-03    0.90782E+03
    0.22705E-03    0.92511E+03
    0.23164E-03    0.94271E+03
    0.23632E-03    0.96063E+03
    0.24109E-03    0.97889E+03
    0.24596E-03    0.99747E+03
    0.25093E-03    0.10164E+04
    0.25600E-03    0.10357E+04
    0.26117E-03    0.10553E+04
    0.26645E-03    0.10752E+04
    0.27183E-03    0.10956E+04
    0.27732E-03    0.11163E+04
    0.28292E-03    0.11373E+04
    0.28864E-03    0.11587E+04
    0.29447E-03    0.11806E+04
    0.30042E-03    0.12028E+04
    0.30649E-03    0.12254E+04
    0.31268E-03    0.12484E+04
    0.31899E-03    0.12717E+04
    0.32544E-03    0.12956E+04
    0.33201E-03    0.13198E+04
    0.33872E-03    0.13444E+04
    0.34556E-03    0.13695E+04
    0.35254E-03    0.13950E+04
    0.35966E-03    0.14209E+04
    0.36693E-03    0.14473E+04
    0.37434E-03    0.14741E+04
    0.38190E-03    0.15014E+04
    0.38962E-03    0.15291E+04
    0.39749E-03    0.15573E+04
    0.40552E-03    0.15860E+04
    0.41371E-03    0.16151E+04
    0.42207E-03    0.16447E+04
    0.43060E-03    0.16748E+04
    0.43929E-03    0.17054E+04
    0.44817E-03    0.17366E+04
    0.45722E-03    0.17682E+04
    0.46646E-03    0.18003E+04
    0.47588E-03    0.18329E+04
    0.48550E-03    0.18660E+04
    0.49530E-03    0.18997E+04
    0.50531E-03    0.19339E+04
    0.51552E-03    0.19687E+04
    0.52593E-03    0.20039E+04
    0.53656E-03    0.20398E+04
    0.54739E-03    0.20761E+04
    0.55845E-03    0.21131E+04
    0.56973E-03    0.21506E+04
    0.58124E-03    0.21886E+04
    0.59299E-03    0.22273E+04
    0.60496E-03    0.22665E+04
    0.61719E-03    0.23063E+04
    0.62965E-03    0.23467E+04
    0.64237E-03    0.23877E+04
    0.65535E-03    0.24293E+04
    0.66859E-03    0.24716E+04
    0.68210E-03    0.25144E+04
    0.69588E-03    0.25579E+04
    0.70993E-03    0.26020E+04
    0.72427E-03    0.26468E+04
    0.73891E-03    0.26922E+04
    0.75383E-03    0.27382E+04
    0.76906E-03    0.27850E+04
    0.78460E-03    0.28324E+04
    0.80045E-03    0.28805E+04
    0.81662E-03    0.29293E+04
    0.83311E-03    0.29789E+04
    0.84994E-03    0.30291E+04
    0.86711E-03    0.30801E+04
    0.88463E-03    0.31318E+04
    0.90250E-03    0.31843E+04
    0.92073E-03    0.32376E+04
    0.93933E-03    0.32917E+04
    0.95831E-03    0.33466E+04
    0.97767E-03    0.34023E+04
    0.99742E-03    0.34589E+04
    0.10176E-02    0.35163E+04
    0.10381E-02    0.35746E+04
    0.10591E-02    0.36338E+04
    0.10805E-02    0.36939E+04
    0.11023E-02    0.37549E+04
    0.11246E-02    0.38169E+04
    0.11473E-02    0.38799E+04
    0.11705E-02    0.39439E+04
    0.11941E-02    0.40089E+04
    0.12182E-02    0.40750E+04
    0.12429E-02    0.41421E+04
    0.12680E-02    0.42103E+04
    0.12936E-02    0.42796E+04
    0.13197E-02    0.43501E+04
    0.13464E-02    0.44217E+04
    0.13736E-02    0.44944E+04
    0.14013E-02    0.45684E+04
    0.14296E-02    0.46436E+04
    0.14585E-02    0.47200E+04
    0.14880E-02    0.47977E+04
    0.15180E-02    0.48767E+04
    0.15487E-02    0.49570E+04
    0.15800E-02    0.50386E+04
    0.16119E-02    0.51216E+04
    0.16445E-02    0.52059E+04
    0.16777E-02    0.52915E+04
    0.17116E-02    0.53786E+04
    0.17462E-02    0.54671E+04
    0.17814E-02    0.55571E+04
    0.18174E-02    0.56485E+04
    0.18541E-02    0.57413E+04
    0.18916E-02    0.58356E+04
    0.19298E-02    0.59315E+04
    0.19688E-02    0.60288E+04
    0.20086E-02    0.61277E+04
    0.20491E-02    0.62281E+04
    0.20905E-02    0.63300E+04
    0.21328E-02    0.64335E+04
    0.21758E-02    0.65386E+04
    0.22198E-02    0.66453E+04
    0.22646E-02    0.67535E+04
    0.23104E-02    0.68634E+04
    0.23571E-02    0.69749E+04
    0.24047E-02    0.70880E+04
    0.24533E-02    0.72027E+04
    0.25028E-02    0.73190E+04
    0.25534E-02    0.74370E+04
    0.26050E-02    0.75566E+04
    0.26576E-02    0.76778E+04
    0.27113E-02    0.78006E+04
    0.27660E-02    0.79251E+04
    0.28219E-02    0.80512E+04
    0.28789E-02    0.81790E+04
    0.29371E-02    0.83083E+04
    0.29964E-02    0.84393E+04
    0.30569E-02    0.85719E+04
    0.31187E-02    0.87060E+04
    0.31817E-02    0.88418E+04
    0.32460E-02    0.89791E+04
    0.33115E-02    0.91180E+04
    0.33784E-02    0.92584E+04
    0.34467E-02    0.94004E+04
    0.35163E-02    0.95438E+04
    0.35874E-02    0.96887E+04
    0.36598E-02    0.98351E+04
    0.37338E-02    0.99828E+04
    0.38092E-02    0.10132E+05
    0.38861E-02    0.10283E+05
    0.39646E-02    0.10434E+05
    0.40447E-02    0.10588E+05
    0.41264E-02    0.10742E+05
    0.42098E-02    0.10898E+05
    0.42948E-02    0.11054E+05
    0.43816E-02    0.11212E+05
    0.44701E-02    0.11371E+05
    0.45604E-02    0.11531E+05
    0.46525E-02    0.11692E+05
    0.47465E-02    0.11854E+05
    0.48424E-02    0.12016E+05
    0.49402E-02    0.12180E+05
    0.50400E-02    0.12344E+05
    0.51419E-02    0.12509E+05
    0.52457E-02    0.12674E+05
