#    L    TT             EE             BB             TE          
     2    0.12752E+04    0.69273E-01    0.24926E-01    0.43684E+01
     3    0.11687E+04    0.10749E+00    0.28732E-01    0.42911E+01
     4    0.11322E+04    0.11944E+00    0.28172E-01    0.40214E+01
     5    0.11112E+04    0.10652E+00    0.24709E-01    0.35550E+01
     6    0.10988E+04    0.80308E-01    0.19946E-01    0.30045E+01
     7    0.10933E+04    0.53039E-01    0.15150E-01    0.24491E+01
     8    0.10929E+04    0.32291E-01    0.11087E-01    0.19420E+01
     9    0.10964E+04    0.19999E-01    0.80702E-02    0.15131E+01
    10    0.11029E+04    0.14398E-01    0.61058E-02    0.11806E+01
    11    0.11110E+04    0.12513E-01    0.50453E-02    0.94969E+00
    12    0.11208E+04    0.12012E-01    0.46834E-02    0.81885E+00
    13    0.11311E+04    0.11708E-01    0.48181E-02    0.76727E+00
    14    0.11417E+04    0.11519E-01    0.52676E-02    0.76901E+00
    15    0.11532E+04    0.11637E-01    0.59174E-02    0.80401E+00
    16    0.11660E+04    0.12224E-01    0.66806E-02    0.85517E+00
    17    0.11800E+04    0.13273E-01    0.75133E-02    0.90810E+00
    18    0.11939E+04    0.14549E-01    0.83867E-02    0.95232E+00
    19    0.12085E+04    0.15917E-01    0.92908E-02    0.98350E+00
    20    0.12224E+04    0.17343E-01    0.10221E-01    0.99726E+00
    21    0.12360E+04    0.18856E-01    0.11174E-01    0.99723E+00
    22    0.12497E+04    0.20575E-01    0.12148E-01    0.98815E+00
    23    0.12633E+04    0.22584E-01    0.13143E-01    0.97615E+00
    24    0.12770E+04    0.24904E-01    0.14157E-01    0.96610E+00
    25    0.12906E+04    0.27523E-01    0.15185E-01    0.95648E+00
    26    0.13042E+04    0.30386E-01    0.16226E-01    0.94652E+00
    27    0.13178E+04    0.33477E-01    0.17281E-01    0.93750E+00
    28    0.13314E+04    0.36809E-01    0.18351E-01    0.93112E+00
    29    0.13451E+04    0.40361E-01    0.19435E-01    0.92351E+00
    30    0.13589E+04    0.44122E-01    0.20533E-01    0.90839E+00
    31    0.13725E+04    0.48103E-01    0.21641E-01    0.88178E+00
    32    0.13863E+04    0.52307E-01    0.22759E-01    0.84113E+00
    33    0.14002E+04    0.56714E-01    0.23885E-01    0.78750E+00
    34    0.14141E+04    0.61315E-01    0.25018E-01    0.72305E+00
    35    0.14280E+04    0.66126E-01    0.26156E-01    0.64772E+00
    36    0.14419E+04    0.71176E-01    0.27296E-01    0.56021E+00
    37    0.14557E+04    0.76510E-01    0.28440E-01    0.46037E+00
    38    0.14698E+04    0.82167E-01    0.29589E-01    0.35032E+00
