     2    0.13669E+04    0.47595E+01   -0.33554E-02    0.47595E+01    0.58178E-01   -0.79151E-05   -0.33554E-02   -0.79151E-05    0.18944E-07
     3    0.12212E+04    0.51568E+01   -0.22520E-02    0.51568E+01    0.93449E-01   -0.65653E-05   -0.22520E-02   -0.65653E-05    0.11300E-07
     4    0.11263E+04    0.49233E+01   -0.16745E-02    0.49233E+01    0.10093E+00   -0.49859E-05   -0.16745E-02   -0.49859E-05    0.76852E-08
     5    0.10596E+04    0.43533E+01   -0.13199E-02    0.43533E+01    0.84876E-01   -0.35045E-05   -0.13199E-02   -0.35045E-05    0.56329E-08
     6    0.10113E+04    0.36454E+01   -0.10798E-02    0.36454E+01    0.58937E-01   -0.22461E-05   -0.10798E-02   -0.22461E-05    0.43324E-08
     7    0.97697E+03    0.29283E+01   -0.90686E-03    0.29283E+01    0.35317E-01   -0.12600E-05   -0.90686E-03   -0.12600E-05    0.34478E-08
     8    0.95317E+03    0.22901E+01   -0.77689E-03    0.22901E+01    0.19783E-01   -0.55513E-06   -0.77689E-03   -0.55513E-06    0.28144E-08
     9    0.93741E+03    0.17788E+01   -0.67607E-03    0.17788E+01    0.12159E-01   -0.11621E-06   -0.67607E-03   -0.11621E-06    0.23433E-08
    10    0.92756E+03    0.14156E+01   -0.59554E-03    0.14156E+01    0.94023E-02    0.99896E-07   -0.59554E-03    0.99896E-07    0.19821E-08
    11    0.92181E+03    0.11971E+01   -0.52974E-03    0.11971E+01    0.84764E-02    0.15832E-06   -0.52974E-03    0.15832E-06    0.16989E-08
    12    0.92028E+03    0.11051E+01   -0.47476E-03    0.11051E+01    0.77892E-02    0.12394E-06   -0.47476E-03    0.12394E-06    0.14716E-08
    13    0.92109E+03    0.11078E+01   -0.42828E-03    0.11078E+01    0.68752E-02    0.35404E-07   -0.42828E-03    0.35404E-07    0.12870E-08
    14    0.92321E+03    0.11704E+01   -0.38851E-03    0.11704E+01    0.61930E-02   -0.76101E-07   -0.38851E-03   -0.76101E-07    0.11343E-08
    15    0.92697E+03    0.12634E+01   -0.35432E-03    0.12634E+01    0.59069E-02   -0.18252E-06   -0.35432E-03   -0.18252E-06    0.10069E-08
    16    0.93281E+03    0.13611E+01   -0.32480E-03    0.13611E+01    0.60227E-02   -0.25994E-06   -0.32480E-03   -0.25994E-06    0.89913E-09
    17    0.94067E+03    0.14449E+01   -0.29910E-03    0.14449E+01    0.64272E-02   -0.29792E-06   -0.29910E-03   -0.29792E-06    0.80739E-09
    18    0.94958E+03    0.15039E+01   -0.27647E-03    0.15039E+01    0.68328E-02   -0.29437E-06   -0.27647E-03   -0.29437E-06    0.72852E-09
    19    0.96029E+03    0.15453E+01   -0.25639E-03    0.15453E+01    0.72217E-02   -0.26714E-06   -0.25639E-03   -0.26714E-06    0.66027E-09
    20    0.97106E+03    0.15762E+01   -0.23844E-03    0.15762E+01    0.77060E-02   -0.23530E-06   -0.23844E-03   -0.23530E-06    0.60072E-09
    21    0.98222E+03    0.16028E+01   -0.22235E-03    0.16028E+01    0.83801E-02   -0.20298E-06   -0.22235E-03   -0.20298E-06    0.54852E-09
    22    0.99408E+03    0.16294E+01   -0.20790E-03    0.16294E+01    0.93896E-02   -0.17086E-06   -0.20790E-03   -0.17086E-06    0.50251E-09
    23    0.10064E+04    0.16594E+01   -0.19486E-03    0.16594E+01    0.10742E-01   -0.14084E-06   -0.19486E-03   -0.14084E-06    0.46178E-09
    24    0.10192E+04    0.16961E+01   -0.18304E-03    0.16961E+01    0.12382E-01   -0.11583E-06   -0.18304E-03   -0.11583E-06    0.42552E-09
    25    0.10324E+04    0.17424E+01   -0.17225E-03    0.17424E+01    0.14318E-01   -0.10163E-06   -0.17225E-03   -0.10163E-06    0.39312E-09
    26    0.10458E+04    0.18007E+01   -0.16235E-03    0.18007E+01    0.16525E-01   -0.10225E-06   -0.16235E-03   -0.10225E-06    0.36406E-09
    27    0.10597E+04    0.18629E+01   -0.15326E-03    0.18629E+01    0.18952E-01   -0.11164E-06   -0.15326E-03   -0.11164E-06    0.33791E-09
    28    0.10740E+04    0.19198E+01   -0.14493E-03    0.19198E+01    0.21574E-01   -0.12186E-06   -0.14493E-03   -0.12186E-06    0.31430E-09
    29    0.10888E+04    0.19632E+01   -0.13727E-03    0.19632E+01    0.24384E-01   -0.12768E-06   -0.13727E-03   -0.12768E-06    0.29290E-09
    30    0.11040E+04    0.19862E+01   -0.13018E-03    0.19862E+01    0.27387E-01   -0.12606E-06   -0.13018E-03   -0.12606E-06    0.27343E-09
    31    0.11193E+04    0.19931E+01   -0.12360E-03    0.19931E+01    0.30591E-01   -0.12016E-06   -0.12360E-03   -0.12016E-06    0.25569E-09
    32    0.11349E+04    0.19891E+01   -0.11749E-03    0.19891E+01    0.33993E-01   -0.11393E-06   -0.11749E-03   -0.11393E-06    0.23950E-09
    33    0.11508E+04    0.19716E+01   -0.11180E-03    0.19716E+01    0.37606E-01   -0.10822E-06   -0.11180E-03   -0.10822E-06    0.22468E-09
    34    0.11669E+04    0.19377E+01   -0.10652E-03    0.19377E+01    0.41459E-01   -0.10266E-06   -0.10652E-03   -0.10266E-06    0.21108E-09
    35    0.11834E+04    0.18895E+01   -0.10160E-03    0.18895E+01    0.45608E-01   -0.95291E-07   -0.10160E-03   -0.95291E-07    0.19857E-09
    36    0.12001E+04    0.18292E+01   -0.97005E-04    0.18292E+01    0.50102E-01   -0.84686E-07   -0.97005E-04   -0.84686E-07    0.18705E-09
    37    0.12170E+04    0.17588E+01   -0.92705E-04    0.17588E+01    0.54913E-01   -0.73260E-07   -0.92705E-04   -0.73260E-07    0.17642E-09
    38    0.12342E+04    0.16817E+01   -0.88665E-04    0.16817E+01    0.60009E-01   -0.63911E-07   -0.88665E-04   -0.63911E-07    0.16658E-09
    39    0.12519E+04    0.15981E+01   -0.84866E-04    0.15981E+01    0.65392E-01   -0.57627E-07   -0.84866E-04   -0.57627E-07    0.15747E-09
    40    0.12697E+04    0.15074E+01   -0.81295E-04    0.15074E+01    0.71078E-01   -0.54919E-07   -0.81295E-04   -0.54919E-07    0.14902E-09
    41    0.12878E+04    0.14083E+01   -0.77936E-04    0.14083E+01    0.77085E-01   -0.55961E-07   -0.77936E-04   -0.55961E-07    0.14116E-09
    42    0.13060E+04    0.12983E+01   -0.74774E-04    0.12983E+01    0.83416E-01   -0.59578E-07   -0.74774E-04   -0.59578E-07    0.13384E-09
    43    0.13244E+04    0.11746E+01   -0.71794E-04    0.11746E+01    0.90070E-01   -0.64254E-07   -0.71794E-04   -0.64254E-07    0.12703E-09
    44    0.13429E+04    0.10353E+01   -0.68980E-04    0.10353E+01    0.97033E-01   -0.68478E-07   -0.68980E-04   -0.68478E-07    0.12067E-09
    45    0.13619E+04    0.87863E+00   -0.66317E-04    0.87863E+00    0.10430E+00   -0.70735E-07   -0.66317E-04   -0.70735E-07    0.11473E-09
    46    0.13812E+04    0.70152E+00   -0.63792E-04    0.70152E+00    0.11187E+00   -0.69930E-07   -0.63792E-04   -0.69930E-07    0.10917E-09
    47    0.14007E+04    0.50566E+00   -0.61394E-04    0.50566E+00    0.11975E+00   -0.66638E-07   -0.61394E-04   -0.66638E-07    0.10396E-09
    48    0.14203E+04    0.29658E+00   -0.59116E-04    0.29658E+00    0.12794E+00   -0.61854E-07   -0.59116E-04   -0.61854E-07    0.99077E-10
    49    0.14402E+04    0.79244E-01   -0.56950E-04    0.79244E-01    0.13642E+00   -0.56572E-07   -0.56950E-04   -0.56572E-07    0.94494E-10
    50    0.14605E+04   -0.14818E+00   -0.54887E-04   -0.14818E+00    0.14519E+00   -0.51784E-07   -0.54887E-04   -0.51784E-07    0.90187E-10
