#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.10777E+04    0.33171E+01    0.13501E-02    0.33171E+01    0.52269E-01   -0.65457E-05    0.13501E-02   -0.65457E-05    0.83475E-08
     3    0.10085E+04    0.41607E+01    0.95259E-03    0.41607E+01    0.85912E-01   -0.56776E-05    0.95259E-03   -0.56776E-05    0.50719E-08
     4    0.94284E+03    0.42915E+01    0.71960E-03    0.42915E+01    0.97373E-01   -0.44516E-05    0.71960E-03   -0.44516E-05    0.35025E-08
     5    0.89201E+03    0.39954E+01    0.56727E-03    0.39954E+01    0.87281E-01   -0.32260E-05    0.56727E-03   -0.32260E-05    0.25997E-08
     6    0.85518E+03    0.34947E+01    0.46091E-03    0.34947E+01    0.65314E-01   -0.21348E-05    0.46091E-03   -0.21348E-05    0.20212E-08
     7    0.82985E+03    0.29290E+01    0.38326E-03    0.29290E+01    0.42148E-01   -0.12433E-05    0.38326E-03   -0.12433E-05    0.16237E-08
     8    0.81298E+03    0.23863E+01    0.32403E-03    0.23863E+01    0.24537E-01   -0.57052E-06    0.32403E-03   -0.57052E-06    0.13367E-08
     9    0.80257E+03    0.19178E+01    0.27724E-03    0.19178E+01    0.14280E-01   -0.10417E-06    0.27724E-03   -0.10417E-06    0.11216E-08
    10    0.79727E+03    0.15473E+01    0.23967E-03    0.15473E+01    0.97950E-02    0.18123E-06    0.23967E-03    0.18123E-06    0.95546E-09
    11    0.79567E+03    0.12829E+01    0.20949E-03    0.12829E+01    0.83609E-02    0.31488E-06    0.20949E-03    0.31488E-06    0.82431E-09
    12    0.79789E+03    0.11228E+01    0.18499E-03    0.11228E+01    0.78398E-02    0.33028E-06    0.18499E-03    0.33028E-06    0.71842E-09
    13    0.80209E+03    0.10508E+01    0.16478E-03    0.10508E+01    0.71565E-02    0.27115E-06    0.16478E-03    0.27115E-06    0.63185E-09
    14    0.80729E+03    0.10457E+01    0.14768E-03    0.10457E+01    0.63277E-02    0.17951E-06    0.14768E-03    0.17951E-06    0.55988E-09
    15    0.81386E+03    0.10859E+01    0.13304E-03    0.10859E+01    0.56384E-02    0.80961E-07    0.13304E-03    0.80961E-07    0.49944E-09
    16    0.82227E+03    0.11516E+01    0.12040E-03    0.11516E+01    0.53358E-02   -0.60383E-08    0.12040E-03   -0.60383E-08    0.44810E-09
    17    0.83239E+03    0.12261E+01    0.10946E-03    0.12261E+01    0.54664E-02   -0.74994E-07    0.10946E-03   -0.74994E-07    0.40417E-09
    18    0.84323E+03    0.12974E+01    0.99946E-04    0.12974E+01    0.58276E-02   -0.12223E-06    0.99946E-04   -0.12223E-06    0.36622E-09
    19    0.85561E+03    0.13625E+01    0.91591E-04    0.13625E+01    0.62670E-02   -0.14337E-06    0.91591E-04   -0.14337E-06    0.33323E-09
    20    0.86785E+03    0.14181E+01    0.84148E-04    0.14181E+01    0.67278E-02   -0.13678E-06    0.84148E-04   -0.13678E-06    0.30432E-09
