#    L    TT             EE             BB             TE          
     2    0.17876E+04    0.71795E-01    0.26617E-01    0.30651E+01
     3    0.16589E+04    0.11074E+00    0.30398E-01    0.31053E+01
     4    0.15650E+04    0.11979E+00    0.29299E-01    0.31136E+01
     5    0.14869E+04    0.10284E+00    0.25147E-01    0.29595E+01
     6    0.14252E+04    0.74177E-01    0.19813E-01    0.26865E+01
     7    0.13786E+04    0.47017E-01    0.14676E-01    0.23463E+01
     8    0.13436E+04    0.28211E-01    0.10503E-01    0.19906E+01
     9    0.13177E+04    0.18258E-01    0.75468E-02    0.16520E+01
    10    0.12995E+04    0.14304E-01    0.57399E-02    0.13621E+01
    11    0.12869E+04    0.13062E-01    0.48759E-02    0.11381E+01
    12    0.12792E+04    0.12548E-01    0.47010E-02    0.99443E+00
    13    0.12746E+04    0.12030E-01    0.49955E-02    0.91895E+00
    14    0.12723E+04    0.11789E-01    0.55701E-02    0.89117E+00
    15    0.12727E+04    0.12015E-01    0.63139E-02    0.89470E+00
    16    0.12758E+04    0.12777E-01    0.71471E-02    0.91591E+00
    17    0.12811E+04    0.13985E-01    0.80359E-02    0.94500E+00
    18    0.12874E+04    0.15351E-01    0.89608E-02    0.97504E+00
    19    0.12953E+04    0.16803E-01    0.99137E-02    0.10001E+01
    20    0.13033E+04    0.18394E-01    0.10890E-01    0.10130E+01
    21    0.13116E+04    0.20181E-01    0.11889E-01    0.10141E+01
    22    0.13206E+04    0.22284E-01    0.12910E-01    0.10058E+01
    23    0.13301E+04    0.24711E-01    0.13950E-01    0.99523E+00
    24    0.13399E+04    0.27411E-01    0.15005E-01    0.98832E+00
    25    0.13502E+04    0.30390E-01    0.16075E-01    0.98148E+00
    26    0.13607E+04    0.33623E-01    0.17157E-01    0.97123E+00
    27    0.13717E+04    0.37086E-01    0.18252E-01    0.95669E+00
    28    0.13830E+04    0.40779E-01    0.19363E-01    0.93824E+00
    29    0.13946E+04    0.44703E-01    0.20487E-01    0.91342E+00
    30    0.14066E+04    0.48865E-01    0.21623E-01    0.87852E+00
    31    0.14186E+04    0.53275E-01    0.22769E-01    0.83388E+00
    32    0.14309E+04    0.57928E-01    0.23921E-01    0.77970E+00
    33    0.14434E+04    0.62800E-01    0.25078E-01    0.71149E+00
    34    0.14562E+04    0.67891E-01    0.26239E-01    0.62610E+00
    35    0.14691E+04    0.73261E-01    0.27405E-01    0.52723E+00
    36    0.14821E+04    0.78971E-01    0.28573E-01    0.41870E+00
    37    0.14953E+04    0.85012E-01    0.29742E-01    0.30189E+00
    38    0.15087E+04    0.91360E-01    0.30912E-01    0.17879E+00
    39    0.15225E+04    0.98002E-01    0.32080E-01    0.47456E-01
