#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.212532E+08   0.212532E+08   0.283229E+08   0.283225E+08   0.212533E+08   0.212532E+08   0.212532E+08   0.212603E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.638233E+01
   0.112819E-04   0.212532E+08   0.212532E+08   0.283196E+08   0.283191E+08   0.212533E+08   0.212532E+08   0.212532E+08   0.212603E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.705382E+01
   0.124693E-04   0.212532E+08   0.212532E+08   0.283156E+08   0.283150E+08   0.212533E+08   0.212532E+08   0.212532E+08   0.212603E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.779592E+01
   0.137816E-04   0.212532E+08   0.212532E+08   0.283108E+08   0.283100E+08   0.212533E+08   0.212532E+08   0.212532E+08   0.212603E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.861601E+01
   0.152321E-04   0.212532E+08   0.212532E+08   0.283048E+08   0.283038E+08   0.212533E+08   0.212532E+08   0.212532E+08   0.212603E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.952228E+01
   0.168352E-04   0.212532E+08   0.212532E+08   0.282975E+08   0.282964E+08   0.212533E+08   0.212532E+08   0.212532E+08   0.212602E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.105238E+02
   0.186070E-04   0.212531E+08   0.212531E+08   0.282886E+08   0.282872E+08   0.212532E+08   0.212532E+08   0.212531E+08   0.212602E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.116304E+02
   0.205653E-04   0.212531E+08   0.212531E+08   0.282778E+08   0.282760E+08   0.212532E+08   0.212531E+08   0.212531E+08   0.212602E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.128531E+02
   0.227297E-04   0.212531E+08   0.212531E+08   0.282645E+08   0.282624E+08   0.212532E+08   0.212531E+08   0.212531E+08   0.212602E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.142041E+02
   0.251219E-04   0.212531E+08   0.212530E+08   0.282483E+08   0.282457E+08   0.212531E+08   0.212531E+08   0.212530E+08   0.212601E+08  -0.409060E+00   0.108370E+08   0.108370E+08   0.156967E+02
   0.277659E-04   0.212530E+08   0.212530E+08   0.282286E+08   0.282254E+08   0.212531E+08   0.212530E+08   0.212530E+08   0.212601E+08  -0.409060E+00   0.108369E+08   0.108369E+08   0.173455E+02
   0.306881E-04   0.212529E+08   0.212529E+08   0.282045E+08   0.282006E+08   0.212530E+08   0.212530E+08   0.212529E+08   0.212600E+08  -0.409060E+00   0.108369E+08   0.108369E+08   0.191667E+02
   0.339179E-04   0.212529E+08   0.212529E+08   0.281750E+08   0.281703E+08   0.212530E+08   0.212529E+08   0.212529E+08   0.212599E+08  -0.409060E+00   0.108369E+08   0.108369E+08   0.211782E+02
   0.374876E-04   0.212528E+08   0.212528E+08   0.281391E+08   0.281333E+08   0.212529E+08   0.212528E+08   0.212528E+08   0.212598E+08  -0.409060E+00   0.108368E+08   0.108368E+08   0.233993E+02
   0.414330E-04   0.212527E+08   0.212527E+08   0.280953E+08   0.280882E+08   0.212528E+08   0.212527E+08   0.212527E+08   0.212597E+08  -0.409059E+00   0.108368E+08   0.108368E+08   0.258514E+02
   0.457936E-04   0.212526E+08   0.212526E+08   0.280418E+08   0.280332E+08   0.212527E+08   0.212526E+08   0.212526E+08   0.212596E+08  -0.409059E+00   0.108367E+08   0.108367E+08   0.285579E+02
   0.506132E-04   0.212524E+08   0.212524E+08   0.279766E+08   0.279661E+08   0.212525E+08   0.212524E+08   0.212524E+08   0.212594E+08  -0.409059E+00   0.108366E+08   0.108366E+08   0.315443E+02
   0.559400E-04   0.212522E+08   0.212522E+08   0.278972E+08   0.278844E+08   0.212523E+08   0.212522E+08   0.212522E+08   0.212592E+08  -0.409059E+00   0.108365E+08   0.108365E+08   0.348383E+02
   0.618274E-04   0.212520E+08   0.212520E+08   0.278005E+08   0.277849E+08   0.212521E+08   0.212520E+08   0.212520E+08   0.212589E+08  -0.409059E+00   0.108364E+08   0.108364E+08   0.384700E+02
   0.683345E-04   0.212517E+08   0.212517E+08   0.276827E+08   0.276637E+08   0.212518E+08   0.212517E+08   0.212517E+08   0.212586E+08  -0.409059E+00   0.108363E+08   0.108363E+08   0.424717E+02
   0.755264E-04   0.212514E+08   0.212513E+08   0.275395E+08   0.275164E+08   0.212515E+08   0.212514E+08   0.212514E+08   0.212583E+08  -0.409059E+00   0.108361E+08   0.108361E+08   0.468783E+02
   0.834752E-04   0.212510E+08   0.212509E+08   0.273655E+08   0.273374E+08   0.212510E+08   0.212510E+08   0.212510E+08   0.212578E+08  -0.409058E+00   0.108359E+08   0.108359E+08   0.517266E+02
   0.922605E-04   0.212505E+08   0.212504E+08   0.271542E+08   0.271201E+08   0.212505E+08   0.212504E+08   0.212504E+08   0.212572E+08  -0.409058E+00   0.108356E+08   0.108356E+08   0.570556E+02
   0.101971E-03   0.212498E+08   0.212498E+08   0.268982E+08   0.268569E+08   0.212499E+08   0.212498E+08   0.212498E+08   0.212565E+08  -0.409058E+00   0.108353E+08   0.108353E+08   0.629056E+02
   0.112702E-03   0.212491E+08   0.212490E+08   0.265885E+08   0.265385E+08   0.212491E+08   0.212491E+08   0.212491E+08   0.212557E+08  -0.409057E+00   0.108349E+08   0.108349E+08   0.693180E+02
