   0.102076E-04   0.187684E+08   0.187684E+08   0.250113E+08   0.250109E+08   0.187685E+08   0.187684E+08   0.187684E+08   0.187747E+08  -0.435003E+00   0.911346E+07   0.911346E+07   0.580247E+01
   0.112819E-04   0.187684E+08   0.187684E+08   0.250083E+08   0.250079E+08   0.187685E+08   0.187684E+08   0.187684E+08   0.187747E+08  -0.435003E+00   0.911345E+07   0.911345E+07   0.641296E+01
   0.124693E-04   0.187684E+08   0.187684E+08   0.250047E+08   0.250042E+08   0.187685E+08   0.187684E+08   0.187684E+08   0.187747E+08  -0.435003E+00   0.911345E+07   0.911345E+07   0.708763E+01
   0.137816E-04   0.187684E+08   0.187684E+08   0.250004E+08   0.249996E+08   0.187685E+08   0.187684E+08   0.187684E+08   0.187746E+08  -0.435002E+00   0.911344E+07   0.911344E+07   0.783322E+01
   0.152321E-04   0.187684E+08   0.187684E+08   0.249950E+08   0.249941E+08   0.187685E+08   0.187684E+08   0.187684E+08   0.187746E+08  -0.435002E+00   0.911344E+07   0.911344E+07   0.865715E+01
   0.168352E-04   0.187684E+08   0.187684E+08   0.249884E+08   0.249874E+08   0.187685E+08   0.187684E+08   0.187684E+08   0.187746E+08  -0.435002E+00   0.911344E+07   0.911344E+07   0.956763E+01
   0.186070E-04   0.187684E+08   0.187684E+08   0.249804E+08   0.249791E+08   0.187685E+08   0.187684E+08   0.187684E+08   0.187746E+08  -0.435001E+00   0.911343E+07   0.911343E+07   0.105737E+02
   0.205653E-04   0.187683E+08   0.187683E+08   0.249707E+08   0.249691E+08   0.187684E+08   0.187684E+08   0.187683E+08   0.187746E+08  -0.435001E+00   0.911342E+07   0.911342E+07   0.116853E+02
   0.227297E-04   0.187683E+08   0.187683E+08   0.249587E+08   0.249568E+08   0.187684E+08   0.187683E+08   0.187683E+08   0.187746E+08  -0.435000E+00   0.911341E+07   0.911341E+07   0.129136E+02
   0.251219E-04   0.187683E+08   0.187683E+08   0.249442E+08   0.249418E+08   0.187684E+08   0.187683E+08   0.187683E+08   0.187745E+08  -0.435000E+00   0.911340E+07   0.911340E+07   0.142705E+02
   0.277659E-04   0.187683E+08   0.187683E+08   0.249264E+08   0.249235E+08   0.187684E+08   0.187683E+08   0.187683E+08   0.187745E+08  -0.434999E+00   0.911338E+07   0.911338E+07   0.157695E+02
   0.306881E-04   0.187682E+08   0.187682E+08   0.249047E+08   0.249011E+08   0.187683E+08   0.187682E+08   0.187682E+08   0.187745E+08  -0.434998E+00   0.911336E+07   0.911336E+07   0.174253E+02
   0.339179E-04   0.187682E+08   0.187682E+08   0.248782E+08   0.248738E+08   0.187683E+08   0.187682E+08   0.187682E+08   0.187744E+08  -0.434996E+00   0.911334E+07   0.911334E+07   0.192539E+02
   0.374876E-04   0.187681E+08   0.187681E+08   0.248458E+08   0.248405E+08   0.187682E+08   0.187681E+08   0.187681E+08   0.187743E+08  -0.434995E+00   0.911332E+07   0.911331E+07   0.212731E+02
   0.414330E-04   0.187681E+08   0.187681E+08   0.248064E+08   0.247999E+08   0.187682E+08   0.187681E+08   0.187681E+08   0.187743E+08  -0.434993E+00   0.911328E+07   0.911328E+07   0.235024E+02
   0.457936E-04   0.187680E+08   0.187680E+08   0.247583E+08   0.247504E+08   0.187681E+08   0.187680E+08   0.187680E+08   0.187742E+08  -0.434990E+00   0.911324E+07   0.911324E+07   0.259629E+02
   0.506132E-04   0.187679E+08   0.187679E+08   0.246996E+08   0.246900E+08   0.187680E+08   0.187679E+08   0.187679E+08   0.187741E+08  -0.434987E+00   0.911319E+07   0.911319E+07   0.286778E+02
   0.559400E-04   0.187678E+08   0.187677E+08   0.246281E+08   0.246164E+08   0.187678E+08   0.187678E+08   0.187678E+08   0.187739E+08  -0.434984E+00   0.911313E+07   0.911313E+07   0.316723E+02
   0.618274E-04   0.187676E+08   0.187676E+08   0.245411E+08   0.245268E+08   0.187677E+08   0.187676E+08   0.187676E+08   0.187737E+08  -0.434979E+00   0.911306E+07   0.911305E+07   0.349738E+02
   0.683345E-04   0.187674E+08   0.187674E+08   0.244351E+08   0.244177E+08   0.187675E+08   0.187674E+08   0.187674E+08   0.187735E+08  -0.434974E+00   0.911297E+07   0.911296E+07   0.386115E+02
   0.755264E-04   0.187672E+08   0.187672E+08   0.243062E+08   0.242850E+08   0.187673E+08   0.187672E+08   0.187672E+08   0.187733E+08  -0.434967E+00   0.911286E+07   0.911285E+07   0.426172E+02
   0.834752E-04   0.187669E+08   0.187669E+08   0.241496E+08   0.241239E+08   0.187670E+08   0.187669E+08   0.187669E+08   0.187730E+08  -0.434959E+00   0.911273E+07   0.911272E+07   0.470243E+02
   0.922605E-04   0.187666E+08   0.187666E+08   0.239595E+08   0.239283E+08   0.187667E+08   0.187666E+08   0.187666E+08   0.187726E+08  -0.434949E+00   0.911256E+07   0.911255E+07   0.518681E+02
   0.101971E-03   0.187662E+08   0.187661E+08   0.237292E+08   0.236913E+08   0.187663E+08   0.187662E+08   0.187662E+08   0.187721E+08  -0.434937E+00   0.911236E+07   0.911235E+07   0.571853E+02
   0.112702E-03   0.187657E+08   0.187656E+08   0.234505E+08   0.234047E+08   0.187658E+08   0.187657E+08   0.187657E+08   0.187716E+08  -0.434923E+00   0.911212E+07   0.911210E+07   0.630133E+02
   0.124564E-03   0.187651E+08   0.187650E+08   0.231142E+08   0.230588E+08   0.187652E+08   0.187651E+08   0.187651E+08   0.187709E+08  -0.434905E+00   0.911182E+07   0.911180E+07   0.693892E+02
   0.137674E-03   0.187644E+08   0.187643E+08   0.227092E+08   0.226425E+08   0.187644E+08   0.187644E+08   0.187644E+08   0.187700E+08  -0.434884E+00   0.911146E+07   0.911143E+07   0.763486E+02
   0.152163E-03   0.187635E+08   0.187633E+08   0.222233E+08   0.221432E+08   0.187635E+08   0.187635E+08   0.187635E+08   0.187690E+08  -0.434857E+00   0.911102E+07   0.911098E+07   0.839234E+02
   0.168178E-03   0.187624E+08   0.187622E+08   0.216426E+08   0.215467E+08   0.187624E+08   0.187624E+08   0.187624E+08   0.187678E+08  -0.434826E+00   0.911048E+07   0.911043E+07   0.921398E+02
   0.185878E-03   0.187611E+08   0.187609E+08   0.209520E+08   0.208377E+08   0.187611E+08   0.187610E+08   0.187610E+08   0.187663E+08  -0.434787E+00   0.910982E+07   0.910977E+07   0.101014E+03
   0.205440E-03   0.187595E+08   0.187592E+08   0.201356E+08   0.200001E+08   0.187594E+08   0.187594E+08   0.187594E+08   0.187644E+08  -0.434740E+00   0.910903E+07   0.910896E+07   0.110549E+03
   0.227062E-03   0.187575E+08   0.187572E+08   0.191778E+08   0.190184E+08   0.187574E+08   0.187574E+08   0.187574E+08   0.187622E+08  -0.434684E+00   0.910806E+07   0.910797E+07   0.120726E+03
   0.250959E-03   0.187551E+08   0.187547E+08   0.180643E+08   0.178783E+08   0.187550E+08   0.187550E+08   0.187550E+08   0.187595E+08  -0.434615E+00   0.910688E+07   0.910678E+07   0.131503E+03
   0.277372E-03   0.187522E+08   0.187518E+08   0.167845E+08   0.165697E+08   0.187521E+08   0.187521E+08   0.187521E+08   0.187563E+08  -0.434533E+00   0.910545E+07   0.910533E+07   0.142799E+03
   0.306564E-03   0.187487E+08   0.187482E+08   0.153343E+08   0.150895E+08   0.187486E+08   0.187486E+08   0.187486E+08   0.187524E+08  -0.434434E+00   0.910371E+07   0.910357E+07   0.154492E+03
   0.338828E-03   0.187445E+08   0.187438E+08   0.137198E+08   0.134452E+08   0.187443E+08   0.187444E+08   0.187444E+08   0.187478E+08  -0.434316E+00   0.910161E+07   0.910144E+07   0.166403E+03
   0.374488E-03   0.187394E+08   0.187386E+08   0.119616E+08   0.116598E+08   0.187391E+08   0.187392E+08   0.187392E+08   0.187422E+08  -0.434175E+00   0.909907E+07   0.909888E+07   0.178291E+03
   0.413901E-03   0.187332E+08   0.187323E+08   0.100997E+08   0.977615E+07   0.187328E+08   0.187330E+08   0.187330E+08   0.187355E+08  -0.434007E+00   0.909602E+07   0.909578E+07   0.189843E+03
   0.457462E-03   0.187258E+08   0.187247E+08   0.819665E+07   0.786061E+07   0.187253E+08   0.187256E+08   0.187256E+08   0.187276E+08  -0.433809E+00   0.909235E+07   0.909207E+07   0.200676E+03
   0.505608E-03   0.187169E+08   0.187157E+08   0.633834E+07   0.600305E+07   0.187164E+08   0.187167E+08   0.187167E+08   0.187182E+08  -0.433576E+00   0.908795E+07   0.908763E+07   0.210344E+03
   0.558821E-03   0.187064E+08   0.187049E+08   0.462858E+07   0.431088E+07   0.187056E+08   0.187061E+08   0.187061E+08   0.187072E+08  -0.433303E+00   0.908270E+07   0.908233E+07   0.218361E+03
   0.617635E-03   0.186938E+08   0.186920E+08   0.317534E+07   0.289383E+07   0.186929E+08   0.186934E+08   0.186935E+08   0.186942E+08  -0.432985E+00   0.907645E+07   0.907604E+07   0.224236E+03
   0.682638E-03   0.186789E+08   0.186769E+08   0.206666E+07   0.183836E+07   0.186778E+08   0.186785E+08   0.186785E+08   0.186790E+08  -0.432615E+00   0.906907E+07   0.906860E+07   0.227532E+03
   0.754482E-03   0.186613E+08   0.186590E+08   0.133971E+07   0.117525E+07   0.186599E+08   0.186608E+08   0.186609E+08   0.186612E+08  -0.432188E+00   0.906037E+07   0.905985E+07   0.227921E+03
   0.833888E-03   0.186406E+08   0.186381E+08   0.953934E+06   0.852526E+06   0.186389E+08   0.186401E+08   0.186402E+08   0.186404E+08  -0.431693E+00   0.905017E+07   0.904961E+07   0.225250E+03
   0.921651E-03   0.186165E+08   0.186136E+08   0.788075E+06   0.735022E+06   0.186144E+08   0.186159E+08   0.186160E+08   0.186161E+08  -0.431121E+00   0.903828E+07   0.903767E+07   0.219558E+03
   0.101865E-02   0.185883E+08   0.185852E+08   0.681465E+06   0.651241E+06   0.185858E+08   0.185877E+08   0.185878E+08   0.185878E+08  -0.430460E+00   0.902445E+07   0.902380E+07   0.211061E+03
   0.112586E-02   0.185556E+08   0.185522E+08   0.517695E+06   0.483974E+06   0.185525E+08   0.185549E+08   0.185551E+08   0.185550E+08  -0.429696E+00   0.900843E+07   0.900776E+07   0.200091E+03
   0.124435E-02   0.185178E+08   0.185141E+08   0.300825E+06   0.249354E+06   0.185139E+08   0.185169E+08   0.185172E+08   0.185170E+08  -0.428812E+00   0.898992E+07   0.898922E+07   0.187037E+03
   0.137531E-02   0.184740E+08   0.184702E+08   0.137262E+06   0.718988E+05   0.184692E+08   0.184731E+08   0.184734E+08   0.184731E+08  -0.427792E+00   0.896857E+07   0.896786E+07   0.172355E+03
   0.152006E-02   0.184236E+08   0.184197E+08   0.959636E+05   0.306022E+05   0.184177E+08   0.184226E+08   0.184230E+08   0.184226E+08  -0.426620E+00   0.894401E+07   0.894330E+07   0.156640E+03
   0.168004E-02   0.183658E+08   0.183618E+08   0.970194E+05  -0.368516E+06   0.183585E+08   0.183646E+08   0.183651E+08   0.183646E+08  -0.425274E+00   0.891583E+07   0.891512E+07   0.140671E+03
   0.185685E-02   0.182994E+08   0.182955E+08   0.349012E+05  -0.300573E+06   0.182906E+08   0.182982E+08   0.182988E+08   0.182982E+08  -0.423734E+00   0.888353E+07   0.888283E+07   0.125286E+03
   0.205228E-02   0.182236E+08   0.182196E+08  -0.247372E+05  -0.245027E+06   0.182129E+08   0.182222E+08   0.182229E+08   0.182222E+08  -0.421973E+00   0.884662E+07   0.884594E+07   0.111182E+03
   0.226827E-02   0.181371E+08   0.181332E+08  -0.517019E+04  -0.199627E+06   0.181241E+08   0.181356E+08   0.181365E+08   0.181356E+08  -0.419966E+00   0.880454E+07   0.880387E+07   0.988365E+02
   0.250700E-02   0.180388E+08   0.180347E+08  -0.117630E+05  -0.162529E+06   0.180229E+08   0.180371E+08   0.180381E+08   0.180370E+08  -0.417683E+00   0.875668E+07   0.875602E+07   0.884686E+02
   0.277085E-02   0.179272E+08   0.179230E+08  -0.305216E+05  -0.132223E+06   0.179079E+08   0.179252E+08   0.179265E+08   0.179252E+08  -0.415093E+00   0.870238E+07   0.870172E+07   0.798764E+02
   0.306246E-02   0.178010E+08   0.177965E+08  -0.174486E+05  -0.107476E+06   0.177775E+08   0.177986E+08   0.178002E+08   0.177986E+08  -0.412161E+00   0.864094E+07   0.864027E+07   0.725191E+02
   0.338478E-02   0.176585E+08   0.176538E+08  -0.303479E+05  -0.872759E+05   0.176301E+08   0.176558E+08   0.176577E+08   0.176558E+08  -0.408852E+00   0.857158E+07   0.857091E+07   0.658036E+02
   0.374101E-02   0.174981E+08   0.174931E+08  -0.244393E+05  -0.707955E+05   0.174638E+08   0.174949E+08   0.174972E+08   0.174949E+08  -0.405127E+00   0.849351E+07   0.849285E+07   0.593545E+02
   0.413473E-02   0.173180E+08   0.173127E+08  -0.226481E+05  -0.573570E+05   0.172768E+08   0.173143E+08   0.173171E+08   0.173143E+08  -0.400944E+00   0.840586E+07   0.840520E+07   0.532322E+02
   0.456989E-02   0.171164E+08   0.171108E+08  -0.192735E+05  -0.464059E+05   0.170668E+08   0.171121E+08   0.171154E+08   0.171121E+08  -0.396261E+00   0.830771E+07   0.830706E+07   0.477301E+02
   0.505085E-02   0.168912E+08   0.168851E+08  -0.134469E+05  -0.374882E+05   0.168319E+08   0.168862E+08   0.168902E+08   0.168862E+08  -0.391030E+00   0.819809E+07   0.819744E+07   0.429766E+02
   0.558243E-02   0.166405E+08   0.166338E+08  -0.118039E+05  -0.302321E+05   0.165696E+08   0.166345E+08   0.166393E+08   0.166345E+08  -0.385202E+00   0.807597E+07   0.807532E+07   0.387631E+02
   0.616996E-02   0.163620E+08   0.163546E+08  -0.101813E+05  -0.243336E+05   0.162777E+08   0.163550E+08   0.163607E+08   0.163550E+08  -0.378729E+00   0.794033E+07   0.793968E+07   0.348511E+02
   0.681932E-02   0.160535E+08   0.160453E+08  -0.947580E+04  -0.195437E+05   0.159539E+08   0.160453E+08   0.160521E+08   0.160453E+08  -0.371558E+00   0.779008E+07   0.778944E+07   0.312952E+02
   0.753702E-02   0.157129E+08   0.157037E+08  -0.825143E+04  -0.156588E+05   0.155957E+08   0.157034E+08   0.157114E+08   0.157034E+08  -0.363639E+00   0.762415E+07   0.762352E+07   0.281769E+02
   0.833025E-02   0.153380E+08   0.153276E+08  -0.564353E+04  -0.125122E+05   0.152011E+08   0.153269E+08   0.153363E+08   0.153269E+08  -0.354922E+00   0.744151E+07   0.744088E+07   0.253662E+02
